"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Debrinetseb","Debrinetseb","Debrinetseb","Debrinetseb","Debrinetseb","Debrinetseb","Debrinetseb","Debrinetseb"
"Region","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien","KolaTembien"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","34","0.43","0","75","1","0","0"
"1984-1977","100","4","0.03","0","75","0.19","100.05","0"
"1985-1978","0","25","0.27","0","75","1","0","0"
"1986-1979","0","54","0.7","0","75","1","0","0"
"1987-1980","0","74","0.92","0","75","1","0","0"
"1988-1981","0","50","0.68","0","75","1","0","0"
"1989-1982","0","63","0.84","0","75","1","0","0"
"1990-1983","96","6","0.05","62","56","0.05","157.27","1"
"1991-1984","0","54","0.73","0","75","1","0","1"
"1992-1985","88","7","0.08","0","75","1","87.81","0"
"1993-1986","0","68","0.86","0","75","1","0","1"
"1994-1987","0","50","0.68","0","75","1","0","0"
"1995-1988","0","25","0.27","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","0"
"1997-1990","0","72","0.89","0","75","1","0","0"
"1998-1991","0","75","1","0","75","1","0","0"
"1999-1992","0","29","0.35","0","75","1","0","0"
"2000-1993","0","27","0.3","14","71","0.14","14.48","1"
"2001-1994","0","41","0.51","0","75","1","0","0"
"2002-1995","0","30","0.38","55","58","0.08","55.01","0"
"2003-1996","0","50","0.68","0","75","1","0","0"
"2004-1997","0","25","0.27","63","56","0.03","62.52","0"
"2005-1998","0","38","0.46","0","75","1","0","0"
"2006-1999","0","30","0.41","0","75","1","0","0"
"2007-2000","20","21","0.16","0","75","1","20.35","0"
"2008-2001","0","58","0.76","0","75","1","0","0"
"2009-2002","0","59","0.78","0","75","1","0","0"
"2010-2003","0","62","0.81","47","61","0.11","46.74","0"
"2011-2004","0","50","0.68","0","75","1","0","0"
"2012-2005","0","28","0.32","0","75","1","0","0"
"2013-2006","86","8","0.11","3","74","0.16","89.34","0"
"2014-2007","0","25","0.27","0","75","1","0","0"
"2015-2008","58","13","0.14","0","75","1","58.21","0"
"2016-2009","0","49","0.57","0","75","1","0","0"
"2017-2010","0","40","0.49","0","75","1","0","0"
"2018-2011","0","48","0.54","0","75","1","0","0"
"2019-2012","0","75","1","0","75","1","0","0"
