"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Korme","0.68","0.73","0.92","0.86","0.68","0.95","1","0.81"
"Ksadacki","0.43","0.54","0.46","0.59","0.43","0.92","1","1"
"Kudo","0.54","0.7","1","0.95","0.54","0.86","1","1"
"Kuluferha","0.7","0.86","1","1","0.7","0.65","1","1"
"KuluGizeLemlem","0.49","0.68","0.95","0.86","0.49","0.84","1","1"
"LaelayDayu","0.68","0.7","0.95","0.86","0.68","0.97","1","1"
"Laelayhahaile","0.54","0.68","1","0.92","0.54","0.89","1","1"
"LaelayMegariaTsemri","0.51","0.81","0.89","0.95","0.51","0.89","1","0.97"
"Lalaylogomti","0.7","0.78","0.78","0.73","0.7","1","1","1"
"Ledy","0.59","0.81","0.65","0.46","0.59","0.7","1","0.78"
"Lemlem","0.11","0.27","0.84","0.51","0.11","0.68","1","1"
"LemlemArena","0.49","0.73","0.89","0.89","0.49","0.95","1","1"
"Libo ","0.73","1","0.7","1","0.73","0.46","1","0.97"
"Limaat","0.49","0.68","0.95","0.84","0.49","0.95","1","1"
"Limat","0.19","0.81","0.68","0.59","0.19","1","1","1"
"Lul","0.54","0.86","0.78","0.76","0.54","1","1","0.84"
"LusinaAbegeldi","0.76","0.78","1","1","0.76","0.68","1","1"
"Maekelawi","0.7","0.81","0.81","0.86","0.7","0.92","0.91","1"
"MaekelSegli","0.57","0.81","0.62","0.81","0.57","0.89","0.91","1"
"MahbereWeyni","0.51","0.76","0.86","0.95","0.51","0.97","1","0.97"
"MariamShewito","0.46","0.89","0.86","0.76","0.46","0.84","1","0.97"
"Martadios","0.73","1","1","1","0.73","0.54","1","0.97"
"MayChekemte","0.43","0.41","0.92","0.89","0.43","0.84","1","1"
"MayNebri","0.49","0.59","0.97","0.97","0.49","0.68","1","1"
"Maysuru","0.49","0.7","0.95","0.97","0.49","0.89","1","0.97"
"MayTeklia","0.38","0.78","0.81","0.76","0.38","0.7","1","1"
"Mearey","0.11","0.41","0.68","0.46","0.11","0.81","1","1"
"Mechare","0.65","0.7","0.89","0.76","0.65","0.97","1","1"
"Mechena","0.57","0.65","1","1","0.57","0.49","1","1"
"MehalGoncha","0.65","0.78","0.59","0.84","0.65","0.73","1","0.88"
"Mekan ","0.84","0.68","0.97","0.89","0.84","0.81","1","0.81"
"MekaneGenet","0.22","0.76","0.46","0.51","0.22","0.59","1","0.88"
"Melabesh","0.59","0.76","0.7","0.73","0.59","1","1","0.56"
"MendereMariam","0.78","1","1","0.51","0.78","0.57","1","1"
"Menegobena","0.46","0.76","1","1","0.46","0.65","1","0.78"
"Menji","0.16","0.62","0.73","0.62","0.16","0.7","0.64","1"
"Mergech","0.46","0.76","0.81","1","0.46","0.73","1","0.78"
"Mesanu","0.57","0.86","0.89","0.95","0.57","1","1","0.97"
"Mesehle","0.78","0.84","0.86","1","0.78","0.7","0.91","1"
"Meswaeti ","0.84","0.81","0.97","0.81","0.84","0.65","1","0.81"
"Metkel","0.46","0.49","0.86","0.84","0.46","0.81","0.91","1"
"MetkelLemat","0.24","0.7","0.86","0.84","0.24","0.54","1","1"
"Mezbr","0.38","0.68","0.86","0.95","0.38","0.76","1","0.97"
"MichelDebre","0.78","1","1","1","0.78","0.62","1","1"
"Miraf","0.54","0.81","0.78","0.7","0.54","0.68","1","0.78"
"Misema","0.51","1","1","1","0.51","0.89","1","1"
"Mitad","1","1","1","1","1","0.65","1","1"
"MitinaYimach","0.38","0.81","0.51","0.68","0.38","0.81","1","0.88"
"Mozen","0.46","0.76","1","1","0.46","0.81","1","0.78"
"Mozutey","0.35","0.78","0.92","0.86","0.35","0.95","1","1"
"Mtsaiwerki","0.3","0.7","1","0.68","0.3","0.86","0.64","1"
"Nagash","0.38","0.76","0.89","0.89","0.38","0.95","1","0.97"
"Nebarhadinet","0.11","0.32","0.7","0.24","0.11","1","1","1"
"Nefasit","0.7","0.89","1","1","0.7","0.65","1","1"
"Negedebrhan","0.35","0.49","0.68","0.46","0.35","0.92","1","0.97"
"Niquara","0.68","0.81","0.81","0.84","0.68","1","1","0.97"
"Qoraro","0.14","0.68","0.89","0.92","0.14","0.86","0.91","1"
"RubaFelege","0.59","0.86","0.73","0.95","0.59","1","1","0.97"
"Santa gelebeda","0.32","0.54","0.89","0.86","0.32","0.86","0.91","1"
"SaratYerawoch","0.22","0.76","0.57","0.81","0.22","0.86","1","0.88"
"Sefo","0.54","0.68","0.97","1","0.54","0.95","1","1"
"Segena","0.22","0.86","0.62","0.81","0.22","0.86","1","0.88"
"Seka","0.43","0.46","0.62","0.7","0.43","0.62","0.91","1"
"Selamaya","0.24","0.81","1","1","0.24","0.46","1","1"
"SelamBekalsi","0.49","0.68","0.95","0.84","0.49","1","1","1"
"Selamber","0.49","0.76",,"0.65","0.49","1","1","0.56"
"SelamgieAmbarie","0.65","0.78","0.62","0.84","0.65","0.97","1","0.88"
"SelamH","0.38","0.81","0.95","0.92","0.38","0.95","0.91","1"
"SelamW","0.81","0.86","0.73","0.76","0.81","0.92","1","0.97"
"Selelkula","0.54","0.81","0.81","0.78","0.54","0.68","1","0.78"
"SelenWuha","0.49","0.68","0.86","0.86","0.49","0.95","1","1"
"Seloda","0.3","0.89","0.81","0.59","0.3","0.89","1","0.97"
"Sendada","0.51","0.76","0.92","0.92","0.51","0.95","1","0.97"
"Serawudi","0.57","1","0.62","0.59","0.57","0.62","1","0.97"
"Seret","0.81","0.49","0.92","0.92","0.81","0.81","1","1"
"Sero","0.49","0.84","0.95","0.95","0.49","0.78","1","0.97"
"Shamo","0.62","0.65","0.65","0.59","0.62","0.59","1","0.97"
"ShehochTehara","0.59","1","0.62","0.59","0.59","0.81","1","0.97"
"Shekatekli","0.41","0.81","1","0.65","0.41","0.81","1","0.97"
"Shunge","0.24","0.81","1","1","0.24","0.84","1","1"
"Simret","0.49","0.68","0.97","0.95","0.49","0.86","1","0.97"
"SimretS","0.84","0.68","0.97","0.54","0.84","0.92","1","0.81"
"SimretT","0.57","0.76","0.68","0.62","0.57","0.84","0.91","0.97"
"Sinkata","0.51","0.7","0.95","0.95","0.51","0.92","1","1"
"Siye","0.62","0.89","0.73","0.62","0.62","0.84","1","0.97"
"Smret","0.43","0.7","0.62","0.59","0.43","0.92","0.64","1"
"Sorya","0.51","0.68","0.97","0.97","0.51","0.97","1","0.94"
"Suha","0.46","0.86","1","1","0.46","1","1","0.78"
"Tahtayhaya","0.54","0.7","0.97","0.81","0.54","0.68","1","0.81"
"TahtayDaeroka","0.59","0.68","0.97","0.97","0.59","0.92","1","1"
"TahtayLegomti","0.7","0.76","0.73","0.7","0.7","0.84","1","0.97"
"TahtayMegariaTsebri","0.51","0.57","0.89","0.95","0.51","0.7","1","0.97"
"Tao","0.59","0.68","0.97","0.92","0.59","0.7","1","0.81"
"TaraGedam","1","1","1","1","1","0.73","1","1"
"TaraSenba","0.68","1","0.81","0.78","0.68","0.43","1","1"
"Tekea","0.73","0.76","0.97","0.57","0.73","0.41","1","1"
"Tekleweyni","0.62","0.81","0.65","0.62","0.62","0.84","1","0.97"
"Tetatiro","0.68","0.81","0.65","0.54","0.68","1","0.91","0.59"
"Tibaga","0.68","0.65","1","0.65","0.68","0.43","0.91","1"
"Tigage","0.81","0.89","0.76","0.73","0.81","1","1","0.94"
"Tsae","0.7","0.68","0.86","0.84","0.7","0.86","0.91","1"
"Tsetsera","0.49","0.59","0.97","0.97","0.49","0.95","1","0.94"
"Tseykeme","0.59","1","0.68","0.59","0.59","0.84","1","0.97"
"Tsigea","0.65","0.76","0.92","0.43","0.65","1","1","1"
"Ulaga","0.65","0.7","0.84","0.84","0.65","0.7","1","0.91"
"Wargba","0.65","0.76","0.89","0.54","0.65","0.76","1","1"
"Wariba","0.41","1","0.68","1","0.41","0.84","1","0.97"
"Wedikeshi","0.3","0.89","0.84","0.7","0.3","0.84","1","0.97"
"Werabaye","0.54","0.76","0.95","0.84","0.54","0.95","1","0.81"
"Werkamba","0.19","0.59","0.81","0.7","0.19","0.84","0.91","1"
"Wobo","0.68","0.81","0.73","0.68","0.68","0.95","0.91","0.59"
"Wonberoch","0.68","1","0.78","0.78","0.68","0.81","1","1"
"Wondye","0.22","0.86","0.59","0.81","0.22","0.51","1","0.88"
"Worego","0.54","0.81","0.73","0.57","0.54","0.76","1","0.78"
"WorgajaWagi","0.81","1","0.84","0.78","0.81","0.68","1","0.97"
"WoryaMeskel","0.59","0.76","0.73","0.7","0.59","0.97","1","0.84"
"Woyenti","0.46","0.84","0.89","0.92","0.46","0.89","1","1"
"Woynye","0.54","0.86","0.73","0.54","0.54","0.54","1","0.78"
"WuhdetG","0.49","0.78","0.95","0.97","0.49","0.95","1","0.97"
"WuhdetK","0.27","0.49","0.89","0.84","0.27","0.92","0.91","1"
"WushaTires","0.68","1","1","1","0.68","1","1","1"
"Yedwuha","0.57","0.76","0.51","0.38","0.57","0.81","1","0.78"
"Yeju","0.65","0.76","0.73","0.59","0.65","0.95","1","0.59"
"Yetefet","0.22","0.76","0.46","0.51","0.22","0.49","1","0.56"
"YifagAkababi","0.68","0.65","1","0.65","0.68","0.78","1","1"
"Yitihana","0.59","0.86","0.7","0.65","0.59","0.92","0.91","0.78"
"Zata","0.7","0.92","0.95","1","0.7","1","1","0.88"
"Ziha","0.57","0.65","0.73","1","0.57","0.73","1","0.97"
"ZihonHuha","0.38","0.86","0.7","0.51","0.38","1","1","0.56"
"ZobarYikuanda","0.59","0.76","0.78","0.68","0.59","1","1","0.84"
"Zongi","0.81","0.86","0.73","0.76","0.81","0.92","1","0.97"
