"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.265505957971596","0.59",,,"7.96656736279257","0.25"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.262081124131514","0.49",,,"7.57700352942977","0.22"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.242470378790813","0.11",,,"23.2860078363874","0.47"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.247747758101741","0.16",,,"26.9462892975504","0.5"
"1987-1980","0","75","1","75","1","75","1","75","1","75","1","0.244378897519169","0.14",,,"-20.3557633819309","0.03"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.276484532724798","0.73",,,"35.0136400503988","0.59"
"1989-1982","19","69","0.08","75","1","75","1","75","1","68.991023","0.08","0.267249943982569","0.62",,,"38.9249899173532","0.69"
"1990-1983","65","54","0.03","75","1","75","1","75","1","54.3561025","0.03","0.262476845074644","0.51",,,"0.652579891033852","0.06"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.248829878797758","0.24",,,"15.6098331668005","0.31"
"1992-1985","0","75","1","75","1","75","1","75","1","75","1","0.257150440311637","0.43",,,"17.7147044413923","0.38"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.247789792324604","0.19",,,"30.6862032586112","0.56"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.292544341556828","1",,,"43.1546168819539","0.78"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.251908060570573","0.32",,,"39.4245344840008","0.75"
"1996-1989","0","75","1","75","1","71.6","0.03","74","0.05","75","1","0.214174876660249","0.03",,,"20.7103912041225","0.44"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.236387531711409","0.08",,,"5.42936021340813","0.19"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.283694965202013","0.86",,,"59.6280489300903","0.97"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.254467936058169","0.41",,,"50.9184220754459","0.88"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2829497","0.81",,,"15.6","0.28"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2496319","0.27",,,"4.8","0.16"
"2002-1995","10","72","0.11","75","1","75","1","75","1","71.921141","0.11","0.2326647","0.05",,,"1.4","0.09"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2840425","0.89",,,"39.1","0.72"
"2004-1997","60","56","0.05","75","1","75","1","75","1","55.785977","0.05","0.2627475","0.54",,,"3.4","0.12"
"2005-1998","4","74","0.16","75","1","75","1","68","0.03","73.826551","0.16","0.2600775","0.46",,,"49.4","0.84"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.2544108","0.38",,,"54.9","0.91"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2531547","0.35","5.161291","0.27","67.1","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2743571","0.68","5","0.18","46.3","0.81"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2513964","0.3","2.451613","0.09","38.8","0.66"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2829455","0.78","8.338709","0.91","57.8","0.94"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2738041","0.65","5.709677","0.45","18.5","0.41"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2645583","0.57","5.870968","0.55","16.9","0.34"
"2013-2006","9","72","0.14","75","1","75","1","75","1","72.011794","0.14","0.2831744","0.84","7.112901","0.73","37.5","0.62"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2901358","0.97","11.85484","1","30.2","0.53"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.2758828","0.7","5.225806","0.36",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2808321","0.76","8.274193","0.82",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2486017","0.22","6.499999","0.64",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2848061","0.92",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2856916","0.95",,,,
