"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","82","15","0.05","72.25988","0.54","40.4","0.11","40","0.08","15.391492031746","0.05","0.248229688072047","0.14",,,"44.7243432828916","0.81"
"1984-1977","0","50","0.68","71.3596","0.41","63.4","0.38","73","0.68","50","0.68","0.360670532588596","0.95",,,"6.82303153524448","0.03"
"1985-1978","8","29","0.22","71.00448","0.38","48.1","0.19","61","0.57","29.4554115555556","0.22","0.326819968607943","0.59",,,"24.2059165726568","0.41"
"1986-1979","0","40","0.51","71.00448","0.38","74.1971428571429","0.73","75","1","40.147462","0.51","0.304503369580014","0.46",,,"39.7229360090624","0.69"
"1987-1980","0","75","1","68.9739","0.24","75","1","75","1","75","1","0.358433296456266","0.92",,,"60.0267310710872","0.94"
"1988-1981","0","62","0.78","75","1","73","0.7","73","0.68","61.768373","0.78","0.271611680680971","0.27",,,"25.9905832844587","0.47"
"1989-1982","0","34","0.38","72.25988","0.54","70.7","0.65","75","1","33.81061","0.38","0.35792865463607","0.89",,,"38.3277733340069","0.66"
"1990-1983","0","46","0.65","68.26436","0.16","35.4","0.05","48","0.22","45.84276","0.65","0.288528514892136","0.38",,,"42.3584679663892","0.78"
"1991-1984","0","38","0.43","71.00448","0.38","50","0.24","50","0.32","38.409176","0.43","0.322805222399378","0.54",,,"19.7060854608004","0.19"
"1992-1985","87","15","0.03","71.00448","0.38","50.2","0.27","45","0.14","14.529936","0.03","0.270944410420786","0.24",,,"50.1022103664396","0.91"
"1993-1986","0","31","0.27","73.59721","0.62","52","0.3","55","0.38","31.0234251666667","0.27","0.253438804243043","0.16",,,"26.7470914903711","0.5"
"1994-1987","0","65","0.86","68.26436","0.16","71.6","0.68","75","1","65.473508","0.86","0.355915649679013","0.86",,,"22.7953172795904","0.31"
"1995-1988","0","31","0.3","72.25988","0.54","68.9","0.54","46","0.16","31.095376","0.3","0.259892629406207","0.22",,,"35.0813842122945","0.56"
