"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","69","1","75","1","75","1","75","1","69.1356541","1","0.196779769209258","0.97",,,"36.4329823446283","0.62"
"1997-1990","0","46","0.86","75","1","75","1","75","1","45.6642545","0.86","0.183934919563809","0.92",,,"36.931117885065","0.66"
"1998-1991","0","30","0.65","59.2865","0.3","70.5","0.76","66","0.73","29.9671329","0.65","0.154707115308277","0.49",,,"23.5522878046944","0.41"
"1999-1992","0","25","0.57","59.05513","0.27","45","0.32","46","0.3","25","0.57","0.150641029374677","0.46",,,"41.8551517489533","0.72"
"2000-1993","0","27","0.59","67.03765","0.65","50","0.46","40","0.16","27.478947","0.59","0.1550833","0.51",,,"12.5","0.16"
"2001-1994","0","18","0.38","60.67639","0.35","57.8","0.51","60","0.62","17.791004","0.38","0.1779624","0.84",,,"16.4","0.22"
"2002-1995","97","5","0.08","60.69431","0.38","58.6","0.54","58","0.57","5.205967","0.08","0.1811913","0.86",,,"7.6","0.09"
"2003-1996","0","25","0.57","67.01748","0.59","58.9","0.57","54","0.51","25","0.57","0.1472955","0.27",,,"42.8","0.75"
"2004-1997","0","11","0.24","59.05513","0.27","35.8","0.16","45","0.22","11.248344","0.24","0.1428395","0.14",,,"18.2","0.25"
"2005-1998","0","13","0.3","67.11558","0.68","48.5","0.38","44","0.19","12.803896","0.3","0.1489418","0.32",,,"35.5","0.59"
"2006-1999","0","36","0.76","63.75748","0.54","57.8","0.51","55","0.54","35.95834","0.76","0.1600068","0.62",,,"30.7","0.53"
"2007-2000","0","12","0.27","68.21492","0.78","70","0.7","63","0.68","11.773679","0.27","0.1824598","0.89","40.25","1","66.2","1"
"2008-2001","0","23","0.46","69.69361","0.84","75","1","71","0.81","22.977183","0.46","0.1630905","0.68","30.33871","0.27","51","0.94"
"2009-2002","0","16","0.35","59.05513","0.27","41.7","0.24","34","0.08","16.202366","0.35","0.1099116","0.03","33.55645","0.64","30.7","0.53"
"2010-2003","0","55","0.97","75","1","75","1","75","1","55.108807","0.97","0.1747477","0.78","31.14516","0.36","51","0.94"
"2011-2004","0","24","0.49","62.29252","0.51","50","0.46","48","0.35","24.404088","0.49","0.1567539","0.57","32.7742","0.45","20.3","0.31"
"2012-2005","0","16","0.32","62.13879","0.46","45.4","0.35","50","0.46","16.172382","0.32","0.1647526","0.73","37.94355","0.91","48","0.84"
"2013-2006","100","3","0.05","48.40941","0.03","43.2","0.27","50","0.46","3.4407085","0.05","0.1497143","0.35","32.81451","0.55","7.7","0.12"
"2014-2007","100","2","0.03","55.87981","0.11","40.9","0.22","47","0.32","1.870402","0.03","0.1307325","0.05","34.44354","0.73","21.1","0.34"
"2015-2008","0","18","0.41","62.22094","0.49","43.9","0.3","49","0.38","18.013109","0.41","0.1432077","0.16","24.55645","0.09",,
"2016-2009","0","47","0.89","68.88241","0.81","50","0.46","50","0.46","47.040716","0.89","0.1705225","0.76","35.6371","0.82",,
"2017-2010","0","22","0.43","67.18806","0.7","59.4","0.59","46","0.3","21.9360886","0.43","0.1585357","0.59","30.12097","0.18",,
"2018-2011","0","39","0.81","75","1","75","1","75","1","38.90853","0.81","0.1499152","0.38",,,,
"2019-2012","0","55","0.95","75","1","75","1","75","1","54.9073","0.95","0.2054096","1",,,,
