"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","15","32","0.11","75","1","70.1055555555555","0.22","56","0.05","32.3354124848039","0.11","0.210528440489934","0.49",,,"7.60759780642525","0.06"
"1984-1977","89","14","0.03","75","1","59.1","0.05","66","0.22","13.7907021","0.03","0.167214564788523","0.03",,,"38.2244566332333","0.56"
"1985-1978","0","59","0.57","75","1","69.4","0.19","71","0.3","58.8593331","0.57","0.188492972637916","0.14",,,"31.0069989982361","0.41"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.209693578329743","0.46",,,"21.1296258970298","0.25"
"1987-1980","3","35","0.19","75","1","66.7","0.11","57","0.08","35.1875193063492","0.19","0.193058737600241","0.19",,,"6.7339457884523","0.03"
"1988-1981","0","50","0.43","75","1","75","1","75","1","50","0.43","0.22073077886997","0.57",,,"31.0265771862122","0.44"
"1989-1982","3","35","0.22","75","1","75","1","72","0.32","35.228803","0.22","0.195363642592945","0.24",,,"48.1032872655364","0.72"
"1990-1983","0","43","0.35","75","1","64.8","0.08","58","0.11","42.91873","0.35","0.194676604532129","0.22",,,"28.6353201546037","0.31"
"1991-1984","0","71","0.81","75","1","75","1","75","1","70.866976","0.81","0.199877582316429","0.38",,,"18.6733708570502","0.19"
"1992-1985","23","30","0.08","71.46542","0.03","50","0.03","50","0.03","30.238684","0.08","0.238018996974763","0.78",,,"19.8244658889371","0.22"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.197271885180673","0.3",,,"32.0206527869673","0.47"
"1994-1987","0","62","0.65","75","1","75","1","75","1","62.3312529083333","0.65","0.245574133018458","0.92",,,"60.4782383829534","0.88"
"1995-1988","0","60","0.59","75","1","75","1","74","0.41","60.3171767022642","0.59","0.234454018526016","0.73",,,"50.3434731685973","0.75"
"1996-1989","0","68","0.73","75","1","75","1","75","1","67.969357","0.73","0.214191957621714","0.51",,,"44.9001854130061","0.69"
"1997-1990","0","66","0.7","75","1","75","1","75","1","65.8549263","0.7","0.197409292792837","0.32",,,"12.5702942273934","0.09"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.24663976537989","0.95",,,"56.6751458240589","0.84"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.224521319276353","0.62",,,"78.5573359295578","1"
"2000-1993","0","56","0.51","75","1","75","1","74","0.41","55.666858","0.51","0.2253047","0.65",,,"29.9","0.34"
"2001-1994","0","42","0.3","75","1","75","1","75","1","41.828342","0.3","0.2292057","0.7",,,"23.1","0.28"
"2002-1995","12","33","0.14","75","1","69.2","0.16","59","0.16","32.884027","0.14","0.1830637","0.08",,,"17.4","0.16"
"2003-1996","0","44","0.38","75","1","75","1","74","0.41","43.8550597","0.38","0.2078977","0.43",,,"30.9","0.38"
"2004-1997","57","22","0.05","75","1","74","0.24","61","0.19","21.7906137","0.05","0.1969167","0.27",,,"15.1","0.12"
"2005-1998","0","61","0.62","75","1","75","1","59","0.16","60.698162","0.62","0.2147172","0.54",,,"50.7","0.78"
"2006-1999","0","51","0.49","75","1","75","1","75","1","51.2602394","0.49","0.2395379","0.81",,,"54.3","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2379162","0.76","6.915323","0.55","69.8","0.94"
"2008-2001","0","48","0.41","75","1","75","1","71","0.3","48.241799","0.41","0.1868483","0.11","6.177418","0.36","61.9","0.91"
"2009-2002","0","75","0.84","75","1","75","1","75","1","74.7599125","0.84","0.1678906","0.05","4.298387","0.09","32.6","0.5"
"2010-2003","0","58","0.54","75","1","75","1","67","0.24","57.987605","0.54","0.2219238","0.59","7.830646","0.64","70.7","0.97"
"2011-2004","0","64","0.68","75","1","75","1","75","1","63.852924","0.68","0.2544753","0.97","6.862901","0.45","40.9","0.62"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.198975","0.35","5.951612","0.27","33.1","0.53"
"2013-2006","0","71","0.78","75","1","75","1","75","1","70.5597377","0.78","0.2272411","0.68","8.963711","0.91","43.5","0.66"
"2014-2007","11","33","0.16","75","1","75","1","75","1","33.2672045","0.16","0.2565095","1","10.45968","1","39.2","0.59"
"2015-2008","2","36","0.24","73.57437","0.05","67.7","0.14","75","1","35.5366852","0.24","0.1887118","0.16","5.266129","0.18",,
"2016-2009","0","68","0.76","75","1","75","1","75","1","68.3318943","0.76","0.2048867","0.41","8.592741","0.73",,
"2017-2010","0","51","0.46","75","1","75","1","75","1","51.2321577","0.46","0.2425523","0.89","8.778225","0.82",,
"2018-2011","0","43","0.32","75","1","75","1","75","1","42.751003","0.32","0.2401949","0.84",,,,
"2019-2012","0","37","0.27","75","1","75","1","75","1","36.74375","0.27","0.2411623","0.86",,,,
