"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","MayChekemte","MayChekemte","MayChekemte","MayChekemte","MayChekemte","MayChekemte","MayChekemte","MayChekemte"
"Region","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke","Werieleke"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","29","0.81","30","53","0.19","30.17","0"
"1984-1977","0","7","0.32","0","68","0.3","0","0"
"1985-1978","0","5","0.24","0","75","1","0","0"
"1986-1979","0","25","0.7","0","75","1","0","0"
"1987-1980","0","54","0.95","73","40","0.03","72.85","0"
"1988-1981","0","9","0.35","0","75","1","0","0"
"1989-1982","100","3","0.19","0","72","0.38","100","0"
"1990-1983","0","10","0.38","32","52","0.16","31.76","0"
"1991-1984","0","6","0.27","0","75","1","0","1"
"1992-1985","100","0","0.16","0","75","1","100","0"
"1993-1986","0","26","0.73","0","75","1","0","0"
"1994-1987","0","36","0.89","0","75","1","0","1"
"1995-1988","0","6","0.3","0","75","1","0","0"
"1996-1989","0","22","0.65","0","75","1","0","0"
"1997-1990","0","60","0.97","40","50","0.14","40","0"
"1998-1991","0","44","0.92","0","75","1","0","0"
"1999-1992","100","0","0.16","0","75","1","100","0"
"2000-1993","0","26","0.76","0","63","0.27","0","0"
"2001-1994","100","0","0.16","40","50","0.14","140","0"
"2002-1995","100","5","0.22","0","72","0.41","100","0"
"2003-1996","0","30","0.84","0","75","1","0","0"
"2004-1997","0","16","0.46","40","50","0.14","40","1"
"2005-1998","0","21","0.62","0","74","0.51","0","0"
"2006-1999","0","18","0.51","0","74","0.46","0","0"
"2007-2000","0","15","0.43","0","75","1","0","0"
"2008-2001","100","0","0.16","0","75","1","100","0"
"2009-2002","0","11","0.41","0","69","0.32","0","0"
"2010-2003","0","19","0.57","14","58","0.22","13.84","0"
"2011-2004","0","31","0.86","0","74","0.49","0","0"
"2012-2005","0","29","0.78","0","75","1","0","0"
"2013-2006","0","25","0.7","1","62","0.24","0.84","0"
"2014-2007","100","0","0.16","0","75","1","100","1"
"2015-2008","100","0","0.16","0","72","0.43","100","0"
"2016-2009","0","19","0.59","0","75","1","0","0"
"2017-2010","0","17","0.49","0","70","0.35","0","0"
"2018-2011","0","18","0.54","0","75","1","0","0"
"2019-2012","0","60","1","48","48","0.05","48.26","0"
