"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Burkoche","0.35","1","1","1","0.35","0.43","0.09","0.44"
"Cheli","0.22","1","1","1","0.22","0.59","0.18","0.59"
"Darubekeda","0.22","1","1","1","0.22","0.3","0.09","0.62"
"Deberkerbye","1","1","1","1","1","0.35","0.09","0.59"
"DeberAbaJale","1","1","1","1","1","0.49","0.09","0.56"
"DebrAbay","1","1","1","1","1","0.95","0.64","0.5"
"DebreAliays","0.41","1","1","1","0.41","0.65","0.55","0.5"
"Debrebirhan","0.46","1","1","0.14","0.46","0.32","0.09","0.56"
"Debrebrhan","0.38","1","1","0.14","0.38","0.27","0.09","0.69"
"DebreGenet","1","1","1","1","1","0.86","0.55","0.5"
"DebreGenetA","1","1","1","1","1","0.32","0.09","0.56"
"DebreGenetK","1","1","1","1","1","0.46","0.09","0.56"
"DebreGeorgis","1","1","1","0.38","1","0.81","0.45","0.5"
"DebreKidusan","1","1","1","1","1","0.76","0.64","0.5"
"Debremawie","1","1","1","1","1","0.95","0.55","0.5"
"Debreselam","0.41","1","1","0.3","0.41","0.19","0.09","0.56"
"Debrinetseb","1","1","1","1","1","0.65","0.09","0.56"
"Dekera","0.32","1","1","1","0.32","0.27","0.09","0.47"
"DembezaAmbaLay","1","1","1","1","1","0.54","0.55","0.5"
"Derit","1","1","1","0.43","1","0.78","0.36","0.66"
"Derita","1","1","1","1","1","0.41","0.09","0.31"
"Dinkashena","0.59","1","1","1","0.59","0.81","0.09","0.5"
"Ebo","0.46","1","1","1","0.46","0.49","0.27","0.53"
"Edagaarbi","0.27","1","1","1","0.27","0.46","0.09","0.66"
"EmbaAhfrom","1","1","1","1","1","0.62","0.09","0.53"
"EmbachekoGunaguna","0.22","1","1","1","0.22","0.65","0.18","0.56"
"EndaBagerima","1","1","1","1","1","0.16","0.09","0.56"
"Endabano","0.24","1","1","1","0.24","0.59","0.09","0.53"
"Endachiwa","1","1","1","1","1","0.32","0.09","0.53"
"EndaFelasi","1","1","1","0.03","1","0.46","0.09","0.53"
"Endagahamus","1","1","1","0.11","1","0.54","0.09","0.53"
"Endamariam","1","1","1","1","1","0.38","0.09","0.56"
"Erba","0.41","1","1","0.49","0.41","0.16","0.09","0.53"
"Esiret","0.22","1","1","1","0.22","0.65","0.18","0.59"
"Estifanos","1","1","1","1","1","0.49","0.18","0.31"
"Fala","0.19","1","1","1","0.19","0.59","0.09","0.5"
"Felegehiwot","1","1","1","1","1","1","0.55","0.5"
"FelegeWayane","0.32","1","1","0.32","0.32","0.19","0.55","0.41"
"FikreAlem","0.84","1","1","1","0.84","0.05","0.09","0.5"
"Filatako","1","1","1","1","1","0.7","0.36","0.66"
"Gebsit","1","1","1","1","1","0.76","0.64","0.5"
"Gedayasu","1","1","1","1","1","0.65","0.55","0.75"
"GelaMatebiya","0.38","1","1","1","0.38","0.62","0.09","0.56"
"Gendebta","1","1","1","1","1","0.49","0.09","0.53"
"Geneti","0.32","1","1","1","0.32","0.49","0.18","0.53"
"Genfel","0.43","1","1","0.11","0.43","0.35","0.18","0.41"
"Gera","0.41","1","1","1","0.41","0.24","0.36","0.62"
"Gerjale","0.35","1","1","0.65","0.35","0.3","0.09","0.47"
"GetskiMilesiley","1","1","1","1","1","0.27","0.09","0.31"
"Gijet","0.3","1","1","1","0.3","0.35","0.09","0.31"
"Ginaza","1","1","1","1","1","0.86","0.09","0.31"
"Golgolemalee","0.32","1","1","0.19","0.32","0.08","0.55","0.41"
"Goshedur","1","1","1","1","1","1","0.55","0.5"
"Goza","1","1","1","1","1","0.49","0.09","0.44"
"Grwre","0.38","1","1","1","0.38","0.59","0.18","0.62"
"GuemseAgamet","0.43","1","1","0.14","0.43","0.27","0.27","0.72"
"Guroro","1","1","1","1","1","0.59","0.09","0.56"
"Guya","1","1","1","1","1","0.59","0.09","0.56"
"Habees","0.46","1","1","0.14","0.46","0.05","0.18","0.41"
"Hadashtekli","1","1","1","1","1","0.51","0.09","0.31"
"HadeAlga","0.3","0.73","1","1","0.3","0.05","0.18","0.53"
"HadnetK","0.54","1","1","0.19","0.54","0.35","0.09","0.28"
"HadnetS","0.54","1","1","0.22","0.54","0.27","0.82","0.72"
"HadushAdi","0.57","1","1","0.3","0.57","0.19","0.91","0.72"
"HadushHiwet","0.35","1","1","0.51","0.35","0.84","0.73","0.72"
"HagereGenet","1","1","1","1","1","0.7","0.64","0.5"
"HagereSelamE","1","1","1","1","1","0.76","0.64","0.5"
"HagereSelamW","1","1","1","1","1","0.24","0.09","0.53"
"Hangoda","0.54","1","1","0.22","0.54","0.27","0.82","0.72"
"Hareko","1","1","1","1","1","0.05","0.09","0.53"
"Hawelti","0.32","1","1","1","0.32","0.49","0.45","0.53"
"Hayelom","0.43","1","1","0.16","0.43","0.3","0.09","0.56"
"Hintsa","1","1","1","1","1","0.32","0.09","0.59"
"HintsaWaza","1","1","1","1","1","0.35","0.09","0.59"
"HizbaTeklehymanot","0.78","1","1","1","0.78","0.54","0.09","0.53"
"ImbaRufael","0.41","1","1","1","0.41","0.24","0.09","0.62"
"Jijqe","1","1","1","1","1","0.35","0.27","0.56"
"JimanDeregeha","0.24","1","1","1","0.24","0.62","0.09","0.56"
"Jira","1","1","1","1","1","0.32","0.09","0.53"
"kabe","1","1","1","1","1","0.32","0.09","0.31"
"Karima","1","1","1","1","1","0.86","0.64","0.75"
"Keregna","1","1","1","1","1","0.38","0.09","0.31"
"Kihen","0.57","1","1","0.24","0.57","0.43","0.09","0.28"
"Kita","0.46","1","1","0.19","0.46","0.16","0.09","0.31"
"Korme","0.35","1","1","0.54","0.35","0.14","0.09","0.47"
"Ksadacki","1","1","1","1","1","0.86","0.09","0.5"
"Kudo","1","1","1","1","1","0.35","0.09","0.53"
"Kuluferha","1","1","1","1","1","0.35","0.09","0.69"
"KuluGizeLemlem","0.65","1","1","0.54","0.65","0.03","0.09","0.56"
"LaelayDayu","0.35","1","1","0.54","0.35","0.03","0.09","0.56"
"Laelayhahaile","1","1","1","1","1","0.54","0.09","0.53"
"LaelayMegariaTsemri","0.65","1","1","1","0.65","0.46","0.09","0.56"
"Lalaylogomti","1","1","1","1","1","0.38","0.09","0.53"
"Ledy","1","1","1","1","1","0.62","0.36","0.5"
"Lemlem","0.24","1","1","1","0.24","0.32","0.09","0.47"
"LemlemArena","1","1","1","1","1","0.22","0.09","0.53"
"Libo ","1","1","1","1","1","0.73","0.09","0.31"
"Limaat","0.65","1","1","1","0.65","0.03","0.09","0.56"
"Limat","1","1","1","1","1","0.49","0.09","0.56"
"Lul","1","1","1","1","1","0.68","0.64","0.75"
"LusinaAbegeldi","0.41","1","1","1","0.41","0.81","0.09","0.56"
"Maekelawi","1","1","1","0.11","1","0.54","0.09","0.53"
"MaekelSegli","0.3","1","1","0.03","0.3","0.3","0.09","0.53"
"MahbereWeyni","0.54","1","1","0.08","0.54","0.35","0.09","0.28"
"MariamShewito","1","1","1","1","1","0.38","0.09","0.56"
"Martadios","1","1","1","1","1","0.59","0.09","0.31"
"MayChekemte","0.32","1","1","1","0.32","0.32","0.09","0.53"
"MayNebri","0.27","1","1","1","0.27","0.3","0.09","0.66"
"Maysuru","1","1","1","1","1","0.54","0.09","0.56"
"MayTeklia","1","1","1","1","1","0.43","0.09","0.59"
"Mearey","0.24","1","1","1","0.24","0.32","0.09","0.47"
"Mechare","0.51","1","1","1","0.51","0.51","0.27","0.47"
"Mechena","1","1","1","1","1","0.49","0.18","0.56"
"MehalGoncha","1","1","1","1","1","0.92","0.45","0.66"
"Mekan ","0.65","1","1","1","0.65","0.3","0.18","0.47"
"MekaneGenet","1","1","1","1","1","0.78","0.45","0.44"
"Melabesh","1","1","1","0.27","1","0.81","0.64","0.5"
"MendereMariam","1","1","1","1","1","0.3","0.09","0.31"
"Menegobena","1","1","1","1","1","0.54","0.55","0.5"
"Menji","1","1","1","1","1","0.54","0.09","0.56"
"Mergech","1","1","1","1","1","0.49","0.55","0.5"
"Mesanu","0.57","1","1","0.24","0.57","0.35","0.09","0.28"
"Mesehle","1","1","1","1","1","0.35","0.09","0.69"
"Meswaeti ","0.65","1","1","1","0.65","0.24","0.09","0.47"
"Metkel","1","1","1","1","1","0.11","0.09","0.53"
"MetkelLemat","0.43","1","1","1","0.43","0.41","0.09","0.47"
"Mezbr","0.59","1","1","1","0.59","0.59","0.09","0.56"
"MichelDebre","1","1","1","1","1","0.57","0.09","0.31"
"Miraf","1","1","1","1","1","0.68","0.55","0.5"
"Misema","1","1","1","1","1","0.03","0.09","0.66"
"Mitad","1","1","1","1","1","0.57","0.09","0.31"
"MitinaYimach","1","1","1","1","1","0.73","0.36","0.44"
"Mozen","1","1","1","1","1","0.49","0.55","0.5"
"Mozutey","0.41","1","1","0.22","0.41","0.35","0.36","0.66"
"Mtsaiwerki","1","1","1","1","1","0.3","0.09","0.56"
"Nagash","0.51","1","1","0.16","0.51","0.22","0.27","0.41"
"Nebarhadinet","0.24","1","1","1","0.24","0.24","0.09","0.47"
"Nefasit","1","1","1","1","1","0.32","0.09","0.69"
"Negedebrhan","1","1","1","1","1","0.54","0.18","0.62"
"Niquara","0.46","1","1","1","0.46","0.49","0.09","0.31"
"Qoraro","0.41","1","1","1","0.41","0.46","0.09","0.56"
"RubaFelege","0.32","1","1","0.24","0.32","0.08","0.55","0.41"
"Santa gelebeda","0.35","1","1","1","0.35","0.32","0.09","0.47"
"SaratYerawoch","1","1","1","1","1","0.84","0.36","0.44"
"Sefo","1","1","1","1","1","0.51","0.09","0.53"
"Segena","1","1","1","1","1","1","0.36","0.44"
"Seka","1","1","1","1","1","0.86","0.09","0.5"
"Selamaya","0.24","1","1","1","0.24","0.81","0.09","0.56"
"SelamBekalsi","0.65","1","1","1","0.65","0.03","0.09","0.56"
"Selamber","0.41","1",,"1","0.41","0.57","0.45","0.5"
"SelamgieAmbarie","1","1","1","1","1","0.97","0.36","0.66"
"SelamH","0.38","1","1","0.16","0.38","0.32","0.09","0.56"
"SelamW","1","1","1","1","1","0.22","0.09","0.56"
"Selelkula","1","1","1","1","1","0.73","0.55","0.5"
"SelenWuha","0.65","1","1","0.59","0.65","0.05","0.09","0.56"
"Seloda","1","1","1","1","1","0.22","0.09","0.56"
"Sendada","0.43","1","1","0.14","0.43","0.32","0.27","0.41"
"Serawudi","1","1","1","1","1","0.35","0.09","0.31"
"Seret","0.54","1","1","1","0.54","0.38","0.09","0.53"
"Sero","1","1","1","1","1","0.68","0.09","0.56"
"Shamo","1","1","1","1","1","0.76","0.09","0.31"
"ShehochTehara","1","1","1","1","1","0.57","0.18","0.31"
"Shekatekli","1","1","1","1","1","0.38","0.09","0.31"
"Shunge","0.24","1","1","1","0.24","0.76","0.09","0.56"
"Simret","0.7","1","1","1","0.7","0.68","0.27","0.69"
"SimretS","0.65","1","1","1","0.65","0.49","0.09","0.47"
"SimretT","1","1","1","1","1","0.54","0.36","0.62"
"Sinkata","0.43","1","1","0.14","0.43","0.27","0.27","0.72"
"Siye","1","1","1","1","1","0.32","0.27","0.62"
"Smret","1","1","1","1","1","0.51","0.09","0.56"
"Sorya","0.7","1","1","1","0.7","0.24","0.09","0.5"
"Suha","1","1","1","1","1","0.65","0.64","0.5"
"Tahtayhaya","0.19","1","1","1","0.19","0.19","0.09","0.47"
"TahtayDaeroka","1","1","1","1","1","0.57","0.09","0.53"
"TahtayLegomti","1","1","1","1","1","0.24","0.09","0.56"
"TahtayMegariaTsebri","0.65","1","1","1","0.65","0.46","0.09","0.56"
"Tao","0.7","1","1","0.65","0.7","0.14","0.09","0.47"
"TaraGedam","1","1","1","1","1","0.81","0.09","0.31"
"TaraSenba","1","1","1","1","1","0.68","0.09","0.56"
"Tekea","0.41","1","1","1","0.41","0.43","0.09","0.31"
"Tekleweyni","1","1","1","1","1","0.57","0.36","0.62"
"Tetatiro","1","1","1","1","1","0.84","0.09","0.88"
"Tibaga","1","1","1","1","1","0.22","0.09","0.31"
"Tigage","0.49","1","1","0.3","0.49","0.78","0.09","0.44"
"Tsae","1","1","1","1","1","0.57","0.09","0.47"
"Tsetsera","0.46","1","1","1","0.46","0.68","0.09","0.5"
"Tseykeme","1","1","1","1","1","0.38","0.36","0.62"
"Tsigea","0.32","1","1","1","0.32","0.49","0.18","0.53"
"Ulaga","0.35","1","1","0.76","0.35","0.05","0.09","0.53"
"Wargba","0.32","1","1","1","0.32","0.32","0.18","0.53"
"Wariba","0.22","1","1","1","0.22","0.51","0.18","0.44"
"Wedikeshi","1","1","1","1","1","0.14","0.09","0.56"
"Werabaye","0.19","1","1","1","0.19","0.22","0.09","0.47"
"Werkamba","0.24","1","1","1","0.24","0.59","0.09","0.53"
"Wobo","1","1","1","1","1","0.86","0.27","0.88"
"Wonberoch","1","1","1","1","1","0.51","0.09","0.56"
"Wondye","1","1","1","1","1","0.95","0.45","0.44"
"Worego","1","1","1","1","1","0.7","0.55","0.5"
"WorgajaWagi","0.32","1","1","1","0.32","0.35","0.09","0.5"
"WoryaMeskel","1","1","1","1","1","0.57","0.64","0.75"
"Woyenti","1","1","1","1","1","0.27","0.09","0.53"
"Woynye","1","1","1","1","1","0.54","0.36","0.5"
"WuhdetG","0.7","1","1","1","0.7","0.49","0.09","0.69"
"WuhdetK","0.27","1","1","0.14","0.27","0.59","0.09","0.47"
"WushaTires","1","1","1","1","1","0.54","0.09","0.31"
"Yedwuha","1","1","1","1","1","0.68","0.55","0.5"
"Yeju","0.08","1","1","1","0.08","0.86","0.27","0.88"
"Yetefet","1","1","1","1","1","0.97","0.45","0.5"
"YifagAkababi","1","1","1","1","1","0.49","0.09","0.31"
"Yitihana","1","1","1","1","1","0.68","0.18","0.5"
"Zata","0.19","1","1","1","0.19","0.38","0.09","0.62"
"Ziha","1","1","1","1","1","0.76","0.18","0.31"
"ZihonHuha","1","1","1","1","1","0.73","0.64","0.5"
"ZobarYikuanda","1","1","1","0.27","1","0.62","0.55","0.75"
"Zongi","1","1","1","1","1","0.22","0.09","0.56"
