"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Adiselam","Adiselam","Adiselam","Adiselam","Adiselam","Adiselam","Adiselam","Adiselam"
"Region","Naeder-Adet","Naeder-Adet","Naeder-Adet","Naeder-Adet","Naeder-Adet","Naeder-Adet","Naeder-Adet","Naeder-Adet"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","43","0.49","0","75","1","0","0"
"1984-1977","93","10","0.03","0","75","1","93.13","0"
"1985-1978","0","38","0.41","0","75","1","0","0"
"1986-1979","0","54","0.68","0","75","1","0","0"
"1987-1980","0","75","1","0","75","1","0","0"
"1988-1981","0","58","0.73","0","75","1","0","0"
"1989-1982","0","75","1","0","75","1","0","0"
"1990-1983","68","15","0.08","57","60","0.03","125.86","0"
"1991-1984","38","22","0.14","0","75","1","37.87","1"
"1992-1985","1","30","0.27","0","75","1","1.28","0"
"1993-1986","0","72","0.81","0","75","1","0","0"
"1994-1987","0","39","0.43","0","75","1","0","0"
"1995-1988","0","37","0.35","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","0"
"1997-1990","0","75","1","0","75","1","0","0"
"1998-1991","0","75","1","0","75","1","0","0"
"1999-1992","3","29","0.24","0","75","1","2.53","0"
"2000-1993","23","25","0.22","0","75","1","22.73","0"
"2001-1994","0","33","0.3","0","75","1","0","0"
"2002-1995","71","14","0.05","0","75","1","71.42","1"
"2003-1996","0","50","0.59","0","75","1","0","0"
"2004-1997","40","21","0.11","0","75","1","39.84","0"
"2005-1998","0","53","0.65","0","75","1","0","1"
"2006-1999","23","25","0.22","0","75","1","22.73","0"
"2007-2000","0","37","0.38","0","75","1","0","0"
"2008-2001","0","46","0.54","0","75","1","0","0"
"2009-2002","0","62","0.76","0","75","1","0","1"
"2010-2003","0","73","0.84","0","75","1","0","0"
"2011-2004","0","58","0.7","0","75","1","0","0"
"2012-2005","0","42","0.46","0","75","1","0","0"
"2013-2006","0","35","0.32","0","75","1","0","0"
"2014-2007","0","50","0.59","0","75","1","0","0"
"2015-2008","23","25","0.22","0","75","1","22.73","1"
"2016-2009","0","53","0.62","0","75","1","0","0"
"2017-2010","0","44","0.51","0","75","1","0","0"
"2018-2011","0","69","0.78","0","75","1","0","0"
"2019-2012","0","75","1","0","75","1","0","0"
