"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Edagaarbi","Edagaarbi","Edagaarbi","Edagaarbi","Edagaarbi","Edagaarbi","Edagaarbi","Edagaarbi"
"Region","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","27","0.86","0","39","0.24","0","0"
"1984-1977","100","1","0.27","79","22","0.03","178.8","0"
"1985-1978","100","0","0.24","0","75","1","100","0"
"1986-1979","0","37","0.97","0","54","0.54","0","0"
"1987-1980","100","3","0.38","39","31","0.11","139.43","0"
"1988-1981","100","4","0.41","0","68","0.73","100","0"
"1989-1982","100","1","0.35","16","36","0.16","115.79","0"
"1990-1983","100","0","0.24","0","48","0.32","100","0"
"1991-1984","0","10","0.65","11","37","0.19","11.42","1"
"1992-1985","100","0","0.24","0","50","0.43","100","0"
"1993-1986","0","26","0.84","0","75","1","0","0"
"1994-1987","100","0","0.24","0","75","1","100","1"
"1995-1988","100","0","0.24","0","64","0.68","100","0"
"1996-1989","0","25","0.81","49","29","0.05","49.17","0"
"1997-1990","0","42","1","0","50","0.43","0","0"
"1998-1991","0","35","0.95","0","75","1","0","0"
"1999-1992","100","1","0.32","0","75","1","100","0"
"2000-1993","0","18","0.73","0","54","0.49","0","0"
"2001-1994","0","9","0.57","0","48","0.35","0","1"
"2002-1995","100","4","0.49","41","30","0.08","141.32","0"
"2003-1996","0","11","0.68","0","54","0.51","0","0"
"2004-1997","0","8","0.54","0","50","0.38","0","0"
"2005-1998","0","19","0.76","0","60","0.59","0","0"
"2006-1999","100","4","0.43","27","33","0.14","127.16","0"
"2007-2000","0","6","0.51","0","75","1","0","0"
"2008-2001","100","0","0.24","0","64","0.65","100","0"
"2009-2002","100","1","0.3","0","40","0.27","100","1"
"2010-2003","0","20","0.78","0","41","0.3","0","0"
"2011-2004","0","31","0.89","0","51","0.46","0","0"
"2012-2005","0","10","0.62","0","57","0.57","0","0"
"2013-2006","100","4","0.46","0","69","0.76","100","0"
"2014-2007","100","0","0.24","0","75","1","100","0"
"2015-2008","100","0","0.24","0","64","0.7","100","0"
"2016-2009","0","13","0.7","0","62","0.62","0","0"
"2017-2010","100","0","0.24","0","73","0.78","100","0"
"2018-2011","0","9","0.59","0","75","1","0","0"
"2019-2012","0","32","0.92","8","37","0.22","7.56","0"
