"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Endachiwa","0.14","1","1","1","0.14","0.73",,
"EndaFelasi","1","1","1","1","1","0.81",,
"Endagahamus","0.22","1","1","1","0.22","0.59",,
"Endamariam","0.03","1","1","1","0.03","0.84",,
"Erba","0.38","1","1","0.43","0.38","0.81",,
"Esiret","1","1","1","1","1","0.76",,
"Estifanos","1","1","1","1","1","0.86",,
"Fala","0.65","1","1","1","0.65","0.86",,
"Felegehiwot","1","1","1","1","1","0.62",,
"FelegeWayane","0.11","0.05","0.27","1","0.11","0.97",,
"FikreAlem","0.27","1","1","1","0.27","0.86",,
"Filatako","1","1","1","1","1","0.38",,
"Gebsit","1","1","1","1","1","1",,
"Gedayasu","1","1","1","1","1","1",,
"GelaMatebiya","0.16","1","1","1","0.16","0.95",,
"Gendebta","0.08","1","1","1","0.08","0.51",,
"Geneti","0.41","0.19","1","0.46","0.41","0.81",,
"Genfel","0.05","1","1","1","0.05","0.51",,
"Gera","1","1","1","1","1","0.57",,
"Gerjale","0.3","0.32","1","0.43","0.3","0.76",,
"GetskiMilesiley","1","1","1","1","1","0.89",,
"Gijet","0.49","1","1","1","0.49","0.89",,
"Ginaza","1","1","1","1","1","0.95",,
"Golgolemalee","0.11","0.08","1","1","0.11","0.95",,
"Goshedur","1","1","1","1","1","0.59",,
"Goza","1","1","1","1","1","0.65",,
"Grwre","1","1","1","1","1","0.43",,
"GuemseAgamet","0.19","1","0.16","0.22","0.19","0.78",,
"Guroro","1","1","1","1","1","0.81",,
"Guya","1","1","1","1","1","0.84",,
"Habees","0.11","1","1","1","0.11","0.89",,
"Hadashtekli","1","1","1","1","1","0.62",,
"HadeAlga","0.41","0.81","1","0.46","0.41","0.65",,
"HadnetK","0.3","1","1","1","0.3","0.38",,
"HadnetS","0.24","1","0.19","0.16","0.24","0.65",,
"HadushAdi","0.35","1","0.16","0.22","0.35","0.41",,
"HadushHiwet","0.38","0.05","0.19","0.22","0.38","0.97",,
"HagereGenet","1","1","1","1","1","0.84",,
"HagereSelamE","1","1","1","1","1","0.81",,
"HagereSelamW","0.22","1","1","1","0.22","0.68",,
"Hangoda","0.24","1","0.19","0.16","0.24","0.65",,
"Hareko","0.38","1","1","1","0.38","0.84",,
"Hawelti","0.41","0.19","1","0.49","0.41","0.84",,
"Hayelom","0.24","1","1","1","0.24","0.32",,
"Hintsa","0.51","1","1","1","0.51","0.92",,
"HintsaWaza","0.51","1","1","1","0.51","0.92",,
"HizbaTeklehymanot","0.24","1","1","0.38","0.24","0.68",,
"ImbaRufael","1","1","1","1","1","0.62",,
"Jijqe","1","1","1","1","1","0.81",,
"JimanDeregeha","0.22","1","1","1","0.22","0.73",,
"Jira","1","1","1","1","1","0.86",,
"kabe","1","1","1","1","1","0.81",,
"Karima","1","1","1","1","1","0.76",,
"Keregna","1","1","1","1","1","0.92",,
"Kihen","0.27","1","1","1","0.27","0.51",,
"Kita","0.51","1","1","1","0.51","0.81",,
"Korme","0.3","0.32","1","0.54","0.3","0.81",,
"Ksadacki","1","1","1","1","1","0.3",,
"Kudo","0.14","1","1","1","0.14","0.86",,
"Kuluferha","1","1","1","1","1","0.97",,
"KuluGizeLemlem","0.92","1","1","0.49","0.92","0.68",,
"LaelayDayu","0.3","1","1","0.49","0.3","0.81",,
"Laelayhahaile","0.14","1","1","1","0.14","0.65",,
"LaelayMegariaTsemri","0.03","1","1","1","0.03","0.81",,
"Lalaylogomti","0.14","1","1","1","0.14","0.51",,
"Ledy","1","1","1","1","1","0.46",,
"Lemlem","1","1","1","1","1","0.62",,
"LemlemArena","0.54","1","1","1","0.54","0.92",,
"Libo ","1","1","1","1","1","1",,
"Limaat","0.92","1","1","0.51","0.92","0.68",,
"Limat","1","1","1","1","1","0.97",,
"Lul","1","1","1","1","1","0.89",,
"LusinaAbegeldi","0.32","1","1","1","0.32","0.97",,
"Maekelawi","0.22","1","1","1","0.22","0.59",,
"MaekelSegli","1","1","1","1","1","0.92",,
"MahbereWeyni","0.3","1","1","1","0.3","0.3",,
"MariamShewito","0.08","1","1","1","0.08","0.7",,
"Martadios","1","1","1","1","1","0.76",,
"MayChekemte","0.05","1","1","1","0.05","0.49",,
"MayNebri","0.14","1","1","1","0.14","0.89",,
"Maysuru","0.03","1","1","1","0.03","0.81",,
"MayTeklia","0.51","1","1","1","0.51","0.84",,
"Mearey","1","1","1","1","1","0.81",,
"Mechare","0.41","0.73","0.54","0.41","0.41","0.68",,
"Mechena","0.22","1","1","1","0.22","0.57",,
"MehalGoncha","1","1","1","1","1","0.68",,
"Mekan ","0.22","1","1","0.43","0.22","0.27",,
"MekaneGenet","1","1","1","1","1","0.51",,
"Melabesh","1","1","1","1","1","0.84",,
"MendereMariam","1","1","1","1","1","0.76",,
"Menegobena","1","1","1","1","1","0.86",,
"Menji","1","1","1","1","1","0.95",,
"Mergech","1","1","1","1","1","0.89",,
"Mesanu","0.05","1","1","1","0.05","0.59",,
"Mesehle","1","1","1","1","1","0.65",,
"Meswaeti ","0.22","1","1","0.51","0.22","0.57",,
"Metkel","0.54","1","1","1","0.54","0.89",,
"MetkelLemat","0.59","1","1","1","0.59","0.97",,
"Mezbr","0.03","1","1","1","0.03","0.76",,
"MichelDebre","1","1","1","1","1","0.95",,
"Miraf","1","1","1","1","1","0.7",,
"Misema","1","1","1","1","1","0.68",,
"Mitad","1","1","1","1","1","1",,
"MitinaYimach","1","1","1","1","1","0.62",,
"Mozen","1","1","1","1","1","0.89",,
"Mozutey","0.08","1","1","0.27","0.08","0.89",,
"Mtsaiwerki","1","1","1","1","1","0.73",,
"Nagash","0.14","1","1","0.24","0.14","0.89",,
"Nebarhadinet","1","1","1","1","1","0.89",,
"Nefasit","1","1","1","1","1","0.3",,
"Negedebrhan","1","1","1","1","1","0.57",,
"Niquara","0.41","1","1","1","0.41","0.89",,
"Qoraro","0.3","1","1","1","0.3","0.84",,
"RubaFelege","0.11","0.05","0.27","1","0.11","0.97",,
"Santa gelebeda","0.38","1","1","1","0.38","0.86",,
"SaratYerawoch","1","1","1","1","1","0.54",,
"Sefo","0.14","1","1","1","0.14","0.68",,
"Segena","1","1","1","1","1","0.62",,
"Seka","1","1","1","1","1","0.76",,
"Selamaya","0.27","1","1","1","0.27","0.68",,
"SelamBekalsi","0.92","1","1","0.51","0.92","0.65",,
"Selamber","1","1",,"1","1","0.81",,
"SelamgieAmbarie","1","1","1","1","1","0.68",,
"SelamH","0.32","1","1","0.24","0.32","0.78",,
"SelamW","0.32","1","1","1","0.32","0.57",,
"Selelkula","1","1","1","1","1","0.65",,
"SelenWuha","0.92","1","1","0.68","0.92","0.68",,
"Seloda","0.19","1","1","1","0.19","0.92",,
"Sendada","0.19","1","1","0.24","0.19","0.89",,
"Serawudi","0.22","1","1","1","0.22","0.54",,
"Seret","0.16","1","1","1","0.16","0.59",,
"Sero","0.03","1","1","1","0.03","0.92",,
"Shamo","1","1","1","1","1","0.62",,
"ShehochTehara","0.11","1","1","1","0.11","1",,
"Shekatekli","1","1","1","1","1","0.51",,
"Shunge","0.27","1","1","1","0.27","0.78",,
"Simret","0.05","1","1","0.32","0.05","0.95",,
"SimretS","0.22","1","1","0.38","0.22","0.46",,
"SimretT","1","1","1","1","1","0.78",,
"Sinkata","0.19","1","0.16","0.22","0.19","0.78",,
"Siye","1","1","1","1","1","0.89",,
"Smret","1","1","1","1","1","0.89",,
"Sorya","0.68","1","1","1","0.68","0.49",,
"Suha","1","1","1","1","1","0.59",,
"Tahtayhaya","0.3","1","1","0.51","0.3","0.84",,
"TahtayDaeroka","0.05","1","1","1","0.05","0.68",,
"TahtayLegomti","0.14","1","1","1","0.14","0.65",,
"TahtayMegariaTsebri","0.03","1","1","1","0.03","0.84",,
"Tao","0.62","1","1","0.43","0.62","0.73",,
"TaraGedam","1","1","1","1","1","1",,
"TaraSenba","0.14","1","1","1","0.14","0.78",,
"Tekea","0.14","1","1","0.41","0.14","0.86",,
"Tekleweyni","1","1","1","1","1","0.65",,
"Tetatiro","1","1","1","1","1","0.49",,
"Tibaga","1","1","1","1","1","0.89",,
"Tigage","0.62","1","1","1","0.62","0.95",,
"Tsae","0.22","1","1","1","0.22","0.68",,
"Tsetsera","0.86","1","1","1","0.86","0.43",,
"Tseykeme","1","1","1","1","1","0.73",,
"Tsigea","0.41","0.19","1","0.46","0.41","0.81",,
"Ulaga","0.89","1","1","0.65","0.89","0.89",,
"Wargba","0.41","0.19","1","0.49","0.41","0.84",,
"Wariba","0.3","1","1","1","0.3","0.73",,
"Wedikeshi","0.19","1","1","1","0.19","0.57",,
"Werabaye","0.3","1","1","0.43","0.3","0.7",,
"Werkamba","1","1","1","1","1","0.81",,
"Wobo","1","1","1","1","1","0.54",,
"Wonberoch","0.14","1","1","1","0.14","0.65",,
"Wondye","1","1","1","1","1","0.65",,
"Worego","1","1","1","1","1","0.81",,
"WorgajaWagi","0.27","1","1","1","0.27","0.73",,
"WoryaMeskel","1","1","1","1","1","0.84",,
"Woyenti","0.08","1","1","1","0.08","0.43",,
"Woynye","1","1","1","1","1","0.92",,
"WuhdetG","0.05","1","1","0.32","0.05","0.89",,
"WuhdetK","0.41","1","1","1","0.41","0.62",,
"WushaTires","1","1","1","1","1","0.7",,
"Yedwuha","1","1","1","1","1","0.97",,
"Yeju","1","1","1","1","1","0.54",,
"Yetefet","1","1","1","1","1","0.49",,
"YifagAkababi","1","1","1","1","1","0.38",,
"Yitihana","1","1","1","1","1","0.7",,
"Zata","0.65","1","1","1","0.65","0.81",,
"Ziha","0.22","1","1","1","0.22","0.41",,
"ZihonHuha","1","1","1","1","1","0.62",,
"ZobarYikuanda","1","1","1","1","1","0.81",,
"Zongi","0.32","1","1","1","0.32","0.57",,
