"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Gera","0.38","1","1","1","0.38","0.78",,"0.72"
"Gerjale","0.81","1","0.49","1","0.81","0.78",,"0.28"
"GetskiMilesiley","0.08","1","1","1","0.08","0.16",,"0.53"
"Gijet","0.59","1","1","1","0.59","0.3",,"0.53"
"Ginaza","1","1","1","1","1","0.08",,"0.44"
"Golgolemalee","0.68","1","0.27","1","0.68","0.11",,"0.34"
"Goshedur","1","1","1","1","1","0.03",,"0.38"
"Goza","1","1","1","1","1","0.14",,"0.66"
"Grwre","1","1","1","1","1","0.73",,"0.72"
"GuemseAgamet","0.16","1","0.22","0.32","0.16","0.24",,"0.56"
"Guroro","1","1","1","1","1","0.46",,"0.72"
"Guya","1","1","1","1","1","0.54",,"0.72"
"Habees","1","1","0.24","0.27","1","0.32",,"0.34"
"Hadashtekli","0.3","1","1","1","0.3","0.84",,"0.53"
"HadeAlga","0.62","0.38","0.49","0.59","0.62","0.92",,"0.44"
"HadnetK","1","1","1","1","1","0.54",,"0.59"
"HadnetS","0.16","1","0.27","1","0.16","0.35",,"0.56"
"HadushAdi","0.22","1","0.22","0.32","0.22","0.24",,"0.56"
"HadushHiwet","0.27","1","0.38","0.35","0.27","0.27",,"0.56"
"HagereGenet","0.49","1","1","1","0.49","0.38",,"0.38"
"HagereSelamE","0.51","1","1","1","0.51","0.46",,"0.38"
"HagereSelamW","0.68","1","1","1","0.68","0.46",,"0.69"
"Hangoda","0.16","1","0.27","1","0.16","0.35",,"0.56"
"Hareko","1","1","1","1","1","0.54",,"0.72"
"Hawelti","0.57","0.41","0.54","0.57","0.57","0.68",,"0.62"
"Hayelom","1","1","1","1","1","0.65",,"0.5"
"Hintsa","1","1","1","1","1","0.43",,"0.78"
"HintsaWaza","1","1","1","1","1","0.46",,"0.78"
"HizbaTeklehymanot","0.38","1","1","1","0.38","0.38",,"0.62"
"ImbaRufael","0.38","1","1","1","0.38","0.84",,"0.72"
"Jijqe","1","1","1","1","1","0.49",,"0.72"
"JimanDeregeha","1","1","1","1","1","0.05",,"0.66"
"Jira","1","1","1","1","1","0.41",,"0.59"
"kabe","1","1","1","1","1","0.03",,"0.44"
"Karima","1","1","1","1","1","0.05",,"0.84"
"Keregna","1","1","1","1","1","0.14",,"0.44"
"Kihen","1","1","1","1","1","0.38",,"0.59"
"Kita","1","1","1","1","1","0.27",,"0.41"
"Korme","0.81","1","0.51","1","0.81","0.84",,"0.28"
"Ksadacki","1","1","1","1","1","0.14",,"0.66"
"Kudo","0.11","1","0.08","0.11","0.11","0.19",,"0.41"
"Kuluferha","1","1","0.03","1","1","0.03",,"0.84"
"KuluGizeLemlem","0.78","1","1","1","0.78","0.73",,"0.34"
"LaelayDayu","0.81","1","1","1","0.81","0.7",,"0.34"
"Laelayhahaile","0.11","1","0.08","0.14","0.11","0.03",,"0.41"
"LaelayMegariaTsemri","0.57","1","0.03","0.08","0.57","0.05",,"0.72"
"Lalaylogomti","1","1","0.03","0.11","1","0.22",,"0.41"
"Ledy","1","1","1","1","1","0.11",,"0.94"
"Lemlem","1","1","1","1","1","0.59",,"0.75"
"LemlemArena","0.62","1","1","1","0.62","0.46",,"0.72"
"Libo ","1","1","1","1","1","0.14",,"0.56"
"Limaat","0.78","1","1","1","0.78","0.32",,"0.34"
"Limat","0.08","1","1","1","0.08","0.68",,"0.72"
"Lul","1","1","1","1","1","0.46",,"0.84"
"LusinaAbegeldi","1","1","1","1","1","0.08",,"0.66"
"Maekelawi","0.3","1","1","0.19","0.3","0.43",,"0.41"
"MaekelSegli","1","1","1","0.24","1","0.27",,"0.81"
"MahbereWeyni","1","1","1","0.24","1","0.62",,"0.59"
"MariamShewito","1","1","0.03","0.11","1","0.14",,"0.62"
"Martadios","1","1","1","1","1","0.03",,"0.56"
"MayChekemte","1","1","0.11","0.11","1","0.35",,"0.41"
"MayNebri","0.08","1","0.14","0.19","0.08","0.35",,"0.62"
"Maysuru","0.08","1","0.03","0.08","0.08","0.14",,"0.72"
"MayTeklia","1","1","1","1","1","0.41",,"0.78"
"Mearey","1","1","1","1","1","0.65",,"0.62"
"Mechare","0.46","0.35","1","0.73","0.46","0.84",,"0.53"
"Mechena","1","1","1","1","1","0.14",,"0.66"
"MehalGoncha","1","1","1","1","1","0.03",,"0.47"
"Mekan ","0.27","1","0.43","0.41","0.27","0.08",,"0.28"
"MekaneGenet","1","1","1","1","1","0.03",,"0.56"
"Melabesh","1","1","1","1","1","0.41",,"0.38"
"MendereMariam","1","1","1","1","1","0.11",,"0.62"
"Menegobena","1","1","1","1","1","0.03",,"0.94"
"Menji","1","1","1","1","1","0.65",,"0.72"
"Mergech","1","1","1","1","1","0.05",,"0.94"
"Mesanu","1","1","0.22","0.35","1","0.81",,"0.59"
"Mesehle","1","1","0.03","1","1","0.03",,"0.84"
"Meswaeti ","0.27","1","0.46","0.57","0.27","0.05",,"0.28"
"Metkel","0.49","1","1","1","0.49","0.43",,"0.69"
"MetkelLemat","1","1","1","1","1","0.51",,"0.75"
"Mezbr","0.51","1","0.03","0.11","0.51","0.27",,"0.72"
"MichelDebre","1","1","1","1","1","0.14",,"0.62"
"Miraf","1","1","1","1","1","0.05",,"0.94"
"Misema","1","1","1","1","1","0.3",,"0.78"
"Mitad","1","1","1","1","1","0.24",,"0.44"
"MitinaYimach","1","1","1","1","1","0.05",,"0.56"
"Mozen","1","1","1","1","1","0.03",,"0.94"
"Mozutey","0.46","1","0.24","1","0.46","0.27",,"0.62"
"Mtsaiwerki","1","1","1","1","1","0.59",,"0.72"
"Nagash","0.57","1","0.27","0.24","0.57","0.14",,"0.34"
"Nebarhadinet","1","1","1","1","1","0.59",,"0.75"
"Nefasit","1","1","1","1","1","0.22",,"0.84"
"Negedebrhan","1","1","1","1","1","0.62",,"0.72"
"Niquara","1","1","1","1","1","0.24",,"0.41"
"Qoraro","0.65","1","1","1","0.65","0.35",,"0.5"
"RubaFelege","0.68","1","0.35","1","0.68","0.22",,"0.34"
"Santa gelebeda","0.54","1","1","1","0.54","0.27",,"0.72"
"SaratYerawoch","1","1","1","1","1","0.08",,"0.56"
"Sefo","0.11","1","0.08","0.16","0.11","0.03",,"0.41"
"Segena","1","1","1","1","1","0.05",,"0.56"
"Seka","1","1","1","1","1","0.11",,"0.66"
"Selamaya","1","1","1","1","1","0.11",,"0.66"
"SelamBekalsi","0.78","1","1","1","0.78","0.51",,"0.34"
"Selamber","1","1",,"1","1","0.41",,"0.38"
"SelamgieAmbarie","1","1","1","1","1","0.05",,"0.47"
"SelamH","0.35","1","1","1","0.35","0.22",,"0.5"
"SelamW","1","1","1","1","1","0.54",,"0.62"
"Selelkula","1","1","1","1","1","0.05",,"0.94"
"SelenWuha","0.78","1","0.59","1","0.78","0.27",,"0.34"
"Seloda","1","1","0.03","0.14","1","0.03",,"0.62"
"Sendada","0.16","1","0.27","0.43","0.16","0.14",,"0.34"
"Serawudi","1","1","1","1","1","0.14",,"0.56"
"Seret","0.86","1","1","1","0.86","0.32",,"0.72"
"Sero","0.08","1","0.05","0.08","0.08","0.24",,"0.72"
"Shamo","1","1","1","1","1","0.05",,"0.56"
"ShehochTehara","1","1","1","1","1","0.27",,"0.56"
"Shekatekli","0.3","1","1","1","0.3","0.81",,"0.53"
"Shunge","1","1","1","1","1","0.19",,"0.66"
"Simret","0.24","1","0.14","0.19","0.24","0.16",,"0.47"
"SimretS","0.27","1","0.46","0.49","0.27","0.05",,"0.28"
"SimretT","1","1","1","1","1","0.62",,"0.72"
"Sinkata","0.16","1","0.22","0.32","0.16","0.24",,"0.56"
"Siye","1","1","1","1","1","0.7",,"0.72"
"Smret","1","1","1","1","1","0.49",,"0.72"
"Sorya","0.81","1","1","1","0.81","0.32",,"0.28"
"Suha","1","1","1","1","1","0.03",,"0.94"
"Tahtayhaya","0.41","1","0.46","0.57","0.41","0.11",,"0.28"
"TahtayDaeroka","0.59","1","0.08","0.14","0.59","0.03",,"0.41"
"TahtayLegomti","1","1","1","0.14","1","0.3",,"0.62"
"TahtayMegariaTsebri","0.57","1","0.03","0.08","0.57","0.11",,"0.72"
"Tao","0.78","1","0.49","1","0.78","0.81",,"0.28"
"TaraGedam","1","1","1","1","1","0.16",,"0.44"
"TaraSenba","1","1","1","1","1","0.11",,"0.66"
"Tekea","0.35","1","1","0.51","0.35","0.03",,"0.25"
"Tekleweyni","1","1","1","1","1","0.73",,"0.72"
"Tetatiro","1","1","1","1","1","0.05",,"0.84"
"Tibaga","1","1","1","1","1","0.03",,"0.44"
"Tigage","1","1","1","1","1","0.32",,"0.38"
"Tsae","0.24","1","1","1","0.24","0.54",,"0.72"
"Tsetsera","0.84","1","1","1","0.84","0.54",,"0.28"
"Tseykeme","1","1","1","1","1","0.78",,"0.72"
"Tsigea","0.57","0.41","1","0.54","0.57","0.65",,"0.62"
"Ulaga","0.84","0.68","0.65","1","0.84","0.73",,"0.38"
"Wargba","0.57","0.41","0.54","0.51","0.57","0.65",,"0.62"
"Wariba","1","1","1","1","1","0.05",,"0.38"
"Wedikeshi","1","1","0.03","0.14","1","0.03",,"0.62"
"Werabaye","0.41","1","0.46","0.59","0.41","0.46",,"0.28"
"Werkamba","0.08","1","1","1","0.08","0.35",,"0.81"
"Wobo","1","1","1","1","1","0.14",,"0.84"
"Wonberoch","1","1","1","1","1","0.03",,"0.66"
"Wondye","1","1","1","1","1","0.03",,"0.56"
"Worego","1","1","1","1","1","0.03",,"0.94"
"WorgajaWagi","1","1","1","1","1","0.05",,"0.53"
"WoryaMeskel","1","1","1","1","1","0.46",,"0.84"
"Woyenti","1","1","0.03","0.14","1","0.03",,"0.41"
"Woynye","1","1","1","1","1","0.05",,"0.94"
"WuhdetG","0.24","1","0.08","0.03","0.24","0.22",,"0.47"
"WuhdetK","0.38","1","1","1","0.38","0.3",,"0.72"
"WushaTires","1","1","1","1","1","0.14",,"0.44"
"Yedwuha","1","1","1","1","1","0.03",,"0.94"
"Yeju","1","1","1","1","1","0.08",,"0.84"
"Yetefet","1","1","1","1","1","0.08",,"0.38"
"YifagAkababi","1","1","1","1","1","0.05",,"0.44"
"Yitihana","1","1","1","1","1","0.14",,"0.94"
"Zata","0.68","1","1","1","0.68","0.46",,"0.25"
"Ziha","1","1","1","1","1","0.11",,"0.56"
"ZihonHuha","1","1","1","1","1","0.35",,"0.38"
"ZobarYikuanda","1","1","1","1","1","0.41",,"0.84"
"Zongi","1","1","1","1","1","0.54",,"0.62"
