"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Erba","Erba","Erba","Erba","Erba","Erba","Erba","Erba"
"Region","Raya Azebo","Raya Azebo","Raya Azebo","Raya Azebo","Raya Azebo","Raya Azebo","Raya Azebo","Raya Azebo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","12","0.84","21","32","0.16","21.45","0"
"1984-1977","100","0","0.51","92","8","0.05","192.19","0"
"1985-1978","100","0","0.49","0","47","0.35","100","0"
"1986-1979","0","25","0.97","12","35","0.19","11.79","0"
"1987-1980","100","1","0.59","76","13","0.08","175.96","0"
"1988-1981","100","0","0.46","0","50","0.7","100","0"
"1989-1982","100","1","0.57","0","46","0.32","100","0"
"1990-1983","100","0","0.46","3","38","0.24","102.71","0"
"1991-1984","100","0","0.46","0","50","0.7","100","1"
"1992-1985","100","0","0.46","0","41","0.27","100","0"
"1993-1986","100","0","0.46","0","45","0.3","100","0"
"1994-1987","100","0","0.46","0","60","0.89","100","0"
"1995-1988","100","3","0.65","0","53","0.76","100","0"
"1996-1989","0","15","0.92","0","51","0.73","0","0"
"1997-1990","0","36","1","0","50","0.7","0","1"
"1998-1991","100","0","0.46","0","75","1","100","0"
"1999-1992","100","0","0.46","0","74","0.95","100","0"
"2000-1993","100","2","0.62","10","36","0.22","109.91","0"
"2001-1994","0","13","0.89","0","50","0.46","0","1"
"2002-1995","0","8","0.73","0","54","0.81","0","0"
"2003-1996","100","0","0.46","0","48","0.43","100","0"
"2004-1997","100","5","0.7","48","23","0.11","147.84","0"
"2005-1998","100","0","0.46","0","53","0.78","100","0"
"2006-1999","100","0","0.46","0","50","0.7","100","0"
"2007-2000","100","0","0.46","0","75","1","100","0"
"2008-2001","0","12","0.86","0","59","0.86","0","0"
"2009-2002","100","0","0.46","0","48","0.41","100","0"
"2010-2003","100","1","0.54","0","50","0.7","100","0"
"2011-2004","0","15","0.95","0","50","0.7","0","0"
"2012-2005","100","0","0.46","0","50","0.7","100","0"
"2013-2006","100","0","0.46","0","50","0.7","100","0"
"2014-2007","100","0","0.46","41","25","0.14","141.18","0"
"2015-2008","100","0","0.46","100","5","0.03","200","0"
"2016-2009","0","9","0.76","0","50","0.7","0","0"
"2017-2010","100","4","0.68","0","54","0.84","100","0"
"2018-2011","0","10","0.81","0","62","0.92","0","1"
"2019-2012","0","10","0.78","0","47","0.38","0","0"
