"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Goshedur","Goshedur","Goshedur","Goshedur","Goshedur","Goshedur","Goshedur","Goshedur"
"Region","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir","Enesie Sar Midir"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","56","8","0.11","29","54","0.16","84.87","0"
"1984-1977","0","67","0.97","19","58","0.19","19.49","0"
"1985-1978","0","26","0.46","0","75","1","0","0"
"1986-1979","0","38","0.78","0","70","0.35","0","0"
"1987-1980","27","11","0.22","29","53","0.14","56.64","0"
"1988-1981","0","21","0.38","0","75","1","0","0"
"1989-1982","100","2","0.08","0","75","1","100","0"
"1990-1983","26","11","0.24","0","70","0.3","26.23","0"
"1991-1984","0","30","0.51","0","75","1","0","1"
"1992-1985","47","9","0.16","82","31","0.05","128.91","0"
"1993-1986","0","26","0.49","37","50","0.11","37.21","0"
"1994-1987","0","24","0.41","0","75","1","0","1"
"1995-1988","0","31","0.59","0","75","1","0","0"
"1996-1989","0","47","0.86","0","75","1","0","0"
"1997-1990","0","52","0.89","0","75","1","0","1"
"1998-1991","0","45","0.84","0","75","1","0","0"
"1999-1992","0","37","0.7","0","75","1","0","1"
"2000-1993","0","25","0.43","0","75","1","0","0"
"2001-1994","0","18","0.27","0","70","0.32","0","0"
"2002-1995","0","37","0.73","0","75","1","0","0"
"2003-1996","0","31","0.54","0","75","1","0","0"
"2004-1997","0","21","0.35","12","61","0.22","12.31","0"
"2005-1998","0","20","0.32","0","75","1","0","0"
"2006-1999","100","0","0.03","85","29","0.03","185.34","0"
"2007-2000","0","20","0.3","0","75","1","0","0"
"2008-2001","0","43","0.81","0","75","1","0","1"
"2009-2002","0","37","0.76","0","75","1","0","0"
"2010-2003","0","33","0.65","0","75","1","0","0"
"2011-2004","0","36","0.68","0","69","0.27","0","0"
"2012-2005","44","9","0.19","4","64","0.24","47.69","0"
"2013-2006","50","9","0.14","0","75","1","50.24","0"
"2014-2007","0","31","0.57","0","75","1","0","0"
"2015-2008","0","33","0.62","38","50","0.08","37.69","0"
"2016-2009","0","70","1","0","75","1","0","0"
"2017-2010","100","1","0.05","0","75","1","100","0"
"2018-2011","0","60","0.95","0","75","1","0","0"
"2019-2012","0","60","0.92","0","75","1","0","0"
