"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","52","0.32","75","1","75","1","72","0.14","51.9864041764706","0.32","0.230037098994884","0.62",,,"13.3116374824873","0.31"
"1984-1977","6","49","0.16","75","1","75","1","75","1","48.933286","0.16","0.208595160392917","0.11",,,"-7.4749997485655","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.209035607238771","0.14",,,"21.4170548924347","0.47"
"1986-1979","0","71","0.62","75","1","75","1","75","1","71.1307731764706","0.62","0.212956959081676","0.22",,,"32.1574387020936","0.53"
"1987-1980","91","17","0.03","75","1","70.2","0.08","75","1","17.423247952381","0.03","0.218578957268987","0.32",,,"-8.91011174432256","0.06"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.213580942830616","0.24",,,"20.0974278659142","0.41"
"1989-1982","4","49","0.19","75","1","75","1","75","1","49.362061","0.19","0.230722261711519","0.65",,,"37.8273751307343","0.62"
"1990-1983","0","74","0.68","75","1","75","1","75","1","73.55687","0.68","0.222121003305049","0.43",,,"-20.7226592602435","0.03"
"1991-1984","0","60","0.54","75","1","75","1","75","1","60.026585","0.54","0.204447469126749","0.08",,,"-4.70445587277457","0.12"
"1992-1985","0","55","0.43","75","1","74.4","0.11","75","1","55.348976","0.43","0.238540463467305","0.78",,,"16.3260142567395","0.34"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.224659778749671","0.49",,,"54.3108984430297","0.91"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.264484916176599","0.97",,,"46.4327579562791","0.78"
"1995-1988","0","72","0.65","75","1","75","1","75","1","71.7696145455182","0.65","0.220346927027936","0.38",,,"36.666047013265","0.59"
"1996-1989","51","32","0.11","75","1","70.1","0.05","72","0.14","32.223628","0.11","0.214247748064075","0.27",,,"40.8357429309775","0.72"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.217386043256295","0.3",,,"21.0865926186761","0.44"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.229688401636231","0.59",,,"55.5718753794826","0.97"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.22858723711074","0.57",,,"47.7397098032492","0.84"
"2000-1993","0","54","0.35","75","1","75","1","75","1","54.172936","0.35","0.2456942","0.86",,,"13.1","0.28"
"2001-1994","0","55","0.38","75","1","75","1","75","1","54.53235","0.38","0.2233859","0.46",,,"6","0.22"
"2002-1995","1","51","0.24","75","1","75","1","74","0.16","50.545696","0.24","0.2104645","0.19",,,"3.3","0.16"
"2003-1996","0","58","0.51","75","1","75","1","75","1","57.503122","0.51","0.2283328","0.54",,,"28.8","0.5"
"2004-1997","3","50","0.22","75","1","68.1","0.03","75","1","49.857015","0.22","0.2091984","0.16",,,"4.3","0.19"
"2005-1998","0","56","0.49","75","1","75","1","57","0.03","56.119805","0.49","0.219385","0.35",,,"38.6","0.66"
"2006-1999","54","31","0.08","75","1","75","1","75","1","30.893558","0.08","0.2368017","0.76",,,"46.8","0.81"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.24518","0.84","4.120967","0.45","64.7","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2257715","0.51","3.532258","0.36","54.9","0.94"
"2009-2002","0","70","0.59","75","1","75","1","75","1","70.061208","0.59","0.2209272","0.41","2.451613","0.09","34.6","0.56"
"2010-2003","0","56","0.46","75","1","75","1","75","1","55.552604","0.46","0.2549232","0.95","5.427419","0.82","48.3","0.88"
"2011-2004","39","37","0.14","75","1","75","1","75","1","36.735987","0.14","0.2362312","0.73","4.330645","0.55","13","0.25"
"2012-2005","0","51","0.3","75","1","75","1","60","0.05","51.315562","0.3","0.2419794","0.81","4.483871","0.73","18.3","0.38"
"2013-2006","0","61","0.57","75","1","75","1","75","1","61.469675","0.57","0.1930943","0.03","3.370967","0.27","41.5","0.75"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2737899","1","5.822581","0.91","39.3","0.69"
"2015-2008","1","51","0.27","75","1","75","1","70","0.08","50.802797","0.27","0.1946116","0.05","2.693548","0.18",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2342178","0.68","6.354837","1",,
"2017-2010","0","55","0.41","75","1","75","1","75","1","55.295664","0.41","0.2354134","0.7","4.338709","0.64",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2485654","0.92",,,,
"2019-2012","63","28","0.05","75","1","75","1","75","1","27.787221","0.05","0.2475242","0.89",,,,
