"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","27","0.86","18.152608","0.78","35.3","0.97","41","0.81","26.618324","0.86","0.184980053026045","0.59",,,"14.2168217891159","0.31"
"1997-1990","0","22","0.73","18.465554","0.81","34.1","0.92","21","0.46","21.6835366","0.73","0.214547262034664","0.92",,,"37.7383817370083","0.81"
"1998-1991","0","31","0.97","16.011288","0.54","0","0.05","0","0.08","31.2380692","0.97","0.12530918411519","0.05",,,"19.8597957698919","0.41"
"1999-1992","100","2","0.35","16.008082","0.51","26","0.68","11","0.24","2.320691","0.35","0.120820467456645","0.03",,,"32.4862941585341","0.66"
"2000-1993","0","21","0.7","20.385166","0.95","29.7","0.78","25","0.54","21.382704","0.7","0.1566556","0.32",,,"7.5","0.16"
"2001-1994","100","0","0.22","16.008082","0.51","24.3","0.57","58","0.97","0","0.22","0.221243","0.97",,,"12.8","0.28"
"2002-1995","100","4","0.41","17.509159","0.73","7.1","0.14","15","0.32","4.0860143","0.41","0.1392649","0.11",,,"2.3","0.06"
"2003-1996","0","13","0.68","16.284207","0.65","13.2","0.22","25","0.54","13.276926","0.68","0.1834653","0.57",,,"34.8","0.72"
"2004-1997","100","2","0.32","16.008082","0.51","17.2","0.38","15","0.32","2.208794","0.32","0.1281856","0.08",,,"4.2","0.12"
"2005-1998","100","0","0.22","16.008082","0.51","18.2","0.43","21","0.46","0","0.22","0.1671059","0.41",,,"33.4","0.69"
"2006-1999","0","22","0.76","18.1243","0.76","30","0.81","21","0.46","21.910491","0.76","0.155554","0.27",,,"23","0.5"
"2007-2000","0","12","0.59","18.467239","0.84","34.1","0.92","48","0.95","11.758344","0.59","0.2429285","1","19.83468","1","59.7","0.97"
"2008-2001","100","4","0.38","17.388033","0.7","15.4","0.3","9","0.16","3.848713","0.38","0.149605","0.19","12.35484","0.09","47.5","0.84"
"2009-2002","100","0","0.22","16.008082","0.51","11.9","0.19","0","0.08","0","0.22","0.1563439","0.3","15.60887","0.64","29.6","0.56"
"2010-2003","100","0","0.22","18.821936","0.86","29.5","0.76","13","0.27","0","0.22","0.1488683","0.16","15.19758","0.55","50.5","0.91"
"2011-2004","0","26","0.81","19.564616","0.92","34.7","0.95","30","0.7","25.5517784","0.81","0.2085166","0.89","15.04032","0.45","15.4","0.34"
"2012-2005","0","12","0.65","21.725206","1","25","0.59","25","0.54","12.432422","0.65","0.1853014","0.62","16.91129","0.82","37.6","0.78"
"2013-2006","100","2","0.3","5.866248","0.03","20.1","0.49","45","0.92","1.7103106","0.3","0.1927456","0.78","16.35484","0.73","8.6","0.25"
"2014-2007","0","8","0.49","11.225002","0.08","25.2","0.62","29","0.65","8.2218001","0.49","0.1870489","0.65","14.75403","0.36","21.1","0.47"
"2015-2008","0","31","0.95","11.708561","0.11","15.4","0.27","27","0.62","30.816162","0.95","0.1982744","0.84","12.44355","0.18",,
"2016-2009","0","12","0.62","12.407088","0.16","31","0.84","44","0.86","12.171668","0.62","0.1875026","0.68","17.14516","0.91",,
"2017-2010","0","9","0.51","11.225002","0.08","21.9","0.51","10","0.22","8.8999796","0.51","0.178006","0.54","14.68145","0.27",,
"2018-2011","100","0","0.22","14.162384","0.22","37.8","1","63","1","0","0.22","0.1907496","0.7",,,,
"2019-2012","100","0","0.22","11.714902","0.14","15.5","0.32","27","0.62","0","0.22","0.1731091","0.49",,,,
