"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","31","40","0.14","75","1","61.4","0.05","57","0.08","40.4749215996733","0.14","0.225447509149028","0.59",,,"-4.95103956380309","0.06"
"1984-1977","0","52","0.41","75","1","75","1","75","1","52.231821","0.41","0.170745279546909","0.05",,,"6.26365868663346","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.166355798930958","0.03",,,"43.7355765714548","0.62"
"1986-1979","0","67","0.62","75","1","75","1","75","1","66.737269","0.62","0.197791533988614","0.11",,,"30.6882686679064","0.34"
"1987-1980","50","34","0.08","75","1","71","0.19","75","1","34.3856299166667","0.08","0.204054297669329","0.19",,,"-6.80228015031346","0.03"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.216845856241549","0.43",,,"35.5650785962727","0.41"
"1989-1982","0","65","0.59","75","1","70.6","0.14","61","0.19","65.063362","0.59","0.207579228393331","0.3",,,"51.7626453570293","0.72"
"1990-1983","0","50","0.3","75","1","75","1","66","0.22","50","0.3","0.222321590879133","0.54",,,"10.0858997895159","0.16"
"1991-1984","28","41","0.16","75","1","75","1","75","1","41.367","0.16","0.246685472758624","0.92",,,"12.8918126014196","0.19"
"1992-1985","0","50","0.3","75","1","50","0.03","50","0.03","50","0.3","0.228928044067768","0.65",,,"36.0047903726508","0.44"
"1993-1986","0","59","0.46","75","1","75","1","75","1","58.562156","0.46","0.199221477518167","0.14",,,"44.0371149662853","0.66"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.244911977169464","0.89",,,"52.8990960473914","0.78"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.227320792213793","0.62",,,"44.8745283015142","0.69"
"1996-1989","0","51","0.35","75","1","75","1","75","1","51.177385","0.35","0.206138220274541","0.22",,,"37.7596865603801","0.5"
"1997-1990","0","50","0.3","75","1","75","1","75","1","50","0.3","0.20688085351241","0.27",,,"30.6109176720453","0.31"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.221911513835789","0.49",,,"73.5188997097599","0.97"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.23703082832138","0.84",,,"72.9239784843298","0.94"
"2000-1993","0","59","0.49","75","1","75","1","75","1","59.233274","0.49","0.2561928","0.95",,,"30.7","0.38"
"2001-1994","0","50","0.3","75","1","69.8","0.11","75","1","50","0.3","0.2319834","0.7",,,"17.8","0.25"
"2002-1995","85","24","0.03","75","1","72.8","0.22","57","0.08","23.739624","0.03","0.2001235","0.16",,,"6.8","0.12"
"2003-1996","35","39","0.11","75","1","75","1","75","1","39.09534","0.11","0.2147296","0.38",,,"40.7","0.59"
"2004-1997","0","50","0.3","75","1","68.6","0.08","59","0.14","50","0.3","0.1914299","0.08",,,"15.6","0.22"
"2005-1998","0","61","0.51","75","1","75","1","75","1","61.14285","0.51","0.2068797","0.24",,,"37.3","0.47"
"2006-1999","81","25","0.05","75","1","70.8","0.16","75","1","25","0.05","0.2223211","0.51",,,"66.6","0.88"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2250098","0.57","3.919353","0.64","78.1","1"
"2008-2001","0","64","0.57","75","1","75","1","74","0.3","63.523109","0.57","0.2202502","0.46","1.983871","0.18","59.3","0.84"
"2009-2002","0","51","0.38","75","1","75","1","60","0.16","51.460546","0.38","0.2119875","0.32","1.467742","0.09","39.8","0.56"
"2010-2003","0","75","1","75","1","75","1","71","0.27","75","1","0.2571351","0.97","3.806452","0.55","69.7","0.91"
"2011-2004","0","62","0.54","75","1","75","1","75","1","61.622327","0.54","0.2346047","0.76","4.354839","0.73","30.4","0.28"
"2012-2005","0","75","0.76","75","1","75","1","75","1","74.785008","0.76","0.2331665","0.73","3.403225","0.45","39.6","0.53"
"2013-2006","0","73","0.7","75","1","75","1","75","1","73.243979","0.7","0.2150756","0.41","2.645161","0.36","54.7","0.81"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2576706","1","4.709678","1","52.6","0.75"
"2015-2008","0","67","0.65","75","1","75","1","59","0.14","67.249821","0.65","0.2131475","0.35","2.241935","0.27",,
"2016-2009","0","58","0.43","75","1","75","1","75","1","58.138296","0.43","0.2362503","0.81","4.532258","0.91",,
"2017-2010","0","73","0.68","75","1","75","1","75","1","72.642595","0.68","0.2315699","0.68","4.5","0.82",,
"2018-2011","0","75","0.73","75","1","75","1","75","1","74.642909","0.73","0.2443688","0.86",,,,
"2019-2012","0","51","0.32","75","1","75","1","68","0.24","50.535437","0.32","0.23498","0.78",,,,
