"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"BarkaAdiswha","0.62","0.16","0.84","0.86","0.62","0.68","0.91",
"Begasheka","0.54","0.73","0.3","0.41","0.54","0.92","0.73",
"Berlay","0.89","0.89","1","0.78","0.89","0.81","0.82",
"Betgebez","0.54","0.24","0.41","0.41","0.54","0.3","0.82",
"Bethans","0.43","0.65","0.35","0.19","0.43","1","0.73",
"BilbWuha","0.16","0.46","0.24","0.22","0.16","0.35","0.73",
"Birkutea","0.46","0.43","0.59","0.19","0.46","0.22","0.73",
"Boneya","0.89","0.86","0.89","0.78","0.89","0.95","0.73",
"Burkoche","0.41","0.24","0.57","0.68","0.41","0.57","0.73",
"Cheli","0.89","0.81","0.46","0.51","0.89","0.49","0.82",
"Darubekeda","0.92","0.62","0.59","0.3","0.92","0.81","0.82",
"Deberkerbye","0.59","1","0.57","0.27","0.59","0.14","0.91",
"DeberAbaJale","0.62","0.43","0.59","0.32","0.62","0.3","0.73",
"DebrAbay","0.92","0.89","1","0.84","0.92","0.92","0.91",
"DebreAliays","0.92","0.86","1","0.95","0.92","0.92","0.91",
"Debrebirhan","0.59","0.51","0.7","0.84","0.59","0.57","0.82",
"Debrebrhan","0.62","0.76","0.73","0.68","0.62","0.86","0.82",
"DebreGenet","1","0.84","1","1","1","0.62","0.82",
"DebreGenetA","0.59","0.59","0.35","0.24","0.59","0.81","0.64",
"DebreGenetK","0.59","0.73","0.38","0.41","0.59","0.54","0.82",
"DebreGeorgis","0.95","0.76","1","0.89","0.95","0.89","0.91",
"DebreKidusan","0.97","0.84","1","0.54","0.97","0.84","0.91",
"Debremawie","0.89","0.89","1","0.84","0.89","0.97","0.82",
"Debreselam","0.95","0.7","0.68","0.76","0.95","0.81","0.82",
"Debrinetseb","0.57","0.68","0.43","0.41","0.57","0.78","0.73",
"Dekera","0.24","0.78","0.54","0.65","0.24","0.7","0.82",
"DembezaAmbaLay","0.89","0.89","1","1","0.89","0.95","0.91",
"Derit","0.84","1","1","0.35","0.84","0.65","0.82",
"Derita","0.32","0.46","0.51","0.16","0.32","0.43","0.73",
"Dinkashena","0.81","0.68","0.76","0.35","0.81","0.86","0.82",
"Ebo","0.51","0.84","0.92","0.65","0.51","0.86","0.91",
"Edagaarbi","0.7","0.16","0.62","0.57","0.7","0.38","0.82",
"EmbaAhfrom","0.49","0.16","0.59","0.65","0.49","0.54","0.82",
"EmbachekoGunaguna","0.54","1","0.68","0.46","0.54","0.41","0.73",
"EndaBagerima","0.51","0.38","0.35","0.22","0.51","0.84","0.73",
"Endabano","0.81","0.81","0.51","0.54","0.81","0.41","0.73",
"Endachiwa","0.59","0.73","0.43","0.24","0.59","0.89","0.73",
"EndaFelasi","0.89","0.81","0.46","0.43","0.89","0.78","0.73",
"Endagahamus","0.81","0.76","0.54","0.43","0.81","0.57","0.73",
"Endamariam","0.62","0.27","0.41","0.41","0.62","0.43","0.82",
"Erba","0.76","0.19","0.43","0.54","0.76","0.97","0.91",
"Esiret","0.89","0.78","0.43","0.46","0.89","0.78","0.82",
"Estifanos","0.46","0.43","0.38","0.19","0.46","0.03","0.73",
"Fala","0.49","0.14","0.81","0.86","0.49","0.62","0.82",
"Felegehiwot","1","0.84","1","1","1","0.7","0.82",
"FelegeWayane","0.65","0.16","0.78","0.76","0.65","0.73","0.91",
"FikreAlem","0.41","0.7","0.89","0.78","0.41","0.89","0.82",
"Filatako","0.84","1","1","0.32","0.84","0.73","0.82",
"Gebsit","0.97","0.89","0.86","0.84","0.97","0.97","0.73",
"Gedayasu","0.97","0.89","0.95","0.86","0.97","0.97","0.73",
"GelaMatebiya","0.27","0.59","0.65","0.46","0.27","0.24","0.73",
"Gendebta","0.51","0.24","0.3","0.11","0.51","0.7","0.73",
"Geneti","0.51","0.19","0.65","0.59","0.51","0.46","0.91",
"Genfel","0.62","0.54","0.84","0.78","0.62","0.7","0.82",
"Gera","0.86","0.7","0.27","0.38","0.86","0.65","0.73",
"Gerjale","0.51","0.19","0.65","0.49","0.51","0.95","0.82",
"GetskiMilesiley","0.86","0.81","0.49","0.49","0.86","0.51","0.73",
"Gijet","0.86","0.81","0.46","0.51","0.86","0.7","0.82",
"Ginaza","0.46","0.43","0.3","0.16","0.46","0.19","0.82",
"Golgolemalee","0.65","0.16","0.81","0.84","0.65","0.76","0.91",
"Goshedur","1","0.84","1","1","1","0.62","0.73",
"Goza","0.16","0.68","0.32","0.16","0.16","0.32","0.73",
"Grwre","0.81","0.78","0.35","0.43","0.81","0.41","0.82",
"GuemseAgamet","0.81","0.51","0.73","0.78","0.81","0.78","0.82",
"Guroro","0.57","0.57","0.41","0.43","0.57","0.86","0.73",
"Guya","0.54","0.54","0.41","0.32","0.54","0.76","0.73",
"Habees","0.62","0.16","0.84","0.89","0.62","0.78","0.91",
"Hadashtekli","0.86","0.78","0.32","0.38","0.86","0.51","0.82",
"HadeAlga","0.57","0.62","0.3","0.59","0.57","0.59","0.91",
"HadnetK","0.59","0.65","0.84","0.62","0.59","0.89","0.82",
"HadnetS","0.84","0.51","0.65","0.7","0.84","0.73","0.91",
"HadushAdi","0.76","0.19","0.76","0.46","0.76","0.76","0.91",
"HadushHiwet","0.76","0.19","0.78","0.3","0.76","0.7","0.91",
"HagereGenet","0.97","0.84","1","0.76","0.97","1","0.91",
"HagereSelamE","0.92","0.89","1","0.89","0.92","0.97","0.91",
"HagereSelamW","0.43","0.89","0.89","0.73","0.43","0.86","0.82",
"Hangoda","0.84","0.51","0.65","0.7","0.84","0.73","0.91",
"Hareko","0.32","0.7","0.78","0.68","0.32","0.89","0.82",
"Hawelti","0.51","0.22","0.7","0.68","0.51","0.19","0.91",
"Hayelom","0.62","0.57","0.73","0.78","0.62","0.7","0.82",
"Hintsa","0.65","0.81","0.49","0.51","0.65","0.57","0.82",
"HintsaWaza","0.65","0.81","0.49","0.62","0.65","0.57","0.82",
"HizbaTeklehymanot","0.57","0.43","0.68","0.41","0.57","0.86","0.91",
"ImbaRufael","0.86","0.76","0.38","0.38","0.86","0.24","0.82",
"Jijqe","0.7","0.7","0.35","0.32","0.7","0.59","0.64",
"JimanDeregeha","0.57","0.32","0.49","0.32","0.57","0.46","0.73",
"Jira","0.68","1","0.35","0.19","0.68","0.62","0.55",
"kabe","0.19","0.54","0.22","0.19","0.19","0.03","1",
"Karima","0.92","0.84","0.86","0.7","0.92","0.78","0.73",
"Keregna","0.35","0.43","0.3","0.16","0.35","0.03","1",
"Kihen","0.68","0.68","0.81","0.59","0.68","0.92","0.82",
"Kita","0.35","0.76","0.68","0.73","0.35","0.57","0.73",
"Korme","0.51","0.19","0.41","0.49","0.51","0.97","0.91",
"Ksadacki","0.7","0.65","0.68","0.57","0.7","0.84","0.82",
"Kudo","0.49","0.16","0.57","0.65","0.49","0.35","0.82",
"Kuluferha","0.73","0.78","0.68","0.19","0.73","0.57","0.64",
"KuluGizeLemlem","0.49","0.19","0.38","0.49","0.49","0.92","0.82",
"LaelayDayu","0.51","0.16","0.38","0.49","0.51","0.86","0.82",
"Laelayhahaile","0.49","0.16","0.51","0.59","0.49","0.68","0.82",
"LaelayMegariaTsemri","0.38","0.35","0.32","0.3","0.38","0.7","0.82",
"Lalaylogomti","0.59","0.68","0.35","0.19","0.59","0.24","0.73",
"Ledy","0.86","0.89","1","0.62","0.86","0.62","0.73",
"Lemlem","0.49","0.7","0.49","0.57","0.49","0.57","0.82",
"LemlemArena","0.35","0.84","0.65","0.59","0.35","0.76","0.82",
"Libo ","0.41","0.46","0.46","0.3","0.41","0.32","0.73",
"Limaat","0.49","0.16","0.38","0.57","0.49","0.32","0.82",
"Limat","0.59","0.76","0.35","0.46","0.59","0.89","0.73",
"Lul","0.95","0.76","0.89","0.78","0.95","0.84","0.82",
"LusinaAbegeldi","0.41","0.57","0.68","0.51","0.41","0.16","0.73",
"Maekelawi","0.81","0.76","0.54","0.43","0.81","0.57","0.73",
"MaekelSegli","0.76","0.73","0.38","0.32","0.76","0.41","0.73",
"MahbereWeyni","0.59","0.65","0.81","0.51","0.59","0.89","0.82",
"MariamShewito","0.51","0.24","0.35","0.11","0.51","0.86","0.73",
"Martadios","0.41","0.27","0.46","0.19","0.41","0.51","0.73",
"MayChekemte","0.59","0.62","0.49","0.46","0.59","0.51","0.82",
"MayNebri","0.62","0.49","0.51","0.59","0.62","0.81","0.82",
"Maysuru","0.62","0.27","0.49","0.43","0.62","0.43","0.82",
"MayTeklia","0.65","0.84","0.54","0.59","0.65","0.73","0.73",
"Mearey","0.49","0.68","0.46","0.57","0.49","0.59","0.82",
"Mechare","0.54","0.16","0.38","0.62","0.54","0.49","0.91",
"Mechena","0.62","0.43","0.62","0.32","0.62","0.35","0.73",
"MehalGoncha","0.84","0.73","1","0.35","0.84","0.86","0.73",
"Mekan ","0.49","0.57","0.68","0.27","0.49","0.7","0.91",
"MekaneGenet","0.89","0.84","1","0.76","0.89","0.65","0.91",
"Melabesh","0.78","0.86","1","0.81","0.78","0.65","0.91",
"MendereMariam","0.54","0.46","0.41","0.16","0.54","0.38","0.73",
"Menegobena","0.95","0.84","1","0.57","0.95","0.35","0.73",
"Menji","0.65","0.68","0.35","0.43","0.65","0.81","0.73",
"Mergech","0.89","0.84","1","0.7","0.89","0.43","0.73",
"Mesanu","0.59","0.54","0.81","0.68","0.59","0.73","0.82",
"Mesehle","0.68","0.86","0.65","0.24","0.68","0.62","0.64",
"Meswaeti ","0.49","0.51","0.7","0.49","0.49","0.89","0.91",
"Metkel","0.92","0.92","0.7","0.68","0.92","1","0.82",
"MetkelLemat","0.46","0.81","0.51","0.65","0.46","0.59","0.82",
"Mezbr","0.41","0.41","0.46","0.35","0.41","0.49","0.82",
"MichelDebre","0.54","0.68","0.49","0.19","0.54","0.38","0.73",
"Miraf","0.84","0.89","0.92","0.76","0.84","0.54","0.73",
"Misema","1","1","1","1","1","0.05","0.45",
"Mitad","0.54","0.27","0.46","0.16","0.54","0.3","0.73",
"MitinaYimach","0.95","0.89","1","0.51","0.95","0.62","0.91",
"Mozen","0.95","0.84","1","0.59","0.95","0.35","0.73",
"Mozutey","0.65","0.19","0.76","0.73","0.65","0.76","0.82",
"Mtsaiwerki","0.54","0.54","0.43","0.43","0.54","0.65","0.73",
"Nagash","0.62","0.19","0.81","0.78","0.62","0.76","0.82",
"Nebarhadinet","0.49","0.76","0.46","0.7","0.49","0.19","0.82",
"Nefasit","0.73","0.76","0.65","0.3","0.73","0.38","0.55",
"Negedebrhan","0.89","0.7","0.35","0.43","0.89","0.49","0.82",
"Niquara","0.41","0.84","0.59","0.49","0.41","0.22","0.82",
"Qoraro","0.89","0.76","0.62","0.76","0.89","0.81","0.82",
"RubaFelege","0.65","0.16","0.89","0.76","0.65","0.73","0.91",
"Santa gelebeda","0.84","0.81","0.57","0.7","0.84","0.62","0.82",
"SaratYerawoch","0.86","0.84","1","0.65","0.86","0.62","0.91",
"Sefo","0.49","0.16","0.51","0.43","0.49","0.57","0.82",
"Segena","0.86","0.84","1","0.49","0.86","0.73","0.91",
"Seka","0.7","0.7","0.65","0.54","0.7","1","0.73",
"Selamaya","0.22","0.49","0.7","0.54","0.22","0.24","0.73",
"SelamBekalsi","0.49","0.19","0.38","0.57","0.49","0.62","0.82",
"Selamber","0.92","0.86",,"0.89","0.92","0.84","0.91",
"SelamgieAmbarie","0.84","0.73","1","0.35","0.84","0.81","0.82",
"SelamH","0.81","0.49","0.76","0.81","0.81","0.68","0.82",
"SelamW","0.73","0.65","0.49","0.32","0.73","0.81","0.73",
"Selelkula","0.84","0.89","0.84","0.7","0.84","0.59","0.73",
"SelenWuha","0.49","0.16","0.41","0.49","0.49","0.62","0.82",
"Seloda","0.43","0.51","0.24","0.14","0.43","0.95","0.73",
"Sendada","0.81","0.43","0.78","0.73","0.81","0.68","0.82",
"Serawudi","0.62","0.43","0.59","0.3","0.62","0.24","0.73",
"Seret","0.78","0.62","0.84","0.78","0.78","0.51","0.82",
"Sero","0.62","0.24","0.54","0.54","0.62","0.95","0.82",
"Shamo","0.46","0.43","0.41","0.16","0.46","0.03","0.73",
"ShehochTehara","0.51","0.43","0.35","0.16","0.51","0.27","0.73",
"Shekatekli","0.86","0.78","0.38","0.49","0.86","0.78","0.82",
"Shunge","0.22","0.41","0.7","0.51","0.22","0.3","0.73",
"Simret","0.68","0.46","0.68","0.54","0.68","0.65","0.82",
"SimretS","0.49","0.57","0.81","0.62","0.49","0.81","0.91",
"SimretT","0.59","0.62","0.38","0.3","0.59","0.54","0.64",
"Sinkata","0.81","0.51","0.73","0.78","0.81","0.78","0.82",
"Siye","0.76","0.78","0.49","0.38","0.76","0.32","0.73",
"Smret","0.54","0.65","0.32","0.43","0.54","0.7","0.73",
"Sorya","0.51","0.14","0.73","0.49","0.51","0.86","0.91",
"Suha","0.89","0.84","1","0.54","0.89","0.76","0.82",
"Tahtayhaya","0.54","0.19","0.7","0.49","0.54","0.78","0.91",
"TahtayDaeroka","0.57","0.24","0.46","0.35","0.57","0.49","0.82",
"TahtayLegomti","0.59","0.62","0.38","0.27","0.59","0.86","0.64",
"TahtayMegariaTsebri","0.38","0.43","0.32","0.3","0.38","0.3","0.82",
"Tao","0.51","0.19","0.65","0.49","0.51","0.95","0.82",
"TaraGedam","0.54","0.46","0.27","0.08","0.54","0.43","0.82",
"TaraSenba","0.22","0.27","0.59","0.43","0.22","0.41","0.73",
"Tekea","0.86","0.68","0.89","0.49","0.86","0.65","0.91",
"Tekleweyni","0.76","0.73","0.51","0.35","0.76","0.38","0.73",
"Tetatiro","0.7","0.89","1","0.49","0.7","0.89","0.73",
"Tibaga","0.46","0.43","0.27","0.19","0.46","0.03","1",
"Tigage","0.27","0.3","0.41","0.59","0.27","0.57","0.73",
"Tsae","0.92","0.81","0.57","0.51","0.92","0.65","0.82",
"Tsetsera","0.49","0.51","0.57","0.32","0.49","0.84","0.91",
"Tseykeme","0.7","0.73","0.3","0.38","0.7","0.32","0.73",
"Tsigea","0.51","0.19","0.65","0.59","0.51","0.46","0.91",
"Ulaga","0.49","0.19","0.43","0.51","0.49","0.92","0.91",
"Wargba","0.51","0.19","0.7","0.54","0.51","0.57","0.91",
"Wariba","0.54","1","0.57","0.32","0.54","0.81","0.73",
"Wedikeshi","0.43","0.51","0.24","0.08","0.43","0.86","0.73",
"Werabaye","0.54","0.19","0.73","0.54","0.54","0.86","0.91",
"Werkamba","0.81","0.81","0.51","0.54","0.81","0.41","0.73",
"Wobo","0.7","0.89","1","0.65","0.7","0.89","0.73",
"Wonberoch","0.22","0.46","0.51","0.35","0.22","0.35","0.73",
"Wondye","0.86","0.84","1","0.41","0.86","0.97","0.73",
"Worego","0.84","0.89","0.81","0.78","0.84","0.89","0.73",
"WorgajaWagi","0.24","0.68","0.43","0.43","0.24","0.11","0.73",
"WoryaMeskel","0.78","0.86","0.92","0.89","0.78","0.7","0.91",
"Woyenti","0.51","0.24","0.3","0.16","0.51","0.46","0.73",
"Woynye","0.84","0.76","0.89","0.81","0.84","1","0.73",
"WuhdetG","0.68","0.38","0.54","0.57","0.68","0.78","0.82",
"WuhdetK","0.86","0.78","0.57","0.73","0.86","0.27","0.82",
"WushaTires","0.46","0.43","0.35","0.19","0.46","0.08","0.91",
"Yedwuha","0.92","0.84","0.76","0.65","0.92","0.92","0.73",
"Yeju","0.84","0.84","1","0.41","0.84","0.62","0.73",
"Yetefet","0.89","0.84","1","0.76","0.89","0.84","0.82",
"YifagAkababi","0.46","0.43","0.27","0.22","0.46","0.05","0.91",
"Yitihana","0.86","0.76","0.89","0.78","0.86","0.86","0.73",
"Zata","0.43","0.76","0.65","0.51","0.43","0.59","0.91",
"Ziha","0.62","0.43","0.59","0.24","0.62","0.08","0.73",
"ZihonHuha","0.89","0.76","1","0.84","0.89","0.78","0.91",
"ZobarYikuanda","0.78","0.86","0.89","0.81","0.78","0.46","0.82",
"Zongi","0.73","0.65","0.49","0.32","0.73","0.81","0.73",
