"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","80","18","0.03","72.25988","0.54","60.6","0.38","73","0.62","18.1069927071429","0.03","0.181948085048458","0.05",,,"47.1024760461031","0.94"
"1984-1977","0","50","0.57","71.3596","0.41","67.7","0.57","75","1","50","0.57","0.244184280449235","0.57",,,"-1.49474425827497","0.06"
"1985-1978","20","31","0.22","71.00448","0.38","55.2","0.14","58","0.32","30.7470714722222","0.22","0.249668113423424","0.62",,,"11.0864607371549","0.25"
"1986-1979","0","39","0.35","71.00448","0.38","73.6742857142857","0.7","75","1","38.644655","0.35","0.257130423130811","0.76",,,"12.8081356299458","0.31"
"1987-1980","0","75","1","68.9739","0.24","74.1","0.76","75","1","75","1","0.263854426263216","0.81",,,"38.7658916987375","0.78"
"1988-1981","0","62","0.73","75","1","75","1","75","1","61.845193","0.73","0.200650503474789","0.22",,,"34.7698870099702","0.72"
"1989-1982","0","60","0.7","72.25988","0.54","75","1","75","1","60.282374","0.7","0.254757682153293","0.65",,,"30.503892139161","0.62"
"1990-1983","0","50","0.57","68.26436","0.16","41.2","0.03","63","0.43","50","0.57","0.197811809804512","0.16",,,"-1.82540723400364","0.03"
"1991-1984","21","31","0.19","71.00448","0.38","56.1","0.22","63","0.43","30.633431","0.19","0.207582371996743","0.3",,,"29.7988802763038","0.59"
"1992-1985","0","35","0.27","71.00448","0.38","59.6","0.32","38","0.03","35.288955","0.27","0.206198869385824","0.24",,,"42.6324885933065","0.84"
"1993-1986","0","47","0.49","73.59721","0.62","68.4","0.62","58","0.32","47.1333758333333","0.49","0.2221485936135","0.32",,,"28.0331444857491","0.56"
"1994-1987","0","67","0.81","68.26436","0.16","67.9","0.59","75","1","66.852488","0.81","0.284399100037461","0.97",,,"9.91841571209564","0.16"
"1995-1988","0","38","0.32","72.25988","0.54","59.5","0.3","39","0.05","38.329822","0.32","0.198915758577445","0.19",,,"26.0064931831599","0.5"
