"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","30","0.24","75","1","60","0.14","62","0.16","30.0656695","0.24","0.170795419441536","0.43",,,"1.44616032652508","0.06"
"1984-1977","90","11","0.03","75","1","64","0.19","72","0.43","11.05926","0.03","0.160820980380917","0.14",,,"2.24091585613645","0.09"
"1985-1978","0","58","0.76","75","1","68.8","0.35","69","0.38","58.000573","0.76","0.159095722929582","0.08",,,"22.6598083082082","0.41"
"1986-1979","0","36","0.32","75","1","72.3","0.46","75","1","36.132435","0.32","0.161997775265347","0.16",,,"19.0918103912327","0.31"
"1987-1980","0","31","0.27","75","1","66.3","0.24","74","0.51","30.95740325","0.27","0.17615391820062","0.57",,,"-29.0197774316928","0.03"
"1988-1981","0","68","0.84","75","1","75","1","75","1","67.94284","0.84","0.179775825441762","0.65",,,"23.407082527299","0.44"
"1989-1982","36","22","0.14","75","1","70.8","0.38","64","0.24","22.352961","0.14","0.168178985584267","0.3",,,"51.0012170840488","0.75"
"1990-1983","0","43","0.49","75","1","75","1","72","0.43","42.589121","0.49","0.174143042270788","0.54",,,"2.6459165969671","0.12"
"1991-1984","24","25","0.16","75","1","72.5","0.49","75","1","25","0.16","0.203540777532702","1",,,"9.02250822078014","0.25"
"1992-1985","0","50","0.68","75","1","50","0.05","50","0.14","50","0.68","0.181158298216151","0.7",,,"41.6733281584197","0.53"
"1993-1986","0","34","0.3","75","1","75","1","75","1","34.455999","0.3","0.172966247386358","0.46",,,"44.44508675483","0.69"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.194926001437427","0.92",,,"60.6198548470686","0.81"
"1995-1988","0","71","0.89","75","1","75","1","75","1","71.4705505833333","0.89","0.168761662864741","0.32",,,"42.6571186555409","0.59"
"1996-1989","1","30","0.22","75","1","64.9","0.22","67","0.32","29.735667","0.22","0.166042407771973","0.24",,,"42.015564541906","0.56"
"1997-1990","0","50","0.68","75","1","66.5","0.27","75","1","50","0.68","0.164282864769152","0.22",,,"19.2144828083354","0.34"
"1998-1991","0","72","0.92","75","1","75","1","75","1","71.583068","0.92","0.188184959066037","0.86",,,"76.5798441987494","0.97"
"1999-1992","0","70","0.86","75","1","75","1","75","1","70.42348","0.86","0.159552733746552","0.11",,,"60.6694505596982","0.84"
"2000-1993","0","59","0.78","75","1","75","1","75","1","59.39778","0.78","0.1976943","0.97",,,"36.4","0.47"
"2001-1994","0","42","0.46","75","1","71","0.41","75","1","42.457933","0.46","0.17864","0.62",,,"4.8","0.19"
"2002-1995","46","20","0.11","75","1","50.7","0.08","43","0.03","20.411306","0.11","0.1558048","0.05",,,"4.1","0.16"
"2003-1996","60","17","0.05","75","1","68.8","0.35","75","1","17.494511","0.05","0.1735955","0.49",,,"43.6","0.62"
"2004-1997","0","39","0.41","75","1","58.1","0.11","50","0.14","38.951332","0.41","0.1702324","0.35",,,"6.7","0.22"
"2005-1998","0","47","0.54","75","1","75","1","63","0.22","46.698202","0.54","0.1669586","0.27",,,"37.5","0.5"
"2006-1999","21","26","0.19","75","1","50","0.05","50","0.14","25.611843","0.19","0.1813298","0.73",,,"64.2","0.94"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.1703597","0.38","1.387097","0.36","76.6","1"
"2008-2001","0","50","0.62","75","1","75","1","74","0.51","49.727737","0.62","0.1810329","0.68","1.177419","0.09","61.8","0.91"
"2009-2002","0","47","0.57","75","1","75","1","66","0.3","47.414509","0.57","0.1641218","0.19","2.032258","0.91","45.6","0.72"
"2010-2003","0","50","0.7","75","1","75","1","75","1","50.2461774","0.7","0.1853618","0.81","1.209678","0.18","61.4","0.88"
"2011-2004","0","41","0.43","75","1","73.7","0.51","75","1","41.032314","0.43","0.1869877","0.84","1.758065","0.82","16.5","0.28"
"2012-2005","0","46","0.51","75","1","75","1","73","0.46","46.080032","0.51","0.1765937","0.59","1.532258","0.55","19.6","0.38"
"2013-2006","0","66","0.81","75","1","75","1","65","0.27","66.470367","0.81","0.1542891","0.03","1.5","0.45","54.4","0.78"
"2014-2007","0","50","0.59","75","1","71.3","0.43","68","0.35","49.63486","0.59","0.1820904","0.76","2.451613","1","44","0.66"
"2015-2008","47","20","0.08","74.47229","0.03","67.8","0.3","50","0.14","20.0749894","0.08","0.1738804","0.51","1.322581","0.27",,
"2016-2009","0","55","0.73","75","1","75","1","75","1","54.729038","0.73","0.1848958","0.78","1.66129","0.64",,
"2017-2010","0","38","0.38","75","1","75","1","75","1","37.907132","0.38","0.1941691","0.89","1.741935","0.73",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1963799","0.95",,,,
"2019-2012","0","38","0.35","75","1","62","0.16","63","0.22","37.693501","0.35","0.1705725","0.41",,,,
