"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Bamba","1","1","1","1","1","0.95","1","0.44"
"BarkaAdiswha","0.51","1","1","1","0.51","1","1","0.69"
"Begasheka","1","1","1","1","1","0.97","1","0.84"
"Berlay","0.27","1","1","0.16","0.27","0.86","0.73","0.62"
"Betgebez","1","1","1","1","1","1","0.91","0.69"
"Bethans","1","1","1","1","1","0.95","1","0.81"
"BilbWuha","1","1","1","1","1","0.68","1","0.41"
"Birkutea","1","1","1","1","1","0.46","1","0.62"
"Boneya","1","1","1","1","1","0.92","0.82","0.59"
"Burkoche","0.59","1","1","0.16","0.59","1","0.82","0.75"
"Cheli","1","1","1","1","1","0.84","1","0.44"
"Darubekeda","0.54","1","0.24","1","0.54","1","0.91","0.53"
"Deberkerbye","1","1","1","1","1","0.73","1","0.78"
"DeberAbaJale","0.27","1","1","1","0.27","0.73","1","0.19"
"DebrAbay","0.35","1","1","1","0.35","0.97","0.73","0.62"
"DebreAliays","0.35","1","1","0.22","0.35","0.92","0.82","0.62"
"Debrebirhan","0.41","1","1","1","0.41","0.97","1","0.75"
"Debrebrhan","0.68","1","1","1","0.68","1","0.82","0.5"
"DebreGenet","1","1","1","1","1","0.54","0.73","0.62"
"DebreGenetA","1","1","1","1","1","1","1","0.81"
"DebreGenetK","1","1","1","1","1","0.84","1","0.84"
"DebreGeorgis","0.24","1","1","0.14","0.24","0.92","0.73","0.62"
"DebreKidusan","1","1","1","1","1","0.95","0.73","0.62"
"Debremawie","0.27","1","1","1","0.27","1","0.73","0.62"
"Debreselam","1","1","1","1","1","0.92","1","0.75"
"Debrinetseb","1","1","1","1","1","0.97","1","0.84"
"Dekera","1","1","1","1","1","0.97","0.91","0.56"
"DembezaAmbaLay","0.27","1","1","1","0.27","0.92","0.73","0.62"
"Derit","1","1","1","0.03","1","0.49","0.73","0.75"
"Derita","1","1","1","1","1","0.49","1","0.62"
"Dinkashena","0.46","1","1","1","0.46","1","0.73","0.56"
"Ebo","0.22","0.05","0.27","0.35","0.22","0.81","1","0.38"
"Edagaarbi","1","1","1","0.24","1","0.97","1","0.84"
"EmbaAhfrom","1","1","1","1","1","0.95","1","0.75"
"EmbachekoGunaguna","1","1","1","1","1","0.7","1","0.19"
"EndaBagerima","1","1","1","1","1","0.78","1","0.81"
"Endabano","0.3","1","1","1","0.3","1","1","0.78"
"Endachiwa","1","1","1","1","1","1","1","0.75"
"EndaFelasi","1","1","1","0.19","1","0.97","1","0.78"
"Endagahamus","1","1","1","0.11","1","1","1","0.75"
"Endamariam","1","1","1","1","1","0.97","1","0.69"
"Erba","0.14","0.08","0.03","0.08","0.14","0.92","1","0.69"
"Esiret","1","1","1","1","1","1","1","0.44"
"Estifanos","1","1","1","1","1","0.32","1","0.62"
"Fala","0.16","1","0.24","0.22","0.16","1","1","0.62"
"Felegehiwot","1","1","1","1","1","0.41","0.73","0.62"
"FelegeWayane","0.51","0.11","0.19","0.3","0.51","1","1","0.69"
"FikreAlem","0.16","1","1","1","0.16","1","1","0.59"
"Filatako","1","1","1","0.05","1","0.62","0.73","0.75"
"Gebsit","1","1","1","1","1","0.97","0.82","0.59"
"Gedayasu","1","1","1","1","1","0.97","0.82","0.69"
"GelaMatebiya","0.35","1","1","1","0.35","1","1","0.19"
"Gendebta","1","1","1","1","1","0.97","1","0.75"
"Geneti","0.16","0.05","0.05","0.19","0.16","0.84","1","0.38"
"Genfel","0.46","1","1","1","0.46","0.97","0.91","0.69"
"Gera","1","1","1","1","1","0.84","0.45","0.69"
"Gerjale","0.14","0.05","0.05","0.11","0.14","1","1","0.69"
"GetskiMilesiley","0.3","1","1","1","0.3","0.95","1","0.38"
"Gijet","0.51","1","1","1","0.51","0.95","1","0.38"
"Ginaza","1","1","1","1","1","0.51","1","0.81"
"Golgolemalee","0.51","1","0.35","1","0.51","1","1","0.69"
"Goshedur","1","1","1","1","1","0.38","0.73","0.62"
"Goza","1","1","1","1","1","0.59","1","0.41"
"Grwre","1","1","1","1","1","0.65","1","0.69"
"GuemseAgamet","0.41","1","0.46","1","0.41","0.84","1","0.66"
"Guroro","1","1","1","1","1","1","1","0.84"
"Guya","1","1","1","1","1","1","1","0.84"
"Habees","0.51","1","1","1","0.51","0.97","1","0.69"
"Hadashtekli","1","1","1","1","1","0.95","0.91","0.38"
"HadeAlga","0.16","0.08","0.08","0.11","0.16","0.95","1","0.69"
"HadnetK","0.43","1","1","1","0.43","0.97","0.82","0.72"
"HadnetS","0.62","1","1","0.49","0.62","0.92","1","0.66"
"HadushAdi","0.59","1","0.43","0.35","0.59","0.76","1","0.66"
"HadushHiwet","0.7","1","0.41","0.35","0.7","1","1","0.66"
"HagereGenet","1","1","1","1","1","0.92","0.73","0.62"
"HagereSelamE","0.35","1","1","1","0.35","0.86","0.73","0.62"
"HagereSelamW","0.35","1","1","1","0.35","1","0.91","0.66"
"Hangoda","0.62","1","1","0.49","0.62","0.92","1","0.66"
"Hareko","0.08","1","1","1","0.08","0.97","1","0.47"
"Hawelti","0.16","0.05","0.19","0.24","0.16","0.81","1","0.38"
"Hayelom","0.7","1","1","1","0.7","1","0.82","0.75"
"Hintsa","0.41","1","1","1","0.41","0.97","0.91","0.44"
"HintsaWaza","0.41","1","1","1","0.41","0.97","0.91","0.44"
"HizbaTeklehymanot","0.08","1","0.27","0.22","0.08","0.89","1","0.38"
"ImbaRufael","1","1","1","1","1","0.78","0.91","0.69"
"Jijqe","1","1","1","1","1","0.97","0.82","0.84"
"JimanDeregeha","0.27","1","1","1","0.27","0.78","1","0.19"
"Jira","1","1","1","1","1","0.76","1","0.62"
"kabe","1","1","1","1","1","0.51","1","0.81"
"Karima","1","1","1","1","1","1","0.82","0.69"
"Keregna","1","1","1","1","1","0.54","1","0.81"
"Kihen","0.51","1","1","1","0.51","0.97","0.82","0.72"
"Kita","0.32","1","1","1","0.32","1","0.91","0.88"
"Korme","0.14","0.05","0.08","0.08","0.14","0.97","1","0.69"
"Ksadacki","1","1","1","1","1","0.92","1","0.62"
"Kudo","1","1","1","1","1","0.97","1","0.75"
"Kuluferha","1","1","1","1","1","1","1","0.47"
"KuluGizeLemlem","0.14","0.05","0.08","0.05","0.14","0.7","1","0.66"
"LaelayDayu","0.14","0.05","0.08","0.05","0.14","0.78","1","0.66"
"Laelayhahaile","1","1","1","1","1","0.86","1","0.75"
"LaelayMegariaTsemri","1","1","1","1","1","1","1","0.69"
"Lalaylogomti","1","1","1","1","1","0.68","1","0.75"
"Ledy","1","1","1","1","1","0.84","0.91","0.59"
"Lemlem","1","1","1","1","1","0.97","0.91","0.56"
"LemlemArena","0.11","1","1","1","0.11","0.95","0.73","0.47"
"Libo ","0.22","1","1","1","0.22","0.51","1","0.62"
"Limaat","0.14","0.05","0.14","0.05","0.14","1","1","0.66"
"Limat","1","1","1","1","1","1","0.82","0.84"
"Lul","1","1","1","1","1","0.76","0.73","0.69"
"LusinaAbegeldi","0.43","1","1","1","0.43","1","1","0.19"
"Maekelawi","1","1","1","0.11","1","1","1","0.75"
"MaekelSegli","1","1","1","1","1","0.95","1","0.78"
"MahbereWeyni","0.43","1","1","1","0.43","0.97","0.82","0.72"
"MariamShewito","1","1","1","1","1","0.95","1","0.81"
"Martadios","0.22","1","1","1","0.22","0.68","1","0.62"
"MayChekemte","1","1","1","1","1","0.97","1","0.75"
"MayNebri","1","1","1","1","1","1","1","0.84"
"Maysuru","1","1","1","1","1","1","0.91","0.69"
"MayTeklia","0.41","1","1","1","0.41","0.97","0.91","0.44"
"Mearey","1","1","1","1","1","0.97","0.82","0.38"
"Mechare","0.16","0.05","0.27","0.27","0.16","0.92","1","0.66"
"Mechena","0.27","1","1","1","0.27","0.41","1","0.19"
"MehalGoncha","1","1","1","0.11","1","0.65","0.73","0.75"
"Mekan ","0.11","1","0.32","0.3","0.11","0.84","1","0.69"
"MekaneGenet","0.3","1","1","1","0.3","0.76","0.73","0.72"
"Melabesh","0.38","1","1","0.08","0.38","1","0.82","0.62"
"MendereMariam","0.19","1","1","1","0.19","0.24","1","0.75"
"Menegobena","1","1","1","1","1","0.95","0.82","0.59"
"Menji","1","1","1","1","1","0.97","1","0.84"
"Mergech","1","1","1","1","1","0.95","0.82","0.59"
"Mesanu","0.49","1","1","1","0.49","0.78","0.91","0.72"
"Mesehle","1","1","1","1","1","0.86","1","0.47"
"Meswaeti ","0.11","1","0.22","0.27","0.11","0.95","1","0.69"
"Metkel","0.57","1","1","1","0.57","1","0.82","0.66"
"MetkelLemat","0.03","1","1","1","0.03","1","0.91","0.56"
"Mezbr","1","1","1","1","1","0.97","0.91","0.69"
"MichelDebre","0.19","1","1","1","0.19","0.35","1","0.75"
"Miraf","1","1","1","1","1","0.89","0.82","0.59"
"Misema","1","1","1","1","1","0.95","1","0.62"
"Mitad","1","1","1","1","1","0.43","1","0.81"
"MitinaYimach","0.24","1","1","0.08","0.24","0.81","0.73","0.72"
"Mozen","1","1","1","1","1","0.95","0.82","0.59"
"Mozutey","0.51","1","1","0.27","0.51","1","1","0.84"
"Mtsaiwerki","1","1","1","1","1","1","1","0.84"
"Nagash","0.49","1","1","1","0.49","0.97","1","0.69"
"Nebarhadinet","1","1","1","1","1","0.68","0.73","0.56"
"Nefasit","1","1","1","1","1","0.97","1","0.47"
"Negedebrhan","1","1","1","1","1","0.73","1","0.69"
"Niquara","0.51","1","1","0.22","0.51","0.97","1","0.88"
"Qoraro","0.57","1","1","1","0.57","0.97","1","0.75"
"RubaFelege","0.51","0.11","0.24","1","0.51","1","1","0.69"
"Santa gelebeda","0.3","1","1","1","0.3","0.97","1","0.56"
"SaratYerawoch","1","1","1","0.05","1","0.76","0.73","0.72"
"Sefo","1","1","1","1","1","0.92","1","0.75"
"Segena","1","1","1","0.11","1","0.76","0.73","0.72"
"Seka","1","1","1","1","1","0.89","1","0.62"
"Selamaya","0.38","1","1","1","0.38","0.86","1","0.19"
"SelamBekalsi","0.14","0.05","0.14","0.05","0.14","0.97","1","0.66"
"Selamber","0.35","1",,"0.22","0.35","0.89","0.82","0.62"
"SelamgieAmbarie","1","1","1","0.08","1","0.65","0.73","0.75"
"SelamH","1","1","1","1","1","1","1","0.75"
"SelamW","1","1","1","1","1","0.97","1","0.81"
"Selelkula","1","1","1","1","1","0.81","0.82","0.59"
"SelenWuha","0.14","0.05","0.14","0.05","0.14","1","1","0.66"
"Seloda","1","1","1","1","1","1","1","0.81"
"Sendada","0.41","1","1","1","0.41","0.86","1","0.69"
"Serawudi","0.27","1","1","1","0.27","0.51","1","0.62"
"Seret","0.51","1","1","1","0.51","0.92","1","0.47"
"Sero","1","1","1","1","1","1","1","0.69"
"Shamo","1","1","1","1","1","0.35","1","0.62"
"ShehochTehara","1","1","1","1","1","0.35","1","0.62"
"Shekatekli","1","1","1","1","1","1","1","0.38"
"Shunge","0.38","1","1","1","0.38","0.81","1","0.19"
"Simret","0.65","1","1","1","0.65","0.97","1","0.56"
"SimretS","0.11","1","0.32","0.27","0.11","0.92","1","0.69"
"SimretT","1","1","1","1","1","0.97","0.55","0.69"
"Sinkata","0.41","1","0.46","1","0.41","0.84","1","0.66"
"Siye","1","1","1","1","1","0.84","0.73","0.69"
"Smret","1","1","1","1","1","1","1","0.84"
"Sorya","0.19","1","1","0.41","0.19","1","1","0.62"
"Suha","1","1","1","1","1","0.68","0.82","0.59"
"Tahtayhaya","0.16","0.05","0.22","0.27","0.16","0.97","1","0.69"
"TahtayDaeroka","1","1","1","1","1","1","1","0.75"
"TahtayLegomti","1","1","1","1","1","0.97","1","0.81"
"TahtayMegariaTsebri","1","1","1","1","1","1","0.91","0.69"
"Tao","0.11","0.05","0.05","0.11","0.11","0.97","1","0.69"
"TaraGedam","1","1","1","1","1","0.38","1","0.81"
"TaraSenba","0.3","1","1","1","0.3","0.84","1","0.19"
"Tekea","0.11","1","1","0.3","0.11","0.95","1","0.28"
"Tekleweyni","1","1","1","1","1","0.95","0.73","0.69"
"Tetatiro","1","1","1","1","1","0.73","1","0.44"
"Tibaga","1","1","1","1","1","0.35","1","0.81"
"Tigage","0.59","1","1","0.16","0.59","0.86","0.82","0.75"
"Tsae","0.49","1","1","1","0.49","0.97","1","0.56"
"Tsetsera","0.14","0.08","0.16","0.08","0.14","1","1","0.62"
"Tseykeme","1","1","1","1","1","0.65","0.45","0.69"
"Tsigea","0.16","0.05","0.05","0.19","0.16","0.84","1","0.38"
"Ulaga","0.16","0.11","0.08","0.08","0.16","0.95","1","0.69"
"Wargba","0.16","0.05","0.05","0.05","0.16","0.81","1","0.38"
"Wariba","1","1","1","1","1","0.57","1","0.59"
"Wedikeshi","1","1","1","1","1","1","1","0.81"
"Werabaye","0.16","0.05","0.08","0.08","0.16","1","1","0.69"
"Werkamba","0.3","1","1","1","0.3","1","1","0.78"
"Wobo","1","1","1","1","1","0.76","1","0.44"
"Wonberoch","0.3","1","1","1","0.3","0.54","1","0.19"
"Wondye","1","1","1","0.11","1","0.7","0.73","0.72"
"Worego","1","1","1","1","1","0.95","0.82","0.59"
"WorgajaWagi","1","1","1","1","1","0.86","1","0.69"
"WoryaMeskel","0.46","1","1","0.08","0.46","0.95","0.73","0.69"
"Woyenti","1","1","1","1","1","0.97","1","0.75"
"Woynye","1","1","1","1","1","0.97","0.82","0.59"
"WuhdetG","0.65","1","1","1","0.65","0.97","1","0.56"
"WuhdetK","0.43","1","1","1","0.43","0.97","1","0.56"
"WushaTires","1","1","1","1","1","0.35","1","0.81"
"Yedwuha","1","1","1","1","1","1","0.82","0.59"
"Yeju","1","1","1","1","1","0.81","1","0.44"
"Yetefet","0.3","1","1","1","0.3","0.86","0.73","0.62"
"YifagAkababi","1","1","1","1","1","0.27","1","0.81"
"Yitihana","1","1","1","1","1","0.89","0.82","0.59"
"Zata","0.46","1","0.24","0.32","0.46","1","1","0.53"
"Ziha","0.27","1","1","1","0.27","0.46","1","0.62"
"ZihonHuha","0.27","1","1","1","0.27","0.92","0.73","0.62"
"ZobarYikuanda","0.46","1","1","0.14","0.46","0.78","0.73","0.69"
"Zongi","1","1","1","1","1","0.97","1","0.81"
