"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Burkoche","0.54","0.89","0.92","0.51","0.54","0.59","0.64","0.97"
"Cheli","0.41","0.68","0.7","0.62","0.41","0.54","0.18","0.94"
"Darubekeda","0.59","0.7","0.41","0.81","0.59","0.16","0.36","0.91"
"Deberkerbye","0.81","1","1","1","0.81","0.38","0.45","0.84"
"DeberAbaJale","0.73","1","1","1","0.73","1","0.55","0.88"
"DebrAbay","0.78","0.92","1","0.86","0.78","0.49","0.36","0.88"
"DebreAliays","0.81","0.92","1","0.89","0.81","0.54","0.64","0.88"
"Debrebirhan","0.38","0.57","0.84","0.7","0.38","0.51","0.18","0.91"
"Debrebrhan","0.46","0.65","0.32","0.3","0.46","0.24","0.18","0.94"
"DebreGenet","0.81","0.92","1","1","0.81","0.68","0.45","0.88"
"DebreGenetA","0.24","0.73","0.86","0.68","0.24","0.27","0.45","0.88"
"DebreGenetK","0.08","0.81","1","1","0.08","0.59","0.18","0.91"
"DebreGeorgis","0.73","0.92","0.86","0.81","0.73","0.57","0.45","0.88"
"DebreKidusan","0.84","1","0.76","0.89","0.84","0.59","0.27","0.88"
"Debremawie","0.81","0.92","1","1","0.81","0.41","0.45","0.88"
"Debreselam","0.65","0.62","0.81","0.78","0.65","0.76","0.27","0.91"
"Debrinetseb","0.76","1","1","0.62","0.76","0.62","0.18","0.91"
"Dekera","0.19","0.7","0.68","0.73","0.19","0.3","0.18","0.69"
"DembezaAmbaLay","0.81","0.92","1","1","0.81","0.41","0.55","0.88"
"Derit","0.81","1","1","0.41","0.81","0.89","0.55","0.91"
"Derita","0.84","1","1","0.3","0.84","0.89","0.64","0.88"
"Dinkashena","0.59","0.65","0.32","0.76","0.59","0.16","0.36","0.91"
"Ebo","0.51","0.62","0.27","0.86","0.51","0.08","0.09","0.94"
"Edagaarbi","0.24","0.68","0.54","0.7","0.24","0.49","0.18","0.84"
"EmbaAhfrom","0.27","0.59","0.81","0.81","0.27","0.51","0.18","0.91"
"EmbachekoGunaguna","0.84","1","1","1","0.84","0.92","0.45","0.88"
"EndaBagerima","0.49","0.51","0.92","0.76","0.49","0.19","0.36","0.88"
"Endabano","0.32","0.86","1","0.68","0.32","0.43","0.18","0.91"
"Endachiwa","0.24","0.54","0.84","0.59","0.24","0.46","0.45","0.91"
"EndaFelasi","0.43","0.89","1","0.68","0.43","0.73","0.27","0.91"
"Endagahamus","0.27","0.57","0.95","0.73","0.27","0.46","0.36","0.91"
"Endamariam","0.19","0.41","0.81","0.73","0.19","0.62","0.45","0.91"
"Erba","0.86","0.76","0.46","0.86","0.86","0.14","0.18","0.97"
"Esiret","0.41","0.73","0.78","0.78","0.41","0.38","0.27","0.94"
"Estifanos","0.86","1","1","1","0.86","0.86","0.55","0.88"
"Fala","0.76","0.76","0.46","0.62","0.76","0.38","0.27","0.84"
"Felegehiwot","0.81","1","1","1","0.81","0.73","0.55","0.88"
"FelegeWayane","0.35","0.73","0.38","0.35","0.35","0.19","0.09","0.84"
"FikreAlem","0.24","0.46","0.51","0.38","0.24","0.27","0.27","0.94"
"Filatako","0.81","1","1","0.46","0.81","0.86","0.55","0.91"
"Gebsit","0.76","0.92","0.65","0.7","0.76","0.19","0.36","0.97"
"Gedayasu","0.76","0.92","0.62","0.73","0.76","0.11","0.36","0.91"
"GelaMatebiya","0.73","1","1","0.81","0.73","0.86","0.55","0.88"
"Gendebta","0.49","0.57","0.84","0.7","0.49","0.43","0.45","0.91"
"Geneti","0.51","0.7","0.3","0.86","0.51","0.05","0.09","0.94"
"Genfel","0.38","0.68","0.65","0.54","0.38","0.49","0.18","0.84"
"Gera","0.32","0.86","1","0.78","0.32","0.54","0.27","0.94"
"Gerjale","0.84","0.81","0.46","0.89","0.84","0.03","0.18","0.97"
"GetskiMilesiley","0.11","0.73","0.76","0.76","0.11","0.57","0.18","0.88"
"Gijet","0.16","0.49","0.89","0.84","0.16","0.68","0.27","0.88"
"Ginaza","0.76","1","1","1","0.76","0.86","0.64","0.88"
"Golgolemalee","0.35","0.7","0.35","0.3","0.35","0.16","0.09","0.84"
"Goshedur","0.81","1","1","1","0.81","0.7","0.36","0.88"
"Goza","0.95","1","1","0.7","0.95","1","0.64","0.81"
"Grwre","0.19","0.84","1","0.81","0.19","0.05","0.27","0.94"
"GuemseAgamet","0.41","0.73","0.76","0.41","0.41","0.41","0.09","0.91"
"Guroro","0.76","1","1","0.68","0.76","0.62","0.18","0.91"
"Guya","0.49","1","1","1","0.49","0.62","0.18","0.91"
"Habees","0.38","0.73","0.38","0.24","0.38","0.22","0.09","0.84"
"Hadashtekli","0.24","0.84","1","0.81","0.24","0.86","0.18","0.88"
"HadeAlga","0.57","0.7","0.38","0.89","0.57","0.03","0.09","0.97"
"HadnetK","0.35","0.68","0.3","0.27","0.35","0.24","0.09","0.91"
"HadnetS","0.38","0.73","0.78","0.54","0.38","0.16","0.09","0.91"
"HadushAdi","0.41","0.76","0.81","0.51","0.41","0.14","0.09","0.91"
"HadushHiwet","0.27","0.7","0.68","0.7","0.27","0.59","0.09","0.91"
"HagereGenet","0.84","0.92","0.7","0.84","0.84","0.65","0.36","0.88"
"HagereSelamE","0.78","0.92","0.81","0.89","0.78","0.65","0.45","0.88"
"HagereSelamW","0.24","0.41","0.41","0.32","0.24","0.35","0.18","0.94"
"Hangoda","0.38","0.73","0.78","0.54","0.38","0.16","0.09","0.91"
"Hareko","0.54","0.35","0.57","0.46","0.54","0.35","0.27","0.91"
"Hawelti","0.51","0.7","0.35","0.76","0.51","0.05","0.09","0.94"
"Hayelom","0.35","0.62","0.76","0.57","0.35","0.62","0.18","0.91"
"Hintsa","0.49","0.68","0.7","0.68","0.49","0.7","0.18","0.94"
"HintsaWaza","0.49","0.68","0.73","0.73","0.49","0.68","0.18","0.94"
"HizbaTeklehymanot","0.62","0.57","0.32","0.84","0.62","0.16","0.09","0.94"
"ImbaRufael","0.32","0.84","1","0.81","0.32","0.3","0.27","0.94"
"Jijqe","0.24","1","1","1","0.24","0.51","0.18","0.91"
"JimanDeregeha","0.84","1","1","1","0.84","0.95","0.55","0.88"
"Jira","0.41","1","1","1","0.41","0.41","0.27","0.84"
"kabe","0.62","1","1","1","0.62","0.41","0.82","0.88"
"Karima","0.95","0.92","0.68","0.81","0.95","0.43","0.36","0.91"
"Keregna","0.68","1","1","1","0.68","0.41","0.82","0.88"
"Kihen","0.24","0.65","0.3","0.16","0.24","0.24","0.09","0.91"
"Kita","0.51","0.95","1","0.54","0.51","0.27","0.45","0.91"
"Korme","0.84","0.76","0.43","0.86","0.84","0.05","0.18","0.97"
"Ksadacki","0.35","1","1","0.78","0.35","1","0.27","0.81"
"Kudo","0.27","0.59","0.76","0.76","0.27","0.46","0.18","0.91"
"Kuluferha","0.27","0.51","0.76","1","0.27","0.38","0.45","0.84"
"KuluGizeLemlem","0.73","0.76","0.43","0.86","0.73","0.03","0.18","0.91"
"LaelayDayu","0.84","0.73","0.43","0.86","0.84","0.03","0.18","0.91"
"Laelayhahaile","0.27","0.57","0.84","0.78","0.27","0.41","0.36","0.91"
"LaelayMegariaTsemri","0.16","0.59","0.81","0.65","0.16","0.41","0.45","0.91"
"Lalaylogomti","0.24","0.7","0.95","0.76","0.24","0.32","0.45","0.91"
"Ledy","0.92","0.92","0.68","0.81","0.92","0.46","0.45","0.97"
"Lemlem","0.22","0.54","0.76","0.7","0.22","0.46","0.18","0.69"
"LemlemArena","0.65","0.54","0.59","0.54","0.65","0.68","0.27","0.91"
"Libo ","0.78","1","1","0.3","0.78","0.95","0.55","0.88"
"Limaat","0.73","0.7","0.49","0.86","0.73","0.03","0.27","0.91"
"Limat","0.08","1","1","0.81","0.08","0.7","0.18","0.91"
"Lul","0.81","0.92","0.76","0.89","0.81","0.68","0.45","0.91"
"LusinaAbegeldi","0.59","1","1","0.76","0.59","0.86","0.55","0.88"
"Maekelawi","0.27","0.57","0.95","0.73","0.27","0.46","0.36","0.91"
"MaekelSegli","0.59","0.78","1","0.68","0.59","0.54","0.09","0.91"
"MahbereWeyni","0.35","0.68","0.27","0.22","0.35","0.16","0.18","0.91"
"MariamShewito","0.49","0.57","0.92","0.76","0.49","0.32","0.45","0.88"
"Martadios","0.78","1","1","1","0.78","1","0.55","0.88"
"MayChekemte","0.16","0.76","0.86","0.76","0.16","0.35","0.45","0.91"
"MayNebri","0.78","0.78","0.86","0.81","0.78","0.57","0.27","0.84"
"Maysuru","0.19","0.41","0.81","0.81","0.19","0.59","0.36","0.91"
"MayTeklia","0.49","0.49","0.76","0.7","0.49","0.46","0.18","0.94"
"Mearey","0.22","0.38","0.73","0.68","0.22","0.49","0.36","0.69"
"Mechare","0.54","0.51","0.32","0.62","0.54","0.05","0.09","0.94"
"Mechena","0.73","1","1","1","0.73","0.73","0.55","0.88"
"MehalGoncha","0.86","1","0.84","0.76","0.86","0.62","0.55","0.91"
"Mekan ","0.86","0.81","0.14","0.76","0.86","0.22","0.09","0.97"
"MekaneGenet","0.97","0.92","1","1","0.97","0.43","0.55","0.78"
"Melabesh","0.81","0.92","1","0.92","0.81","0.57","0.64","0.88"
"MendereMariam","0.86","1","1","1","0.86","0.92","0.64","0.84"
"Menegobena","1","0.92","0.62","0.65","1","0.32","0.27","0.97"
"Menji","0.49","0.76","1","0.68","0.49","0.38","0.18","0.91"
"Mergech","1","0.92","0.59","0.7","1","0.38","0.27","0.97"
"Mesanu","0.41","0.68","0.24","0.27","0.41","0.38","0.09","0.91"
"Mesehle","0.62","0.76","0.76","0.68","0.62","0.08","0.45","0.84"
"Meswaeti ","0.86","0.84","0.35","0.95","0.86","0.05","0.09","0.97"
"Metkel","0.59","0.65","0.73","0.43","0.59","0.78","0.18","0.94"
"MetkelLemat","0.16","0.62","0.7","0.68","0.16","0.51","0.18","0.69"
"Mezbr","0.49","0.43","0.59","0.51","0.49","0.22","0.36","0.91"
"MichelDebre","0.86","1","1","1","0.86","0.97","0.64","0.84"
"Miraf","0.95","0.92","0.57","0.65","0.95","0.38","0.36","0.97"
"Misema","0.46","0.51","1","1","0.46","0.97","0.64","0.62"
"Mitad","0.73","1","1","0.65","0.73","0.86","0.64","0.88"
"MitinaYimach","0.73","0.92","0.89","0.89","0.73","0.59","0.55","0.78"
"Mozen","1","0.92","0.57","0.68","1","0.3","0.27","0.97"
"Mozutey","0.41","0.7","0.81","0.62","0.41","0.16","0.27","0.84"
"Mtsaiwerki","0.49","1","1","0.68","0.49","0.54","0.18","0.91"
"Nagash","0.43","0.57","0.7","0.41","0.43","0.38","0.09","0.84"
"Nebarhadinet","0.22","0.49","0.62","0.54","0.22","0.84","0.18","0.69"
"Nefasit","0.27","0.46","0.73","0.7","0.27","0.54","0.45","0.84"
"Negedebrhan","0.11","0.84","1","0.81","0.11","0.08","0.27","0.94"
"Niquara","0.49","0.92","1","0.7","0.49","0.76","0.45","0.91"
"Qoraro","0.49","0.51","0.68","0.65","0.49","0.57","0.27","0.91"
"RubaFelege","0.35","0.73","0.41","0.32","0.35","0.08","0.09","0.84"
"Santa gelebeda","0.14","0.49","0.59","0.51","0.14","0.65","0.27","0.88"
"SaratYerawoch","0.92","0.92","0.89","0.7","0.92","0.43","0.55","0.78"
"Sefo","0.27","0.57","0.73","0.84","0.27","0.49","0.27","0.91"
"Segena","0.92","1","0.7","0.68","0.92","0.78","0.55","0.78"
"Seka","0.35","1","1","0.73","0.35","0.95","0.36","0.81"
"Selamaya","0.86","1","1","0.76","0.86","0.95","0.55","0.88"
"SelamBekalsi","0.73","0.76","0.49","0.86","0.73","0.03","0.27","0.91"
"Selamber","0.81","0.92",,"0.95","0.81","0.57","0.64","0.88"
"SelamgieAmbarie","0.86","1","0.7","0.57","0.86","0.76","0.55","0.91"
"SelamH","0.78","0.7","0.84","0.84","0.78","0.41","0.18","0.91"
"SelamW","0.38","0.7","1","0.78","0.38","0.3","0.36","0.88"
"Selelkula","0.95","0.92","0.62","0.7","0.95","0.41","0.36","0.97"
"SelenWuha","0.73","0.7","0.46","0.81","0.73","0.03","0.27","0.91"
"Seloda","0.32","0.59","0.84","0.7","0.32","0.19","0.36","0.88"
"Sendada","0.41","0.65","0.81","0.3","0.41","0.27","0.09","0.84"
"Serawudi","0.73","1","1","1","0.73","1","0.55","0.88"
"Seret","0.49","0.41","0.41","0.54","0.49","0.3","0.27","0.91"
"Sero","0.19","0.49","0.76","0.76","0.19","0.38","0.18","0.91"
"Shamo","0.86","1","1","1","0.86","0.89","0.55","0.88"
"ShehochTehara","1","1","1","1","1","0.86","0.55","0.88"
"Shekatekli","0.24","0.84","1","0.86","0.24","0.76","0.18","0.88"
"Shunge","0.86","1","1","0.76","0.86","0.89","0.45","0.88"
"Simret","0.24","0.57","0.62","0.73","0.24","0.11","0.18","0.84"
"SimretS","0.86","0.81","0.32","0.81","0.86","0.32","0.09","0.97"
"SimretT","0.19","1","1","0.76","0.19","0.46","0.18","0.94"
"Sinkata","0.41","0.73","0.76","0.41","0.41","0.41","0.09","0.91"
"Siye","0.11","0.84","1","0.76","0.11","0.3","0.45","0.94"
"Smret","0.49","1","1","0.73","0.49","0.57","0.18","0.91"
"Sorya","0.76","0.81","0.32","0.78","0.76","0.65","0.45","0.84"
"Suha","1","1","0.59","1","1","0.65","0.36","0.97"
"Tahtayhaya","0.81","0.73","0.35","0.95","0.81","0.11","0.09","0.97"
"TahtayDaeroka","0.19","0.54","0.86","0.76","0.19","0.73","0.55","0.91"
"TahtayLegomti","0.24","0.65","1","0.76","0.24","0.27","0.45","0.88"
"TahtayMegariaTsebri","0.16","0.51","0.81","0.65","0.16","0.16","0.36","0.91"
"Tao","0.86","0.81","0.46","0.89","0.86","0.03","0.18","0.97"
"TaraGedam","0.73","1","1","1","0.73","0.89","0.64","0.88"
"TaraSenba","0.7","1","1","1","0.7","1","0.55","0.88"
"Tekea","0.57","0.41","0.08","0.59","0.57","0.27","0.27","0.84"
"Tekleweyni","0.11","0.84","1","0.84","0.11","0.14","0.64","0.94"
"Tetatiro","0.89","0.92","0.81","1","0.89","0.59","0.55","0.91"
"Tibaga","0.76","1","1","1","0.76","0.73","0.82","0.88"
"Tigage","0.62","0.84","0.95","0.54","0.62","0.11","0.64","0.97"
"Tsae","0.11","0.49","0.7","0.62","0.11","0.35","0.27","0.88"
"Tsetsera","0.84","0.78","0.38","0.68","0.84","0.62","0.36","0.84"
"Tseykeme","0.24","1","1","0.76","0.24","0.7","0.27","0.94"
"Tsigea","0.51","0.7","0.3","0.86","0.51","0.05","0.09","0.94"
"Ulaga","0.76","0.78","0.46","0.86","0.76","0.05","0.18","0.94"
"Wargba","0.51","0.7","0.38","0.86","0.51","0.05","0.09","0.94"
"Wariba","0.84","1","1","1","0.84","0.95","0.55","0.91"
"Wedikeshi","0.32","0.59","0.86","0.65","0.32","0.24","0.36","0.88"
"Werabaye","0.81","0.84","0.41","0.92","0.81","0.03","0.18","0.97"
"Werkamba","0.32","0.86","1","0.68","0.32","0.43","0.18","0.91"
"Wobo","0.89","0.92","0.81","1","0.89","0.38","0.55","0.91"
"Wonberoch","0.7","1","1","0.78","0.7","1","0.55","0.88"
"Wondye","0.92","1","0.89","0.81","0.92","0.76","0.55","0.78"
"Worego","0.95","0.92","0.57","0.62","0.95","0.3","0.36","0.97"
"WorgajaWagi","0.65","1","1","1","0.65","0.97","0.64","0.91"
"WoryaMeskel","0.86","0.92","0.81","0.86","0.86","0.43","0.45","0.91"
"Woyenti","0.49","0.57","0.86","0.7","0.49","0.54","0.55","0.91"
"Woynye","0.95","0.92","0.59","0.76","0.95","0.27","0.36","0.97"
"WuhdetG","0.24","0.51","0.73","0.84","0.24","0.3","0.18","0.84"
"WuhdetK","0.11","0.46","0.86","0.65","0.11","0.43","0.27","0.88"
"WushaTires","0.76","1","1","1","0.76","0.97","0.64","0.88"
"Yedwuha","0.95","0.92","0.57","0.7","0.95","0.38","0.36","0.97"
"Yeju","1","0.92","1","1","1","0.68","0.55","0.91"
"Yetefet","0.97","0.92","1","1","0.97","0.7","0.55","0.88"
"YifagAkababi","0.76","1","1","1","0.76","0.95","0.64","0.88"
"Yitihana","0.92","0.92","0.68","0.84","0.92","0.51","0.55","0.97"
"Zata","0.68","0.78","0.59","0.81","0.68","0.03","0.45","0.91"
"Ziha","0.73","1","1","1","0.73","0.97","0.55","0.88"
"ZihonHuha","0.81","0.92","0.84","0.86","0.81","0.54","0.45","0.88"
"ZobarYikuanda","0.86","0.92","0.59","0.89","0.86","0.57","0.45","0.91"
"Zongi","0.38","0.7","1","0.78","0.38","0.3","0.36","0.88"
