"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","49","0.32","72.25988","0.54","73.6","0.51","71","0.62","48.6851408309524","0.32","0.14989994435763","0.08",,,"45.3677657714919","0.81"
"1984-1977","0","50","0.46","71.3596","0.41","74.8","0.57","75","1","50","0.46","0.210517640581317","0.84",,,"-1.22713630089385","0.03"
"1985-1978","6","40","0.19","71.00448","0.38","58.7","0.19","60","0.35","39.6667578611111","0.19","0.207596390117241","0.78",,,"28.7222919243695","0.5"
"1986-1979","0","44","0.3","71.00448","0.38","75","1","75","1","44.041929","0.3","0.21344490943372","0.89",,,"47.5075336326799","0.84"
"1987-1980","0","75","1","68.9739","0.24","75","1","75","1","75","1","0.211366985633966","0.86",,,"43.8796782583909","0.78"
"1988-1981","0","65","0.65","75","1","75","1","65","0.46","64.62405","0.65","0.126296577637641","0.05",,,"21.869132475934","0.38"
"1989-1982","0","70","0.7","72.25988","0.54","75","1","75","1","70.0769676944444","0.7","0.217230663766044","0.97",,,"37.7103629172688","0.66"
"1990-1983","0","50","0.46","68.26436","0.16","44.1","0.03","65","0.46","50","0.46","0.195987332798638","0.57",,,"-0.578220317711295","0.06"
"1991-1984","33","33","0.05","71.00448","0.38","57.8","0.16","64","0.41","32.973678","0.05","0.170157425702145","0.35",,,"32.469276483528","0.56"
"1992-1985","5","40","0.22","71.00448","0.38","68.6","0.32","37","0.03","39.735136","0.22","0.201838898924208","0.68",,,"43.1964318515975","0.75"
"1993-1986","0","53","0.54","73.59721","0.62","74.8","0.57","58","0.27","52.5186816666667","0.54","0.200576955736815","0.65",,,"37.7806300846378","0.69"
"1994-1987","0","75","1","68.26436","0.16","73.4","0.49","75","1","75","1","0.192210681278659","0.49",,,"17.6228438449766","0.25"
"1995-1988","0","70","0.73","72.25988","0.54","69.8","0.35","39","0.05","70.203145","0.73","0.203986560798701","0.7",,,"26.7817077614331","0.47"
"1996-1989","0","75","1","75","1","68","0.3","75","1","75","1","0.195972173983039","0.54",,,"20.0260482103039","0.31"
"1997-1990","0","75","1","75","1","75","1","68","0.54","75","1","0.21388173158148","0.95",,,"51.1459608349143","0.91"
"1998-1991","0","51","0.49","72.25988","0.54","75","1","75","1","51.02211","0.49","0.194012549128838","0.51",,,"20.498306333578","0.34"
"1999-1992","13","38","0.14","68.26436","0.16","52.7","0.05","64","0.41","37.86939","0.14","0.191552420055392","0.46",,,"54.7231984464255","0.97"
"2000-1993","0","41","0.27","73.54829","0.59","71.9","0.43","75","1","41.368891","0.27","0.1557248","0.14",,,"12","0.19"
"2001-1994","0","73","0.78","75","1","75","1","75","1","73.242245","0.78","0.2324635","1",,,"11.8","0.16"
"2002-1995","0","50","0.46","72.29535","0.57","59.6","0.22","68","0.54","50","0.46","0.2136947","0.92",,,"3.7","0.09"
"2003-1996","0","51","0.51","68.26436","0.16","71.7","0.41","58","0.27","51.460678","0.51","0.1801071","0.38",,,"36","0.62"
"2004-1997","80","22","0.03","68.26436","0.16","56","0.08","75","1","21.707642","0.03","0.1978406","0.59",,,"4.2","0.12"
"2005-1998","7","39","0.16","71.00448","0.38","70.4","0.38","50","0.19","39.308383","0.16","0.1633407","0.22",,,"30.5","0.53"
"2006-1999","0","75","1","75","1","75","1","51","0.22","75","1","0.2060365","0.76",,,"26.6","0.44"
"2007-2000","0","68","0.68","74.65572","0.65","75","1","73","0.65","68.4688926","0.68","0.1897204","0.43","74.32256","0.91","57.3","1"
"2008-2001","0","73","0.76","75","1","75","1","75","1","73.084745","0.76","0.2058442","0.73","72.35484","0.82","48","0.88"
"2009-2002","0","54","0.59","75","1","75","1","50","0.19","53.906389","0.59","0.150866","0.11","63.29033","0.09","26.6","0.44"
"2010-2003","3","40","0.24","74.87708","0.7","75","1","69","0.57","40.221506","0.24","0.1699282","0.32","64.98387","0.18","54.7","0.94"
"2011-2004","0","75","1","75","1","75","1","60","0.35","75","1","0.1894039","0.41","67.74194","0.45","19.4","0.28"
"2012-2005","0","53","0.57","74.87708","0.7","72.1","0.46","44","0.08","52.749723","0.57","0.1643513","0.24","71.77419","0.64","42.9","0.72"
"2013-2006","0","50","0.46","50","0.03","56.8","0.14","59","0.3","50","0.46","0.1566626","0.16","72.24194","0.73","14.5","0.22"
"2014-2007","24","35","0.11","68.28745","0.22","75","1","71","0.62","35.15862","0.11","0.2104821","0.81","66.53226","0.36","34.8","0.59"
"2015-2008","0","61","0.62","75","1","63.5","0.24","50","0.19","61.13788","0.62","0.1672619","0.3","65.96774","0.27",,
"2016-2009","0","50","0.46","71.99365","0.43","63.6","0.27","50","0.19","50","0.46","0.1207433","0.03","74.67742","1",,
"2017-2010","28","34","0.08","68.28745","0.22","56.6","0.11","67","0.49","34.261462","0.08","0.1667272","0.27","69.85481","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1583951","0.19",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.1993496","0.62",,,,
