"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","41","52","0.16","75","1","75","1","72","0.03","52.2213059705882","0.16","0.184773699045023","0.46",,,"-3.49755566048371","0.03"
"1984-1977","60","46","0.05","75","1","75","1","75","1","45.730316","0.05","0.158013347037383","0.03",,,"31.9102084346582","0.44"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.174997006720732","0.3",,,"38.2376535058879","0.62"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.206383844605954","0.95",,,"25.899839835187","0.28"
"1987-1980","4","65","0.22","75","1","75","1","75","1","64.7339419444444","0.22","0.179830809227403","0.35",,,"9.82188469197284","0.09"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.174724237705073","0.27",,,"30.4645108752036","0.41"
"1989-1982","0","70","0.3","75","1","75","1","75","1","70.074169","0.3","0.170888863154158","0.22",,,"49.5269249091897","0.81"
"1990-1983","41","52","0.14","75","1","75","1","74","0.05","52.175757","0.14","0.161712303254945","0.11",,,"15.6586352777166","0.16"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.168237348074854","0.19",,,"5.07462205613989","0.06"
"1992-1985","47","50","0.08","75","1","75","1","75","1","50","0.08","0.181156532941532","0.38",,,"38.0925607862181","0.59"
"1993-1986","0","74","0.38","75","1","75","1","75","1","74.23507","0.38","0.168210084703497","0.16",,,"37.5140321661132","0.53"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.225718953156068","1",,,"60.2889537939944","0.91"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.203235872328877","0.89",,,"51.9282792472684","0.84"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.189923905491733","0.59",,,"47.620098142986","0.75"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.182525925405564","0.43",,,"23.9986884139468","0.22"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.195423258984529","0.78",,,"47.8154072657363","0.78"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.201653717326589","0.86",,,"69.8224636342056","0.97"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.1939317","0.73",,,"24.2","0.25"
"2001-1994","0","71","0.32","75","1","75","1","75","1","71.07447","0.32","0.2032632","0.92",,,"29.6","0.34"
"2002-1995","77","40","0.03","75","1","75","1","75","1","39.74948","0.03","0.1588498","0.08",,,"10.4","0.12"
"2003-1996","0","66","0.27","75","1","75","1","75","1","66.282103","0.27","0.1933573","0.68",,,"36.7","0.5"
"2004-1997","0","75","1","75","1","75","1","75","1","75","1","0.1726735","0.24",,,"22.6","0.19"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.1821897","0.41",,,"47.3","0.72"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.1953991","0.76",,,"45.7","0.69"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2006998","0.84","11.67742","0.82","70.7","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.1666891","0.14","6.096774","0.18","59.2","0.88"
"2009-2002","1","66","0.24","75","1","75","1","75","1","65.799244","0.24","0.1765803","0.32","6.064517","0.09","33.8","0.47"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.1876036","0.51","13.22581","1","69.5","0.94"
"2011-2004","15","61","0.19","75","1","75","1","75","1","60.79895","0.19","0.1875","0.49","9.741938","0.36","28.7","0.31"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.1937803","0.7","10.17742","0.45","30.3","0.38"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.1890114","0.54","11.46774","0.73","42.3","0.66"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2108581","0.97","12.48387","0.91","37.6","0.56"
"2015-2008","43","52","0.11","75","1","75","1","75","1","51.526561","0.11","0.1582826","0.05","6.822579","0.27",,
"2016-2009","0","73","0.35","75","1","75","1","75","1","73.479614","0.35","0.1908457","0.65","11.24194","0.64",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.1972248","0.81","11.06452","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1898182","0.57",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.1906559","0.62",,,,
