"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Agela","0.08","0.22","1","0.65","0.08","0.84","0.36","0.41"
"Agid","0.41","0.05","1","1","0.41","0.41","0.36","0.59"
"AlemeTesfa","0.05","0.05","0.19","0.78","0.05",,"0.18","0.66"
"AmdiWeyane","0.14","0.05","0.14","0.27","0.14","0.78","0.64","0.34"
"Amedwuha","0.38","0.27","0.08","0.27","0.38","0.54","0.18","0.31"
"Ameno","0.11","0.19","0.43","0.68","0.11","0.92","0.27","0.41"
"Amisetya","0.11","0.08","0.03","0.08","0.11","0.14","0.18","0.41"
"Angot","0.57","0.08","0.62","0.89","0.57","1","0.18","0.53"
"Anigot","0.08","0.22","1","0.54","0.08","0.81","0.36","0.41"
"Ansheb","0.03","0.05","0.03","0.19","0.03","0.14","0.18","0.53"
"AquaShumoch","0.62","0.08","0.3","0.41","0.62","0.65","0.18","0.25"
"Aquha","0.14","0.19","0.03","0.08","0.14","0.08","0.18","0.41"
"Arena","0.14","0.16","0.19","0.43","0.14","0.73","0.64","0.34"
"Asmena","0.27","0.14","0.32","0.46","0.27","0.57","0.64","0.44"
"Asta","0.11","0.19","1","0.62","0.11","0.97","0.27","0.41"
"Atakilti","0.11","0.32","0.16","0.43","0.11","0.68","0.91","0.41"
"AwetBikalsi","0.49","0.19","0.03","0.03","0.49","0.43","0.64","0.38"
"AwusaMeda","0.05","0.05","0.05","0.51","0.05","0.35","0.18","0.66"
"Ayba","0.46","0.38","0.03","0.03","0.46","0.19","0.09","0.25"
"Aynalem","0.49","0.08","0.16","0.27","0.49","0.65","0.55","0.47"
"Bala","0.49","0.19","0.19","0.54","0.49","0.51","0.27","0.81"
"Balarab","0.11","0.22","0.03","0.03","0.11","0.11","0.18","0.41"
"Bamba","0.03","0.11","0.22","0.32","0.03","0.05","0.73","0.34"
"BarkaAdiswha","0.49","0.08","0.62","0.65","0.49","0.65","0.36","0.47"
"Begasheka","0.11","0.3","0.27","0.41","0.11","0.54","0.64","0.41"
"Berlay","0.03","0.05","0.22","0.68","0.03","0.59","0.18","0.66"
"Betgebez","0.16","0.08","0.05","0.24","0.16","0.32","0.64","0.38"
"Bethans","0.27","0.19","0.19","0.62","0.27","0.97","0.91","0.41"
"BilbWuha","0.38","0.3","0.59","0.59","0.38","1","0.27","0.41"
"Birkutea","0.11","0.05","0.38","0.41","0.11","0.62","0.27","0.41"
"Boneya","0.46","0.03","0.03","0.05","0.46","0.08","0.18","0.38"
"Burkoche","0.16","0.14","0.03","0.08","0.16","0.14","0.18","0.41"
"Cheli","0.03","0.05","0.16","0.19","0.03","0.84","0.73","0.34"
"Darubekeda","0.38","0.41","0.08","0.08","0.38","0.05","0.18","0.44"
"Deberkerbye","0.51","0.24","0.3","0.24","0.51","1","1","0.38"
"DeberAbaJale","0.16","0.05","0.27","0.43","0.16","0.51","0.18","0.25"
"DebrAbay","0.08","0.05","0.19","0.7","0.08","0.78","0.18","0.66"
"DebreAliays","0.03","0.03","0.22","0.68","0.03","0.57","0.18","0.66"
"Debrebirhan","0.49","0.05","0.16","0.38","0.49","0.16","0.55","0.38"
"Debrebrhan","0.49","0.08","0.16","0.32","0.49","0.43","0.55","0.41"
"DebreGenet","0.57","0.11","0.35","0.54","0.57","0.7","0.18","0.66"
"DebreGenetA","0.19","0.19","0.22","0.68","0.19","1","0.82","0.41"
"DebreGenetK","0.22","0.3","0.11","0.27","0.22","0.38","0.64","0.41"
"DebreGeorgis","0.05","0.05","0.05","0.62","0.05","0.05","0.18","0.66"
"DebreKidusan","0.59","0.19","0.27","0.7","0.59","0.62","0.18","0.66"
"Debremawie","0.03","0.05","0.3","0.62","0.03","0.81","0.18","0.66"
"Debreselam","0.19","0.08","0.16","0.14","0.19","0.51","0.55","0.38"
"Debrinetseb","0.27","0.51","0.11","0.35","0.27","0.49","0.91","0.41"
"Dekera","0.03","0.08","0.16","0.38","0.03","0.95","0.64","0.44"
"DembezaAmbaLay","0.03","0.05","0.38","0.65","0.03","0.65","0.18","0.66"
"Derit","0.49","0.11","0.35","0.57","0.49","0.57","0.18","0.53"
"Derita","0.11","0.05","1","1","0.11","0.97","0.36","0.41"
"Dinkashena","0.35","0.11","0.08","0.08","0.35","0.11","0.18","0.56"
"Ebo","0.51","0.16","0.11","0.43","0.51","0.35","0.18","0.25"
"Edagaarbi","0.24","0.11","0.16","0.57","0.24","0.35","0.73","0.38"
"EmbaAhfrom","0.27","0.08","0.14","0.62","0.27","0.35","0.73","0.34"
"EmbachekoGunaguna","0.62","0.11","0.27","0.46","0.62","0.86","0.18","0.25"
"EndaBagerima","0.08","0.11","0.16","0.46","0.08","1","0.91","0.41"
"Endabano","0.22","0.11","0.16","0.38","0.22","0.14","0.64","0.41"
"Endachiwa","0.19","0.19","0.19","0.35","0.19","0.81","0.64","0.34"
"EndaFelasi","0.16","0.19","0.19","0.49","0.16","0.54","0.64","0.41"
"Endagahamus","0.54","0.24","0.22","0.59","0.54","0.54","0.64","0.34"
"Endamariam","0.19","0.11","0.14","0.54","0.19","0.81","0.73","0.38"
"Erba","0.46","0.19","0.22","0.54","0.46","0.11","0.27","0.44"
"Esiret","0.03","0.08","0.22","0.38","0.03","0.51","0.73","0.34"
"Estifanos","0.11","0.22","0.41","0.41","0.11","0.49","0.36","0.41"
"Fala","0.49","0.14","0.14","0.14","0.49","0.16","0.18","0.38"
"Felegehiwot","0.57","0.19","0.41","0.59","0.57","0.59","0.18","0.66"
"FelegeWayane","0.51","0.08","0.32","0.49","0.51","0.46","0.64","0.47"
"FikreAlem","0.27","0.35","0.08","0.35","0.27","0.32","0.18","0.31"
"Filatako","0.49","0.11","0.41","0.59","0.49","0.62","0.18","0.53"
"Gebsit","0.03","0.05","0.03","0.19","0.03","0.57","0.18","0.38"
"Gedayasu","0.03","0.05","0.03","0.14","0.03","0.41","0.18","0.53"
"GelaMatebiya","0.43","0.05","0.16","0.32","0.43","0.59","0.18","0.25"
"Gendebta","0.08","0.11","0.19","0.51","0.08","0.86","0.82","0.34"
"Geneti","0.51","0.16","0.08","0.38","0.51","0.38","0.18","0.25"
"Genfel","0.46","0.08","0.19","0.41","0.46","0.46","0.36","0.47"
"Gera","0.19","0.08","0.43","0.54","0.19","0.38","0.64","0.66"
"Gerjale","0.51","0.16","0.19","0.49","0.51","0.54","0.27","0.34"
"GetskiMilesiley","0.14","0.41","0.14","0.32","0.14","0.35","0.64","0.38"
"Gijet","0.7","0.24","0.05","0.08","0.7","0.73","0.64","0.38"
"Ginaza","0.11","0.05","1","1","0.11","0.95","0.36","0.59"
"Golgolemalee","0.51","0.08","0.65","0.68","0.51","0.57","0.64","0.47"
"Goshedur","0.57","0.19","0.68","1","0.57","0.57","0.27","0.66"
"Goza","0.38","0.3","0.7","0.65","0.38","0.97","0.27","0.41"
"Grwre","0.27","0.11","0.38","0.59","0.27","0.22","0.73","0.66"
"GuemseAgamet","0.32","0.11","0.19","0.3","0.32","0.22","0.45","0.44"
"Guroro","0.27","0.35","0.19","0.41","0.27","0.78","0.91","0.41"
"Guya","0.11","0.35","0.27","0.32","0.11","0.81","0.91","0.41"
"Habees","0.49","0.05","0.59","0.65","0.49","0.59","0.36","0.47"
"Hadashtekli","0.14","0.11","0.41","0.54","0.14","0.32","0.64","0.38"
"HadeAlga","0.57","0.62","0.16","0.59","0.57","0.16","0.27","0.44"
"HadnetK","0.49","0.43","0.14","0.38","0.49","0.16","0.73","0.41"
"HadnetS","0.3","0.14","0.14","0.27","0.3","0.54","0.55","0.44"
"HadushAdi","0.27","0.14","0.19","0.24","0.27","0.35","0.55","0.44"
"HadushHiwet","0.27","0.14","0.16","0.38","0.27","0.24","0.64","0.44"
"HagereGenet","0.59","0.11","0.08","0.68","0.59","0.3","0.18","0.66"
"HagereSelamE","0.08","0.05","0.05","0.65","0.08","0.32","0.18","0.66"
"HagereSelamW","0.41","0.08","0.05","0.38","0.41","0.05","0.36","0.44"
"Hangoda","0.3","0.14","0.14","0.27","0.3","0.54","0.55","0.44"
"Hareko","0.19","0.05","0.05","0.19","0.19","0.16","0.18","0.41"
"Hawelti","0.51","0.22","0.16","0.59","0.51","0.51","0.18","0.25"
"Hayelom","0.49","0.08","0.16","0.32","0.49","0.32","0.55","0.38"
"Hintsa","0.14","0.11","0.11","0.22","0.14","0.84","0.64","0.34"
"HintsaWaza","0.14","0.11","0.32","0.43","0.14","0.78","0.64","0.34"
"HizbaTeklehymanot","0.46","0.43","0.11","0.3","0.46","0.32","0.18","0.25"
"ImbaRufael","0.19","0.08","0.41","0.62","0.19","0.11","0.73","0.66"
"Jijqe","0.22","0.27","0.32","0.51","0.22","0.76","0.73","0.41"
"JimanDeregeha","0.32","0.08","0.14","0.14","0.32","0.84","0.18","0.25"
"Jira","0.35","1","0.32","0.43","0.35","0.97","0.36","0.41"
"kabe","1","0.08","1","1","1","0.43","0.36","0.59"
"Karima","0.03","0.11","0.03","0.14","0.03","0.41","0.18","0.53"
"Keregna","0.41","0.22","1","0.57","0.41","0.24","0.36","0.59"
"Kihen","0.46","0.38","0.14","0.41","0.46","0.35","0.73","0.41"
"Kita","0.16","0.05","0.03","0.08","0.16","0.08","0.18","0.38"
"Korme","0.51","0.16","0.19","0.49","0.51","0.08","0.27","0.34"
"Ksadacki","0.19","0.27","0.24","0.49","0.19","0.97","0.91","0.47"
"Kudo","0.27","0.08","0.16","0.51","0.27","0.32","0.73","0.34"
"Kuluferha","0.59","0.22","0.3","0.3","0.59","0.78","0.91","0.5"
"KuluGizeLemlem","0.49","0.19","0.16","0.49","0.49","0.95","0.27","0.81"
"LaelayDayu","0.51","0.16","0.16","0.49","0.51","0.81","0.27","0.81"
"Laelayhahaile","0.27","0.08","0.16","0.57","0.27","0.73","0.73","0.34"
"LaelayMegariaTsemri","0.16","0.14","0.14","0.51","0.16","0.78","0.73","0.38"
"Lalaylogomti","0.19","0.19","0.19","0.51","0.19","0.92","0.82","0.34"
"Ledy","0.3","0.05","0.08","0.22","0.3","0.16","0.18","0.38"
"Lemlem","0.27","0.11","0.32","0.62","0.27","0.78","0.64","0.44"
"LemlemArena","0.14","0.14","0.03","0.14","0.14","0.59","0.18","0.41"
"Libo ","0.11","0.05","0.51","0.35","0.11","0.89","0.36","0.41"
"Limaat","0.49","0.16","0.14","0.57","0.49","0.16","0.18","0.81"
"Limat","0.22","0.11","0.27","0.46","0.22","0.46","0.64","0.41"
"Lul","0.14","0.05","0.05","0.08","0.14","0.08","0.18","0.53"
"LusinaAbegeldi","0.54","0.05","0.14","0.38","0.54","0.43","0.18","0.25"
"Maekelawi","0.54","0.24","0.22","0.59","0.54","0.54","0.64","0.34"
"MaekelSegli","0.35","0.32","0.3","0.59","0.35","0.19","0.82","0.41"
"MahbereWeyni","0.49","0.43","0.08","0.27","0.49","0.35","0.64","0.41"
"MariamShewito","0.08","0.11","0.19","0.65","0.08","1","0.82","0.41"
"Martadios","0.11","0.19","0.59","0.7","0.11","0.97","0.27","0.41"
"MayChekemte","0.16","0.11","0.32","0.68","0.16","0.46","0.64","0.34"
"MayNebri","0.24","0.08","0.22","0.54","0.24","0.43","0.64","0.38"
"Maysuru","0.19","0.11","0.16","0.51","0.19","0.78","0.73","0.38"
"MayTeklia","0.14","0.05","0.22","0.49","0.14","0.76","0.64","0.34"
"Mearey","0.27","0.14","0.3","0.59","0.27","0.51","0.55","0.34"
"Mechare","0.54","0.16","0.16","0.62","0.54","0.41","0.18","0.31"
"Mechena","0.16","0.22","0.14","0.14","0.16","0.7","0.18","0.25"
"MehalGoncha","0.46","0.08","0.46","0.78","0.46","1","0.18","0.53"
"Mekan ","0.49","0.57","0.05","0.11","0.49","0.32","0.18","0.34"
"MekaneGenet","0.54","0.11","0.19","0.57","0.54","0.7","0.18","0.5"
"Melabesh","0.11","0.03","0.05","0.54","0.11","0.22","0.18","0.66"
"MendereMariam","0.43","0.3","1","0.54","0.43","0.7","0.27","0.47"
"Menegobena","0.03","0.11","0.11","0.24","0.03","0.57","0.18","0.38"
"Menji","0.11","0.32","0.16","0.43","0.11","0.68","0.91","0.41"
"Mergech","0.03","0.11","0.11","0.24","0.03","0.49","0.18","0.38"
"Mesanu","0.49","0.08","0.35","0.62","0.49","0.3","0.36","0.41"
"Mesehle","0.57","0.27","0.24","0.3","0.57","0.97","1","0.5"
"Meswaeti ","0.49","0.51","0.11","0.38","0.49","0.08","0.27","0.34"
"Metkel","0.3","0.22","0.08","0.38","0.3","0.59","0.36","0.44"
"MetkelLemat","0.05","0.14","0.22","0.46","0.05","0.92","0.64","0.44"
"Mezbr","0.24","0.16","0.14","0.59","0.24","0.68","0.64","0.38"
"MichelDebre","0.43","0.3","1","1","0.43","0.81","0.36","0.47"
"Miraf","0.03","0.05","0.05","0.16","0.03","0.32","0.18","0.38"
"Misema","0.16","0.35","0.32","1","0.16","0.19","0.73","0.59"
"Mitad","0.08","0.19","1","1","0.08","0.7","0.27","0.59"
"MitinaYimach","0.05","0.05","0.05","0.54","0.05","0.68","0.18","0.5"
"Mozen","0.03","0.11","0.08","0.3","0.03","0.59","0.18","0.38"
"Mozutey","0.38","0.05","0.08","0.11","0.38","0.24","0.55","0.38"
"Mtsaiwerki","0.11","0.38","0.24","0.27","0.11","0.51","0.91","0.41"
"Nagash","0.51","0.08","0.46","0.38","0.51","0.49","0.45","0.47"
"Nebarhadinet","0.27","0.14","0.27","0.62","0.27","0.11","0.27","0.44"
"Nefasit","0.59","0.35","0.41","0.46","0.59","0.73","0.91","0.5"
"Negedebrhan","0.16","0.11","0.38","0.59","0.16","0.38","0.73","0.66"
"Niquara","0.11","0.05","0.05","0.14","0.11","0.24","0.18","0.38"
"Qoraro","0.3","0.22","0.22","0.46","0.3","0.51","0.64","0.38"
"RubaFelege","0.51","0.08","0.27","0.3","0.51","0.32","0.64","0.47"
"Santa gelebeda","0.16","0.3","0.16","0.43","0.16","0.46","0.64","0.34"
"SaratYerawoch","0.51","0.11","0.03","0.11","0.51","0.57","0.18","0.5"
"Sefo","0.27","0.08","0.16","0.57","0.27","0.46","0.73","0.34"
"Segena","0.51","0.19","0.19","0.7","0.51","0.51","0.18","0.5"
"Seka","0.19","0.62","0.3","0.49","0.19","0.89","1","0.47"
"Selamaya","0.41","0.05","0.11","0.16","0.41","0.86","0.18","0.25"
"SelamBekalsi","0.49","0.19","0.14","0.57","0.49","0.22","0.18","0.81"
"Selamber","0.03","0.03",,"0.49","0.03","0.32","0.18","0.66"
"SelamgieAmbarie","0.46","0.08","0.08","0.65","0.46","0.38","0.18","0.53"
"SelamH","0.27","0.08","0.16","0.22","0.27","0.14","0.55","0.38"
"SelamW","0.22","0.19","0.19","0.49","0.22","0.57","0.64","0.41"
"Selelkula","0.03","0.05","0.08","0.24","0.03","0.16","0.18","0.38"
"SelenWuha","0.49","0.16","0.19","0.49","0.49","0.81","0.18","0.81"
"Seloda","0.27","0.16","0.19","0.57","0.27","1","0.82","0.41"
"Sendada","0.32","0.08","0.19","0.19","0.32","0.11","0.45","0.47"
"Serawudi","0.16","0.05","0.22","0.41","0.16","0.76","0.27","0.41"
"Seret","0.35","0.11","0.03","0.19","0.35","0.16","0.18","0.41"
"Sero","0.19","0.11","0.11","0.41","0.19","0.7","0.73","0.38"
"Shamo","0.11","0.22","0.35","0.32","0.11","0.38","0.36","0.41"
"ShehochTehara","0.08","0.05","0.68","0.51","0.08","0.7","0.36","0.41"
"Shekatekli","0.14","0.11","0.24","0.38","0.14","0.7","0.73","0.38"
"Shunge","0.41","0.05","0.19","0.35","0.41","0.95","0.18","0.25"
"Simret","0.24","0.22","0.14","0.16","0.24","0.73","0.73","0.41"
"SimretS","0.49","0.57","0.11","0.19","0.49","0.22","0.18","0.34"
"SimretT","0.11","0.7","0.38","0.51","0.11","0.43","0.73","0.66"
"Sinkata","0.32","0.11","0.19","0.3","0.32","0.22","0.45","0.44"
"Siye","0.16","0.7","0.43","0.57","0.16","0.43","0.64","0.66"
"Smret","0.11","0.3","0.14","0.43","0.11","0.86","0.91","0.41"
"Sorya","0.51","0.14","0.11","0.11","0.51","0.11","0.18","0.38"
"Suha","0.03","0.19","0.03","0.19","0.03","0.54","0.18","0.38"
"Tahtayhaya","0.54","0.19","0.11","0.38","0.54","0.19","0.27","0.34"
"TahtayDaeroka","0.19","0.11","0.22","0.59","0.19","0.59","0.73","0.34"
"TahtayLegomti","0.19","0.19","0.19","0.62","0.19","0.62","0.82","0.41"
"TahtayMegariaTsebri","0.16","0.16","0.14","0.51","0.16","0.73","0.64","0.38"
"Tao","0.51","0.14","0.19","0.49","0.51","0.46","0.27","0.34"
"TaraGedam","0.08","0.05","1","1","0.08","0.59","0.36","0.59"
"TaraSenba","0.35","0.19","0.3","0.51","0.35","0.86","0.18","0.25"
"Tekea","0.46","0.11","0.05","0.05","0.46","0.14","0.18","0.31"
"Tekleweyni","0.16","0.32","0.43","0.59","0.16","0.08","0.45","0.66"
"Tetatiro","0.27","0.05","0.08","0.08","0.27","0.27","0.18","0.31"
"Tibaga","0.11","0.22","1","0.62","0.11","0.81","0.36","0.59"
"Tigage","0.19","0.05","0.03","0.08","0.19","0.14","0.18","0.41"
"Tsae","0.08","0.19","0.16","0.57","0.08","0.76","0.64","0.34"
"Tsetsera","0.49","0.11","0.14","0.16","0.49","0.3","0.18","0.38"
"Tseykeme","0.22","0.3","0.46","0.57","0.22","0.22","0.64","0.66"
"Tsigea","0.51","0.16","0.08","0.38","0.51","0.38","0.18","0.25"
"Ulaga","0.49","0.19","0.16","0.51","0.49","0.16","0.36","0.59"
"Wargba","0.51","0.16","0.19","0.46","0.51","0.19","0.18","0.25"
"Wariba","0.62","0.11","0.32","0.32","0.62","0.89","0.18","0.56"
"Wedikeshi","0.27","0.16","0.19","0.57","0.27","0.97","0.82","0.41"
"Werabaye","0.54","0.19","0.16","0.54","0.54","0.78","0.27","0.34"
"Werkamba","0.22","0.11","0.16","0.38","0.22","0.14","0.64","0.41"
"Wobo","0.27","0.05","0.08","0.08","0.27","0.14","0.18","0.31"
"Wonberoch","0.35","0.05","0.16","0.41","0.35","0.76","0.18","0.25"
"Wondye","0.51","0.19","0.11","0.59","0.51","0.95","0.18","0.5"
"Worego","0.03","0.05","0.03","0.14","0.03","0.43","0.18","0.38"
"WorgajaWagi","0.73","0.3","0.14","0.46","0.73","0.81","0.27","0.59"
"WoryaMeskel","0.16","0.03","0.03","0.05","0.16","0.05","0.18","0.53"
"Woyenti","0.08","0.11","0.14","0.43","0.08","0.84","0.82","0.34"
"Woynye","0.03","0.05","0.03","0.19","0.03","0.35","0.18","0.38"
"WuhdetG","0.24","0.11","0.14","0.41","0.24","0.51","0.73","0.41"
"WuhdetK","0.19","0.22","0.16","0.43","0.19","0.3","0.64","0.34"
"WushaTires","0.11","0.05","1","1","0.11","0.86","0.36","0.59"
"Yedwuha","0.03","0.11","0.03","0.22","0.03","0.59","0.18","0.38"
"Yeju","0.54","0.11","0.08","0.14","0.54","0.32","0.18","0.31"
"Yetefet","0.54","0.11","0.19","0.57","0.54","0.57","0.18","0.66"
"YifagAkababi","0.11","0.22","1","0.65","0.11","0.84","0.36","0.59"
"Yitihana","0.3","0.05","0.05","0.22","0.3","0.08","0.18","0.38"
"Zata","0.43","0.38","0.14","0.14","0.43","0.05","0.18","0.44"
"Ziha","0.16","0.22","0.32","0.46","0.16","0.54","0.18","0.41"
"ZihonHuha","0.03","0.05","0.22","0.62","0.03","0.68","0.18","0.66"
"ZobarYikuanda","0.16","0.03","0.05","0.05","0.16","0.03","0.18","0.53"
"Zongi","0.22","0.19","0.19","0.49","0.22","0.57","0.64","0.41"
