"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Darubekeda","1","1","1","0.16","1","0.73",,"0.09"
"Deberkerbye","1","1","1","1","1","0.27",,"0.16"
"DeberAbaJale","1","1","1","1","1","0.11",,"0.06"
"DebrAbay","0.43","1","1","1","0.43","0.43",,"0.06"
"DebreAliays","1","1","1","1","1","0.22",,"0.06"
"Debrebirhan","0.05","1","0.08","0.08","0.05","0.14",,"0.12"
"Debrebrhan","0.05","1","0.05","0.08","0.05","0.19",,"0.28"
"DebreGenet","1","1","1","1","1","0.08",,"0.06"
"DebreGenetA","1","1","1","1","1","0.11",,"0.09"
"DebreGenetK","0.14","1","1","1","0.14","0.08",,"0.09"
"DebreGeorgis","0.38","1","1","1","0.38","0.24",,"0.06"
"DebreKidusan","1","1","1","1","1","0.05",,"0.06"
"Debremawie","0.43","1","1","1","0.43","0.22",,"0.06"
"Debreselam","0.03","1","0.08","0.05","0.03","0.22",,"0.12"
"Debrinetseb","0.08","1","1","1","0.08","0.05",,"0.09"
"Dekera","0.05","1","1","1","0.05","0.11",,"0.12"
"DembezaAmbaLay","0.43","1","1","1","0.43","0.11",,"0.06"
"Derit","0.24","1","1","1","0.24","0.19",,"0.09"
"Derita","1","1","1","1","1","0.35",,"0.09"
"Dinkashena","0.73","1","0.22","0.08","0.73","0.19",,"0.09"
"Ebo","0.22","1","0.08","0.05","0.22","0.38",,"0.09"
"Edagaarbi","0.08","1","0.08","0.14","0.08","0.03",,"0.16"
"EmbaAhfrom","0.16","1","0.05","0.14","0.16","0.05",,"0.09"
"EmbachekoGunaguna","1","1","1","1","1","0.38",,"0.06"
"EndaBagerima","0.38","1","1","1","0.38","0.14",,"0.09"
"Endabano","0.19","1","1","1","0.19","0.05",,"0.12"
"Endachiwa","1","1","0.08","0.08","1","0.11",,"0.09"
"EndaFelasi","0.19","1","1","0.11","0.19","0.05",,"0.12"
"Endagahamus","0.16","1","0.03","0.14","0.16","0.16",,"0.09"
"Endamariam","0.24","1","0.05","0.14","0.24","0.14",,"0.16"
"Erba","0.81","0.59","0.32","0.19","0.81","0.57",,"0.06"
"Esiret","0.05","1","1","1","0.05","0.05",,"0.09"
"Estifanos","1","1","1","1","1","0.41",,"0.09"
"Fala","0.76","1","0.27","0.16","0.76","0.73",,"0.09"
"Felegehiwot","1","1","1","1","1","0.65",,"0.06"
"FelegeWayane","0.05","1","0.11","0.11","0.05","0.92",,"0.12"
"FikreAlem","0.14","1","0.16","0.16","0.14","0.08",,"0.16"
"Filatako","0.24","1","1","1","0.24","0.11",,"0.09"
"Gebsit","0.3","1","1","1","0.3","0.24",,"0.06"
"Gedayasu","0.3","1","1","1","0.3","0.22",,"0.03"
"GelaMatebiya","0.32","1","1","1","0.32","0.03",,"0.06"
"Gendebta","0.38","1","1","1","0.38","0.11",,"0.09"
"Geneti","0.22","1","0.19","0.08","0.22","0.14",,"0.09"
"Genfel","0.08","1","0.24","0.16","0.08","0.24",,"0.12"
"Gera","0.19","1","1","1","0.19","0.14",,"0.12"
"Gerjale","0.73","1","0.38","0.38","0.73","0.54",,"0.06"
"GetskiMilesiley","0.19","1","1","1","0.19","0.08",,"0.12"
"Gijet","0.05","1","1","0.08","0.05","0.19",,"0.12"
"Ginaza","1","1","1","1","1","0.05",,"0.06"
"Golgolemalee","0.05","1","0.19","0.08","0.05","0.92",,"0.12"
"Goshedur","1","1","1","1","1","0.95",,"0.06"
"Goza","1","1","1","1","1","0.73",,"0.12"
"Grwre","0.16","1","1","1","0.16","0.08",,"0.12"
"GuemseAgamet","0.03","1","0.11","0.03","0.03","0.32",,"0.16"
"Guroro","0.08","1","1","1","0.08","0.08",,"0.09"
"Guya","0.08","1","1","1","0.08","0.05",,"0.09"
"Habees","0.05","1","0.19","0.08","0.05","0.7",,"0.12"
"Hadashtekli","0.16","1","1","1","0.16","0.03",,"0.12"
"HadeAlga","0.27","0.49","0.27","0.14","0.27","0.16",,"0.06"
"HadnetK","0.05","1","0.14","0.16","0.05","0.43",,"0.44"
"HadnetS","0.05","1","0.05","0.03","0.05","0.11",,"0.16"
"HadushAdi","0.11","1","0.08","0.03","0.11","0.05",,"0.16"
"HadushHiwet","0.19","1","0.05","0.16","0.19","0.22",,"0.16"
"HagereGenet","1","1","1","1","1","0.05",,"0.06"
"HagereSelamE","0.43","1","1","1","0.43","0.08",,"0.06"
"HagereSelamW","0.14","1","0.08","0.16","0.14","0.19",,"0.12"
"Hangoda","0.05","1","0.05","0.03","0.05","0.11",,"0.16"
"Hareko","0.22","1","0.08","0.11","0.22","0.46",,"0.12"
"Hawelti","0.22","1","0.08","0.08","0.22","0.24",,"0.09"
"Hayelom","0.05","1","0.05","0.03","0.05","0.08",,"0.12"
"Hintsa","0.08","1","1","1","0.08","0.11",,"0.09"
"HintsaWaza","0.08","1","1","1","0.08","0.11",,"0.09"
"HizbaTeklehymanot","0.76","1","0.08","0.03","0.76","0.57",,"0.09"
"ImbaRufael","0.19","1","1","1","0.19","0.11",,"0.12"
"Jijqe","0.11","1","1","1","0.11","0.03",,"0.09"
"JimanDeregeha","1","1","1","1","1","0.19",,"0.06"
"Jira","0.11","1","1","1","0.11","0.08",,"0.12"
"kabe","1","1","1","1","1","0.46",,"0.06"
"Karima","0.27","1","1","1","0.27","0.14",,"0.03"
"Keregna","1","1","1","1","1","0.24",,"0.06"
"Kihen","0.05","1","0.11","0.19","0.05","0.22",,"0.44"
"Kita","0.14","1","1","0.14","0.14","0.08",,"0.06"
"Korme","0.73","1","0.24","0.16","0.73","0.54",,"0.06"
"Ksadacki","1","1","1","1","1","0.03",,"0.19"
"Kudo","0.16","1","0.11","0.11","0.16","0.05",,"0.09"
"Kuluferha","0.11","1","1","1","0.11","0.11",,"0.19"
"KuluGizeLemlem","0.73","1","0.24","0.32","0.73","0.35",,"0.03"
"LaelayDayu","0.73","1","0.24","0.32","0.73","0.51",,"0.03"
"Laelayhahaile","0.16","1","0.05","0.08","0.16","0.11",,"0.09"
"LaelayMegariaTsemri","0.14","1","0.08","0.16","0.14","0.11",,"0.16"
"Lalaylogomti","1","1","1","1","1","0.08",,"0.09"
"Ledy","0.22","1","1","1","0.22","0.19",,"0.06"
"Lemlem","0.03","1","1","1","0.03","0.08",,"0.12"
"LemlemArena","0.14","1","1","0.14","0.14","0.19",,"0.12"
"Libo ","1","1","1","1","1","0.49",,"0.09"
"Limaat","0.73","0.57","0.41","0.35","0.73","0.41",,"0.03"
"Limat","0.14","1","1","1","0.14","0.03",,"0.09"
"Lul","1","1","1","1","1","0.08",,"0.03"
"LusinaAbegeldi","0.38","1","1","1","0.38","0.03",,"0.06"
"Maekelawi","0.16","1","0.03","0.14","0.16","0.16",,"0.09"
"MaekelSegli","0.19","1","1","0.14","0.19","0.03",,"0.12"
"MahbereWeyni","0.05","1","0.22","0.19","0.05","0.41",,"0.44"
"MariamShewito","0.38","1","1","1","0.38","0.24",,"0.09"
"Martadios","1","1","1","1","1","0.24",,"0.09"
"MayChekemte","0.41","1","0.08","0.05","0.41","0.62",,"0.09"
"MayNebri","0.05","1","0.16","0.05","0.05","0.05",,"0.16"
"Maysuru","0.24","1","0.05","0.11","0.24","0.16",,"0.16"
"MayTeklia","0.08","1","1","1","0.08","0.24",,"0.09"
"Mearey","0.03","1","1","1","0.03","0.11",,"0.09"
"Mechare","0.27","0.46","0.22","0.14","0.27","0.14",,"0.06"
"Mechena","1","1","1","1","1","0.46",,"0.06"
"MehalGoncha","1","1","1","1","1","0.11",,"0.09"
"Mekan ","0.81","1","0.24","0.08","0.81","0.76",,"0.06"
"MekaneGenet","0.38","1","1","1","0.38","0.05",,"0.06"
"Melabesh","1","1","1","1","1","0.22",,"0.06"
"MendereMariam","1","1","1","1","1","0.57",,"0.03"
"Menegobena","0.19","1","1","1","0.19","0.32",,"0.06"
"Menji","0.11","1","1","1","0.11","0.05",,"0.09"
"Mergech","0.16","1","1","1","0.16","0.19",,"0.06"
"Mesanu","0.11","1","0.16","0.14","0.11","0.54",,"0.44"
"Mesehle","1","1","1","1","1","0.11",,"0.19"
"Meswaeti ","0.81","1","0.35","0.11","0.81","0.76",,"0.06"
"Metkel","0.16","1","1","0.16","0.16","0.05",,"0.12"
"MetkelLemat","0.11","1","1","1","0.11","0.05",,"0.12"
"Mezbr","0.08","1","1","1","0.08","0.05",,"0.16"
"MichelDebre","1","1","1","1","1","0.41",,"0.03"
"Miraf","1","1","1","1","1","0.11",,"0.06"
"Misema","1","1","1","1","1","0.92",,"0.09"
"Mitad","1","1","1","1","1","0.92",,"0.06"
"MitinaYimach","0.38","1","1","1","0.38","0.11",,"0.06"
"Mozen","0.19","1","1","1","0.19","0.27",,"0.06"
"Mozutey","0.03","1","0.16","0.05","0.03","0.24",,"0.16"
"Mtsaiwerki","0.08","1","1","1","0.08","0.05",,"0.09"
"Nagash","0.05","1","0.24","0.08","0.05","0.05",,"0.12"
"Nebarhadinet","0.03","1","1","1","0.03","0.08",,"0.12"
"Nefasit","0.11","1","1","1","0.11","0.24",,"0.19"
"Negedebrhan","0.16","1","1","1","0.16","0.11",,"0.12"
"Niquara","0.11","1","1","0.24","0.11","0.03",,"0.06"
"Qoraro","0.03","1","0.11","0.05","0.03","0.08",,"0.12"
"RubaFelege","0.05","1","0.14","0.08","0.05","0.54",,"0.12"
"Santa gelebeda","0.08","1","0.08","0.05","0.08","0.03",,"0.16"
"SaratYerawoch","1","1","1","1","1","0.11",,"0.06"
"Sefo","0.16","1","0.08","0.16","0.16","0.05",,"0.09"
"Segena","1","1","1","1","1","0.11",,"0.06"
"Seka","1","1","1","1","1","0.03",,"0.19"
"Selamaya","0.32","1","1","1","0.32","0.14",,"0.06"
"SelamBekalsi","0.73","1","0.41","0.35","0.73","0.38",,"0.03"
"Selamber","1","1",,"1","1","0.14",,"0.06"
"SelamgieAmbarie","1","1","1","1","1","0.11",,"0.09"
"SelamH","0.03","1","0.22","0.08","0.03","0.16",,"0.12"
"SelamW","0.16","1","1","1","0.16","0.08",,"0.09"
"Selelkula","1","1","1","1","1","0.11",,"0.06"
"SelenWuha","0.73","0.57","0.41","0.35","0.73","0.51",,"0.03"
"Seloda","0.27","1","1","1","0.27","0.16",,"0.09"
"Sendada","0.03","1","0.22","0.05","0.03","0.05",,"0.12"
"Serawudi","1","1","1","1","1","0.24",,"0.09"
"Seret","0.08","1","0.19","0.05","0.08","0.76",,"0.12"
"Sero","0.24","1","0.08","0.19","0.24","0.11",,"0.16"
"Shamo","1","1","1","1","1","0.24",,"0.09"
"ShehochTehara","1","1","1","1","1","0.38",,"0.09"
"Shekatekli","0.16","1","1","1","0.16","0.03",,"0.12"
"Shunge","0.32","1","1","1","0.32","0.11",,"0.06"
"Simret","0.08","1","0.05","0.08","0.08","0.05",,"0.19"
"SimretS","0.81","1","0.38","0.11","0.81","0.76",,"0.06"
"SimretT","0.14","1","1","1","0.14","0.03",,"0.12"
"Sinkata","0.03","1","0.11","0.03","0.03","0.32",,"0.16"
"Siye","0.24","1","1","1","0.24","0.05",,"0.12"
"Smret","0.11","1","1","1","0.11","0.05",,"0.09"
"Sorya","0.14","1","0.22","0.14","0.14","0.86",,"0.09"
"Suha","0.16","1","1","1","0.16","0.08",,"0.06"
"Tahtayhaya","0.89","1","0.35","0.11","0.89","0.59",,"0.06"
"TahtayDaeroka","0.3","1","0.05","0.08","0.3","0.08",,"0.09"
"TahtayLegomti","1","1","1","1","1","0.11",,"0.09"
"TahtayMegariaTsebri","0.14","1","0.08","0.16","0.14","0.05",,"0.16"
"Tao","0.76","1","0.38","0.38","0.76","0.46",,"0.06"
"TaraGedam","1","1","1","1","1","0.51",,"0.06"
"TaraSenba","1","1","1","1","1","0.14",,"0.06"
"Tekea","0.22","1","0.16","0.03","0.22","0.46",,"0.09"
"Tekleweyni","0.24","1","1","1","0.24","0.05",,"0.12"
"Tetatiro","1","1","1","1","1","0.16",,"0.09"
"Tibaga","1","1","1","1","1","0.3",,"0.06"
"Tigage","0.19","1","1","0.27","0.19","0.11",,"0.06"
"Tsae","0.14","1","0.05","1","0.14","0.11",,"0.16"
"Tsetsera","0.62","1","0.35","0.16","0.62","0.89",,"0.09"
"Tseykeme","0.11","1","1","1","0.11","0.05",,"0.12"
"Tsigea","0.22","1","0.19","0.08","0.22","0.14",,"0.09"
"Ulaga","0.76","0.59","0.27","0.27","0.76","0.54",,"0.03"
"Wargba","0.22","1","0.32","0.16","0.22","0.14",,"0.09"
"Wariba","1","1","1","1","1","0.76",,"0.06"
"Wedikeshi","0.27","1","1","1","0.27","0.11",,"0.09"
"Werabaye","0.89","1","0.24","0.16","0.89","0.62",,"0.06"
"Werkamba","0.19","1","1","1","0.19","0.05",,"0.12"
"Wobo","1","1","1","1","1","0.11",,"0.09"
"Wonberoch","1","1","1","1","1","0.16",,"0.06"
"Wondye","1","1","1","1","1","0.11",,"0.06"
"Worego","1","1","1","1","1","0.11",,"0.06"
"WorgajaWagi","1","1","1","1","1","0.08",,"0.09"
"WoryaMeskel","1","1","1","1","1","0.22",,"0.03"
"Woyenti","0.38","1","1","1","0.38","0.11",,"0.09"
"Woynye","1","1","1","1","1","0.24",,"0.06"
"WuhdetG","0.08","1","0.03","0.08","0.08","0.11",,"0.19"
"WuhdetK","0.11","1","0.08","0.11","0.11","0.03",,"0.16"
"WushaTires","1","1","1","1","1","0.32",,"0.06"
"Yedwuha","0.27","1","1","1","0.27","0.16",,"0.06"
"Yeju","1","1","1","1","1","0.11",,"0.09"
"Yetefet","0.38","1","1","1","0.38","0.19",,"0.06"
"YifagAkababi","1","1","1","1","1","0.3",,"0.06"
"Yitihana","0.22","1","1","1","0.22","0.16",,"0.06"
"Zata","1","1","1","0.22","1","0.92",,"0.09"
"Ziha","1","1","1","1","1","0.24",,"0.09"
"ZihonHuha","0.43","1","1","1","0.43","0.11",,"0.06"
"ZobarYikuanda","1","1","1","0.43","1","0.16",,"0.03"
"Zongi","0.16","1","1","1","0.16","0.08",,"0.09"
