"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Endamariam","0.54","0.24","0.59","1","0.54","0.89",,"0.22"
"Erba","0.89","0.97","0.92","0.54","0.89","0.41",,"0.09"
"Esiret","0.57","0.59","0.49","0.73","0.57","0.92",,"0.22"
"Estifanos","0.76","1","0.7","1","0.76","0.95",,"0.28"
"Fala","0.84","0.92","0.54","0.41","0.84","0.51",,"0.12"
"Felegehiwot","0.27","0.59","0.7","1","0.27","0.86",,"0.12"
"FelegeWayane","0.19","0.46","1","1","0.19","0.95",,"0.28"
"FikreAlem","0.46","0.84","0.68","0.86","0.46","0.73",,"0.25"
"Filatako","0.08","1","0.57","0.89","0.08","0.54",,"0.06"
"Gebsit","0.78","0.57","0.62","1","0.78","1",,"0.03"
"Gedayasu","0.78","0.57","0.65","1","0.78","0.89",,"0.06"
"GelaMatebiya","0.32","0.78","0.54","1","0.32","0.68",,"0.12"
"Gendebta","0.16","0.22","0.68","1","0.16","0.95",,"0.25"
"Geneti","0.95","0.95","0.97","0.38","0.95","0.86",,"0.22"
"Genfel","0.19","0.43","0.59","0.97","0.19","0.97",,"0.28"
"Gera","0.59","0.57","0.59","0.7","0.59","0.81",,"0.25"
"Gerjale","0.89","0.97","0.86","0.49","0.89","0.78",,"0.16"
"GetskiMilesiley","0.24","0.38","0.62","0.73","0.24","0.97",,"0.28"
"Gijet","0.08","0.32","0.68","0.86","0.08","0.95",,"0.28"
"Ginaza","0.78","1","1","1","0.78","0.73",,"0.16"
"Golgolemalee","0.19","0.43","0.68","1","0.19","1",,"0.28"
"Goshedur","0.27","0.59","0.7","1","0.27","0.86",,"0.12"
"Goza","0.76","0.62","1","1","0.76","0.73",,"0.25"
"Grwre","0.54","0.49","0.54","0.78","0.54","0.84",,"0.25"
"GuemseAgamet","0.32","0.49","0.62","1","0.32","0.97",,"0.31"
"Guroro","0.51","0.54","0.49","0.7","0.51","0.95",,"0.28"
"Guya","0.46","0.57","0.62","0.68","0.46","0.97",,"0.28"
"Habees","0.22","0.41","0.59","0.97","0.22","0.97",,"0.28"
"Hadashtekli","0.16","0.43","0.57","0.68","0.16","0.62",,"0.28"
"HadeAlga","0.84","0.97","0.95","0.59","0.84","0.95",,"0.09"
"HadnetK","0.19","0.41","0.51","0.73","0.19","0.95",,"0.31"
"HadnetS","0.3","0.49","0.41","0.68","0.3","0.97",,"0.31"
"HadushAdi","0.65","0.38","0.57","1","0.65","0.84",,"0.31"
"HadushHiwet","0.68","0.49","0.54","0.95","0.68","0.97",,"0.31"
"HagereGenet","0.32","0.57","0.59","0.92","0.32","0.54",,"0.12"
"HagereSelamE","0.41","0.57","0.41","0.84","0.41","0.7",,"0.12"
"HagereSelamW","0.78","0.68","0.65","0.95","0.78","0.95",,"0.38"
"Hangoda","0.3","0.49","0.41","0.68","0.3","0.97",,"0.31"
"Hareko","0.38","0.84","0.46","0.81","0.38","1",,"0.34"
"Hawelti","0.95","0.97","0.97","0.59","0.95","0.81",,"0.22"
"Hayelom","0.22","0.38","0.62","0.92","0.22","0.95",,"0.25"
"Hintsa","0.73","0.46","0.57","0.68","0.73","0.97",,"0.22"
"HintsaWaza","0.73","0.46","0.51","0.78","0.73","0.97",,"0.22"
"HizbaTeklehymanot","0.78","0.86","0.86","0.49","0.78","0.84",,"0.22"
"ImbaRufael","0.59","0.57","0.68","0.7","0.59","0.81",,"0.25"
"Jijqe","0.32","0.43","1","1","0.32","0.97",,"0.28"
"JimanDeregeha","0.19","1","0.51","1","0.19","0.65",,"0.12"
"Jira","0.38","1","1","1","0.38","0.81",,"0.28"
"kabe","1","1","1","1","1","0.97",,"0.16"
"Karima","0.65","0.57","0.57","1","0.65","1",,"0.06"
"Keregna","1","1","1","1","1","0.95",,"0.16"
"Kihen","0.7","0.46","0.51","0.51","0.7","0.81",,"0.31"
"Kita","0.49","0.54","0.46","0.73","0.49","0.76",,"0.25"
"Korme","0.89","0.95","0.84","0.49","0.89","0.3",,"0.16"
"Ksadacki","0.27","0.62","0.65","0.78","0.27","0.95",,"0.22"
"Kudo","0.59","0.27","0.68","0.97","0.59","0.89",,"0.25"
"Kuluferha","0.08","0.3","0.38","1","0.08","0.97",,"0.22"
"KuluGizeLemlem","0.86","0.97","0.86","0.54","0.86","0.65",,"0.09"
"LaelayDayu","0.89","0.97","0.86","0.54","0.89","0.65",,"0.09"
"Laelayhahaile","0.59","0.27","0.65","0.97","0.59","0.95",,"0.25"
"LaelayMegariaTsemri","0.46","0.16","0.68","1","0.46","0.92",,"0.22"
"Lalaylogomti","0.11","0.22","0.32","0.84","0.11","0.86",,"0.25"
"Ledy","0.97","0.57","0.59","1","0.97","0.86",,"0.03"
"Lemlem","0.65","0.59","0.59","0.86","0.65","0.92",,"0.34"
"LemlemArena","0.54","0.7","0.43","0.76","0.54","0.97",,"0.34"
"Libo ","0.92","1","1","1","0.92","0.73",,"0.28"
"Limaat","0.86","0.95","0.84","0.76","0.86","0.86",,"0.09"
"Limat","0.14","0.49","0.57","0.7","0.14","0.73",,"0.28"
"Lul","0.41","0.59","0.41","0.95","0.41","0.65",,"0.06"
"LusinaAbegeldi","0.43","0.81","0.59","1","0.43","0.73",,"0.12"
"Maekelawi","0.05","0.27","0.65","0.95","0.05","1",,"0.25"
"MaekelSegli","0.11","0.38","0.57","0.89","0.11","1",,"0.25"
"MahbereWeyni","0.19","0.41","0.46","0.73","0.19","0.95",,"0.31"
"MariamShewito","0.16","0.22","0.65","1","0.16","0.95",,"0.22"
"Martadios","0.92","1","1","1","0.92","0.27",,"0.28"
"MayChekemte","0.16","0.35","0.65","0.95","0.16","1",,"0.25"
"MayNebri","0.24","0.35","0.68","1","0.24","0.97",,"0.25"
"Maysuru","0.54","0.24","0.76","1","0.54","0.86",,"0.22"
"MayTeklia","0.73","0.54","0.49","0.59","0.73","0.97",,"0.22"
"Mearey","0.65","0.62","0.54","0.89","0.65","0.95",,"0.16"
"Mechare","0.97","0.97","1","0.62","0.97","0.84",,"0.19"
"Mechena","0.7","1","0.49","1","0.7","0.68",,"0.12"
"MehalGoncha","0.57","1","0.73","0.86","0.57","0.95",,"0.06"
"Mekan ","0.81","1","0.86","0.51","0.81","0.97",,"0.16"
"MekaneGenet","0.78","0.57","0.68","0.73","0.78","0.92",,"0.09"
"Melabesh","0.54","0.57","0.35","0.86","0.54","0.95",,"0.12"
"MendereMariam","0.68","0.7","1","1","0.68","0.14",,"0.22"
"Menegobena","0.92","0.57","0.65","1","0.92","0.7",,"0.03"
"Menji","0.22","0.57","0.62","0.7","0.22","0.92",,"0.28"
"Mergech","1","0.57","0.65","1","1","0.97",,"0.03"
"Mesanu","0.24","0.62","0.78","0.97","0.24","0.97",,"0.31"
"Mesehle","0.32","0.3","0.38","1","0.32","1",,"0.22"
"Meswaeti ","0.81","1","0.84","0.38","0.81","0.95",,"0.16"
"Metkel","0.24","0.59","0.27","0.78","0.24","0.95",,"0.38"
"MetkelLemat","0.78","0.59","0.54","0.86","0.78","0.86",,"0.34"
"Mezbr","0.11","0.19","0.73","1","0.11","0.95",,"0.22"
"MichelDebre","0.68","0.62","1","1","0.68","0.24",,"0.22"
"Miraf","0.86","0.57","0.68","1","0.86","0.89",,"0.03"
"Misema","0.22","0.3","0.14","1","0.22","0.7",,"0.31"
"Mitad","0.7","1","1","1","0.7","0.51",,"0.16"
"MitinaYimach","0.49","0.57","0.7","0.84","0.49","0.97",,"0.09"
"Mozen","0.92","0.57","0.62","1","0.92","0.62",,"0.03"
"Mozutey","0.19","0.43","0.7","0.95","0.19","1",,"0.25"
"Mtsaiwerki","0.46","0.65","0.65","1","0.46","0.95",,"0.28"
"Nagash","0.22","0.46","0.84","0.97","0.22","0.97",,"0.28"
"Nebarhadinet","0.65","0.65","0.54","0.84","0.65","0.76",,"0.34"
"Nefasit","0.08","0.14","0.38","1","0.08","0.97",,"0.22"
"Negedebrhan","0.57","0.57","0.54","0.78","0.57","0.81",,"0.25"
"Niquara","0.46","0.46","0.57","0.89","0.46","0.81",,"0.25"
"Qoraro","0.14","0.41","0.65","0.95","0.14","0.95",,"0.25"
"RubaFelege","0.19","0.46","0.97","1","0.19","0.97",,"0.28"
"Santa gelebeda","0.11","0.43","0.68","0.95","0.11","0.92",,"0.25"
"SaratYerawoch","0.68","0.57","0.76","0.92","0.68","0.95",,"0.09"
"Sefo","0.59","0.32","0.62","0.95","0.59","0.86",,"0.25"
"Segena","0.68","0.59","0.73","0.86","0.68","0.95",,"0.09"
"Seka","0.27","0.49","0.49","0.7","0.27","0.7",,"0.22"
"Selamaya","0.49","1","0.51","1","0.49","0.49",,"0.12"
"SelamBekalsi","0.86","0.97","0.84","0.76","0.86","0.92",,"0.09"
"Selamber","0.57","0.57",,"0.92","0.57","0.78",,"0.12"
"SelamgieAmbarie","0.57","1","0.76","0.86","0.57","0.89",,"0.06"
"SelamH","0.27","0.46","0.78","0.95","0.27","1",,"0.25"
"SelamW","0.08","0.3","0.62","0.92","0.08","0.95",,"0.22"
"Selelkula","0.86","0.57","0.65","1","0.86","0.92",,"0.03"
"SelenWuha","0.86","0.95","0.95","0.65","0.86","0.65",,"0.09"
"Seloda","0.08","0.19","0.59","1","0.08","0.78",,"0.22"
"Sendada","0.32","0.35","0.84","1","0.32","0.97",,"0.28"
"Serawudi","0.7","1","1","1","0.7","0.78",,"0.28"
"Seret","0.76","0.78","0.68","0.84","0.76","0.62",,"0.34"
"Sero","0.54","0.27","0.78","1","0.54","0.81",,"0.22"
"Shamo","0.76","1","0.73","1","0.76","0.92",,"0.28"
"ShehochTehara","0.84","1","1","1","0.84","0.73",,"0.28"
"Shekatekli","0.16","0.43","0.43","0.7","0.16","0.97",,"0.28"
"Shunge","0.49","1","0.51","1","0.49","0.81",,"0.12"
"Simret","0.57","0.24","0.7","0.84","0.57","1",,"0.31"
"SimretS","0.81","1","0.84","0.65","0.81","0.89",,"0.16"
"SimretT","0.43","0.43","0.65","0.73","0.43","1",,"0.25"
"Sinkata","0.32","0.49","0.62","1","0.32","0.97",,"0.31"
"Siye","0.46","0.54","0.65","0.7","0.46","0.86",,"0.25"
"Smret","0.19","0.62","0.59","0.68","0.19","0.97",,"0.28"
"Sorya","0.86","0.86","0.89","0.95","0.86","0.43",,"0.12"
"Suha","1","0.59","0.54","1","1","0.57",,"0.03"
"Tahtayhaya","0.84","0.97","0.84","0.38","0.84","0.97",,"0.16"
"TahtayDaeroka","0.19","0.27","0.59","1","0.19","0.76",,"0.25"
"TahtayLegomti","0.11","0.22","0.41","0.81","0.11","0.89",,"0.22"
"TahtayMegariaTsebri","0.46","0.22","0.68","1","0.46","0.95",,"0.22"
"Tao","0.89","0.95","0.86","0.49","0.89","0.86",,"0.16"
"TaraGedam","0.7","1","1","1","0.7","0.65",,"0.16"
"TaraSenba","0.76","1","0.7","1","0.76","0.89",,"0.12"
"Tekea","0.81","0.95","0.84","0.62","0.81","0.78",,"0.34"
"Tekleweyni","0.46","0.54","0.62","0.73","0.46","0.86",,"0.25"
"Tetatiro","1","0.57","1","1","1","0.92",,"0.03"
"Tibaga","0.78","1","1","1","0.78","1",,"0.16"
"Tigage","0.54","0.68","0.46","0.7","0.54","0.51",,"0.16"
"Tsae","0.08","0.24","0.65","0.89","0.08","0.97",,"0.25"
"Tsetsera","0.86","0.86","0.81","0.81","0.86","0.57",,"0.12"
"Tseykeme","0.32","0.78","0.57","0.7","0.32","0.97",,"0.25"
"Tsigea","0.95","0.95","0.97","0.38","0.95","0.86",,"0.22"
"Ulaga","0.89","0.95","0.97","0.62","0.89","0.97",,"0.06"
"Wargba","0.95","0.95","0.97","0.46","0.95","0.92",,"0.22"
"Wariba","0.73","1","0.62","1","0.73","0.51",,"0.22"
"Wedikeshi","0.08","0.19","0.62","1","0.08","0.89",,"0.22"
"Werabaye","0.84","0.97","0.97","0.54","0.84","0.84",,"0.16"
"Werkamba","0.08","0.51","0.62","0.76","0.08","0.95",,"0.25"
"Wobo","1","0.57","0.86","1","1","0.92",,"0.03"
"Wonberoch","0.76","1","0.65","1","0.76","0.84",,"0.12"
"Wondye","0.68","0.59","0.73","0.89","0.68","0.92",,"0.09"
"Worego","0.86","0.57","0.62","1","0.86","0.95",,"0.03"
"WorgajaWagi","0.92","0.62","0.73","1","0.92","0.92",,"0.19"
"WoryaMeskel","0.43","0.57","0.51","0.95","0.43","0.76",,"0.06"
"Woyenti","0.16","0.22","0.57","1","0.16","0.95",,"0.25"
"Woynye","0.86","0.59","0.62","1","0.86","0.84",,"0.03"
"WuhdetG","0.57","0.27","0.81","1","0.57","1",,"0.31"
"WuhdetK","0.08","0.43","0.68","0.86","0.08","0.97",,"0.25"
"WushaTires","0.78","1","1","1","0.78","0.95",,"0.16"
"Yedwuha","0.65","0.57","0.54","1","0.65","1",,"0.03"
"Yeju","0.95","0.57","1","1","0.95","0.92",,"0.03"
"Yetefet","0.78","0.57","0.68","0.73","0.78","0.76",,"0.12"
"YifagAkababi","0.78","1","1","1","0.78","0.97",,"0.16"
"Yitihana","0.97","0.59","0.65","1","0.97","0.97",,"0.03"
"Zata","0.78","0.89","0.7","0.81","0.78","0.38",,"0.09"
"Ziha","0.7","1","0.65","1","0.7","0.92",,"0.28"
"ZihonHuha","0.65","0.59","0.59","0.81","0.65","0.86",,"0.12"
"ZobarYikuanda","0.43","0.57","0.43","0.97","0.43","0.65",,"0.06"
"Zongi","0.08","0.3","0.62","0.92","0.08","0.95",,"0.22"
