"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Ulaga","Ulaga","Ulaga","Ulaga","Ulaga","Ulaga","Ulaga","Ulaga"
"Region","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","10","0.84","65","17","0.14","64.75","0"
"1984-1977","100","0","0.51","94","7","0.05","193.74","0"
"1985-1978","100","0","0.49","0","46","0.32","100","0"
"1986-1979","0","32","0.97","9","35","0.19","9.21","0"
"1987-1980","100","2","0.57","65","17","0.11","165.09","0"
"1988-1981","100","0","0.49","0","50","0.68","100","0"
"1989-1982","100","1","0.54","0","45","0.3","100","0"
"1990-1983","100","0","0.49","2","37","0.24","102.21","0"
"1991-1984","100","0","0.49","0","50","0.68","100","0"
"1992-1985","100","0","0.49","0","40","0.27","100","0"
"1993-1986","100","0","0.49","0","50","0.68","100","0"
"1994-1987","100","0","0.49","0","63","0.92","100","0"
"1995-1988","100","3","0.68","0","53","0.73","100","0"
"1996-1989","0","17","0.95","0","60","0.84","0","0"
"1997-1990","0","35","1","0","50","0.68","0","0"
"1998-1991","100","0","0.49","0","75","1","100","0"
"1999-1992","100","2","0.62","0","57","0.78","100","0"
"2000-1993","100","2","0.59","7","36","0.22","107.24","0"
"2001-1994","0","13","0.89","0","50","0.43","0","0"
"2002-1995","0","8","0.78","0","57","0.76","0","0"
"2003-1996","100","0","0.49","0","47","0.38","100","0"
"2004-1997","100","5","0.7","66","16","0.08","166.22","0"
"2005-1998","100","0","0.49","0","52","0.7","100","0"
"2006-1999","100","0","0.49","0","75","1","100","1"
"2007-2000","100","2","0.65","0","75","1","100","0"
"2008-2001","0","8","0.76","0","60","0.86","0","0"
"2009-2002","100","0","0.49","0","47","0.35","100","1"
"2010-2003","100","0","0.49","0","50","0.68","100","0"
"2011-2004","0","15","0.92","0","50","0.68","0","1"
"2012-2005","0","9","0.81","0","50","0.68","0","0"
"2013-2006","100","0","0.49","0","50","0.68","100","0"
"2014-2007","100","0","0.49","39","25","0.16","139.39","1"
"2015-2008","100","0","0.49","100","0","0.03","200","1"
"2016-2009","100","0","0.49","0","50","0.68","100","0"
"2017-2010","0","5","0.73","0","58","0.81","0","0"
"2018-2011","100","0","0.49","0","48","0.41","100","0"
"2019-2012","0","12","0.86","0","61","0.89","0","0"
