"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","44","0.46","75","1","60.5","0.14","59","0.11","44.3865675571895","0.46","0.218304437152221","0.7",,,"1.44616032652508","0.06"
"1984-1977","0","42","0.35","75","1","74.1","0.49","75","1","42.245811","0.35","0.177759064727192","0.03",,,"2.24091585613645","0.09"
"1985-1978","0","65","0.81","75","1","70.8","0.32","70","0.24","65.305509","0.81","0.198601038019446","0.22",,,"22.6598083082082","0.41"
"1986-1979","1","36","0.24","75","1","73.8","0.43","75","1","35.6621665294118","0.24","0.193926075971714","0.11",,,"19.0918103912327","0.31"
"1987-1980","16","32","0.22","75","1","70.6","0.3","74","0.38","32.2114961111111","0.22","0.201413732569783","0.35",,,"-29.0197774316928","0.03"
"1988-1981","0","62","0.76","75","1","75","1","75","1","61.78737","0.76","0.224909238130361","0.81",,,"23.407082527299","0.44"
"1989-1982","46","25","0.14","75","1","70.1","0.27","62","0.19","25","0.14","0.202513750032867","0.38",,,"51.0012170840488","0.75"
"1990-1983","0","43","0.38","75","1","75","1","72","0.32","42.71896","0.38","0.196222547507017","0.16",,,"2.6459165969671","0.12"
"1991-1984","46","25","0.14","75","1","71.1","0.38","75","1","25","0.14","0.210454933885193","0.51",,,"9.02250822078014","0.25"
"1992-1985","0","50","0.59","75","1","50","0.03","50","0.08","50","0.59","0.214309736073774","0.59",,,"41.6733281584197","0.53"
"1993-1986","1","36","0.27","75","1","75","1","75","1","35.823432","0.27","0.191214693702748","0.08",,,"44.44508675483","0.69"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.232753895637252","0.89",,,"60.6198548470686","0.81"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.213976814405137","0.57",,,"42.6571186555409","0.59"
"1996-1989","26","30","0.16","75","1","67","0.22","72","0.32","29.739566","0.16","0.199194464163568","0.24",,,"42.015564541906","0.56"
"1997-1990","0","50","0.59","75","1","58.7","0.08","75","1","50","0.59","0.19714404955964","0.19",,,"19.2144828083354","0.34"
"1998-1991","0","70","0.84","75","1","75","1","75","1","70.39319","0.84","0.218077673525092","0.68",,,"76.5798441987494","0.97"
"1999-1992","0","72","0.86","75","1","75","1","75","1","71.66078","0.86","0.216828125476069","0.62",,,"60.6694505596982","0.84"
"2000-1993","0","56","0.73","75","1","72.1","0.41","71","0.27","56.445396","0.73","0.2337421","0.92",,,"36.4","0.47"
"2001-1994","0","47","0.51","75","1","68.9","0.24","75","1","47.37047","0.51","0.2173552","0.65",,,"4.8","0.19"
"2002-1995","85","16","0.03","75","1","59.5","0.11","42","0.03","15.609201","0.03","0.2011444","0.32",,,"4.1","0.16"
"2003-1996","74","18","0.05","75","1","74.9","0.51","75","1","18.262326","0.05","0.2081372","0.43",,,"43.6","0.62"
"2004-1997","0","40","0.3","75","1","71","0.35","62","0.19","40.240563","0.3","0.1866082","0.05",,,"6.7","0.22"
"2005-1998","0","47","0.49","75","1","75","1","74","0.38","46.696358","0.49","0.205442","0.41",,,"37.5","0.5"
"2006-1999","46","25","0.14","75","1","57.2","0.05","75","1","25","0.14","0.213171","0.54",,,"64.2","0.94"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2204467","0.76","2.012097","0.64","76.6","1"
"2008-2001","0","52","0.62","75","1","75","1","75","1","51.632821","0.62","0.2081378","0.46","1.298387","0.09","61.8","0.91"
"2009-2002","0","44","0.43","75","1","75","1","61","0.14","44.371838","0.43","0.19993","0.27","1.794355","0.27","45.6","0.72"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2390003","0.97","1.899193","0.55","61.4","0.88"
"2011-2004","0","49","0.54","75","1","75","1","75","1","48.52616","0.54","0.2440477","1","2.177419","0.73","16.5","0.28"
"2012-2005","0","40","0.32","75","1","75","1","75","1","40.44337","0.32","0.2090015","0.49","1.826612","0.36","19.6","0.38"
"2013-2006","0","64","0.78","75","1","75","1","75","1","64.248776","0.78","0.1945047","0.14","1.870968","0.45","54.4","0.78"
"2014-2007","0","44","0.41","75","1","73.9","0.46","75","1","43.533805","0.41","0.2268162","0.84","3.177419","1","44","0.66"
"2015-2008","0","53","0.65","74.66104","0.03","66.6","0.19","50","0.08","52.60535","0.65","0.2005289","0.3","1.459677","0.18",,
"2016-2009","0","54","0.7","75","1","75","1","75","1","54.356055","0.7","0.2201704","0.73","2.366936","0.82",,
"2017-2010","0","53","0.68","75","1","75","1","75","1","53.012398","0.68","0.2300591","0.86","2.657258","0.91",,
"2018-2011","0","72","0.89","75","1","75","1","75","1","71.834397","0.89","0.2345328","0.95",,,,
"2019-2012","21","31","0.19","75","1","66.1","0.16","63","0.22","30.916118","0.19","0.2211326","0.78",,,,
