"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","30","0.89","27.145975","0.73","43.8","0.95","57","0.95","29.9789287","0.89","0.22371163931048","0.73",,,"14.2168217891159","0.31"
"1997-1990","0","20","0.7","29.902487","0.92","50.1","1","36","0.68","19.5196749","0.7","0.247028579230027","0.86",,,"37.7383817370083","0.81"
"1998-1991","0","30","0.92","23.654798","0.49","3.4","0.08","0","0.05","30.0198884","0.92","0.208604657300964","0.62",,,"19.8597957698919","0.41"
"1999-1992","100","0","0.22","23.635672","0.46","23.4","0.49","11","0.16","0","0.22","0.173355084132018","0.08",,,"32.4862941585341","0.66"
"2000-1993","0","33","0.97","29.492696","0.89","30.6","0.78","25","0.38","32.684142","0.97","0.2093419","0.65",,,"7.5","0.16"
"2001-1994","100","0","0.22","23.635672","0.46","34.1","0.84","62","0.97","0","0.22","0.2831203","0.97",,,"12.8","0.28"
"2002-1995","100","4","0.46","25.984394","0.62","10.6","0.14","17","0.24","3.9660346","0.46","0.2072917","0.59",,,"2.3","0.06"
"2003-1996","0","14","0.68","24.015402","0.54","30.4","0.76","27","0.49","13.746244","0.68","0.1908371","0.35",,,"34.8","0.72"
"2004-1997","100","2","0.35","23.635672","0.46","25.5","0.54","28","0.51","2.343192","0.35","0.1982183","0.43",,,"4.2","0.12"
"2005-1998","100","0","0.22","23.635672","0.46","19.1","0.38","23","0.27","0","0.22","0.1848143","0.27",,,"33.4","0.69"
"2006-1999","0","20","0.73","27.33737","0.81","29.6","0.65","25","0.38","20.311388","0.73","0.1787252","0.19",,,"23","0.5"
"2007-2000","100","3","0.38","27.162396","0.76","39.5","0.89","56","0.89","3.067183","0.38","0.2660899","0.95","25.97581","1","59.7","0.97"
"2008-2001","100","3","0.43","25.309355","0.57","29.8","0.7","26","0.41","3.194208","0.43","0.1950323","0.38","15.49193","0.09","47.5","0.84"
"2009-2002","100","0","0.22","23.635672","0.46","18.5","0.32","5","0.11","0","0.22","0.1718093","0.05","20.00807","0.64","29.6","0.56"
"2010-2003","100","0","0.22","25.949572","0.59","26.2","0.57","3","0.08","0","0.22","0.1868289","0.3","17.87903","0.27","50.5","0.91"
"2011-2004","0","25","0.76","32.1371","0.95","48.2","0.97","45","0.76","25.4045504","0.76","0.2016379","0.51","18.83871","0.55","15.4","0.34"
"2012-2005","0","12","0.59","34.374662","0.97","25","0.51","25","0.38","12.080751","0.59","0.2069763","0.57","22.78226","0.91","37.6","0.78"
"2013-2006","100","0","0.3","7.756593","0.03","19.9","0.41","50","0.84","0.3552206","0.3","0.2504876","0.89","21.71774","0.73","8.6","0.25"
"2014-2007","0","5","0.51","21.151473","0.08","20.6","0.46","25","0.38","5.2715932","0.51","0.2009627","0.49","18.58064","0.45","21.1","0.47"
"2015-2008","0","27","0.84","21.588326","0.11","16.5","0.24","29","0.57","27.029917","0.84","0.1738781","0.11","15.79839","0.18",,
"2016-2009","0","12","0.62","23.481034","0.19","32.5","0.81","46","0.78","12.263407","0.62","0.2283463","0.76","22.30645","0.82",,
"2017-2010","100","0","0.24","21.634819","0.16","19.1","0.38","7","0.14","0.3298374","0.24","0.1837773","0.22","18.56451","0.36",,
"2018-2011","100","5","0.49","27.481753","0.84","43.6","0.92","64","1","4.650088","0.49","0.2210896","0.7",,,,
"2019-2012","100","0","0.22","21.620063","0.14","17.6","0.27","43","0.73","0","0.22","0.2040989","0.54",,,,
