"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna","EmbachekoGunaguna"
"Region","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat","Ibinat"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","77","14","0.05","0","75","1","76.97","0"
"1984-1977","0","58","0.89","17","59","0.16","16.89","0"
"1985-1978","0","28","0.38","0","75","1","0","0"
"1986-1979","0","27","0.3","0","75","1","0","0"
"1987-1980","0","57","0.86","67","45","0.03","66.5","0"
"1988-1981","0","52","0.81","0","75","1","0","0"
"1989-1982","68","15","0.14","0","75","1","67.9","0"
"1990-1983","6","25","0.22","0","75","1","6.25","1"
"1991-1984","0","34","0.51","0","75","1","0","0"
"1992-1985","70","15","0.11","0","66","0.27","69.71","0"
"1993-1986","2","26","0.24","50","50","0.08","52.02","1"
"1994-1987","0","44","0.68","0","75","1","0","0"
"1995-1988","0","27","0.35","17","59","0.14","17.44","0"
"1996-1989","0","66","0.97","0","75","1","0","0"
"1997-1990","0","59","0.92","12","61","0.19","11.62","0"
"1998-1991","0","42","0.65","0","75","1","0","0"
"1999-1992","0","38","0.59","0","75","1","0","1"
"2000-1993","0","31","0.43","0","75","1","0","0"
"2001-1994","0","50","0.73","0","75","1","0","0"
"2002-1995","0","50","0.7","0","75","1","0","1"
"2003-1996","6","25","0.22","0","75","1","6.25","0"
"2004-1997","0","27","0.32","33","55","0.11","33.28","0"
"2005-1998","0","26","0.27","0","75","1","0","1"
"2006-1999","88","12","0.03","0","75","1","87.95","0"
"2007-2000","0","28","0.41","0","75","1","0","0"
"2008-2001","0","56","0.84","0","75","1","0","0"
"2009-2002","0","52","0.78","5","63","0.22","4.55","0"
"2010-2003","0","31","0.49","0","64","0.24","0.36","0"
"2011-2004","0","60","0.95","0","75","1","0","0"
"2012-2005","0","36","0.57","0","75","1","0","0"
"2013-2006","72","14","0.08","0","75","1","72.08","0"
"2014-2007","0","41","0.62","0","75","1","0","0"
"2015-2008","0","31","0.46","0","75","1","0","0"
"2016-2009","0","34","0.54","0","75","1","0","0"
"2017-2010","6","25","0.22","0","75","1","6.25","0"
"2018-2011","0","51","0.76","50","50","0.08","50","0"
"2019-2012","0","74","1","0","70","0.3","0","0"
