"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","13","71","0.14","75","1","75","1","75","1","70.9918231764706","0.14","0.263461417330202","0.3",,,"47.4991336447894","0.03"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.235836800226233","0.03",,,"121.070119450477","0.97"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.282367467382333","0.57",,,"104.736022686151","0.66"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.250849141145248","0.11",,,"100.948110898523","0.53"
"1987-1980","25","67","0.08","75","1","75","1","75","1","66.86191","0.08","0.249784055100851","0.08",,,"98.4342917518274","0.41"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.288123525178501","0.65",,,"109.986222616834","0.84"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.284293706391415","0.59",,,"105.794235993853","0.69"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.28951414288202","0.7",,,"109.409226117214","0.81"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.27816268558084","0.46",,,"69.2518971346925","0.25"
"1992-1985","50","59","0.05","75","1","75","1","75","1","58.909395","0.05","0.290719348297859","0.76",,,"65.2478332667289","0.16"
"1993-1986","0","75","1","75","1","75","1","75","1","75","1","0.266395059696223","0.38",,,"92.3603955654825","0.38"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.301726727601965","0.86",,,"134.529143528166","1"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.262194416333777","0.24",,,"90.3107465328359","0.34"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.247266530226428","0.05",,,"114.000150838411","0.94"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.254810827971601","0.16",,,"62.6809193503527","0.12"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.278642693418468","0.51",,,"66.8103559706958","0.19"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.276038670058777","0.43",,,"75.2893815825835","0.28"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2964413","0.78",,,"87.5","0.31"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2645134","0.32",,,"54.6","0.09"
"2002-1995","5","73","0.16","75","1","75","1","75","1","73.416441","0.16","0.2554422","0.19",,,"54.1","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2887177","0.68",,,"98.9","0.44"
"2004-1997","18","69","0.11","75","1","75","1","75","1","69.345583","0.11","0.2876604","0.62",,,"68.1","0.22"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.2626284","0.27",,,"109.4","0.78"
"2006-1999","5","73","0.19","75","1","75","1","75","1","73.44154","0.19","0.2651784","0.35",,,"110.9","0.88"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2581847","0.22","18.51613","0.45","112.9","0.91"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2545137","0.14","16.80645","0.27","103.3","0.56"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2783886","0.49","18.92742","0.55","100.2","0.5"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2724435","0.41","17.85484","0.36","106.4","0.72"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.297629","0.81","15.21774","0.18","108.9","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2798374","0.54","20.09677","0.73","99","0.47"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.3014614","0.84","23.82258","1","104.6","0.62"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.3364325","0.95","21.74194","0.82","104.3","0.59"
"2015-2008","68","53","0.03","75","1","75","1","62","0.03","53.1967391","0.03","0.3497921","1","14.29032","0.09",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.3361393","0.92","19.16936","0.64",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.3467559","0.97","22.90322","0.91",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2899323","0.73",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3113799","0.89",,,,
