"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","65","17","0.14","68.47796","0.41","56.1888888888889","0.32","50","0.24","16.6336300081699","0.14","0.187039587597765","0.16",,,"29.8696127398755","0.09"
"1984-1977","94","7","0.05","62.9931","0.16","22.7","0.03","29","0.05","7.06443","0.05","0.17786809167521","0.11",,,"87.4788750110093","0.62"
"1985-1978","0","46","0.32","64.48136","0.27","60.9","0.38","60","0.49","45.556247","0.32","0.232797004239142","0.51",,,"81.707241787172","0.5"
"1986-1979","9","35","0.19","64.84228","0.3","58.8","0.35","58","0.43","34.9613971470588","0.19","0.327350370414052","0.97",,,"84.0986170268567","0.56"
"1987-1980","65","17","0.11","47.94829","0.05","48","0.11","34","0.11","16.5193871785714","0.11","0.221043193565062","0.41",,,"32.4196588103576","0.12"
"1988-1981","0","50","0.68","75","1","70.3","0.54","63","0.54","50","0.68","0.280969664974284","0.81",,,"63.4516299086005","0.31"
"1989-1982","0","45","0.3","66.62458","0.35","71.4","0.62","63","0.54","45.259746","0.3","0.200284888617242","0.3",,,"75.9072901261914","0.41"
"1990-1983","2","37","0.24","68.71124","0.59","75","1","75","1","37.270064","0.24","0.21190509797227","0.38",,,"80.6644956236018","0.47"
"1991-1984","0","50","0.68","75","1","74.2","0.68","73","0.76","50","0.68","0.224037284696126","0.46",,,"49.2579621041758","0.25"
"1992-1985","0","40","0.27","62.29245","0.14","51.8","0.24","64","0.57","40.36355","0.27","0.30879586615009","0.92",,,"61.4894103658285","0.28"
"1993-1986","0","50","0.68","68.62533","0.43","63.4","0.43","68","0.65","50","0.68","0.224671752943735","0.49",,,"25.705926651869","0.06"
"1994-1987","0","63","0.92","75","1","75","1","75","1","63.0048394444444","0.92","0.268058367252439","0.7",,,"118.946132601835","1"
"1995-1988","0","53","0.73","68.71124","0.59","50","0.19","50","0.24","52.5521121589636","0.73","0.170744574236915","0.08",,,"77.1085611492334","0.44"
"1996-1989","0","60","0.84","72.91334","0.68","72.7","0.65","75","1","59.85097","0.84","0.270084055847208","0.73",,,"74.4780118927488","0.38"
"1997-1990","0","50","0.68","64.48136","0.27","55.8","0.3","66","0.59","50","0.68","0.19517601834239","0.22",,,"36.7782896035435","0.16"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.303108217846883","0.86",,,"112.624990323226","0.97"
"1999-1992","0","57","0.78","75","1","75","1","75","1","57.372931","0.78","0.281459421462567","0.84",,,"89.4530642024708","0.66"
"2000-1993","7","36","0.22","68.21496","0.38","75","1","72","0.68","35.609429","0.22","0.3327652","1",,,"68.2","0.34"
"2001-1994","0","50","0.43","68.71124","0.59","50","0.19","50","0.24","49.520967","0.43","0.2477014","0.62",,,"39.6","0.19"
"2002-1995","0","57","0.76","68.71124","0.59","52.9","0.27","52","0.27","56.606886","0.76","0.2347431","0.54",,,"24.6","0.03"
"2003-1996","0","47","0.38","75","1","74.6","0.7","75","1","47.130349","0.38","0.2115725","0.35",,,"93.6","0.75"
"2004-1997","66","16","0.08","63.81392","0.19","50.3","0.22","50","0.24","16.148849","0.08","0.182621","0.14",,,"48.5","0.22"
"2005-1998","0","52","0.7","75","1","75","1","74","0.81","51.730264","0.7","0.1974492","0.27",,,"102.5","0.91"
"2006-1999","0","75","1","70.00247","0.62","70.8","0.57","53","0.32","75","1","0.2085043","0.32",,,"99.5","0.84"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2382037","0.57","14.93548","0.36","92.9","0.72"
"2008-2001","0","60","0.86","75","1","70.9","0.59","58","0.43","60.40832","0.86","0.1954806","0.24","14.34677","0.27","98.9","0.81"
"2009-2002","0","47","0.35","75","1","75","1","73","0.76","46.728821","0.35","0.1572933","0.05","10.85484","0.09","83","0.53"
"2010-2003","0","50","0.68","68.71124","0.59","66","0.46","53","0.32","50","0.68","0.2612483","0.68","20.50806","0.64","101.6","0.88"
"2011-2004","0","50","0.68","68.71124","0.59","63.4","0.43","55","0.35","50","0.68","0.2482359","0.65","12.26613","0.18","94.9","0.78"
"2012-2005","0","50","0.68","75","1","75","1","74","0.81","50","0.68","0.2232479","0.43","18.20161","0.55","84.1","0.59"
"2013-2006","0","50","0.68","50","0.08","68.6","0.49","36","0.14","50","0.68","0.2454027","0.59","20.99194","0.73","103.9","0.94"
"2014-2007","39","25","0.16","51.32349","0.11","34.6","0.08","32","0.08","25","0.16","0.3194186","0.95","32.80644","1","89.5","0.69"
"2015-2008","100","0","0.03","41.41812","0.03","30.9","0.05","5","0.03","0","0.03","0.1527916","0.03","14.98387","0.45",,
"2016-2009","0","50","0.68","65.06376","0.32","50","0.19","59","0.46","50","0.68","0.1895886","0.19","21.01613","0.82",,
"2017-2010","0","58","0.81","63.83941","0.22","69.2","0.51","57","0.38","57.74683","0.81","0.2720833","0.76","26.95968","0.91",,
"2018-2011","0","48","0.41","72.64948","0.65","75","1","73","0.76","48.312765","0.41","0.2786557","0.78",,,,
"2019-2012","0","61","0.89","75","1","75","1","68","0.65","60.544375","0.89","0.3054293","0.89",,,,
