"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","12","38","0.22","75","1","70.7","0.19","69","0.24","37.7739633267973","0.22","0.199388940378886","0.7",,,"5.78222441033664","0.28"
"1984-1977","88","17","0.03","75","1","75","1","75","1","17.358466","0.03","0.181506593045698","0.38",,,"-10.6726779258921","0.06"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.169738410224288","0.16",,,"28.8428268493273","0.44"
"1986-1979","0","51","0.51","75","1","75","1","75","1","50.8656033823529","0.51","0.175259301406758","0.24",,,"33.6752056676887","0.59"
"1987-1980","35","31","0.14","75","1","63.5","0.08","65","0.19","31.4773945555556","0.14","0.176893758732292","0.27",,,"-5.25648883538774","0.12"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.198408258477102","0.68",,,"31.5189558967374","0.5"
"1989-1982","41","30","0.11","75","1","74.6","0.22","70","0.3","29.971017","0.11","0.174690236421689","0.22",,,"46.3190780869638","0.81"
"1990-1983","0","45","0.35","75","1","75","1","75","1","44.949816","0.35","0.180441163172915","0.32",,,"-15.7284864853711","0.03"
"1991-1984","34","32","0.16","75","1","75","1","75","1","31.70369","0.16","0.148938225529988","0.03",,,"-6.4316124729359","0.09"
"1992-1985","0","50","0.49","75","1","70.5","0.16","75","1","50","0.49","0.218917867975887","0.92",,,"1.11050460956256","0.16"
"1993-1986","0","47","0.43","75","1","75","1","75","1","46.834814","0.43","0.16529507185288","0.11",,,"31.8021009780463","0.53"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.239451648286596","0.97",,,"50.9606694874729","0.88"
"1995-1988","0","73","0.86","75","1","75","1","75","1","72.5592565041783","0.86","0.172402003672404","0.19",,,"35.1436847815009","0.62"
"1996-1989","1","41","0.24","75","1","66.5","0.14","65","0.19","40.646963","0.24","0.167534887913685","0.14",,,"30.2115999093743","0.47"
"1997-1990","0","50","0.46","75","1","75","1","75","1","49.901317","0.46","0.180986019813743","0.35",,,"24.6228783495735","0.41"
"1998-1991","0","71","0.78","75","1","75","1","75","1","71.089416","0.78","0.178613001561142","0.3",,,"75.7386294173038","1"
"1999-1992","0","73","0.84","75","1","75","1","75","1","72.52623","0.84","0.188722481180461","0.49",,,"44.9243536064061","0.78"
"2000-1993","0","54","0.57","75","1","75","1","75","1","53.60811","0.57","0.2094142","0.78",,,"11.3","0.31"
"2001-1994","0","43","0.32","75","1","75","1","75","1","42.9862326","0.32","0.1831038","0.43",,,"3.8","0.25"
"2002-1995","43","29","0.08","75","1","51.6","0.05","58","0.08","29.452228","0.08","0.1613227","0.05",,,"1.3","0.19"
"2003-1996","0","46","0.41","75","1","75","1","75","1","45.584806","0.41","0.2108422","0.84",,,"40.7","0.66"
"2004-1997","0","45","0.38","75","1","50","0.03","50","0.03","45.282174","0.38","0.1639941","0.08",,,"2.9","0.22"
"2005-1998","0","41","0.27","75","1","75","1","56","0.05","41.260374","0.27","0.1822246","0.41",,,"41.9","0.75"
"2006-1999","23","35","0.19","75","1","66.3","0.11","75","1","34.816943","0.19","0.1951029","0.57",,,"50","0.84"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.1921418","0.54","3.854837","0.45","72.7","0.97"
"2008-2001","0","67","0.73","75","1","75","1","70","0.3","67.302528","0.73","0.1983498","0.65","2.612903","0.09","51.5","0.91"
"2009-2002","0","65","0.7","75","1","75","1","75","1","64.639816","0.7","0.1958852","0.59","2.637097","0.18","40.9","0.69"
"2010-2003","0","52","0.54","75","1","75","1","68","0.22","51.582699","0.54","0.208072","0.73","4.169354","0.55","51.9","0.94"
"2011-2004","0","41","0.3","75","1","75","1","72","0.35","41.349162","0.3","0.213726","0.86","4.572581","0.82","13.5","0.34"
"2012-2005","0","55","0.59","75","1","75","1","63","0.14","55.261414","0.59","0.2096399","0.81","4.379031","0.64","17.9","0.38"
"2013-2006","0","62","0.68","75","1","75","1","73","0.38","62.464216","0.68","0.1897455","0.51","3.709677","0.36","41.8","0.72"
"2014-2007","0","62","0.65","75","1","75","1","75","1","61.730376","0.65","0.2396021","1","6.685483","1","33.3","0.56"
"2015-2008","0","72","0.81","75","1","75","1","63","0.14","72.461048","0.81","0.1866025","0.46","2.806451","0.27",,
"2016-2009","0","60","0.62","75","1","75","1","75","1","60.33333","0.62","0.2176646","0.89","6.25","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.1963691","0.62","4.491935","0.73",,
"2018-2011","0","68","0.76","75","1","75","1","75","1","67.734909","0.76","0.2089562","0.76",,,,
"2019-2012","52","27","0.05","75","1","75","1","71","0.32","27.024364","0.05","0.2336342","0.95",,,,
