"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mergech","Mergech","Mergech","Mergech","Mergech","Mergech","Mergech","Mergech"
"Region","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta","Shebel Berenta"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","4","24","0.16","13","71","0.14","16.9","0"
"1984-1977","0","56","0.78","0","75","1","0","0"
"1985-1978","100","3","0.05","0","75","1","100","0"
"1986-1979","0","62","0.86","0","75","1","0","0"
"1987-1980","0","40","0.51","25","67","0.08","25.43","0"
"1988-1981","0","25","0.3","0","75","1","0","0"
"1989-1982","35","18","0.11","0","75","1","34.6","0"
"1990-1983","0","33","0.35","0","75","1","0","0"
"1991-1984","0","43","0.54","0","75","1","0","1"
"1992-1985","5","24","0.14","50","59","0.05","55.32","0"
"1993-1986","0","57","0.81","0","75","1","0","0"
"1994-1987","0","57","0.84","0","75","1","0","1"
"1995-1988","0","25","0.27","0","75","1","0","0"
"1996-1989","0","50","0.73","0","75","1","0","0"
"1997-1990","0","74","0.95","0","75","1","0","0"
"1998-1991","0","43","0.57","0","75","1","0","0"
"1999-1992","0","33","0.38","0","75","1","0","0"
"2000-1993","0","49","0.65","0","75","1","0","0"
"2001-1994","0","75","1","0","75","1","0","0"
"2002-1995","0","35","0.41","5","73","0.16","4.95","0"
"2003-1996","0","40","0.49","0","75","1","0","0"
"2004-1997","0","25","0.27","18","69","0.11","17.67","0"
"2005-1998","0","25","0.27","0","75","1","0","0"
"2006-1999","0","32","0.32","5","73","0.19","4.87","0"
"2007-2000","0","38","0.46","0","75","1","0","0"
"2008-2001","0","75","1","0","75","1","0","0"
"2009-2002","0","50","0.73","0","75","1","0","0"
"2010-2003","0","44","0.59","0","75","1","0","1"
"2011-2004","0","45","0.62","0","75","1","0","1"
"2012-2005","0","25","0.27","0","75","1","0","0"
"2013-2006","0","37","0.43","0","75","1","0","0"
"2014-2007","100","0","0.03","0","75","1","100","0"
"2015-2008","0","54","0.76","68","53","0.03","68.14","0"
"2016-2009","0","63","0.89","0","75","1","0","0"
"2017-2010","100","3","0.08","0","75","1","100","0"
"2018-2011","0","50","0.73","0","75","1","0","0"
"2019-2012","0","64","0.92","0","75","1","0","0"
