"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Agid","Agid","Agid","Agid","Agid","Agid","Agid","Agid"
"Region","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","69","0.65","0","75","1","0","0"
"1984-1977","0","75","1","0","75","1","0","0"
"1985-1978","4","49","0.22","0","75","1","4.49","0"
"1986-1979","0","52","0.38","0","75","1","0","0"
"1987-1980","0","75","1","0","75","1","0","0"
"1988-1981","0","65","0.54","0","75","1","0","0"
"1989-1982","0","71","0.7","0","75","1","0","0"
"1990-1983","0","50","0.35","0","75","1","0","0"
"1991-1984","39","39","0.08","0","75","1","38.62","1"
"1992-1985","35","40","0.11","0","75","1","34.77","0"
"1993-1986","0","59","0.49","0","75","1","0","0"
"1994-1987","0","59","0.46","0","75","1","0","1"
"1995-1988","0","72","0.78","0","75","1","0","0"
"1996-1989","0","71","0.73","0","75","1","0","0"
"1997-1990","0","75","1","0","75","1","0","0"
"1998-1991","0","66","0.59","0","75","1","0","0"
"1999-1992","41","39","0.05","0","75","1","41.04","0"
"2000-1993","26","43","0.16","0","75","1","26.48","0"
"2001-1994","0","75","1","0","75","1","0","0"
"2002-1995","0","50","0.35","0","75","1","0","0"
"2003-1996","0","59","0.43","0","75","1","0","1"
"2004-1997","79","28","0.03","18","72","0.03","97.12","0"
"2005-1998","20","44","0.19","0","75","1","19.83","0"
"2006-1999","0","75","1","0","75","1","0","0"
"2007-2000","0","72","0.76","0","75","1","0","0"
"2008-2001","0","70","0.68","0","75","1","0","1"
"2009-2002","0","64","0.51","0","75","1","0","0"
"2010-2003","31","41","0.14","0","75","1","31.03","0"
"2011-2004","0","75","1","0","75","1","0","0"
"2012-2005","1","50","0.24","0","75","1","1.11","0"
"2013-2006","0","50","0.35","0","75","1","0","0"
"2014-2007","0","57","0.41","0","75","1","0","0"
"2015-2008","0","66","0.57","0","75","1","0","0"
"2016-2009","0","50","0.35","0","75","1","0","1"
"2017-2010","0","68","0.62","0","75","1","0","0"
"2018-2011","0","75","1","0","75","1","0","0"
"2019-2012","0","75","0.81","0","75","1","0","0"
