"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Aynalem","Aynalem","Aynalem","Aynalem","Aynalem","Aynalem","Aynalem","Aynalem"
"Region","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","28","0.84","19","41","0.16","19.17","0"
"1984-1977","0","11","0.54","59","26","0.08","58.72","0"
"1985-1978","0","11","0.51","8","45","0.19","8.16","0"
"1986-1979","0","50","0.97","0","75","1","0","0"
"1987-1980","0","57","1","93","13","0.03","93.13","0"
"1988-1981","100","1","0.3","0","75","1","100","0"
"1989-1982","100","0","0.24","0","50","0.38","100","0"
"1990-1983","100","0","0.22","0","50","0.38","100","0"
"1991-1984","0","18","0.68","0","75","1","0","0"
"1992-1985","100","0","0.22","0","50","0.38","100","0"
"1993-1986","0","29","0.86","0","71","0.68","0","0"
"1994-1987","0","32","0.92","0","75","1","0","0"
"1995-1988","100","0","0.22","0","75","1","100","0"
"1996-1989","0","27","0.81","0","75","1","0","0"
"1997-1990","0","27","0.78","0","61","0.51","0","0"
"1998-1991","0","32","0.89","0","72","0.73","0","0"
"1999-1992","100","1","0.32","0","75","1","100","0"
"2000-1993","0","19","0.7","0","62","0.54","0","0"
"2001-1994","100","0","0.22","0","68","0.59","100","0"
"2002-1995","100","4","0.38","61","25","0.05","160.53","0"
"2003-1996","0","14","0.59","51","29","0.11","50.96","0"
"2004-1997","0","7","0.46","8","45","0.22","7.77","1"
"2005-1998","100","0","0.22","0","50","0.3","100","0"
"2006-1999","0","20","0.73","19","41","0.14","19.5","0"
"2007-2000","100","5","0.43","0","75","1","100","0"
"2008-2001","100","4","0.35","0","49","0.27","100","0"
"2009-2002","100","0","0.22","0","56","0.43","100","1"
"2010-2003","100","5","0.41","0","75","1","100","0"
"2011-2004","0","32","0.95","0","75","1","0","1"
"2012-2005","0","12","0.57","0","58","0.46","0","0"
"2013-2006","100","0","0.27","0","63","0.57","100","0"
"2014-2007","0","7","0.49","0","72","0.7","0","0"
"2015-2008","0","21","0.76","0","69","0.62","0","1"
"2016-2009","0","14","0.62","0","60","0.49","0","1"
"2017-2010","100","0","0.22","0","51","0.41","100","0"
"2018-2011","0","16","0.65","0","69","0.65","0","0"
"2019-2012","100","0","0.22","2","47","0.24","101.7","0"
