"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Debrebrhan","Debrebrhan","Debrebrhan","Debrebrhan","Debrebrhan","Debrebrhan","Debrebrhan","Debrebrhan"
"Region","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo","KinteAwelo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","27","0.81","25","38","0.16","24.84","0"
"1984-1977","0","13","0.57","28","37","0.14","28.43","0"
"1985-1978","0","14","0.59","0","46","0.27","0","0"
"1986-1979","0","25","0.76","0","75","1","0","0"
"1987-1980","0","58","1","88","18","0.03","87.63","0"
"1988-1981","100","1","0.22","0","61","0.49","100","0"
"1989-1982","100","0","0.19","0","50","0.32","100","0"
"1990-1983","100","0","0.16","0","46","0.3","100","0"
"1991-1984","0","32","0.89","0","75","1","0","1"
"1992-1985","100","0","0.16","39","33","0.11","139.23","0"
"1993-1986","0","31","0.86","0","74","0.73","0","0"
"1994-1987","0","38","0.97","0","75","1","0","0"
"1995-1988","100","0","0.16","0","75","1","100","0"
"1996-1989","0","33","0.92","0","75","1","0","0"
"1997-1990","0","37","0.95","0","64","0.51","0","1"
"1998-1991","0","24","0.7","0","72","0.7","0","0"
"1999-1992","100","4","0.32","0","75","1","100","0"
"2000-1993","0","25","0.73","10","43","0.19","10.02","0"
"2001-1994","100","0","0.16","0","70","0.65","100","0"
"2002-1995","100","2","0.27","55","28","0.05","155.31","0"
"2003-1996","0","10","0.51","42","33","0.08","42.05","0"
"2004-1997","0","6","0.38","2","45","0.24","2.01","0"
"2005-1998","100","0","0.16","0","53","0.35","100","0"
"2006-1999","0","27","0.84","0","66","0.59","0","0"
"2007-2000","100","3","0.3","0","75","1","100","1"
"2008-2001","0","9","0.46","0","75","1","0","0"
"2009-2002","100","0","0.16","0","57","0.38","100","0"
"2010-2003","0","7","0.43","0","75","1","0","0"
"2011-2004","0","24","0.68","0","65","0.57","0","0"
"2012-2005","0","12","0.54","0","75","1","0","0"
"2013-2006","100","1","0.24","0","64","0.54","100","0"
"2014-2007","0","10","0.49","0","71","0.68","0","0"
"2015-2008","0","26","0.78","0","68","0.62","0","0"
"2016-2009","0","19","0.62","0","59","0.46","0","1"
"2017-2010","0","6","0.41","0","58","0.41","0","0"
"2018-2011","0","20","0.65","0","59","0.43","0","0"
"2019-2012","100","4","0.35","4","45","0.22","104.39","0"
