"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","16","54","0.19","75","1","74.1","0.14","57","0.11","53.7303398235294","0.19","0.188182504550179","0.46",,,"31.7391012179548","0.09"
"1984-1977","15","54","0.22","75","1","75","1","75","1","54.399539","0.22","0.1294805912715","0.03",,,"109.741351171149","0.94"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.206642462218478","0.68",,,"97.6086179327055","0.78"
"1986-1979","0","70","0.35","75","1","73.7","0.08","63","0.22","69.50129","0.35","0.167516367779371","0.22",,,"110.580404445337","0.97"
"1987-1980","35","47","0.08","75","1","67.8","0.05","61","0.16","46.7591299781746","0.08","0.163901920476887","0.19",,,"76.3998580188878","0.31"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.182053546010041","0.35",,,"89.1227902589294","0.44"
"1989-1982","0","75","1","75","1","75","1","63","0.22","75","1","0.186662997116583","0.43",,,"94.8492430039759","0.72"
"1990-1983","26","50","0.11","75","1","75","1","75","1","50","0.11","0.208632469826594","0.73",,,"93.0307409793653","0.56"
"1991-1984","0","68","0.3","75","1","75","1","75","1","67.960277","0.3","0.138451511195885","0.08",,,"53.6823475347507","0.25"
"1992-1985","85","28","0.03","75","1","59.4","0.03","55","0.08","27.579689","0.03","0.246293139124283","1",,,"36.9641251952547","0.12"
"1993-1986","49","41","0.05","75","1","75","1","72","0.41","41.201138","0.05","0.14625256649398","0.11",,,"86.8013141433522","0.41"
"1994-1987","0","72","0.41","75","1","75","1","75","1","71.724713","0.41","0.242128763207965","0.95",,,"134.193172181511","1"
"1995-1988","0","68","0.32","75","1","75","1","75","1","68.1523741600373","0.32","0.168485946599133","0.24",,,"83.9215757060538","0.38"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.186538986262943","0.41",,,"99.2737323191971","0.84"
"1997-1990","0","75","1","75","1","75","1","67","0.32","75","1","0.181904149590685","0.32",,,"47.8548192042868","0.22"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.211642906223065","0.76",,,"46.404275808582","0.19"
"1999-1992","0","75","1","75","1","75","1","68","0.35","75","1","0.214796392647462","0.84",,,"37.30026161267","0.16"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.2431089","0.97",,,"78.4","0.34"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2031853","0.57",,,"31","0.06"
"2002-1995","0","75","1","75","1","75","1","73","0.43","75","1","0.1580112","0.16",,,"27.3","0.03"
"2003-1996","0","75","1","75","1","75","1","66","0.27","75","1","0.1892496","0.49",,,"90.9","0.47"
"2004-1997","17","54","0.16","75","1","75","1","71","0.38","53.523432","0.16","0.1506604","0.14",,,"55.9","0.28"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.215447","0.86",,,"99.7","0.91"
"2006-1999","0","73","0.43","75","1","75","1","75","1","73.38711","0.43","0.2168605","0.89",,,"92.3","0.53"
"2007-2000","0","75","1","75","1","75","1","54","0.05","75","1","0.202605","0.54","19.20161","0.45","97.7","0.81"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2071361","0.7","18.37903","0.18","93.1","0.59"
"2009-2002","0","75","1","75","1","75","1","66","0.27","75","1","0.2059898","0.62","21.40323","0.55","96.4","0.75"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2061247","0.65","21.64516","0.64","93.5","0.62"
"2011-2004","0","70","0.38","75","1","75","1","75","1","69.63231","0.38","0.205053","0.59","18.87097","0.36","99.5","0.88"
"2012-2005","8","57","0.24","75","1","75","1","75","1","57.065757","0.24","0.176663","0.3","18.50807","0.27","94.1","0.66"
"2013-2006","0","75","1","75","1","75","1","67","0.32","75","1","0.2213277","0.92","27.79033","1","91","0.5"
"2014-2007","0","75","0.46","75","1","75","1","59","0.14","74.855153","0.46","0.21426","0.78","23.91129","0.73","94.3","0.69"
"2015-2008","26","50","0.14","75","1","73.9","0.11","4","0.03","50.228654","0.14","0.1294816","0.05","17.64516","0.09",,
"2016-2009","0","67","0.27","75","1","75","1","75","1","67.275935","0.27","0.1707408","0.27","25.93548","0.82",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.1995963","0.51","27.15322","0.91",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.1825376","0.38",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2145429","0.81",,,,
