"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Grwre","0.03","1","1","1","0.03","0.32",,"0.03"
"GuemseAgamet","0.38","1","1","0.32","0.38","0.16",,"0.12"
"Guroro","0.05","1","1","0.03","0.05","0.38",,"0.25"
"Guya","0.03","1","1","0.03","0.03","0.51",,"0.25"
"Habees","0.49","1","1","1","0.49","0.24",,"0.22"
"Hadashtekli","0.03","1","1","1","0.03","0.27",,"0.09"
"HadeAlga","0.51","0.68","1","1","0.51","0.22",,"0.34"
"HadnetK","0.35","1","0.11","0.11","0.35","0.11",,"0.06"
"HadnetS","0.27","1","1","0.27","0.27","0.43",,"0.12"
"HadushAdi","0.49","1","1","0.43","0.49","0.54",,"0.12"
"HadushHiwet","0.62","1","0.49","0.3","0.62","0.54",,"0.12"
"HagereGenet","0.19","1","1","1","0.19","0.49",,"0.59"
"HagereSelamE","0.22","1","1","1","0.22","0.68",,"0.59"
"HagereSelamW","0.3","1","0.08","0.11","0.3","0.05",,"0.16"
"Hangoda","0.27","1","1","0.27","0.27","0.43",,"0.12"
"Hareko","0.24","1","1","0.19","0.24","0.14",,"0.19"
"Hawelti","0.68","1","0.46","0.46","0.68","0.05",,"0.44"
"Hayelom","0.38","1","1","0.24","0.38","0.11",,"0.16"
"Hintsa","0.22","1","1","0.08","0.22","0.05",,"0.19"
"HintsaWaza","0.22","1","1","1","0.22","0.05",,"0.19"
"HizbaTeklehymanot","0.43","1","1","1","0.43","0.03",,"0.44"
"ImbaRufael","0.03","1","0.03","0.03","0.03","0.51",,"0.03"
"Jijqe","0.03","1","1","0.03","0.03","0.46",,"0.25"
"JimanDeregeha","1","1","1","1","1","0.92",,"0.47"
"Jira","0.03","1","1","1","0.03","0.92",,"0.03"
"kabe","1","1","1","1","1","1",,"0.16"
"Karima","0.19","1","1","1","0.19","0.68",,"0.56"
"Keregna","1","1","1","1","1","0.97",,"0.16"
"Kihen","0.3","1","0.08","0.14","0.3","0.16",,"0.06"
"Kita","0.49","1","1","1","0.49","0.43",,"0.59"
"Korme","0.24","1","1","0.76","0.24","0.03",,"0.41"
"Ksadacki","0.03","1","1","1","0.03","0.89",,"0.09"
"Kudo","0.27","1","1","1","0.27","0.16",,"0.03"
"Kuluferha","0.03","1","1","1","0.03","0.65",,"0.12"
"KuluGizeLemlem","0.19","1","1","1","0.19","0.41",,"0.59"
"LaelayDayu","0.24","1","1","1","0.24","0.38",,"0.59"
"Laelayhahaile","0.27","1","1","1","0.27","0.41",,"0.03"
"LaelayMegariaTsemri","0.59","1","1","1","0.59","0.19",,"0.03"
"Lalaylogomti","0.11","1","1","1","0.11","0.24",,"0.03"
"Ledy","1","1","1","1","1","0.86",,"0.81"
"Lemlem","0.14","1","1","0.05","0.14","0.11",,"0.16"
"LemlemArena","0.38","1","1","0.11","0.38","0.32",,"0.19"
"Libo ","1","1","1","1","1","0.92",,"0.06"
"Limaat","0.19","0.57","1","0.57","0.19","0.54",,"0.59"
"Limat","0.03","1","1","1","0.03","0.38",,"0.25"
"Lul","0.16","1","1","1","0.16","0.65",,"0.56"
"LusinaAbegeldi","0.27","1","1","1","0.27","0.49",,"0.47"
"Maekelawi","0.08","1","1","0.54","0.08","0.19",,"0.03"
"MaekelSegli","0.08","1","1","1","0.08","0.38",,"0.25"
"MahbereWeyni","0.35","1","1","0.3","0.35","0.03",,"0.06"
"MariamShewito","0.16","1","1","1","0.16","0.05",,"0.12"
"Martadios","1","1","1","1","1","0.92",,"0.06"
"MayChekemte","0.16","1","1","0.11","0.16","0.11",,"0.03"
"MayNebri","0.24","1","0.19","0.19","0.24","0.03",,"0.09"
"Maysuru","0.57","1","1","1","0.57","0.32",,"0.03"
"MayTeklia","0.22","1","1","0.05","0.22","0.05",,"0.19"
"Mearey","0.14","1","1","1","0.14","0.35",,"0.03"
"Mechare","0.68","0.68","1","0.73","0.68","0.49",,"0.31"
"Mechena","1","1","1","1","1","0.95",,"0.47"
"MehalGoncha","1","1","1","1","1","1",,"0.53"
"Mekan ","0.3","1","1","1","0.3","0.03",,"0.41"
"MekaneGenet","0.24","1","1","1","0.24","0.95",,"0.38"
"Melabesh","0.3","1","1","0.41","0.3","0.89",,"0.59"
"MendereMariam","0.14","1","1","1","0.14","0.97",,"0.16"
"Menegobena","1","1","1","1","1","0.7",,"0.81"
"Menji","0.03","1","1","1","0.03","0.51",,"0.25"
"Mergech","1","1","1","1","1","0.7",,"0.81"
"Mesanu","0.35","1","0.3","0.16","0.35","0.08",,"0.06"
"Mesehle","0.03","1","1","1","0.03","0.73",,"0.12"
"Meswaeti ","0.3","1","1","1","0.3","0.03",,"0.41"
"Metkel","0.19","1","1","0.14","0.19","0.08",,"0.16"
"MetkelLemat","0.24","1","1","1","0.24","0.08",,"0.16"
"Mezbr","0.38","1","1","1","0.38","0.3",,"0.03"
"MichelDebre","0.14","1","1","1","0.14","1",,"0.16"
"Miraf","1","1","1","1","1","0.78",,"0.81"
"Misema","1","1","1","1","1","0.62",,"0.06"
"Mitad","1","1","1","1","1","0.97",,"0.16"
"MitinaYimach","0.27","1","1","1","0.27","0.97",,"0.38"
"Mozen","1","1","1","1","1","0.7",,"0.81"
"Mozutey","0.24","1","1","0.3","0.24","0.54",,"0.09"
"Mtsaiwerki","0.03","1","1","0.03","0.03","0.22",,"0.25"
"Nagash","0.38","1","1","0.24","0.38","0.32",,"0.22"
"Nebarhadinet","0.14","1","1","1","0.14","0.3",,"0.16"
"Nefasit","0.03","1","1","1","0.03","0.76",,"0.12"
"Negedebrhan","0.08","1","1","1","0.08","0.19",,"0.03"
"Niquara","0.22","1","1","1","0.22","0.16",,"0.59"
"Qoraro","0.14","1","1","1","0.14","0.14",,"0.16"
"RubaFelege","0.46","1","0.3","0.19","0.46","0.38",,"0.22"
"Santa gelebeda","0.22","1","1","1","0.22","0.16",,"0.06"
"SaratYerawoch","0.35","1","1","1","0.35","0.97",,"0.38"
"Sefo","0.27","1","1","1","0.27","0.41",,"0.03"
"Segena","0.35","1","1","1","0.35","0.89",,"0.38"
"Seka","0.03","1","1","1","0.03","0.78",,"0.09"
"Selamaya","1","1","1","1","1","0.65",,"0.47"
"SelamBekalsi","0.19","1","1","0.57","0.19","0.46",,"0.59"
"Selamber","0.38","1",,"1","0.38","0.92",,"0.59"
"SelamgieAmbarie","1","1","1","1","1","0.95",,"0.53"
"SelamH","0.3","1","1","0.22","0.3","0.54",,"0.16"
"SelamW","0.11","1","1","0.08","0.11","0.14",,"0.12"
"Selelkula","1","1","1","1","1","0.78",,"0.81"
"SelenWuha","0.19","0.57","0.43","0.41","0.19","0.76",,"0.59"
"Seloda","0.11","1","1","1","0.11","0.57",,"0.12"
"Sendada","0.38","1","0.24","0.16","0.38","0.22",,"0.22"
"Serawudi","1","1","1","1","1","1",,"0.06"
"Seret","0.35","1","1","0.22","0.35","0.3",,"0.19"
"Sero","0.57","1","1","1","0.57","0.27",,"0.03"
"Shamo","1","1","1","1","1","0.97",,"0.06"
"ShehochTehara","1","1","1","1","1","0.92",,"0.06"
"Shekatekli","0.03","1","1","1","0.03","0.16",,"0.09"
"Shunge","1","1","1","1","1","0.7",,"0.47"
"Simret","0.35","1","1","1","0.35","0.24",,"0.03"
"SimretS","0.3","1","1","1","0.3","0.27",,"0.41"
"SimretT","0.03","1","1","0.03","0.03","0.46",,"0.03"
"Sinkata","0.38","1","1","0.32","0.38","0.16",,"0.12"
"Siye","0.05","1","1","0.03","0.05","0.41",,"0.03"
"Smret","0.03","1","1","0.03","0.03","0.41",,"0.25"
"Sorya","0.38","1","1","0.35","0.38","0.81",,"0.56"
"Suha","1","1","1","1","1","0.92",,"0.81"
"Tahtayhaya","0.43","1","1","1","0.43","0.03",,"0.41"
"TahtayDaeroka","0.24","1","1","1","0.24","0.43",,"0.03"
"TahtayLegomti","0.11","1","1","0.11","0.11","0.19",,"0.12"
"TahtayMegariaTsebri","0.59","1","1","1","0.59","0.16",,"0.03"
"Tao","0.22","1","1","1","0.22","0.27",,"0.41"
"TaraGedam","1","1","1","1","1","0.92",,"0.16"
"TaraSenba","0.16","1","1","1","0.16","0.86",,"0.47"
"Tekea","0.7","1","1","0.57","0.7","0.65",,"0.59"
"Tekleweyni","0.05","1","1","1","0.05","0.22",,"0.03"
"Tetatiro","1","1","1","1","1","0.97",,"0.56"
"Tibaga","1","1","1","1","1","1",,"0.16"
"Tigage","0.27","1","1","1","0.27","0.16",,"0.5"
"Tsae","0.08","1","1","1","0.08","0.22",,"0.06"
"Tsetsera","0.43","1","1","0.43","0.43","0.27",,"0.56"
"Tseykeme","0.03","1","1","0.03","0.03","0.57",,"0.03"
"Tsigea","0.68","1","1","1","0.68","0.08",,"0.44"
"Ulaga","0.24","0.59","1","1","0.24","0.38",,"0.47"
"Wargba","0.68","1","1","1","0.68","0.62",,"0.44"
"Wariba","1","1","1","1","1","0.95",,"0.56"
"Wedikeshi","0.11","1","1","1","0.11","0.65",,"0.12"
"Werabaye","0.43","1","1","0.76","0.43","0.03",,"0.41"
"Werkamba","0.08","1","1","0.03","0.08","0.32",,"0.25"
"Wobo","1","1","1","1","1","0.95",,"0.56"
"Wonberoch","0.16","1","1","1","0.16","0.95",,"0.47"
"Wondye","0.35","1","1","1","0.35","1",,"0.38"
"Worego","1","1","1","1","1","0.65",,"0.81"
"WorgajaWagi","0.11","1","1","1","0.11","0.97",,"0.19"
"WoryaMeskel","0.11","1","1","1","0.11","0.76",,"0.56"
"Woyenti","0.16","1","1","1","0.16","0.19",,"0.03"
"Woynye","1","1","1","1","1","0.68",,"0.81"
"WuhdetG","0.35","1","1","1","0.35","0.16",,"0.03"
"WuhdetK","0.16","1","1","0.16","0.16","0.49",,"0.06"
"WushaTires","1","1","1","1","1","1",,"0.16"
"Yedwuha","0.19","1","1","1","0.19","0.65",,"0.81"
"Yeju","1","1","1","1","1","0.95",,"0.56"
"Yetefet","0.24","1","1","1","0.24","0.92",,"0.59"
"YifagAkababi","1","1","1","1","1","0.95",,"0.16"
"Yitihana","1","1","1","1","1","0.86",,"0.81"
"Zata","0.43","1","1","0.3","0.43","0.73",,"0.47"
"Ziha","1","1","1","1","1","1",,"0.06"
"ZihonHuha","0.32","1","1","1","0.32","0.95",,"0.59"
"ZobarYikuanda","0.11","1","1","1","0.11","0.73",,"0.56"
"Zongi","0.11","1","1","0.08","0.11","0.14",,"0.12"
