"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Arena","1","1","1","1","1","0.54",,"0.84"
"Asmena","0.32","1","0.24","1","0.32","0.57",,"0.94"
"Asta","1","1","1","1","1","0.32",,"0.91"
"Atakilti","1","1","1","1","1","0.3",,"0.78"
"AwetBikalsi","0.05","1","1","1","0.05","0.27",,"0.78"
"AwusaMeda","0.08","1","1","1","0.08","0.49",,"0.66"
"Ayba","0.65","1","0.41","1","0.65","0.49",,"0.81"
"Aynalem","0.14","1","0.16","1","0.14","0.73",,"0.81"
"Bala","1","1","0.51","0.3","1","0.35",,"0.81"
"Balarab","0.11","1","1","1","0.11","0.49",,"0.69"
"Bamba","0.35","1","1","1","0.35","0.68",,"0.81"
"BarkaAdiswha","0.19","1","0.14","1","0.19","0.54",,"0.81"
"Begasheka","1","1","1","1","1","0.59",,"0.78"
"Berlay","0.05","1","1","1","0.05","0.49",,"0.66"
"Betgebez","0.08","1","1","1","0.08","0.76",,"0.81"
"Bethans","0.32","1","1","1","0.32","0.51",,"0.72"
"BilbWuha","1","1","1","1","1","0.43",,"0.88"
"Birkutea","1","1","1","1","1","0.22",,"0.91"
"Boneya","1","1","1","1","1","0.35",,"0.88"
"Burkoche","0.62","1","1","1","0.62","0.57",,"0.69"
"Cheli","0.32","1","1","1","0.32","0.76",,"0.81"
"Darubekeda","1","1","1","1","1","0.59",,"0.66"
"Deberkerbye","1","1","1","1","1","0.08",,"0.84"
"DeberAbaJale","1","1","1","1","1","0.43",,"0.88"
"DebrAbay","0.03","1","1","1","0.03","0.62",,"0.66"
"DebreAliays","0.16","1","1","1","0.16","0.51",,"0.66"
"Debrebirhan","0.08","1","0.14","1","0.08","0.43",,"0.88"
"Debrebrhan","0.59","1","1","1","0.59","0.59",,"0.78"
"DebreGenet","0.03","1","1","1","0.03","0.7",,"0.66"
"DebreGenetA","0.32","1","1","1","0.32","0.46",,"0.72"
"DebreGenetK","1","1","1","1","1","0.54",,"0.78"
"DebreGeorgis","0.08","1","1","1","0.08","0.62",,"0.66"
"DebreKidusan","0.05","1","1","1","0.05","0.59",,"0.66"
"Debremawie","0.05","1","1","1","0.05","0.57",,"0.66"
"Debreselam","0.14","1","0.14","1","0.14","0.62",,"0.88"
"Debrinetseb","1","1","1","1","1","0.54",,"0.78"
"Dekera","1","1","1","1","1","0.49",,"0.69"
"DembezaAmbaLay","0.05","1","1","1","0.05","0.49",,"0.66"
"Derit","1","1","1","0.11","1","0.32",,"0.5"
"Derita","1","1","1","1","1","0.38",,"0.91"
"Dinkashena","0.43","1","1","1","0.43","0.76",,"0.88"
"Ebo","0.84","0.3","0.22","1","0.84","0.65",,"0.81"
"Edagaarbi","0.14","1","0.16","1","0.14","0.41",,"0.81"
"EmbaAhfrom","0.43","1","0.19","1","0.43","0.41",,"0.88"
"EmbachekoGunaguna","1","1","1","1","1","0.19",,"0.88"
"EndaBagerima","0.46","1","1","1","0.46","0.46",,"0.72"
"Endabano","0.14","1","1","1","0.14","0.3",,"0.69"
"Endachiwa","0.32","1","1","1","0.32","0.27",,"0.88"
"EndaFelasi","0.14","1","1","0.49","0.14","0.57",,"0.69"
"Endagahamus","1","1","1","1","1","0.51",,"0.88"
"Endamariam","0.05","1","1","1","0.05","0.62",,"0.81"
"Erba","0.7","0.65","0.51","0.41","0.7","0.24",,"0.88"
"Esiret","0.32","1","1","1","0.32","0.73",,"0.81"
"Estifanos","1","1","1","1","1","0.19",,"0.91"
"Fala","1","1","1","1","1","0.27",,"0.78"
"Felegehiwot","0.03","1","1","1","0.03","0.19",,"0.66"
"FelegeWayane","0.14","1","0.08","0.11","0.14","0.54",,"0.81"
"FikreAlem","0.49","1","1","1","0.49","0.81",,"0.81"
"Filatako","1","1","1","0.16","1","0.49",,"0.5"
"Gebsit","0.22","1","1","1","0.22","0.35",,"0.88"
"Gedayasu","0.22","1","1","1","0.22","0.16",,"0.53"
"GelaMatebiya","1","1","1","1","1","0.3",,"0.88"
"Gendebta","0.46","1","1","1","0.46","0.54",,"0.88"
"Geneti","0.86","0.3","0.43","1","0.86","0.78",,"0.81"
"Genfel","0.27","1","0.19","1","0.27","0.68",,"0.81"
"Gera","0.22","1","1","1","0.22","0.89",,"0.78"
"Gerjale","1","1","0.46","1","1","0.32",,"0.81"
"GetskiMilesiley","0.08","1","1","1","0.08","0.35",,"0.78"
"Gijet","0.03","1","1","1","0.03","0.49",,"0.78"
"Ginaza","1","1","1","1","1","0.43",,"0.5"
"Golgolemalee","0.14","1","0.11","1","0.14","0.41",,"0.81"
"Goshedur","0.03","1","1","1","0.03","0.05",,"0.66"
"Goza","1","1","1","1","1","0.46",,"0.88"
"Grwre","1","1","1","1","1","0.86",,"0.78"
"GuemseAgamet","0.14","1","0.05","1","0.14","0.54",,"0.94"
"Guroro","1","1","1","1","1","0.27",,"0.78"
"Guya","0.11","1","1","1","0.11","0.32",,"0.78"
"Habees","0.19","1","0.08","1","0.19","0.41",,"0.81"
"Hadashtekli","1","1","1","1","1","0.54",,"0.78"
"HadeAlga","0.86","0.32","0.43","0.65","0.86","0.68",,"0.88"
"HadnetK","0.81","1","0.08","1","0.81","0.57",,"0.69"
"HadnetS","0.08","1","0.08","1","0.08","0.54",,"0.94"
"HadushAdi","0.19","1","0.05","0.14","0.19","0.73",,"0.94"
"HadushHiwet","0.32","1","0.22","1","0.32","0.59",,"0.94"
"HagereGenet","0.05","1","1","1","0.05","0.54",,"0.66"
"HagereSelamE","0.03","1","1","1","0.03","0.73",,"0.66"
"HagereSelamW","0.46","1","0.14","1","0.46","0.84",,"0.81"
"Hangoda","0.08","1","0.08","1","0.08","0.54",,"0.94"
"Hareko","0.3","1","1","1","0.3","0.89",,"0.62"
"Hawelti","0.86","0.3","0.32","1","0.86","0.54",,"0.81"
"Hayelom","0.14","1","0.16","1","0.14","0.54",,"0.88"
"Hintsa","1","1","1","1","1","0.57",,"0.81"
"HintsaWaza","1","1","1","1","1","0.59",,"0.81"
"HizbaTeklehymanot","0.65","1","0.46","1","0.65","0.49",,"0.81"
"ImbaRufael","0.22","1","1","1","0.22","0.95",,"0.78"
"Jijqe","1","1","1","1","1","0.73",,"0.78"
"JimanDeregeha","1","1","1","1","1","0.54",,"0.88"
"Jira","1","1","1","1","1","0.3",,"0.88"
"kabe","1","1","1","1","1","0.19",,"0.5"
"Karima","0.16","1","1","1","0.16","0.35",,"0.53"
"Keregna","1","1","1","1","1","0.46",,"0.5"
"Kihen","1","1","0.24","1","1","0.57",,"0.69"
"Kita","0.08","1","1","1","0.08","0.51",,"0.94"
"Korme","1","1","0.49","0.38","1","0.3",,"0.81"
"Ksadacki","1","1","1","1","1","0.57",,"0.81"
"Kudo","0.43","1","1","1","0.43","0.32",,"0.88"
"Kuluferha","1","1","1","1","1","0.05",,"0.81"
"KuluGizeLemlem","1","1","0.46","0.41","1","0.43",,"0.81"
"LaelayDayu","1","1","0.46","0.41","1","0.32",,"0.81"
"Laelayhahaile","0.43","1","1","1","0.43","0.22",,"0.88"
"LaelayMegariaTsemri","0.32","1","1","1","0.32","0.68",,"0.81"
"Lalaylogomti","0.32","1","1","1","0.32","0.43",,"0.88"
"Ledy","0.24","1","1","1","0.24","0.51",,"0.88"
"Lemlem","1","1","1","1","1","0.76",,"0.69"
"LemlemArena","0.27","1","1","1","0.27","0.65",,"0.62"
"Libo ","1","1","1","1","1","0.19",,"0.91"
"Limaat","1","0.35","0.51","0.41","1","0.51",,"0.81"
"Limat","1","1","1","1","1","0.57",,"0.78"
"Lul","0.14","1","1","1","0.14","0.78",,"0.53"
"LusinaAbegeldi","1","1","1","1","1","0.22",,"0.88"
"Maekelawi","1","1","1","1","1","0.51",,"0.88"
"MaekelSegli","0.03","1","1","1","0.03","0.54",,"0.69"
"MahbereWeyni","0.81","1","0.19","1","0.81","0.57",,"0.69"
"MariamShewito","0.46","1","1","1","0.46","0.35",,"0.72"
"Martadios","1","1","1","1","1","0.35",,"0.91"
"MayChekemte","0.46","1","1","1","0.46","0.22",,"0.88"
"MayNebri","0.16","1","1","1","0.16","0.43",,"0.81"
"Maysuru","0.05","1","0.16","1","0.05","0.65",,"0.81"
"MayTeklia","1","1","1","1","1","0.73",,"0.81"
"Mearey","1","1","1","1","1","0.62",,"0.84"
"Mechare","0.84","0.43","0.3","0.46","0.84","0.73",,"0.81"
"Mechena","1","1","1","1","1","0.35",,"0.88"
"MehalGoncha","0.08","1","1","1","0.08","0.49",,"0.5"
"Mekan ","0.62","1","0.46","0.57","0.62","0.62",,"0.81"
"MekaneGenet","0.08","1","1","1","0.08","0.49",,"0.59"
"Melabesh","0.14","1","0.14","1","0.14","0.78",,"0.66"
"MendereMariam","1","1","1","1","1","0.51",,"0.88"
"Menegobena","0.22","1","1","1","0.22","0.3",,"0.88"
"Menji","1","1","1","1","1","0.32",,"0.78"
"Mergech","0.19","1","1","1","0.19","0.35",,"0.88"
"Mesanu","0.65","1","0.24","1","0.65","0.51",,"0.69"
"Mesehle","1","1","1","1","1","0.19",,"0.81"
"Meswaeti ","0.62","1","0.43","0.57","0.62","0.35",,"0.81"
"Metkel","1","1","0.05","1","1","0.51",,"0.81"
"MetkelLemat","0.51","1","1","1","0.51","0.46",,"0.69"
"Mezbr","0.22","1","1","1","0.22","0.7",,"0.81"
"MichelDebre","1","1","1","1","1","0.46",,"0.88"
"Miraf","0.19","1","1","1","0.19","0.38",,"0.88"
"Misema","1","1","1","1","1","0.76",,"0.81"
"Mitad","1","1","1","1","1","0.32",,"0.5"
"MitinaYimach","0.08","1","1","1","0.08","0.46",,"0.59"
"Mozen","0.22","1","1","1","0.22","0.35",,"0.88"
"Mozutey","0.11","1","0.11","1","0.11","0.81",,"0.81"
"Mtsaiwerki","0.11","1","1","1","0.11","0.49",,"0.78"
"Nagash","0.24","1","0.08","1","0.24","0.62",,"0.81"
"Nebarhadinet","1","1","1","1","1","0.76",,"0.69"
"Nefasit","1","1","1","1","1","0.51",,"0.81"
"Negedebrhan","0.14","1","1","1","0.14","0.95",,"0.78"
"Niquara","0.32","1","1","1","0.32","0.54",,"0.94"
"Qoraro","0.11","1","0.14","1","0.11","0.38",,"0.88"
"RubaFelege","0.14","1","0.11","1","0.14","0.59",,"0.81"
"Santa gelebeda","0.05","1","1","1","0.05","0.35",,"0.84"
"SaratYerawoch","0.08","1","1","0.14","0.08","0.38",,"0.59"
"Sefo","0.43","1","1","1","0.43","0.27",,"0.88"
"Segena","0.08","1","1","0.19","0.08","0.43",,"0.59"
"Seka","1","1","1","1","1","0.41",,"0.81"
"Selamaya","1","1","1","1","1","0.51",,"0.88"
"SelamBekalsi","1","1","0.51","0.41","1","0.43",,"0.81"
"Selamber","0.16","1",,"1","0.16","0.59",,"0.66"
"SelamgieAmbarie","0.08","1","1","0.08","0.08","0.51",,"0.5"
"SelamH","0.05","1","0.16","1","0.05","0.51",,"0.88"
"SelamW","0.19","1","1","1","0.19","0.41",,"0.72"
"Selelkula","0.19","1","1","1","0.19","0.46",,"0.88"
"SelenWuha","1","0.35","0.51","0.68","1","0.49",,"0.81"
"Seloda","0.32","1","1","1","0.32","0.51",,"0.72"
"Sendada","0.14","1","0.11","1","0.14","0.49",,"0.81"
"Serawudi","1","1","1","1","1","0.41",,"0.91"
"Seret","0.51","1","1","1","0.51","0.7",,"0.62"
"Sero","0.05","1","0.11","1","0.05","0.54",,"0.81"
"Shamo","1","1","1","1","1","0.19",,"0.91"
"ShehochTehara","1","1","1","1","1","0.3",,"0.91"
"Shekatekli","1","1","1","1","1","0.43",,"0.78"
"Shunge","1","1","1","1","1","0.51",,"0.88"
"Simret","0.19","1","0.11","1","0.19","0.57",,"0.84"
"SimretS","0.62","1","0.43","1","0.62","0.3",,"0.81"
"SimretT","0.19","1","1","1","0.19","0.65",,"0.78"
"Sinkata","0.14","1","0.05","1","0.14","0.54",,"0.94"
"Siye","0.16","1","1","1","0.16","0.65",,"0.78"
"Smret","1","1","1","1","1","0.38",,"0.78"
"Sorya","0.57","1","1","1","0.57","0.7",,"0.78"
"Suha","0.19","1","1","1","0.19","0.49",,"0.88"
"Tahtayhaya","0.7","1","0.43","0.57","0.7","0.51",,"0.81"
"TahtayDaeroka","0.27","1","1","1","0.27","0.32",,"0.88"
"TahtayLegomti","0.32","1","1","1","0.32","0.41",,"0.72"
"TahtayMegariaTsebri","0.32","1","1","1","0.32","0.86",,"0.81"
"Tao","1","1","0.46","1","1","0.3",,"0.81"
"TaraGedam","1","1","1","1","1","0.3",,"0.5"
"TaraSenba","1","1","1","1","1","0.46",,"0.88"
"Tekea","0.65","1","0.35","1","0.65","0.57",,"0.69"
"Tekleweyni","0.16","1","1","1","0.16","0.59",,"0.78"
"Tetatiro","1","1","1","1","1","0.68",,"0.91"
"Tibaga","1","1","1","1","1","0.14",,"0.5"
"Tigage","0.05","1","1","1","0.05","0.51",,"0.69"
"Tsae","0.3","1","1","1","0.3","0.49",,"0.84"
"Tsetsera","1","1","1","1","1","0.16",,"0.78"
"Tseykeme","1","1","1","1","1","0.7",,"0.78"
"Tsigea","0.86","0.3","0.43","1","0.86","0.78",,"0.81"
"Ulaga","1","0.62","0.57","0.32","1","0.32",,"0.84"
"Wargba","0.86","0.3","0.35","1","0.86","0.89",,"0.81"
"Wariba","1","1","1","1","1","0.62",,"0.81"
"Wedikeshi","0.32","1","1","1","0.32","0.3",,"0.72"
"Werabaye","0.7","0.27","0.41","0.57","0.7","0.65",,"0.81"
"Werkamba","0.14","1","1","1","0.14","0.3",,"0.69"
"Wobo","1","1","1","1","1","0.68",,"0.91"
"Wonberoch","1","1","1","1","1","0.49",,"0.88"
"Wondye","0.08","1","1","1","0.08","0.32",,"0.59"
"Worego","0.19","1","1","1","0.19","0.38",,"0.88"
"WorgajaWagi","1","1","1","1","1","0.32",,"0.91"
"WoryaMeskel","0.43","1","0.08","1","0.43","0.51",,"0.53"
"Woyenti","0.46","1","1","1","0.46","0.38",,"0.88"
"Woynye","0.19","1","1","1","0.19","0.46",,"0.88"
"WuhdetG","0.19","1","0.14","1","0.19","0.51",,"0.84"
"WuhdetK","0.14","1","1","1","0.14","0.46",,"0.84"
"WushaTires","1","1","1","1","1","0.41",,"0.5"
"Yedwuha","0.16","1","1","1","0.16","0.3",,"0.88"
"Yeju","1","1","1","1","1","0.7",,"0.91"
"Yetefet","0.08","1","1","1","0.08","0.3",,"0.66"
"YifagAkababi","1","1","1","1","1","0.24",,"0.5"
"Yitihana","0.24","1","1","1","0.24","0.62",,"0.88"
"Zata","1","1","1","1","1","0.57",,"0.66"
"Ziha","1","1","1","1","1","0.35",,"0.91"
"ZihonHuha","0.05","1","1","1","0.05","0.49",,"0.66"
"ZobarYikuanda","0.43","1","1","1","0.43","0.89",,"0.53"
"Zongi","0.19","1","1","1","0.19","0.41",,"0.72"
