"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","27","0.84","24.714658","0.65","32.3","0.73","31","0.68","27.2916280090476","0.84","0.139504392031844","0.16",,,"7.80098543162324","0.22"
"1984-1977","0","11","0.54","25.988786","0.76","10.3","0.14","15","0.24","10.8147569166667","0.54","0.168029435061639","0.59",,,"-10.4389418348015","0.03"
"1985-1978","0","11","0.51","22.941318","0.43","2.8","0.08","11","0.22","10.5191210138889","0.51","0.168267684423609","0.62",,,"52.0458088980204","0.94"
"1986-1979","0","26","0.81","36.931129","1","39.7342857142857","0.89","51","0.92","26.159838","0.81","0.226013491710341","0.95",,,"2.30545558388106","0.09"
"1987-1980","0","35","1","25.667072","0.7","11.6027777777778","0.16","2","0.08","34.5332208201587","1","0.184669841205603","0.76",,,"68.0638975223513","1"
"1988-1981","100","1","0.3","22.941318","0.43","21","0.41","26","0.51","0.5034916","0.3","0.124074377735745","0.08",,,"15.7469767422416","0.38"
"1989-1982","100","0","0.22","20.20401","0.05","31.4453968253968","0.68","49","0.86","0.205260833333333","0.22","0.167648188810788","0.57",,,"19.9256860392661","0.44"
"1990-1983","100","0","0.19","22.941318","0.43","26.6","0.54","29","0.59","0","0.19","0.156201996931361","0.41",,,"7.75746502594404","0.19"
"1991-1984","0","11","0.59","22.941318","0.43","19.1","0.27","23","0.43","11.184211","0.59","0.170116598743064","0.65",,,"48.5380548208797","0.88"
"1992-1985","100","0","0.19","22.941318","0.43","0","0.05","0","0.05","0","0.19","0.149711651775253","0.35",,,"29.9434925245562","0.59"
"1993-1986","0","19","0.7","22.986319","0.51","24.1","0.49","29","0.59","19.1921967111111","0.7","0.190493005422722","0.81",,,"30.7984246318102","0.62"
"1994-1987","0","27","0.86","26.475988","0.78","28.9","0.62","39","0.73","27.4769904","0.86","0.178036558250239","0.73",,,"23.6921239070602","0.53"
