"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Deberkerbye","1","1","1","1","1","0.65",,"0.94"
"DeberAbaJale","1","1","1","1","1","0.86",,"1"
"DebrAbay","1","1","1","1","1","0.73",,"0.12"
"DebreAliays","1","1","1","1","1","0.73",,"0.12"
"Debrebirhan","1","1","1","1","1","0.81",,"0.94"
"Debrebrhan","1","1","1","1","1","0.84",,"0.94"
"DebreGenet","1","1","1","1","1","0.57",,"0.12"
"DebreGenetA","1","1","1","1","1","0.62",,"0.69"
"DebreGenetK","1","1","1","1","1","0.81",,"0.91"
"DebreGeorgis","1","1","1","0.43","1","0.78",,"0.12"
"DebreKidusan","1","1","1","1","1","0.51",,"0.12"
"Debremawie","1","1","1","1","1","0.65",,"0.12"
"Debreselam","1","1","1","1","1","0.86",,"0.94"
"Debrinetseb","1","1","1","1","1","0.76",,"0.91"
"Dekera","1","1","1","1","1","0.84",,"0.97"
"DembezaAmbaLay","1","1","1","1","1","0.59",,"0.12"
"Derit","1","1","1","0.38","1","0.43",,"0.34"
"Derita","1","1","1","1","1","0.86",,"1"
"Dinkashena","1","1","1","1","1","0.92",,"0.94"
"Ebo","0.92","1","1","1","0.92","0.95",,"1"
"Edagaarbi","1","1","1","1","1","0.49",,"0.88"
"EmbaAhfrom","1","1","1","1","1","0.81",,"0.66"
"EmbachekoGunaguna","1","1","1","1","1","0.86",,"1"
"EndaBagerima","1","1","1","1","1","0.65",,"0.69"
"Endabano","1","1","1","1","1","0.08",,"0.84"
"Endachiwa","1","1","1","1","1","0.76",,"0.66"
"EndaFelasi","1","1","1","1","1","0.84",,"0.84"
"Endagahamus","1","1","1","1","1","0.81",,"0.66"
"Endamariam","1","1","1","1","1","0.73",,"0.84"
"Erba","0.95","1","1","1","0.95","0.95",,"0.97"
"Esiret","1","1","1","1","1","0.7",,"0.94"
"Estifanos","1","1","1","1","1","0.57",,"1"
"Fala","1","1","1","1","1","0.49",,"0.69"
"Felegehiwot","1","1","1","1","1","0.49",,"0.12"
"FelegeWayane","1","1","1","1","1","0.32",,"0.84"
"FikreAlem","1","1","1","1","1","0.62",,"1"
"Filatako","1","1","1","1","1","0.68",,"0.34"
"Gebsit","1","1","1","1","1","0.73",,"0.28"
"Gedayasu","1","1","1","1","1","0.76",,"0.16"
"GelaMatebiya","1","1","1","1","1","0.7",,"1"
"Gendebta","1","1","1","1","1","0.16",,"0.66"
"Geneti","0.92","1","1","1","0.92","0.95",,"1"
"Genfel","1","1","1","1","1","0.78",,"0.84"
"Gera","1","1","1","1","1","0.76",,"0.84"
"Gerjale","0.78","1","1","1","0.78","0.92",,"0.88"
"GetskiMilesiley","1","1","1","1","1","0.86",,"0.88"
"Gijet","1","1","1","1","1","0.86",,"0.88"
"Ginaza","1","1","1","1","1","0.59",,"0.97"
"Golgolemalee","1","1","1","1","1","0.46",,"0.84"
"Goshedur","1","1","1","1","1","0.57",,"0.12"
"Goza","1","1","1","1","1","0.81",,"0.97"
"Grwre","1","1","1","1","1","0.76",,"0.84"
"GuemseAgamet","0.86","1","1","1","0.86","0.62",,"0.84"
"Guroro","1","1","1","1","1","0.92",,"0.91"
"Guya","1","1","1","1","1","0.43",,"0.91"
"Habees","1","1","1","1","1","0.43",,"0.84"
"Hadashtekli","1","1","1","1","1","0.89",,"0.88"
"HadeAlga","0.95","1","1","1","0.95","0.97",,"0.97"
"HadnetK","1","1","1","1","1","0.73",,"0.94"
"HadnetS","0.89","1","1","1","0.89","0.22",,"0.84"
"HadushAdi","0.86","1","1","1","0.86","0.11",,"0.84"
"HadushHiwet","0.86","1","1","1","0.86","0.35",,"0.84"
"HagereGenet","1","1","1","1","1","0.86",,"0.12"
"HagereSelamE","1","1","1","1","1","0.89",,"0.12"
"HagereSelamW","1","1","1","1","1","0.76",,"0.94"
"Hangoda","0.89","1","1","1","0.89","0.22",,"0.84"
"Hareko","1","1","1","1","1","0.86",,"0.94"
"Hawelti","0.92","1","1","1","0.92","0.97",,"1"
"Hayelom","1","1","1","1","1","0.73",,"0.94"
"Hintsa","1","1","1","1","1","0.84",,"0.94"
"HintsaWaza","1","1","1","1","1","0.81",,"0.94"
"HizbaTeklehymanot","0.86","1","1","1","0.86","0.92",,"1"
"ImbaRufael","1","1","1","1","1","0.65",,"0.84"
"Jijqe","1","1","1","1","1","0.89",,"0.91"
"JimanDeregeha","1","1","1","1","1","0.84",,"1"
"Jira","1","1","1","1","1","0.46",,"0.97"
"kabe","1","1","1","1","1","0.73",,"0.97"
"Karima","1","1","1","1","1","0.78",,"0.16"
"Keregna","1","1","1","1","1","0.68",,"0.97"
"Kihen","1","1","1","1","1","0.7",,"0.94"
"Kita","1","1","1","1","1","0.76",,"1"
"Korme","0.78","1","1","1","0.78","0.89",,"0.88"
"Ksadacki","1","1","1","1","1","0.46",,"0.84"
"Kudo","1","1","1","1","1","0.65",,"0.66"
"Kuluferha","1","1","1","1","1","0.41",,"0.88"
"KuluGizeLemlem","0.76","1","1","1","0.76","0.97",,"0.53"
"LaelayDayu","0.78","1","1","1","0.78","0.97",,"0.53"
"Laelayhahaile","1","1","1","1","1","0.81",,"0.66"
"LaelayMegariaTsemri","1","1","1","1","1","0.43",,"0.84"
"Lalaylogomti","1","1","1","1","1","0.76",,"0.66"
"Ledy","1","1","1","1","1","0.7",,"0.28"
"Lemlem","1","1","1","1","1","0.86",,"0.97"
"LemlemArena","1","1","1","1","1","0.78",,"0.94"
"Libo ","1","1","1","1","1","0.7",,"1"
"Limaat","0.76","1","1","1","0.76","0.81",,"0.53"
"Limat","1","1","1","1","1","0.76",,"0.91"
"Lul","1","1","1","1","1","0.84",,"0.16"
"LusinaAbegeldi","1","1","1","1","1","0.76",,"1"
"Maekelawi","1","1","1","1","1","0.81",,"0.66"
"MaekelSegli","1","1","1","1","1","0.86",,"0.84"
"MahbereWeyni","1","1","1","1","1","0.73",,"0.94"
"MariamShewito","1","1","1","1","1","0.65",,"0.69"
"Martadios","1","1","1","1","1","0.78",,"1"
"MayChekemte","1","1","1","1","1","0.57",,"0.66"
"MayNebri","1","1","1","1","1","0.73",,"0.88"
"Maysuru","1","1","1","1","1","0.73",,"0.84"
"MayTeklia","1","1","1","1","1","0.89",,"0.94"
"Mearey","1","1","1","1","1","0.78",,"0.81"
"Mechare","0.92","1","1","1","0.92","0.7",,"0.97"
"Mechena","1","1","1","1","1","0.78",,"1"
"MehalGoncha","1","1","1","1","1","0.62",,"0.34"
"Mekan ","0.86","1","1","1","0.86","0.95",,"0.88"
"MekaneGenet","1","1","1","1","1","0.57",,"0.22"
"Melabesh","1","1","1","0.32","1","0.73",,"0.12"
"MendereMariam","1","1","1","1","1","0.86",,"1"
"Menegobena","1","1","1","1","1","0.46",,"0.28"
"Menji","1","1","1","1","1","0.86",,"0.91"
"Mergech","1","1","1","1","1","0.43",,"0.28"
"Mesanu","1","1","1","1","1","0.49",,"0.94"
"Mesehle","1","1","1","1","1","0.43",,"0.88"
"Meswaeti ","0.86","1","1","1","0.86","0.89",,"0.88"
"Metkel","1","1","1","1","1","0.62",,"0.94"
"MetkelLemat","1","1","1","1","1","0.73",,"0.97"
"Mezbr","1","1","1","1","1","0.54",,"0.84"
"MichelDebre","1","1","1","1","1","0.78",,"1"
"Miraf","1","1","1","1","1","0.62",,"0.28"
"Misema","1","1","1","1","1","0.89",,"0.94"
"Mitad","1","1","1","1","1","0.73",,"0.97"
"MitinaYimach","1","1","1","1","1","0.65",,"0.22"
"Mozen","1","1","1","1","1","0.46",,"0.28"
"Mozutey","1","1","1","1","1","0.76",,"0.88"
"Mtsaiwerki","1","1","1","1","1","0.92",,"0.91"
"Nagash","1","1","1","1","1","0.27",,"0.84"
"Nebarhadinet","1","1","1","1","1","0.92",,"0.97"
"Nefasit","1","1","1","1","1","0.7",,"0.88"
"Negedebrhan","1","1","1","1","1","0.78",,"0.84"
"Niquara","1","1","1","1","1","0.86",,"1"
"Qoraro","1","1","1","1","1","0.86",,"0.94"
"RubaFelege","1","1","1","1","1","0.51",,"0.84"
"Santa gelebeda","1","1","1","1","1","0.73",,"0.91"
"SaratYerawoch","1","1","1","0.24","1","0.7",,"0.22"
"Sefo","1","1","1","1","1","0.84",,"0.66"
"Segena","1","1","1","1","1","0.49",,"0.22"
"Seka","1","1","1","1","1","0.46",,"0.84"
"Selamaya","1","1","1","1","1","0.92",,"1"
"SelamBekalsi","0.76","1","1","1","0.76","0.89",,"0.53"
"Selamber","1","1",,"1","1","0.76",,"0.12"
"SelamgieAmbarie","1","1","1","0.3","1","0.46",,"0.34"
"SelamH","1","1","1","1","1","0.84",,"0.94"
"SelamW","1","1","1","1","1","0.84",,"0.69"
"Selelkula","1","1","1","1","1","0.7",,"0.28"
"SelenWuha","0.76","1","1","1","0.76","0.81",,"0.53"
"Seloda","1","1","1","1","1","0.86",,"0.69"
"Sendada","0.86","1","1","1","0.86","0.43",,"0.84"
"Serawudi","1","1","1","1","1","0.59",,"1"
"Seret","0.51","1","1","1","0.51","0.89",,"0.94"
"Sero","1","1","1","1","1","0.57",,"0.84"
"Shamo","1","1","1","1","1","0.49",,"1"
"ShehochTehara","1","1","1","1","1","0.76",,"1"
"Shekatekli","1","1","1","1","1","0.84",,"0.88"
"Shunge","1","1","1","1","1","0.86",,"1"
"Simret","0.84","1","1","1","0.84","0.59",,"0.78"
"SimretS","0.86","1","1","1","0.86","0.84",,"0.88"
"SimretT","1","1","1","1","1","0.86",,"0.84"
"Sinkata","0.86","1","1","1","0.86","0.62",,"0.84"
"Siye","1","1","1","1","1","0.81",,"0.84"
"Smret","1","1","1","1","1","0.68",,"0.91"
"Sorya","1","1","1","1","1","0.73",,"0.69"
"Suha","1","1","1","1","1","0.76",,"0.28"
"Tahtayhaya","0.92","1","1","1","0.92","0.92",,"0.88"
"TahtayDaeroka","1","1","1","1","1","0.62",,"0.66"
"TahtayLegomti","1","1","1","1","1","0.68",,"0.69"
"TahtayMegariaTsebri","1","1","1","1","1","0.59",,"0.84"
"Tao","1","1","1","1","1","0.92",,"0.88"
"TaraGedam","1","1","1","1","1","0.84",,"0.97"
"TaraSenba","1","1","1","1","1","0.54",,"1"
"Tekea","0.76","1","1","1","0.76","0.49",,"1"
"Tekleweyni","1","1","1","1","1","0.78",,"0.84"
"Tetatiro","1","1","1","1","1","0.65",,"0.28"
"Tibaga","1","1","1","1","1","0.7",,"0.97"
"Tigage","1","1","1","1","1","0.59",,"0.94"
"Tsae","1","1","1","1","1","0.78",,"0.91"
"Tsetsera","1","1","1","1","1","0.84",,"0.69"
"Tseykeme","1","1","1","1","1","0.89",,"0.84"
"Tsigea","0.92","1","1","1","0.92","0.95",,"1"
"Ulaga","0.78","1","1","1","0.78","0.84",,"0.66"
"Wargba","0.92","1","1","1","0.92","1",,"1"
"Wariba","1","1","1","1","1","0.81",,"0.94"
"Wedikeshi","1","1","1","1","1","0.84",,"0.69"
"Werabaye","0.92","1","1","1","0.92","0.92",,"0.88"
"Werkamba","1","1","1","1","1","0.08",,"0.84"
"Wobo","1","1","1","1","1","0.57",,"0.28"
"Wonberoch","1","1","1","1","1","0.78",,"1"
"Wondye","1","1","1","1","1","0.57",,"0.22"
"Worego","1","1","1","1","1","0.73",,"0.28"
"WorgajaWagi","1","1","1","1","1","0.49",,"0.94"
"WoryaMeskel","1","1","1","1","1","0.73",,"0.16"
"Woyenti","1","1","1","1","1","0.16",,"0.66"
"Woynye","1","1","1","1","1","0.43",,"0.28"
"WuhdetG","0.84","1","1","1","0.84","0.62",,"0.78"
"WuhdetK","1","1","1","1","1","0.81",,"0.91"
"WushaTires","1","1","1","1","1","0.59",,"0.97"
"Yedwuha","1","1","1","1","1","0.59",,"0.28"
"Yeju","1","1","1","1","1","0.76",,"0.28"
"Yetefet","1","1","1","1","1","0.46",,"0.12"
"YifagAkababi","1","1","1","1","1","0.78",,"0.97"
"Yitihana","1","1","1","1","1","0.35",,"0.28"
"Zata","1","1","1","1","1","0.54",,"0.94"
"Ziha","1","1","1","1","1","0.65",,"1"
"ZihonHuha","1","1","1","1","1","0.76",,"0.12"
"ZobarYikuanda","1","1","1","0.35","1","0.84",,"0.16"
"Zongi","1","1","1","1","1","0.84",,"0.69"
