"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late","Late"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","75","1","75","1","75","1","75","1","75","1","0.312193578063029","0.92",,,"2.54482586752559","0.03"
"1984-1977","0","75","1","75","1","75","1","75","1","75","1","0.29840630608243","0.73",,,"5.56669598254162","0.09"
"1985-1978","0","75","1","75","1","75","1","75","1","75","1","0.29873457446292","0.76",,,"38.7794169397371","0.47"
"1986-1979","0","75","1","75","1","75","1","75","1","75","1","0.29117379864295","0.59",,,"48.655069130281","0.69"
"1987-1980","48","62","0.05","75","1","75","1","75","1","62.1656759142857","0.05","0.274368591306313","0.22",,,"18.2720958426723","0.22"
"1988-1981","0","75","1","75","1","75","1","75","1","75","1","0.287785248285338","0.54",,,"39.5783633416791","0.53"
"1989-1982","0","75","1","75","1","75","1","75","1","75","1","0.303250923668546","0.81",,,"23.728484991959","0.25"
"1990-1983","0","75","1","75","1","75","1","75","1","75","1","0.320008466436337","0.95",,,"9.39160813302623","0.16"
"1991-1984","0","75","1","75","1","75","1","75","1","75","1","0.311060526920928","0.89",,,"7.14239789931789","0.12"
"1992-1985","0","75","1","75","1","75","1","75","1","75","1","0.303944489102846","0.84",,,"34.109873456973","0.41"
"1993-1986","3","74","0.08","75","1","75","1","75","1","74.252041","0.08","0.305967049075562","0.86",,,"47.8557876310505","0.66"
"1994-1987","0","75","1","75","1","75","1","75","1","75","1","0.325091341213013","0.97",,,"69.6318615285895","0.94"
"1995-1988","0","75","1","75","1","75","1","75","1","75","1","0.287631684336944","0.51",,,"63.0733373972968","0.88"
"1996-1989","0","75","1","75","1","75","1","75","1","75","1","0.249992005081015","0.05",,,"35.5803175921158","0.44"
"1997-1990","0","75","1","75","1","75","1","75","1","75","1","0.254916030788372","0.11",,,"42.1125179697421","0.59"
"1998-1991","0","75","1","75","1","75","1","75","1","75","1","0.296854975369908","0.68",,,"51.0348556074236","0.72"
"1999-1992","0","75","1","75","1","75","1","75","1","75","1","0.299798787725632","0.78",,,"80.4725939101268","0.97"
"2000-1993","0","75","1","75","1","75","1","75","1","75","1","0.3319208","1",,,"40.6","0.56"
"2001-1994","0","75","1","75","1","75","1","75","1","75","1","0.2975302","0.7",,,"32.1","0.34"
"2002-1995","0","75","1","75","1","75","1","75","1","75","1","0.2812768","0.3",,,"4.9","0.06"
"2003-1996","0","75","1","75","1","75","1","75","1","75","1","0.2966723","0.65",,,"46.9","0.62"
"2004-1997","54","60","0.03","75","1","75","1","75","1","60.465006","0.03","0.2949339","0.62",,,"11.1","0.19"
"2005-1998","0","75","1","75","1","75","1","75","1","75","1","0.2817563","0.35",,,"25.3","0.28"
"2006-1999","0","75","1","75","1","75","1","75","1","75","1","0.274411","0.24",,,"38.9","0.5"
"2007-2000","0","75","1","75","1","75","1","75","1","75","1","0.2710607","0.19","27.20967","0.18","81","1"
"2008-2001","0","75","1","75","1","75","1","75","1","75","1","0.2500693","0.08","30.87097","0.27","69.4","0.91"
"2009-2002","0","75","1","75","1","75","1","75","1","75","1","0.2874305","0.49","23.34677","0.09","31","0.31"
"2010-2003","0","75","1","75","1","75","1","75","1","75","1","0.2851597","0.43","32.2258","0.36","60.4","0.84"
"2011-2004","0","75","1","75","1","75","1","75","1","75","1","0.2654757","0.16","36.70161","0.73","53.5","0.75"
"2012-2005","0","75","1","75","1","75","1","75","1","75","1","0.2814078","0.32","34.41936","0.45","53.6","0.78"
"2013-2006","0","75","1","75","1","75","1","75","1","75","1","0.2858697","0.46","36.45161","0.64","33.1","0.38"
"2014-2007","0","75","1","75","1","75","1","75","1","75","1","0.2756652","0.27","49.91129","1","58.4","0.81"
"2015-2008","0","75","1","75","1","75","1","75","1","75","1","0.2466885","0.03","36.00806","0.55",,
"2016-2009","0","75","1","75","1","75","1","75","1","75","1","0.2847557","0.41","38.30645","0.91",,
"2017-2010","0","75","1","75","1","75","1","75","1","75","1","0.2910882","0.57","38.16935","0.82",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2641362","0.14",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.2846279","0.38",,,,
