"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","50","0.78","66.71389","0.89","50","0.35","50","0.46","50","0.78","0.30689136628305","0.89",,,"170.901638043085","1"
"1997-1990","0","69","0.95","71.82436","0.97","75","1","63","0.81","68.625311","0.95","0.307158209558029","0.92",,,"110.711821577754","0.56"
"1998-1991","28","15","0.16","52.51566","0.51","64.9","0.76","53","0.51","15.145429","0.16","0.185983018546406","0.11",,,"93.894527309164","0.31"
"1999-1992","0","43","0.7","52.234","0.46","36.6","0.16","44","0.35","43.22069","0.7","0.23735616670375","0.51",,,"109.894115706403","0.53"
"2000-1993","4","18","0.22","60.56098","0.7","60","0.54","52","0.49","18.498182","0.22","0.219574","0.43",,,"115","0.69"
"2001-1994","0","59","0.84","54.93349","0.57","63.1","0.65","75","1","59.000001","0.84","0.3214667","0.97",,,"33","0.03"
"2002-1995","0","38","0.57","57.77138","0.65","58.4","0.51","55","0.57","38.493164","0.57","0.2157755","0.38",,,"48.1","0.06"
"2003-1996","0","21","0.3","52.234","0.46","62.8","0.62","41","0.3","20.842256","0.3","0.3048766","0.84",,,"113.2","0.62"
"2004-1997","0","25","0.46","52.234","0.46","41.2","0.24","50","0.46","25","0.46","0.2129333","0.3",,,"102.5","0.41"
"2005-1998","0","20","0.27","53.62414","0.54","25","0.08","25","0.05","19.63096","0.27","0.2644913","0.65",,,"128","0.84"
"2006-1999","0","24","0.35","46.97036","0.19","63.6","0.7","73","0.95","23.628415","0.35","0.1891948","0.14",,,"110.8","0.59"
"2007-2000","0","39","0.59","63.13417","0.76","66.3","0.78","55","0.57","38.610644","0.59","0.2889223","0.76","73.45161","0.91","122.7","0.78"
"2008-2001","0","40","0.65","68.22512","0.92","61.2","0.59","64","0.84","39.531395","0.65","0.2360477","0.49","61.45161","0.55","149","0.97"
"2009-2002","0","25","0.46","56.73851","0.62","53","0.41","43","0.32","25","0.46","0.1896374","0.16","66.29033","0.64","94.2","0.34"
"2010-2003","0","32","0.51","51.34258","0.27","55.9","0.46","62","0.78","31.595664","0.51","0.1787266","0.05","58.29032","0.27","104.4","0.44"
"2011-2004","0","51","0.81","63.63077","0.84","68.1","0.81","58","0.68","50.723338","0.81","0.2297463","0.46","60.03226","0.36","120.1","0.75"
"2012-2005","36","14","0.14","52.234","0.46","46.5","0.32","47","0.38","13.9738","0.14","0.218196","0.41","74.03226","1","139.6","0.94"
"2013-2006","0","59","0.86","42.92485","0.05","64.4","0.73","57","0.59","59.297526","0.86","0.2766525","0.73","69.19354","0.82","79.3","0.16"
"2014-2007","0","25","0.46","40.76214","0.03","9.1","0.03","25","0.05","25","0.46","0.1810935","0.08","56.46774","0.18","99.5","0.38"
"2015-2008","0","39","0.62","44.84078","0.16","63.4","0.68","39","0.27","38.6849","0.62","0.2131216","0.32","52.6129","0.09",,
"2016-2009","0","61","0.89","65.38923","0.86","70.5","0.89","62","0.78","60.516531","0.89","0.3083261","0.95","66.85483","0.73",,
"2017-2010","100","4","0.05","50.77399","0.24","37.5","0.19","32","0.16","4.167525","0.05","0.2515624","0.62","60.46775","0.45",,
"2018-2011","0","71","0.97","75","1","75","1","75","1","70.846567","0.97","0.3034354","0.81",,,,
"2019-2012","0","50","0.76","71.19076","0.95","71.9","0.95","48","0.41","49.592423","0.76","0.2492489","0.59",,,,
