"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Boneya","0.32","0.14","0.22","0.14","0.32","0.54",,"0.66"
"Burkoche","0.16","0.11","0.05","0.43","0.16","0.41",,"0.78"
"Cheli","0.14","0.3","0.03","0.11","0.14","0.08",,"0.69"
"Darubekeda","0.38","0.27","0.08","0.08","0.38","0.11",,"0.66"
"Deberkerbye","0.27","0.54","0.32","0.3","0.27","0.43",,"0.88"
"DeberAbaJale","0.03","0.38","0.16","0.05","0.03","0.16",,"0.91"
"DebrAbay","0.16","0.14","0.49","0.54","0.16","0.19",,"0.25"
"DebreAliays","0.51","0.14","0.35","0.35","0.51","0.14",,"0.25"
"Debrebirhan","0.22","0.32","0.11","0.22","0.22","0.05",,"0.69"
"Debrebrhan","0.16","0.38","0.11","0.22","0.16","0.05",,"0.78"
"DebreGenet","0.16","0.38","0.27","0.14","0.16","0.14",,"0.25"
"DebreGenetA","0.11","0.16","0.14","0.35","0.11","0.38",,"0.47"
"DebreGenetK","0.03","0.24","0.19","0.19","0.03","0.57",,"0.66"
"DebreGeorgis","0.3","0.16","0.11","0.38","0.3","0.11",,"0.25"
"DebreKidusan","0.08","0.38","0.19","0.05","0.08","0.08",,"0.25"
"Debremawie","0.35","0.14","0.27","0.22","0.35","0.22",,"0.25"
"Debreselam","0.19","0.19","0.11","0.3","0.19","0.14",,"0.69"
"Debrinetseb","0.08","0.05","0.05","0.14","0.08","0.43",,"0.66"
"Dekera","0.16","0.24","0.11","0.16","0.16","0.05",,"0.75"
"DembezaAmbaLay","0.35","0.14","0.3","0.24","0.35","0.22",,"0.25"
"Derit","0.41","0.24","0.27","0.46","0.41","0.08",,"0.34"
"Derita","0.03","0.43","0.24","0.03","0.03","0.19",,"0.84"
"Dinkashena","0.35","0.27","0.08","0.08","0.35","0.24",,"0.69"
"Ebo","0.51","0.41","0.11","0.43","0.51","0.24",,"0.75"
"Edagaarbi","0.24","0.24","0.08","0.32","0.24","0.57",,"0.91"
"EmbaAhfrom","0.27","0.24","0.08","0.41","0.27","0.59",,"0.94"
"EmbachekoGunaguna","0.11","0.24","0.19","0.19","0.11","0.08",,"0.91"
"EndaBagerima","0.38","0.35","0.14","0.38","0.38","0.27",,"0.47"
"Endabano","0.03","0.05","0.03","0.11","0.03","0.32",,"0.88"
"Endachiwa","0.11","0.11","0.03","0.03","0.11","0.14",,"0.94"
"EndaFelasi","0.03","0.11","0.05","0.16","0.03","0.62",,"0.88"
"Endagahamus","0.05","0.19","0.11","0.51","0.05","0.35",,"0.94"
"Endamariam","0.43","0.19","0.08","0.46","0.43","0.49",,"0.75"
"Erba","0.46","0.65","0.22","0.54","0.46","0.68",,"0.69"
"Esiret","0.14","0.22","0.03","0.05","0.14","0.11",,"0.69"
"Estifanos","0.27","0.38","0.27","0.03","0.27","0.27",,"0.84"
"Fala","0.49","0.41","0.14","0.14","0.49","0.11",,"0.81"
"Felegehiwot","0.16","0.38","0.14","0.05","0.16","0.19",,"0.25"
"FelegeWayane","0.19","0.46","0.08","0.19","0.19","0.22",,"0.59"
"FikreAlem","0.08","0.16","0.03","0.03","0.08","0.16",,"0.59"
"Filatako","0.41","0.24","0.24","0.41","0.41","0.19",,"0.34"
"Gebsit","0.14","0.14","0.43","0.54","0.14","0.11",,"0.66"
"Gedayasu","0.14","0.14","0.46","0.51","0.14","0.19",,"0.69"
"GelaMatebiya","0.03","0.14","0.08","0.14","0.03","0.11",,"0.91"
"Gendebta","0.38","0.35","0.05","0.41","0.38","0.19",,"0.94"
"Geneti","0.51","0.49","0.08","0.38","0.51","0.16",,"0.75"
"Genfel","0.19","0.43","0.05","0.05","0.19","0.35",,"0.59"
"Gera","0.16","0.14","0.19","0.16","0.16","0.16",,"0.41"
"Gerjale","0.51","0.59","0.54","0.7","0.51","0.19",,"0.62"
"GetskiMilesiley","0.03","0.24","0.03","0.05","0.03","0.49",,"0.91"
"Gijet","0.43","0.46","0.08","0.16","0.43","0.19",,"0.91"
"Ginaza","0.22","0.38","0.27","0.03","0.22","0.32",,"0.75"
"Golgolemalee","0.19","0.43","0.05","0.11","0.19","0.41",,"0.59"
"Goshedur","0.16","0.38","0.11","0.03","0.16","0.22",,"0.25"
"Goza","0.03","0.11","0.11","0.03","0.03","0.27",,"0.97"
"Grwre","0.24","0.3","0.08","0.05","0.24","0.38",,"0.41"
"GuemseAgamet","0.32","0.49","0.05","0.08","0.32","0.16",,"0.81"
"Guroro","0.08","0.05","0.08","0.14","0.08","0.43",,"0.66"
"Guya","0.03","0.05","0.08","0.16","0.03","0.54",,"0.66"
"Habees","0.22","0.41","0.05","0.05","0.22","0.57",,"0.59"
"Hadashtekli","0.05","0.35","0.16","0.22","0.05","0.22",,"0.91"
"HadeAlga","0.57","0.51","0.16","0.59","0.57","0.32",,"0.69"
"HadnetK","0.19","0.41","0.05","0.19","0.19","0.32",,"0.94"
"HadnetS","0.3","0.35","0.03","0.03","0.3","0.14",,"0.81"
"HadushAdi","0.27","0.38","0.03","0.03","0.27","0.19",,"0.81"
"HadushHiwet","0.27","0.49","0.03","0.03","0.27","0.35",,"0.81"
"HagereGenet","0.08","0.38","0.27","0.46","0.08","0.11",,"0.25"
"HagereSelamE","0.16","0.14","0.16","0.08","0.16","0.16",,"0.25"
"HagereSelamW","0.08","0.3","0.08","0.11","0.08","0.3",,"0.78"
"Hangoda","0.3","0.35","0.03","0.03","0.3","0.14",,"0.81"
"Hareko","0.05","0.16","0.14","0.19","0.05","0.24",,"0.81"
"Hawelti","0.51","0.65","0.11","0.59","0.51","0.27",,"0.75"
"Hayelom","0.22","0.38","0.05","0.14","0.22","0.27",,"0.69"
"Hintsa","0.19","0.3","0.03","0.11","0.19","0.05",,"0.69"
"HintsaWaza","0.19","0.3","0.08","0.11","0.19","0.05",,"0.69"
"HizbaTeklehymanot","0.46","0.3","0.11","0.3","0.46","0.24",,"0.75"
"ImbaRufael","0.16","0.19","0.14","0.14","0.16","0.35",,"0.41"
"Jijqe","0.11","0.08","0.11","0.14","0.11","0.11",,"0.66"
"JimanDeregeha","0.03","0.43","0.22","0.11","0.03","0.14",,"0.91"
"Jira","0.27","1","0.19","0.08","0.27","0.49",,"0.34"
"kabe","0.3","0.35","0.32","0.03","0.3","0.92",,"0.75"
"Karima","0.16","0.38","0.65","0.62","0.16","0.14",,"0.69"
"Keregna","0.11","0.38","0.35","0.03","0.11","0.7",,"0.75"
"Kihen","0.05","0.35","0.05","0.19","0.05","0.32",,"0.94"
"Kita","0.16","0.14","0.05","0.51","0.16","0.19",,"0.28"
"Korme","0.51","0.57","0.19","0.49","0.51","0.38",,"0.62"
"Ksadacki","0.32","0.11","0.08","0.22","0.32","0.3",,"0.44"
"Kudo","0.27","0.27","0.08","0.27","0.27","0.43",,"0.94"
"Kuluferha","0.24","0.41","0.08","0.24","0.24","0.32",,"0.88"
"KuluGizeLemlem","0.49","0.68","0.16","0.49","0.49","0.24",,"0.56"
"LaelayDayu","0.51","0.68","0.16","0.49","0.51","0.24",,"0.56"
"Laelayhahaile","0.27","0.27","0.08","0.22","0.27","0.54",,"0.94"
"LaelayMegariaTsemri","0.62","0.65","0.08","0.43","0.62","0.24",,"0.75"
"Lalaylogomti","0.11","0.14","0.08","0.08","0.11","0.46",,"0.94"
"Ledy","0.16","0.14","0.41","0.73","0.16","0.32",,"0.66"
"Lemlem","0.16","0.08","0.05","0.16","0.16","0.03",,"0.75"
"LemlemArena","0.19","0.51","0.41","0.41","0.19","0.41",,"0.81"
"Libo ","0.03","0.43","0.27","0.03","0.03","0.38",,"0.84"
"Limaat","0.49","0.65","0.19","0.57","0.49","0.38",,"0.56"
"Limat","0.03","0.3","0.14","0.24","0.03","0.51",,"0.66"
"Lul","0.19","0.16","0.27","0.3","0.19","0.14",,"0.69"
"LusinaAbegeldi","0.05","0.14","0.08","0.14","0.05","0.03",,"0.91"
"Maekelawi","0.05","0.19","0.11","0.51","0.05","0.35",,"0.94"
"MaekelSegli","0.03","0.05","0.05","0.16","0.03","0.43",,"0.88"
"MahbereWeyni","0.19","0.41","0.05","0.19","0.19","0.24",,"0.94"
"MariamShewito","0.38","0.32","0.05","0.38","0.38","0.27",,"0.47"
"Martadios","0.03","0.16","0.14","0.03","0.03","0.22",,"0.84"
"MayChekemte","0.16","0.22","0.11","0.51","0.16","0.57",,"0.94"
"MayNebri","0.24","0.24","0.05","0.19","0.24","0.27",,"0.91"
"Maysuru","0.43","0.19","0.08","0.51","0.43","0.49",,"0.75"
"MayTeklia","0.19","0.32","0.11","0.16","0.19","0.14",,"0.69"
"Mearey","0.16","0.49","0.08","0.14","0.16","0.24",,"0.88"
"Mechare","0.54","0.46","0.11","0.62","0.54","0.27",,"0.91"
"Mechena","0.03","0.38","0.27","0.14","0.03","0.24",,"0.91"
"MehalGoncha","0.43","0.3","0.08","0.22","0.43","0.16",,"0.34"
"Mekan ","0.49","0.35","0.35","0.38","0.49","0.27",,"0.62"
"MekaneGenet","0.49","0.38","0.08","0.08","0.49","0.14",,"0.19"
"Melabesh","0.22","0.14","0.16","0.14","0.22","0.11",,"0.25"
"MendereMariam","0.14","0.08","0.43","0.03","0.14","0.16",,"0.88"
"Menegobena","0.14","0.38","0.3","0.62","0.14","0.05",,"0.66"
"Menji","0.03","0.05","0.05","0.11","0.03","0.51",,"0.66"
"Mergech","0.14","0.38","0.32","0.7","0.14","0.22",,"0.66"
"Mesanu","0.24","0.51","0.14","0.3","0.24","0.59",,"0.94"
"Mesehle","0.35","0.24","0.16","0.41","0.35","0.43",,"0.88"
"Meswaeti ","0.49","0.41","0.11","0.38","0.49","0.32",,"0.62"
"Metkel","0.05","0.11","0.03","0.08","0.05","0.16",,"0.78"
"MetkelLemat","0.19","0.38","0.16","0.19","0.19","0.08",,"0.75"
"Mezbr","0.3","0.51","0.11","0.43","0.3","0.62",,"0.75"
"MichelDebre","0.14","0.11","0.32","0.03","0.14","0.35",,"0.88"
"Miraf","0.16","0.14","0.32","0.22","0.16","0.16",,"0.66"
"Misema","1","0.14","1","1","1","0.46",,"0.78"
"Mitad","0.11","0.16","0.35","0.03","0.11","0.35",,"0.75"
"MitinaYimach","0.3","0.14","0.11","0.27","0.3","0.11",,"0.19"
"Mozen","0.14","0.38","0.3","0.19","0.14","0.05",,"0.66"
"Mozutey","0.19","0.43","0.03","0.03","0.19","0.03",,"0.91"
"Mtsaiwerki","0.03","0.05","0.14","0.16","0.03","0.41",,"0.66"
"Nagash","0.22","0.46","0.03","0.05","0.22","0.68",,"0.59"
"Nebarhadinet","0.16","0.46","0.05","0.16","0.16","0.16",,"0.75"
"Nefasit","0.24","0.3","0.05","0.11","0.24","0.59",,"0.88"
"Negedebrhan","0.38","0.27","0.08","0.05","0.38","0.41",,"0.41"
"Niquara","0.11","0.14","0.03","0.22","0.11","0.05",,"0.28"
"Qoraro","0.14","0.14","0.03","0.3","0.14","0.24",,"0.69"
"RubaFelege","0.19","0.46","0.05","0.14","0.19","0.38",,"0.59"
"Santa gelebeda","0.11","0.16","0.03","0.19","0.11","0.19",,"0.78"
"SaratYerawoch","0.62","0.38","0.11","0.38","0.62","0.11",,"0.19"
"Sefo","0.27","0.24","0.08","0.16","0.27","0.43",,"0.94"
"Segena","0.62","0.38","0.08","0.27","0.62","0.16",,"0.19"
"Seka","0.32","0.19","0.22","0.19","0.32","0.32",,"0.44"
"Selamaya","0.03","0.27","0.03","0.11","0.03","0.03",,"0.91"
"SelamBekalsi","0.49","0.68","0.19","0.57","0.49","0.32",,"0.56"
"Selamber","0.51","0.14",,"0.3","0.51","0.08",,"0.25"
"SelamgieAmbarie","0.43","0.3","0.14","0.3","0.43","0.16",,"0.34"
"SelamH","0.27","0.46","0.03","0.03","0.27","0.05",,"0.69"
"SelamW","0.08","0.11","0.03","0.3","0.08","0.24",,"0.47"
"Selelkula","0.16","0.14","0.35","0.59","0.16","0.35",,"0.66"
"SelenWuha","0.49","0.65","0.19","0.49","0.49","0.16",,"0.56"
"Seloda","0.14","0.22","0.08","0.35","0.14","0.27",,"0.47"
"Sendada","0.32","0.35","0.03","0.05","0.32","0.57",,"0.59"
"Serawudi","0.03","0.38","0.35","0.03","0.03","0.22",,"0.84"
"Seret","0.35","0.27","0.19","0.22","0.35","0.32",,"0.81"
"Sero","0.43","0.54","0.08","0.62","0.43","0.62",,"0.75"
"Shamo","0.27","0.38","0.32","0.03","0.27","0.24",,"0.84"
"ShehochTehara","0.22","0.38","0.32","0.03","0.22","0.24",,"0.84"
"Shekatekli","0.05","0.35","0.11","0.24","0.05","0.3",,"0.91"
"Shunge","0.03","0.24","0.03","0.14","0.03","0.03",,"0.91"
"Simret","0.54","0.16","0.08","0.35","0.54","0.59",,"0.88"
"SimretS","0.49","0.35","0.11","0.19","0.49","0.3",,"0.62"
"SimretT","0.16","0.14","0.11","0.08","0.16","0.22",,"0.41"
"Sinkata","0.32","0.49","0.05","0.08","0.32","0.16",,"0.81"
"Siye","0.19","0.14","0.11","0.05","0.19","0.19",,"0.41"
"Smret","0.03","0.05","0.19","0.19","0.03","0.49",,"0.66"
"Sorya","0.51","0.32","0.11","0.11","0.51","0.03",,"0.81"
"Suha","0.14","0.38","0.3","0.62","0.14","0.22",,"0.66"
"Tahtayhaya","0.54","0.57","0.11","0.38","0.54","0.24",,"0.62"
"TahtayDaeroka","0.19","0.19","0.08","0.43","0.19","0.38",,"0.94"
"TahtayLegomti","0.11","0.11","0.05","0.14","0.11","0.32",,"0.47"
"TahtayMegariaTsebri","0.62","0.68","0.08","0.43","0.62","0.46",,"0.75"
"Tao","0.51","0.51","0.54","0.7","0.51","0.16",,"0.62"
"TaraGedam","0.11","0.43","0.3","0.03","0.11","0.19",,"0.75"
"TaraSenba","0.03","0.16","0.08","0.11","0.03","0.32",,"0.91"
"Tekea","0.46","0.24","0.22","0.27","0.46","0.57",,"0.78"
"Tekleweyni","0.19","0.24","0.11","0.08","0.19","0.46",,"0.41"
"Tetatiro","0.14","0.14","0.51","0.68","0.14","0.08",,"0.19"
"Tibaga","0.22","0.38","0.32","0.03","0.22","0.68",,"0.75"
"Tigage","0.19","0.27","0.05","0.43","0.19","0.35",,"0.78"
"Tsae","0.08","0.11","0.11","0.32","0.08","0.43",,"0.78"
"Tsetsera","0.49","0.38","0.14","0.16","0.49","0.14",,"0.81"
"Tseykeme","0.11","0.27","0.14","0.16","0.11","0.14",,"0.41"
"Tsigea","0.51","0.49","0.08","0.38","0.51","0.16",,"0.75"
"Ulaga","0.49","0.68","0.16","0.51","0.49","0.54",,"0.47"
"Wargba","0.51","0.49","0.19","0.46","0.51","0.32",,"0.75"
"Wariba","0.11","0.24","0.16","0.35","0.11","0.22",,"1"
"Wedikeshi","0.14","0.22","0.08","0.35","0.14","0.43",,"0.47"
"Werabaye","0.54","0.57","0.16","0.54","0.54","0.08",,"0.62"
"Werkamba","0.03","0.05","0.03","0.11","0.03","0.32",,"0.88"
"Wobo","0.14","0.14","0.43","0.73","0.14","0.16",,"0.19"
"Wonberoch","0.03","0.43","0.14","0.08","0.03","0.14",,"0.91"
"Wondye","0.62","0.38","0.05","0.22","0.62","0.22",,"0.19"
"Worego","0.16","0.14","0.41","0.57","0.16","0.22",,"0.66"
"WorgajaWagi","0.03","0.11","0.03","0.03","0.03","0.43",,"0.75"
"WoryaMeskel","0.16","0.14","0.16","0.14","0.16","0.14",,"0.69"
"Woyenti","0.38","0.35","0.08","0.35","0.38","0.51",,"0.94"
"Woynye","0.16","0.16","0.22","0.11","0.16","0.32",,"0.66"
"WuhdetG","0.54","0.22","0.11","0.57","0.54","0.65",,"0.88"
"WuhdetK","0.08","0.16","0.03","0.14","0.08","0.51",,"0.78"
"WushaTires","0.22","0.38","0.38","0.03","0.22","0.46",,"0.75"
"Yedwuha","0.16","0.38","0.59","0.78","0.16","0.11",,"0.66"
"Yeju","0.14","0.38","0.49","0.46","0.14","0.08",,"0.19"
"Yetefet","0.49","0.38","0.08","0.08","0.49","0.16",,"0.25"
"YifagAkababi","0.22","0.38","0.3","0.03","0.22","0.35",,"0.75"
"Yitihana","0.16","0.16","0.43","0.57","0.16","0.43",,"0.66"
"Zata","0.43","0.27","0.14","0.14","0.43","0.14",,"0.66"
"Ziha","0.03","0.38","0.22","0.05","0.03","0.27",,"0.84"
"ZihonHuha","0.35","0.16","0.3","0.24","0.35","0.11",,"0.25"
"ZobarYikuanda","0.16","0.14","0.11","0.27","0.16","0.22",,"0.69"
"Zongi","0.08","0.11","0.03","0.3","0.08","0.24",,"0.47"
