"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mechare","Mechare","Mechare","Mechare","Mechare","Mechare","Mechare","Mechare"
"Region","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo","RayaAzebo"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","9","0.84","0","34","0.35","0","0"
"1984-1977","100","0","0.59","85","9","0.05","184.92","0"
"1985-1978","100","0","0.54","0","44","0.62","100","0"
"1986-1979","100","0","0.54","15","25","0.19","114.85","0"
"1987-1980","100","1","0.62","85","9","0.08","184.8","0"
"1988-1981","100","0","0.54","0","53","0.89","100","0"
"1989-1982","100","0","0.57","0","32","0.32","100","0"
"1990-1983","100","0","0.54","0","45","0.68","100","0"
"1991-1984","0","7","0.81","0","50","0.84","0","0"
"1992-1985","100","0","0.54","17","25","0.16","116.67","0"
"1993-1986","0","12","0.95","0","35","0.38","0","0"
"1994-1987","100","0","0.54","0","32","0.3","100","0"
"1995-1988","100","3","0.7","0","38","0.43","100","0"
"1996-1989","0","9","0.86","0","38","0.46","0","0"
"1997-1990","0","41","1","0","50","0.84","0","0"
"1998-1991","100","0","0.54","0","73","0.97","100","0"
"1999-1992","100","0","0.54","0","58","0.92","100","0"
"2000-1993","100","0","0.54","3","28","0.24","102.97","0"
"2001-1994","0","25","0.97","0","44","0.65","0","0"
"2002-1995","0","6","0.78","0","29","0.27","0","0"
"2003-1996","0","9","0.89","0","40","0.57","0","0"
"2004-1997","0","10","0.92","70","12","0.11","69.75","0"
"2005-1998","100","0","0.54","0","38","0.49","100","0"
"2006-1999","100","3","0.68","0","50","0.84","100","0"
"2007-2000","100","3","0.65","0","75","1","100","0"
"2008-2001","100","0","0.54","0","49","0.73","100","0"
"2009-2002","100","0","0.54","0","38","0.51","100","0"
"2010-2003","100","0","0.54","0","49","0.76","100","0"
"2011-2004","100","0","0.54","0","46","0.7","100","1"
"2012-2005","100","0","0.54","0","39","0.54","100","0"
"2013-2006","100","0","0.54","0","52","0.86","100","1"
"2014-2007","100","0","0.54","17","25","0.16","116.67","1"
"2015-2008","100","0","0.54","94","7","0.03","193.75","1"
"2016-2009","100","0","0.54","0","62","0.95","100","1"
"2017-2010","100","0","0.54","0","40","0.59","100","0"
"2018-2011","100","5","0.76","9","27","0.22","108.7","0"
"2019-2012","100","5","0.73","0","37","0.41","100","0"
