"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Mezbr","Mezbr","Mezbr","Mezbr","Mezbr","Mezbr","Mezbr","Mezbr"
"Region","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom","Ahferom"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","0","28","0.76","25","53","0.14","24.77","0"
"1984-1977","0","30","0.81","0","59","0.27","0","0"
"1985-1978","83","6","0.19","0","75","1","82.78","0"
"1986-1979","0","41","0.89","0","75","1","0","0"
"1987-1980","0","56","1","0","64","0.32","0","0"
"1988-1981","100","4","0.14","0","75","1","100","0"
"1989-1982","100","3","0.08","21","54","0.16","121.31","0"
"1990-1983","100","0","0.05","0","65","0.38","100","0"
"1991-1984","0","20","0.57","0","75","1","0","1"
"1992-1985","0","11","0.3","0","71","0.54","0","0"
"1993-1986","0","26","0.73","0","68","0.46","0","0"
"1994-1987","0","50","0.95","0","75","1","0","0"
"1995-1988","0","13","0.35","0","75","1","0","0"
"1996-1989","0","33","0.86","0","70","0.51","0","1"
"1997-1990","0","55","0.97","0","75","1","0","0"
"1998-1991","0","20","0.59","0","75","1","0","0"
"1999-1992","74","6","0.22","0","75","1","73.92","0"
"2000-1993","0","24","0.62","0","65","0.35","0","0"
"2001-1994","100","3","0.11","0","70","0.49","100","0"
"2002-1995","0","13","0.46","38","50","0.08","38.02","0"
"2003-1996","0","19","0.51","0","67","0.43","0","0"
"2004-1997","0","19","0.54","45","48","0.05","45.13","0"
"2005-1998","0","12","0.32","2","59","0.24","1.83","1"
"2006-1999","0","30","0.84","14","56","0.22","13.71","0"
"2007-2000","0","13","0.38","0","75","1","0","0"
"2008-2001","0","18","0.49","0","75","1","0","0"
"2009-2002","0","13","0.43","0","73","0.59","0","0"
"2010-2003","0","11","0.27","21","54","0.19","20.81","0"
"2011-2004","0","25","0.7","37","50","0.11","37.46","0"
"2012-2005","0","25","0.7","0","75","1","0","0"
"2013-2006","0","25","0.7","0","66","0.41","0","0"
"2014-2007","16","8","0.24","0","75","1","16.3","0"
"2015-2008","100","0","0.05","0","60","0.3","100","0"
"2016-2009","0","13","0.41","0","75","1","0","0"
"2017-2010","100","4","0.16","0","71","0.57","100","0"
"2018-2011","0","29","0.78","0","75","1","0","0"
"2019-2012","0","42","0.92","62","44","0.03","61.99","0"
