"","V1","V2","V3","V4","V5","V6","V7","V8"
"Name","Anigot","Anigot","Anigot","Anigot","Anigot","Anigot","Anigot","Anigot"
"Region","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem","Libo Kemkem"
"Data","Pay","AdjRain","Rank","Pay","AdjRain","Rank","PaySum","Bad"
"Timing","Early","Early","Early","Late","Late","Late","All","All"
"Source","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","ARC_Index","Team"
"1983-1976","53","27","0.05","0","75","1","53.07","0"
"1984-1977","0","50","0.51","0","75","1","0","0"
"1985-1978","0","39","0.27","0","75","1","0","0"
"1986-1979","2","39","0.24","0","75","1","2.15","0"
"1987-1980","0","75","1","48","62","0.05","48.12","0"
"1988-1981","0","64","0.7","0","75","1","0","0"
"1989-1982","0","68","0.73","0","75","1","0","0"
"1990-1983","0","50","0.51","0","75","1","0","0"
"1991-1984","38","30","0.11","0","75","1","37.72","1"
"1992-1985","4","38","0.22","0","75","1","3.88","0"
"1993-1986","0","60","0.65","2","75","0.14","1.6","0"
"1994-1987","0","75","1","0","75","1","0","0"
"1995-1988","0","60","0.68","0","75","1","0","0"
"1996-1989","0","75","1","0","75","1","0","1"
"1997-1990","0","74","0.81","8","73","0.08","8.04","0"
"1998-1991","0","59","0.62","0","75","1","0","1"
"1999-1992","6","38","0.19","0","75","1","6.17","1"
"2000-1993","0","43","0.35","0","75","1","0","0"
"2001-1994","0","74","0.84","0","75","1","0","0"
"2002-1995","0","50","0.41","0","75","1","0","0"
"2003-1996","0","43","0.32","0","75","1","0","0"
"2004-1997","82","20","0.03","57","59","0.03","139.53","0"
"2005-1998","0","40","0.3","0","75","1","0","0"
"2006-1999","0","71","0.76","0","75","1","0","0"
"2007-2000","0","55","0.59","0","75","1","0","0"
"2008-2001","0","75","1","0","75","1","0","0"
"2009-2002","0","54","0.57","0","75","1","0","0"
"2010-2003","16","35","0.16","0","75","1","16.02","0"
"2011-2004","0","75","1","0","75","1","0","0"
"2012-2005","0","51","0.54","0","75","1","0","0"
"2013-2006","0","45","0.38","0","75","1","0","0"
"2014-2007","38","30","0.08","0","75","1","38.43","0"
"2015-2008","0","50","0.51","0","75","1","0","0"
"2016-2009","0","50","0.51","0","75","1","0","0"
"2017-2010","19","35","0.14","0","75","1","19.25","0"
"2018-2011","0","75","1","0","75","1","0","0"
"2019-2012","0","72","0.78","7","73","0.11","6.77","0"
