"","ARC_Index","CHIRPDK","TAMSAT3","ENACTSDK","ARC","MIXEDVEGg","SWI-15","MIXEDET"
"Anigot","1","1","1","1","1","0.65","0.82","0.66"
"Ansheb","1","1","1","1","1","0.65","1","0.5"
"AquaShumoch","1","1","1","1","1","0.46","0.91","0.72"
"Aquha","0.46","1","1","1","0.46","0.43","0.91","0.78"
"Arena","0.32","1","1","1","0.32","0.38","0.55","0.75"
"Asmena","0.81","1","1","0.35","0.81","0.05","0.64","0.78"
"Asta","1","1","1","1","1","0.41","0.91","0.66"
"Atakilti","0.24","1","1","1","0.24","0.81","0.73","0.69"
"AwetBikalsi","0.35","1","1","1","0.35","0.7","0.55","0.69"
"AwusaMeda","1","1","1","0.32","1","0.86","1","0.69"
"Ayba","0.68","1","1","0.22","0.68","0.73","0.91","0.78"
"Aynalem","0.57","1","1","1","0.57","0.32","0.27","0.72"
"Bala","0.57","0.08","0.46","0.08","0.57","0.7","0.82","0.94"
"Balarab","0.49","1","1","1","0.49","0.51","0.91","0.78"
"Bamba","0.24","1","1","1","0.24","0.46","0.64","0.66"
"BarkaAdiswha","0.57","1","1","1","0.57","0.27","0.82","0.72"
"Begasheka","0.19","1","1","1","0.19","0.7","0.91","0.69"
"Berlay","1","1","1","1","1","0.73","1","0.69"
"Betgebez","0.57","1","1","1","0.57","0.03","0.27","0.75"
"Bethans","0.24","1","1","0.19","0.24","0.7","0.73","0.53"
"BilbWuha","1","1","1","1","1","0.38","0.91","0.47"
"Birkutea","1","1","1","1","1","0.43","0.91","0.66"
"Boneya","1","1","1","1","1","0.51","1","0.62"
"Burkoche","0.46","1","1","1","0.46","0.41","0.91","0.78"
"Cheli","1","1","1","1","1","0.89","0.73","0.66"
"Darubekeda","0.73","1","1","1","0.73","0.32","1","0.81"
"Deberkerbye","1","1","1","1","1","0.97","0.73","0.56"
"DeberAbaJale","1","1","1","1","1","0.59","0.91","0.72"
"DebrAbay","1","1","1","1","1","0.92","0.91","0.69"
"DebreAliays","1","1","1","1","1","0.84","1","0.69"
"Debrebirhan","0.62","1","1","1","0.62","0.41","0.36","0.81"
"Debrebrhan","0.54","1","1","1","0.54","0.46","0.27","0.44"
"DebreGenet","1","1","1","1","1","0.59","0.91","0.69"
"DebreGenetA","0.22","1","1","1","0.22","0.51","0.64","0.53"
"DebreGenetK","0.22","1","1","1","0.22","0.59","0.91","0.69"
"DebreGeorgis","1","1","1","0.24","1","0.89","1","0.69"
"DebreKidusan","1","1","1","1","1","0.89","0.91","0.69"
"Debremawie","1","1","1","1","1","0.78","0.91","0.69"
"Debreselam","0.68","1","1","1","0.68","0.3","0.36","0.81"
"Debrinetseb","0.16","1","1","1","0.16","0.95","0.73","0.69"
"Dekera","1","1","1","1","1","0.68","0.55","0.66"
"DembezaAmbaLay","1","1","1","1","1","0.76","1","0.69"
"Derit","1","1","1","1","1","0.62","0.82","0.62"
"Derita","1","1","1","1","1","0.32","0.91","0.66"
"Dinkashena","1","1","1","1","1","0.59","1","0.91"
"Ebo","0.89","0.11","1","0.3","0.89","0.46","0.91","0.78"
"Edagaarbi","0.76","1","1","1","0.76","0.59","0.36","0.72"
"EmbaAhfrom","0.57","1","1","1","0.57","0.49","0.36","0.56"
"EmbachekoGunaguna","1","1","1","1","1","0.68","0.91","0.72"
"EndaBagerima","0.32","1","1","1","0.32","0.43","0.73","0.53"
"Endabano","0.41","1","1","1","0.41","0.84","0.64","0.56"
"Endachiwa","0.22","1","1","1","0.22","0.46","0.45","0.56"
"EndaFelasi","0.3","1","1","1","0.3","0.38","0.64","0.56"
"Endagahamus","0.24","1","1","1","0.24","0.27","0.55","0.56"
"Endamariam","0.62","1","1","1","0.62","0.43","0.36","0.75"
"Erba","0.7","0.16","0.49","0.11","0.7","0.59","0.82","0.72"
"Esiret","1","1","1","1","1","0.81","0.64","0.66"
"Estifanos","1","1","1","1","1","0.43","0.91","0.66"
"Fala","0.68","1","1","1","0.68","0.41","0.82","0.81"
"Felegehiwot","1","1","1","1","1","0.51","0.91","0.69"
"FelegeWayane","0.59","1","1","0.38","0.59","0.14","0.91","0.72"
"FikreAlem","0.78","1","1","1","0.78","0.68","0.91","0.66"
"Filatako","1","1","1","1","1","0.59","0.82","0.62"
"Gebsit","1","1","1","1","1","0.86","0.91","0.62"
"Gedayasu","1","1","1","1","1","0.54","1","0.5"
"GelaMatebiya","1","1","1","1","1","0.86","0.91","0.72"
"Gendebta","0.32","1","1","1","0.32","0.84","0.45","0.56"
"Geneti","0.86","1","1","0.27","0.86","0.41","0.91","0.78"
"Genfel","0.59","1","1","1","0.59","0.27","0.45","0.72"
"Gera","0.14","1","1","1","0.14","0.59","0.18","0.53"
"Gerjale","0.62","0.08","0.43","0.11","0.62","0.51","0.82","0.78"
"GetskiMilesiley","0.32","1","1","1","0.32","0.73","0.82","0.69"
"Gijet","0.43","1","1","1","0.43","0.92","0.64","0.69"
"Ginaza","1","1","1","1","1","0.7","0.82","0.38"
"Golgolemalee","0.59","1","1","1","0.59","0.24","0.91","0.72"
"Goshedur","1","1","1","1","1","0.24","0.91","0.69"
"Goza","1","1","1","1","1","0.32","0.91","0.47"
"Grwre","0.3","1","1","1","0.3","0.51","0.64","0.53"
"GuemseAgamet","0.78","1","1","1","0.78","0.14","0.45","0.78"
"Guroro","0.16","1","1","1","0.16","0.95","0.73","0.69"
"Guya","1","1","1","1","1","0.92","0.55","0.69"
"Habees","0.57","1","1","1","0.57","0.38","0.82","0.72"
"Hadashtekli","0.08","1","1","1","0.08","0.86","0.64","0.69"
"HadeAlga","0.86","0.24","1","0.19","0.86","0.59","0.82","0.72"
"HadnetK","0.57","1","1","1","0.57","0.16","0.45","0.41"
"HadnetS","0.86","1","1","1","0.86","0.08","0.36","0.78"
"HadushAdi","0.81","1","1","0.27","0.81","0.03","0.45","0.78"
"HadushHiwet","0.81","1","1","0.46","0.81","0.03","0.45","0.78"
"HagereGenet","1","1","1","1","1","0.65","0.91","0.69"
"HagereSelamE","1","1","1","1","1","0.95","0.91","0.69"
"HagereSelamW","0.7","1","1","1","0.7","0.54","0.64","0.5"
"Hangoda","0.86","1","1","1","0.86","0.08","0.36","0.78"
"Hareko","0.49","1","1","1","0.49","0.62","0.64","0.75"
"Hawelti","0.86","1","1","0.38","0.86","0.51","0.91","0.78"
"Hayelom","0.57","1","1","1","0.57","0.27","0.36","0.81"
"Hintsa","0.46","1","1","1","0.46","0.86","0.82","0.66"
"HintsaWaza","0.46","1","1","1","0.46","0.95","0.82","0.66"
"HizbaTeklehymanot","0.65","1","1","0.41","0.65","0.59","0.91","0.78"
"ImbaRufael","0.14","1","1","1","0.14","0.41","0.64","0.53"
"Jijqe","0.16","1","1","1","0.16","0.78","0.18","0.69"
"JimanDeregeha","1","1","1","1","1","0.76","0.91","0.72"
"Jira","1","1","1","1","1","0.7","0.91","0.66"
"kabe","1","1","1","1","1","0.14","0.55","0.38"
"Karima","1","1","1","1","1","0.89","0.91","0.5"
"Keregna","1","1","1","1","1","0.3","0.55","0.38"
"Kihen","0.46","1","1","1","0.46","0.3","0.45","0.41"
"Kita","0.38","1","1","1","0.38","0.59","1","0.72"
"Korme","0.62","0.08","0.46","0.14","0.62","0.73","0.82","0.78"
"Ksadacki","0.11","1","1","1","0.11","0.84","0.73","0.44"
"Kudo","0.57","1","1","1","0.57","0.62","0.36","0.56"
"Kuluferha","0.14","1","1","1","0.14","0.92","0.73","0.59"
"KuluGizeLemlem","0.57","0.08","0.49","0.14","0.57","0.3","0.82","0.94"
"LaelayDayu","0.62","0.08","0.49","0.14","0.62","0.3","0.82","0.94"
"Laelayhahaile","0.57","1","1","1","0.57","0.43","0.45","0.56"
"LaelayMegariaTsemri","0.51","1","1","1","0.51","0.51","0.36","0.75"
"Lalaylogomti","0.22","1","1","1","0.22","0.32","0.55","0.56"
"Ledy","1","1","1","1","1","0.43","1","0.62"
"Lemlem","1","1","1","1","1","0.54","0.73","0.66"
"LemlemArena","0.59","1","1","1","0.59","0.62","0.55","0.75"
"Libo ","1","1","1","1","1","0.43","0.91","0.66"
"Limaat","0.57","0.32","0.49","0.16","0.57","0.27","0.82","0.94"
"Limat","0.22","1","1","1","0.22","0.95","0.73","0.69"
"Lul","1","1","1","1","1","0.86","0.91","0.5"
"LusinaAbegeldi","1","1","1","1","1","0.84","0.91","0.72"
"Maekelawi","0.24","1","1","1","0.24","0.27","0.55","0.56"
"MaekelSegli","0.27","1","1","1","0.27","0.46","0.64","0.56"
"MahbereWeyni","0.57","1","1","1","0.57","0.16","0.27","0.41"
"MariamShewito","0.32","1","1","1","0.32","0.59","0.55","0.53"
"Martadios","1","1","1","1","1","0.49","0.91","0.66"
"MayChekemte","0.24","1","1","1","0.24","0.24","0.45","0.56"
"MayNebri","0.7","1","1","1","0.7","0.57","0.36","0.72"
"Maysuru","0.62","1","1","1","0.62","0.43","0.36","0.75"
"MayTeklia","0.46","1","1","1","0.46","0.95","0.82","0.66"
"Mearey","1","1","1","1","1","0.7","0.55","0.66"
"Mechare","0.86","0.49","1","0.24","0.86","0.76","0.82","0.88"
"Mechena","1","1","1","1","1","0.59","0.91","0.72"
"MehalGoncha","1","1","1","1","1","0.76","0.82","0.62"
"Mekan ","0.62","0.03","1","0.35","0.62","0.68","0.91","0.78"
"MekaneGenet","1","1","1","1","1","0.68","1","0.62"
"Melabesh","1","1","1","0.24","1","0.95","1","0.69"
"MendereMariam","1","1","1","1","1","0.38","0.91","0.34"
"Menegobena","1","1","1","1","1","0.81","1","0.62"
"Menji","0.24","1","1","1","0.24","0.84","0.73","0.69"
"Mergech","1","1","1","1","1","0.84","1","0.62"
"Mesanu","0.54","1","1","1","0.54","0.14","0.64","0.41"
"Mesehle","0.08","1","1","1","0.08","0.81","0.73","0.59"
"Meswaeti ","0.62","0.05","1","0.51","0.62","0.78","0.82","0.78"
"Metkel","0.35","1","1","1","0.35","0.84","0.64","0.5"
"MetkelLemat","0.38","1","1","1","0.38","0.92","0.82","0.66"
"Mezbr","0.41","1","1","1","0.41","0.19","0.27","0.75"
"MichelDebre","1","1","1","1","1","0.32","0.91","0.34"
"Miraf","1","1","1","1","1","0.54","1","0.62"
"Misema","0.11","1","1","1","0.11","0.81","0.64","0.72"
"Mitad","1","1","1","1","1","0.35","0.91","0.38"
"MitinaYimach","1","1","1","1","1","0.76","1","0.62"
"Mozen","1","1","1","1","1","0.81","1","0.62"
"Mozutey","0.76","1","1","1","0.76","0.16","0.27","0.72"
"Mtsaiwerki","1","1","1","1","1","0.78","0.64","0.69"
"Nagash","0.65","1","1","1","0.65","0.41","0.45","0.72"
"Nebarhadinet","1","1","1","1","1","0.49","0.55","0.66"
"Nefasit","0.14","1","1","1","0.14","0.05","0.73","0.59"
"Negedebrhan","1","1","1","1","1","0.7","0.64","0.53"
"Niquara","1","1","1","1","1","0.59","0.91","0.72"
"Qoraro","0.62","1","1","1","0.62","0.62","0.55","0.81"
"RubaFelege","0.59","1","1","1","0.59","0.41","0.91","0.72"
"Santa gelebeda","0.46","1","1","1","0.46","0.78","0.55","0.75"
"SaratYerawoch","1","1","1","1","1","0.89","1","0.62"
"Sefo","0.57","1","1","1","0.57","0.38","0.45","0.56"
"Segena","1","1","1","1","1","0.92","1","0.62"
"Seka","0.11","1","1","1","0.11","0.51","0.73","0.44"
"Selamaya","1","1","1","1","1","0.76","0.91","0.72"
"SelamBekalsi","0.57","0.08","0.49","0.16","0.57","0.24","0.82","0.94"
"Selamber","1","1",,"1","1","1","1","0.69"
"SelamgieAmbarie","1","1","1","1","1","0.84","0.91","0.62"
"SelamH","0.7","1","1","1","0.7","0.41","0.36","0.81"
"SelamW","0.35","1","1","1","0.35","0.32","0.55","0.53"
"Selelkula","1","1","1","1","1","0.57","1","0.62"
"SelenWuha","0.57","0.32","0.49","0.14","0.57","0.3","0.82","0.94"
"Seloda","0.24","1","1","1","0.24","0.73","0.64","0.53"
"Sendada","0.78","1","1","1","0.78","0.24","0.45","0.72"
"Serawudi","1","1","1","1","1","0.49","0.91","0.66"
"Seret","0.65","1","1","1","0.65","0.43","0.64","0.75"
"Sero","0.62","1","1","1","0.62","0.49","0.36","0.75"
"Shamo","1","1","1","1","1","0.46","0.91","0.66"
"ShehochTehara","1","1","1","1","1","0.41","0.91","0.66"
"Shekatekli","0.08","1","1","1","0.08","0.97","0.91","0.69"
"Shunge","1","1","1","1","1","0.73","0.91","0.72"
"Simret","0.68","1","1","0.38","0.68","0.54","0.36","0.72"
"SimretS","0.62","0.03","1","0.41","0.62","0.7","0.91","0.78"
"SimretT","0.22","1","1","1","0.22","0.35","0.18","0.53"
"Sinkata","0.78","1","1","1","0.78","0.14","0.45","0.78"
"Siye","0.3","1","1","1","0.3","0.59","0.18","0.53"
"Smret","0.19","1","1","1","0.19","0.92","0.73","0.69"
"Sorya","0.76","0.03","1","1","0.76","0.41","0.82","0.81"
"Suha","1","1","1","1","1","0.35","1","0.62"
"Tahtayhaya","0.7","0.11","1","0.51","0.7","0.76","0.82","0.78"
"TahtayDaeroka","0.51","1","1","1","0.51","0.19","0.45","0.56"
"TahtayLegomti","0.22","1","1","1","0.22","0.51","0.64","0.53"
"TahtayMegariaTsebri","0.51","1","1","1","0.51","0.27","0.36","0.75"
"Tao","0.62","0.08","0.43","0.11","0.62","0.41","0.82","0.78"
"TaraGedam","1","1","1","1","1","0.24","0.82","0.38"
"TaraSenba","1","1","1","1","1","0.43","0.91","0.72"
"Tekea","0.68","1","1","0.14","0.68","0.81","0.82","0.72"
"Tekleweyni","0.3","1","1","1","0.3","0.51","0.18","0.53"
"Tetatiro","1","1","1","1","1","0.43","0.91","0.41"
"Tibaga","1","1","1","1","1","0.32","0.55","0.38"
"Tigage","0.46","1","1","1","0.46","0.65","1","0.78"
"Tsae","0.35","1","1","1","0.35","0.51","0.55","0.75"
"Tsetsera","0.78","0.03","1","0.46","0.78","0.65","0.82","0.81"
"Tseykeme","0.16","1","1","1","0.16","0.43","0.18","0.53"
"Tsigea","0.86","1","1","0.27","0.86","0.41","0.91","0.78"
"Ulaga","0.68","0.08","0.49","0.14","0.68","0.59","0.73","0.94"
"Wargba","0.86","1","1","0.3","0.86","0.43","0.82","0.78"
"Wariba","1","1","1","1","1","0.54","0.91","0.47"
"Wedikeshi","0.24","1","1","1","0.24","0.81","0.64","0.53"
"Werabaye","0.7","0.08","1","0.22","0.7","0.19","0.82","0.78"
"Werkamba","0.41","1","1","1","0.41","0.84","0.64","0.56"
"Wobo","1","1","1","1","1","0.46","0.91","0.41"
"Wonberoch","1","1","1","1","1","0.68","0.91","0.72"
"Wondye","1","1","1","1","1","0.68","0.82","0.62"
"Worego","1","1","1","1","1","0.62","1","0.62"
"WorgajaWagi","1","1","1","1","1","0.46","0.91","0.66"
"WoryaMeskel","1","1","1","1","1","0.78","0.91","0.5"
"Woyenti","0.32","1","1","1","0.32","0.7","0.45","0.56"
"Woynye","1","1","1","1","1","0.86","1","0.62"
"WuhdetG","0.68","1","1","1","0.68","0.46","0.36","0.72"
"WuhdetK","0.49","1","1","1","0.49","0.68","0.64","0.75"
"WushaTires","1","1","1","1","1","0.3","0.64","0.38"
"Yedwuha","1","1","1","1","1","0.86","1","0.62"
"Yeju","1","1","1","1","1","0.46","0.91","0.41"
"Yetefet","1","1","1","1","1","0.68","1","0.69"
"YifagAkababi","1","1","1","1","1","0.46","0.64","0.38"
"Yitihana","1","1","1","1","1","0.57","1","0.62"
"Zata","0.7","1","1","1","0.7","0.68","0.91","0.81"
"Ziha","1","1","1","1","1","0.57","0.91","0.66"
"ZihonHuha","1","1","1","1","1","0.84","1","0.69"
"ZobarYikuanda","1","1","1","0.32","1","0.92","1","0.5"
"Zongi","0.35","1","1","1","0.35","0.32","0.55","0.53"
