"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","11","0.32","55.59772","0.57","35.4","0.24","12","0.27","11.0174029571429","0.32","0.166089764890622","0.16",,,"45.6792869536309","0.62"
"1984-1977","0","38","0.89","62.5113","0.73","44.9","0.46","33","0.81","38.0208","0.89","0.254944484246982","0.81",,,"2.62055800346754","0.03"
"1985-1978","0","7","0.27","45.70473","0.16","32.4","0.11","14","0.32","6.63410516666667","0.27","0.201346195788203","0.43",,,"29.4822732789888","0.34"
"1986-1979","0","25","0.73","65.10701","0.86","67.5257142857143","0.89","57","1","25","0.73","0.286534774710036","0.95",,,"38.0744695302294","0.53"
"1987-1980","0","12","0.41","62.95716","0.76","52.3166666666667","0.62","2","0.11","12.4722919571429","0.41","0.171232119552841","0.22",,,"96.8469264142234","1"
"1988-1981","0","24","0.59","45.70473","0.16","49.5","0.51","13","0.3","24.411046","0.59","0.184923740438874","0.35",,,"28.4725817503039","0.28"
"1989-1982","100","2","0.16","42.61791","0.03","54.5618253968254","0.68","52","0.95","1.88830525","0.16","0.240685685212413","0.7",,,"46.9001964630373","0.72"
"1990-1983","0","13","0.46","54.32817","0.51","33.7","0.16","12","0.27","13.488843","0.46","0.265026347153018","0.84",,,"52.1713462346949","0.81"
"1991-1984","0","33","0.78","65.10701","0.86","50","0.54","34","0.84","33.464514","0.78","0.282098609708573","0.92",,,"37.5008625116308","0.47"
"1992-1985","100","0","0.14","45.70473","0.16","8.8","0.05","18","0.43","0","0.14","0.196786063911292","0.38",,,"51.9007169245845","0.78"
"1993-1986","0","15","0.49","54.07861","0.32","68.8","0.95","10","0.22","14.7996684166667","0.49","0.176667448720626","0.27",,,"40.5381663696617","0.56"
"1994-1987","0","39","0.92","64.22116","0.78","57.4","0.76","42","0.92","39.41923","0.92","0.219902194889837","0.54",,,"25.0158526400896","0.25"
"1995-1988","0","12","0.38","54.32817","0.51","43.3","0.41","8","0.19","12.16484","0.38","0.206364583574974","0.46",,,"46.1859224173666","0.66"
