"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1996-1989","0","50","0.92","74.50389","0.84","62.2","0.57","66","0.7","50","0.92","0.247093191016838","0.78",,,"14.416708362787","0.09"
"1997-1990","0","54","0.95","75","1","75","1","75","1","53.600648","0.95","0.24582244368394","0.76",,,"21.2016431146166","0.22"
"1998-1991","0","28","0.57","71.57239","0.7","43.7","0.27","33","0.19","28.064893","0.57","0.219281165621904","0.57",,,"35.715823516372","0.62"
"1999-1992","48","14","0.11","67.82455","0.27","30.4","0.11","43","0.35","14.37259","0.11","0.199984158893541","0.27",,,"61.9855296694544","0.97"
"2000-1993","0","26","0.43","71.57239","0.7","70.2","0.76","75","1","25.699906","0.43","0.2251467","0.62",,,"22.4","0.28"
"2001-1994","0","27","0.49","75","1","60.5","0.51","75","1","27.151669","0.49","0.213542","0.49",,,"16.5","0.12"
"2002-1995","0","41","0.78","72.53498","0.76","64.5","0.65","61","0.65","41.052732","0.78","0.2568223","0.84",,,"12.9","0.06"
"2003-1996","0","27","0.54","67.82455","0.27","51.9","0.41","46","0.41","27.290331","0.54","0.2094753","0.38",,,"35.5","0.59"
"2004-1997","0","29","0.59","70.39442","0.41","44.8","0.3","50","0.54","29.184531","0.59","0.210141","0.41",,,"23.1","0.34"
"2005-1998","0","34","0.65","70.39231","0.38","54.8","0.49","35","0.22","33.884376","0.65","0.1993045","0.22",,,"41.6","0.75"
"2006-1999","92","6","0.08","67.82455","0.27","46","0.32","25","0.11","6.412282","0.08","0.1933433","0.11",,,"24.2","0.38"
"2007-2000","1","23","0.24","73.81779","0.81","75","1","75","1","22.847538","0.24","0.2129831","0.46","80.43549","1","62.1","1"
"2008-2001","0","49","0.86","75","1","75","1","68","0.76","49.300158","0.86","0.2887128","0.95","67.04839","0.55","48.1","0.88"
"2009-2002","0","39","0.73","75","1","75","1","41","0.3","39.43426","0.73","0.2126521","0.43","62.66129","0.27","30.7","0.53"
"2010-2003","0","46","0.81","70.75605","0.46","72.4","0.81","43","0.35","45.562556","0.81","0.1957431","0.16","63.70968","0.36","46.7","0.84"
"2011-2004","0","41","0.76","73.65704","0.78","68.3","0.73","50","0.54","41.019716","0.76","0.2689204","0.92","68.85483","0.64","24.3","0.44"
"2012-2005","41","16","0.14","72.53498","0.76","52.8","0.43","46","0.41","15.706578","0.14","0.1895072","0.05","74.27419","0.82","41.1","0.72"
"2013-2006","0","25","0.41","43.47385","0.03","41","0.22","59","0.62","25","0.41","0.2247598","0.59","75.98386","0.91","17.3","0.16"
"2014-2007","0","25","0.41","62.94079","0.05","30.4","0.11","31","0.16","25","0.41","0.2582868","0.86","61.24194","0.18","22.2","0.25"
"2015-2008","0","25","0.41","67.49312","0.11","61.3","0.54","57","0.59","25","0.41","0.3129229","1","56.91934","0.09",,
"2016-2009","8","22","0.22","70.78588","0.49","67.3","0.7","50","0.54","21.598586","0.22","0.1999359","0.24","71.67742","0.73",,
"2017-2010","22","19","0.16","65.74983","0.08","32.7","0.16","30","0.14","19.04759","0.16","0.2438757","0.73","66.88709","0.45",,
"2018-2011","0","49","0.84","75","1","75","1","75","1","48.948691","0.84","0.2678759","0.89",,,,
"2019-2012","0","74","1","75","1","75","1","75","1","74.164634","1","0.2987514","0.97",,,,
