"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"Data","Pay","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","AdjRain","Rank","MIXEDVEGg","Rank","SWI-15","Rank","MIXEDET","Rank"
"Timing","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early","Early"
"Source","ARC_Index","ARC_Index","ARC_Index","CHIRPDK","CHIRPDK","TAMSAT3","TAMSAT3","ENACTSDK","ENACTSDK","ARC","ARC","MIXEDVEGg","MIXEDVEGg","SWI-15","SWI-15","MIXEDET","MIXEDET"
"1983-1976","0","49","0.32","72.59981","0.54","75","1","73","0.57","48.6851408309524","0.32","0.239615824480837","0.11",,,"45.3677657714919","0.81"
"1984-1977","0","50","0.46","71.64506","0.41","75","1","75","1","50","0.46","0.293031151560951","0.57",,,"-1.22713630089385","0.03"
"1985-1978","6","40","0.19","71.35621","0.38","64","0.24","70","0.49","39.6667578611111","0.19","0.291370106330108","0.54",,,"28.7222919243695","0.5"
"1986-1979","0","44","0.3","71.35621","0.38","75","1","75","1","44.041929","0.3","0.31467164525444","0.78",,,"47.5075336326799","0.84"
"1987-1980","0","75","1","69.25172","0.19","75","1","75","1","75","1","0.324765625205026","0.89",,,"43.8796782583909","0.78"
"1988-1981","0","65","0.65","75","1","75","1","67","0.41","64.62405","0.65","0.210147625430062","0.05",,,"21.869132475934","0.38"
"1989-1982","0","70","0.7","72.59981","0.54","75","1","75","1","70.0769676944444","0.7","0.320152398227275","0.84",,,"37.7103629172688","0.66"
"1990-1983","0","50","0.46","68.95602","0.16","43.9","0.03","67","0.41","50","0.46","0.290764876967651","0.51",,,"-0.578220317711295","0.06"
"1991-1984","33","33","0.05","71.35621","0.38","50","0.05","50","0.19","32.973678","0.05","0.279904312072305","0.49",,,"32.469276483528","0.56"
"1992-1985","5","40","0.22","71.35621","0.38","71.4","0.38","38","0.03","39.735136","0.22","0.279305795435624","0.46",,,"43.1964318515975","0.75"
"1993-1986","0","53","0.54","73.83456","0.59","75","1","68","0.43","52.5186816666667","0.54","0.298619474921988","0.65",,,"37.7806300846378","0.69"
"1994-1987","0","75","1","68.95602","0.16","75","1","75","1","75","1","0.313831053550355","0.76",,,"17.6228438449766","0.25"
"1995-1988","0","70","0.73","72.59981","0.54","69.4","0.3","46","0.05","70.203145","0.73","0.253388294768438","0.22",,,"26.7817077614331","0.47"
"1996-1989","0","75","1","75","1","71.7","0.41","75","1","75","1","0.275808882246136","0.41",,,"20.0260482103039","0.31"
"1997-1990","0","75","1","75","1","75","1","73","0.57","75","1","0.30841759461107","0.7",,,"51.1459608349143","0.91"
"1998-1991","0","51","0.49","72.59981","0.54","75","1","75","1","51.02211","0.49","0.309204359427105","0.73",,,"20.498306333578","0.34"
"1999-1992","13","38","0.14","68.95602","0.16","56.8","0.14","70","0.49","37.86939","0.14","0.27480685157185","0.38",,,"54.7231984464255","0.97"
"2000-1993","0","41","0.27","73.90752","0.62","69.6","0.32","75","1","41.368891","0.27","0.249799","0.19",,,"12","0.19"
"2001-1994","0","73","0.78","75","1","75","1","75","1","73.242245","0.78","0.3323467","0.95",,,"11.8","0.16"
"2002-1995","0","50","0.46","72.66962","0.57","58.2","0.16","67","0.41","50","0.46","0.3249133","0.92",,,"3.7","0.09"
"2003-1996","0","51","0.51","68.95602","0.16","69.1","0.27","61","0.27","51.460678","0.51","0.2722137","0.32",,,"36","0.62"
"2004-1997","80","22","0.03","71.35621","0.38","55.3","0.08","75","1","21.707642","0.03","0.2741946","0.35",,,"4.2","0.12"
"2005-1998","7","39","0.16","71.35621","0.38","73.8","0.43","50","0.19","39.308383","0.16","0.2425575","0.16",,,"30.5","0.53"
"2006-1999","0","75","1","75","1","75","1","50","0.19","75","1","0.2983915","0.62",,,"26.6","0.44"
"2007-2000","0","68","0.68","75","1","75","1","75","1","68.4688926","0.68","0.3349554","1","77.63709","1","57.3","1"
"2008-2001","0","73","0.76","75","1","75","1","75","1","73.084745","0.76","0.3330405","0.97","73.18549","0.64","48","0.88"
"2009-2002","0","54","0.59","75","1","75","1","51","0.22","53.906389","0.59","0.1937228","0.03","64.90322","0.09","26.6","0.44"
"2010-2003","3","40","0.24","75","1","75","1","72","0.51","40.221506","0.24","0.3022092","0.68","66.94356","0.18","54.7","0.94"
"2011-2004","0","75","1","75","1","75","1","67","0.41","75","1","0.2936815","0.59","70.23386","0.45","19.4","0.28"
"2012-2005","0","53","0.57","75","1","74.8","0.46","59","0.24","52.749723","0.57","0.2421825","0.14","74.4113","0.73","42.9","0.72"
"2013-2006","0","50","0.46","50","0.03","55.8","0.11","63","0.3","50","0.46","0.2547835","0.27","75.02419","0.82","14.5","0.22"
"2014-2007","24","35","0.11","68.83361","0.05","75","1","75","1","35.15862","0.11","0.3222488","0.86","68.69356","0.36","34.8","0.59"
"2015-2008","0","61","0.62","75","1","60","0.22","50","0.19","61.13788","0.62","0.2782118","0.43","67.28226","0.27",,
"2016-2009","0","50","0.46","72.3147","0.43","70.4","0.35","50","0.19","50","0.46","0.2317218","0.08","76.01612","0.91",,
"2017-2010","28","34","0.08","70.30891","0.22","58.8","0.19","75","1","34.261462","0.08","0.2584319","0.3","71.37095","0.55",,
"2018-2011","0","75","1","75","1","75","1","75","1","75","1","0.2544287","0.24",,,,
"2019-2012","0","75","1","75","1","75","1","75","1","75","1","0.3179673","0.81",,,,
