Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0.0264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0
7,0,0,2.34705882352942,3.38705882352942,0,0,0,2.34705882352942,0,0,0,1.04,0,29.5,0,0,0,0,0,26,0,0,0,36.4,0,0,0,0,0,0,0,24.3,0,0,0,0,0
8,2.58,0,6.48857142857142,29.5,3.90857142857142,0,0,0,21.5,0,24.1,0,19,0,22.6,0,0,0,0,0,0,0,29.2,0,0,0,0,38.2,0,0,0,43,0,0,0,0,0
9,0,0,3.46285714285715,0,0,0,44.7,0,0,0,0,3.46285714285715,13.7,61.7,0,0,0,0,0,30.3,18.8,0,0,0,22,0,27.4,0,0,0,0,0,12.6,0,0,0,0
10,2.85142857142857,0,2.61470588235294,5.5,8.8,7.2,4.4,4.3,13.3,1.8,8.2,2.61470588235294,5.46613445378151,8.6,12.2,0,0,44.4,2.3,9.4,0,16,0,6.3,4.2,7,6.6,2.9,3.6,0,0,0,1.7,2,0,4,4
11,2.9,8.9,0,16.3,16.2090909090909,17,10.8,0,3.2,5.2,7.55353535353535,2.6,14.8,3.7,3.2,7.70909090909091,12.3,22.8,0,2.3,2.6,9.3,8.20909090909091,9.7,4.4,10.6,3.6,13.3,2.1,12.5,8.8,9,0,7.5,7.3,3,10.1
12,16,0,30.8,6.1,4.72857142857142,0,4.72857142857142,37.6,3.2,5.6,28.6,7.7,12.1,17.4,5.5,8.2,13.5,14.4,0,0,7.9,10.5,21.5,0,13.2,17.1,0,10.5,12.8,5.7,4.8,47,0,9.1,21,0,8.8
13,26.4,13.4,10.3939393939394,0,30.1,13.6,0,6.6,60.1939393939394,41.4,20.2625108225108,43.2,27.5,46.2,28.6,10.3939393939394,5.1,20.5,12.3,0,0,0,6.9,42.5,0,39.7,0,47.4,0,12.1,10.5,21.8,47.1,53,37.6,9.86857142857143,5.1
14,41.1,44.9,29.8,22.7833333333333,89.7,6.5,29.8,0,11.2,19.6,53.8,24,9.7,59.6,15.3,19.6,0,7.1,5.2,7.1,0,0,16.8,20.6,11.8,42.7,0,0,40.8,12.3,31,57.4,0,6.5,76.1,0,30.2
15,36.1,19.2,20.8,34.5971428571428,150.4,6.1,13.9971428571429,7,22.3,8.1,34.6,0,24.6,113.1,80.8,21,11.2,12.2,0,7,12.3,0,49.4,19.6,19.7,15.8,0,11,94.1,13.1,7.1,71,32.5,17.5,27.4,28.6,37.5
16,33.6,7.3,7.9,26.2457142857143,45.9,62.1,28.3540476190476,7.8,23.7,0,89.9,62.9,8,62.8,78.6,64.4,9,21.4,24.8,9,6.8,0,15.8,16.9,26.9,49.9,24.7,70.8,8.4,18,7.9,0,0,14.1,33.7,27.5,54
17,0,9.3,24.4,59,65.6,58.6,40.4,9.7,55.1,21.7,35.9,25.6,11.1,83,48.7,29.8,14.6,17.6,27.1,44.4,49.7,13.2,32.3,35.5,45.3,34.9,45.9,50.3,60.1,40.1,20.2,27.9,77.1,61.2,16.2,53.4,101.8
18,11.4,7.2,46.4,65.2,52.5777777777778,22.4,43.3,31.9,43.4,16.5,39.2,51.4,44.5,47.9,48.8,27,58.6,65.1,55.6,21.2,49.8,69.1,48.7,85.2,41.3,46,45.5,50.7,65.9,83,46.1,54.8,6.8,75.4,73.5,52.8,53.9
19,53.3694444444445,51.5,72,95.3,57.8,69.7,72.8,26.6,73.6,52.9,61.2,91,63.4,97.5,99.6,51.4,92.2,55,52.8,45.4,88.6,39.9,81.4,42.3,91.4,67.1,89.1,63,60.4,83.2,61.1,85.8,70.6,53.8,69.7,89.8,72.9
20,57.8,47.7,98.1,55.9,49.4,140.9,96.1,89.3,58.3,77.6,68.8,67.8,93.1,91.3,44.2,87.2,110.2,80.2,85.4,60.5,48.8,90.8,87.8,33.8,109.6,88.3,58.9,142.6,75.5,88.6,67,60.1,66.2,59.2,54.9,50.8,62
21,81.4,65.4,70,90.7111111111111,73.8194444444444,123.3,63.9,76.5,62.5,64.2,70.2,92.4,112.9,46.9,78.8,166.2,73.5,114.4,140.2,82.7,81.9,78.8,85.1,83.7,111.2,61.5,112.1,88.7,111.7,132.7,107,105.4,75.2,162.9,47.3,46.6,63.5
