"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"2-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"3-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"4-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"5-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"6-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"7-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"8-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"9-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"10-Jan",0.131988,0.2717539,0.1531875,0.1814917,0.1831119,0.1831119,0.1814088,0.1533818,0.1831119,0.1825026,0.1831119,0.1831119,0.1797886,0.1814917,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1831119,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.1332436,0.2399026,0.1332436,0.1332436,0.1332436,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252,0.1540252
"11-Jan",0.1391886,0.288583,0.4258212,0.1865771,0.1900259,0.1883243,0.1900259,0.1709256,0.2402109,0.1900259,0.1900259,0.1900259,0.2794616,0.1865771,0.1900259,0.1900259,0.1900259,0.1900259,0.1900259,0.1900259,0.1382746,0.3382307,0.1382746,0.3375009,0.1382746,0.1382746,0.1382746,0.2502925,0.1382746,0.1382746,0.1382746,0.1382746,0.1382746,0.1556562,0.1556562,0.1556562,0.190734912820513,0.1556562,0.1556562,0.1556562
"12-Jan",0.1391886,0.288583,0.4258212,0.1865771,0.1900259,0.1883243,0.1900259,0.1709256,0.2402109,0.1900259,0.1900259,0.1900259,0.2794616,0.1865771,0.1900259,0.1900259,0.1900259,0.1900259,0.1900259,0.1900259,0.1382746,0.3382307,0.1382746,0.3375009,0.1382746,0.1382746,0.1382746,0.2502925,0.1382746,0.1382746,0.1382746,0.1382746,0.1382746,0.1556562,0.1556562,0.1556562,0.190734912820513,0.1556562,0.1556562,0.1556562
