Time,NDVI
Jul 1981,0.3343387
Jul 1982,0.2895484
Jul 1983,0.1166613
Jul 1984,0.2619677
Jul 1985,0.3059839
Jul 1986,0.3936936
Jul 1987,0.3851129
Jul 1988,0.2271129
Jul 1989,0.4841291
Jul 1990,0.2554032
Jul 1991,0.2276613
Jul 1992,0.3105
Jul 1993,0.3987258
Jul 1994,0.5331129
Jul 1995,0.3198226
Jul 1996,0.4867097
Jul 1997,0.4383548
Jul 1998,0.3311936
Jul 1999,0.2642097
Jul 2000,0.2967903
Jul 2001,0.4571452
Jul 2002,0.3582581
Jul 2003,0.3198226
Jul 2004,0.3227742
Jul 2005,0.302
Jul 2006,0.3875968
