Time,precipitation
1-10 Jan 1981,1.374699
11-20 Jan 1981,1.188127
21-31 Jan 1981,1.760421
1-10 Feb 1981,4.077975
11-20 Feb 1981,3.49656
21-28 Feb 1981,2.795583
1-10 Mar 1981,8.7026
11-20 Mar 1981,15.81394
21-31 Mar 1981,28.81084
1-10 Apr 1981,7.086847
11-20 Apr 1981,11.12863
21-30 Apr 1981,29.34688
1-10 May 1981,6.184335
11-20 May 1981,11.45497
21-31 May 1981,8.854624
1-10 Jun 1981,9.176214
11-20 Jun 1981,15.31962
21-30 Jun 1981,48.96051
1-10 Jul 1981,112.5058
11-20 Jul 1981,140.0674
21-31 Jul 1981,180.2047
1-10 Aug 1981,144.3979
11-20 Aug 1981,141.768
21-31 Aug 1981,127.1764
1-10 Sep 1981,27.14257
11-20 Sep 1981,39.56619
21-30 Sep 1981,32.52983
1-10 Oct 1981,21.61506
11-20 Oct 1981,3.796733
21-31 Oct 1981,5.455435
1-10 Nov 1981,4.175985
11-20 Nov 1981,2.59795
21-30 Nov 1981,6.687418
1-10 Dec 1981,2.777077
11-20 Dec 1981,3.875828
21-31 Dec 1981,3.687503
1-10 Jan 1982,5.141486
11-20 Jan 1982,1.974973
21-31 Jan 1982,2.044902
1-10 Feb 1982,8.878682
11-20 Feb 1982,9.041252
21-28 Feb 1982,3.273131
1-10 Mar 1982,16.75728
11-20 Mar 1982,7.97017
21-31 Mar 1982,3.747651
1-10 Apr 1982,10.26346
11-20 Apr 1982,12.10025
21-30 Apr 1982,23.7799
1-10 May 1982,18.77535
11-20 May 1982,9.792656
21-31 May 1982,10.90614
1-10 Jun 1982,22.99569
11-20 Jun 1982,31.39242
21-30 Jun 1982,26.4894
1-10 Jul 1982,58.91132
11-20 Jul 1982,61.79705
1-10 Aug 1982,106.9259
11-20 Aug 1982,104.9981
21-31 Aug 1982,102.5592
1-10 Sep 1982,36.4266
11-20 Sep 1982,15.31192
21-30 Sep 1982,20.39761
1-10 Oct 1982,16.95992
11-20 Oct 1982,27.1879
21-31 Oct 1982,6.093139
1-10 Nov 1982,8.178075
11-20 Nov 1982,8.449375
21-30 Nov 1982,8.356069
1-10 Dec 1982,3.155003
11-20 Dec 1982,3.008036
21-31 Dec 1982,3.558314
1-10 Jan 1983,1.51729
11-20 Jan 1983,3.084619
21-31 Jan 1983,2.056628
1-10 Feb 1983,3.527373
11-20 Feb 1983,4.174344
21-28 Feb 1983,3.273131
1-10 Mar 1983,6.576111
11-20 Mar 1983,5.999338
21-31 Mar 1983,7.239143
1-10 Apr 1983,10.62192
11-20 Apr 1983,15.58974
21-30 Apr 1983,10.33398
1-10 May 1983,14.53522
11-20 May 1983,24.08167
21-31 May 1983,18.28287
1-10 Jun 1983,46.35946
11-20 Jun 1983,23.45867
21-30 Jun 1983,26.4894
1-10 Jul 1983,70.93282
11-20 Jul 1983,72.57385
21-31 Jul 1983,101.6374
1-10 Aug 1983,88.32886
11-20 Aug 1983,74.45009
21-31 Aug 1983,110.1992
1-10 Sep 1983,27.90563
11-20 Sep 1983,23.28505
21-30 Sep 1983,12.43544
1-10 Oct 1983,8.308708
11-20 Oct 1983,13.71639
21-31 Oct 1983,6.093139
1-10 Nov 1983,8.312382
11-20 Nov 1983,3.796215
