Time,NDVI
Oct 1981,0.6358227
Oct 1982,0.6468549
Oct 1983,0.4984516
Oct 1984,0.5077097
Oct 1985,0.5388871
Oct 1986,0.5849678
Oct 1987,0.5020968
Oct 1988,0.5875323
Oct 1989,0.6000162
Oct 1990,0.6152258
Oct 1991,0.5954194
Oct 1992,0.608129
Oct 1993,0.4821291
Oct 1994,0.6178065
Oct 1995,0.5442742
Oct 1996,0.4248226
Oct 1997,0.4108226
Oct 1998,0.5661774
Oct 1999,0.5565807
Oct 2000,0.452
Oct 2001,0.5436291
Oct 2002,0.5013549
Oct 2003,0.5914516
Oct 2004,0.5349355
Oct 2005,0.5417743
Oct 2006,0.5374678
