Time,NDVI
Jul 1981,0.3565161
Jul 1982,0.1108387
Jul 1983,0.2097097
Jul 1984,0.3128871
Jul 1985,0.3021613
Jul 1986,0.5192581
Jul 1987,0.2074516
Jul 1988,0.3356936
Jul 1989,0.3342581
Jul 1990,0.5126451
Jul 1991,0.3363387
Jul 1992,0.2030968
Jul 1993,0.1739516
Jul 1994,0.2395484
Jul 1995,0.3471452
Jul 1996,0.4686291
Jul 1997,0.4221613
Jul 1998,0.2432097
Jul 1999,0.3652581
Jul 2000,0.3692097
Jul 2001,0.4062581
Jul 2002,0.1984516
Jul 2003,0.3227258
Jul 2004,0.4033065
Jul 2005,0.3828226
Jul 2006,0.3079194
