"","1","2","3"
"1981",10,35,75
"1982",10,32,75
"1983",15,23,73
"1984",39,50,75
"1985",10,25,75
"1986",71,50,75
"1987",2,22,61
"1988",23,29,75
"1989",37,37,75
"1990",9,34,75
"1991",36,50,75
"1992",25,32,57
"1993",0,24,74
"1994",34,34,75
"1995",23,43,75
"1996",28,28,75
"1997",56,50,75
"1998",25,50,75
"1999",15,38,75
"2000",23,44,75
"2001",34,50,75
"2002",27,44,69
"2003",16,41,75
"2004",25,32,72
"2005",16,39,75
"2006",25,50,75
"2007",36,50,75
"2008",26,26,75
"2009",3,25,72
"2010",0,12,62
"2011",36,50,75
"2012",33,50,75
"2013",36,36,75
"2014",0,25,75
"2015",28,25,56
"2016",34,50,75
"2017",11,36,75
"2018",66,50,75
"2019",45,50,75
"2020",32.0512820512821,44.5641025641026,75
