Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0.0847874594594595,0,0,0,0,0,0.139827333333333,0.139827333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.033784,0,0,0,0,0,0,0,0,3.137136
2,0,0,0.127190513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.706049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.0737206216216216,0,0,0,0,0,0,0,0,0,0,0,2.727663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0305594324324324,0,0,0,0,0,0,0,1.130699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.177773485714286,0,0.167501277777778,0.177773485714286,0,2.307183,0,0.167501277777778,0,0,0.177773485714286,0,6.222072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.030046,0,0
6,0.2229313,2.229313,1.54896501428571,12.4927490142857,32.6544413,0,0.2229313,1.60521879806949,0.2229313,0,0.2229313,2.9369413,0.2229313,0,0.2229313,0.2229313,0.2229313,0,0.5448073,0.2229313,0.2229313,6.07831,0.2229313,0.2229313,0.2229313,0,2.3043213,0.2229313,0.2229313,0,0.2229313,0.2229313,0.2229313,0,0.2229313,0.2229313,0.2229313
7,0,0,0.4113962,0,0.4113962,0,0.166022567567568,0.214082945945946,0,0,0,0.351304972972973,0,8.558752,8.353077,0.4113962,0,0,0,11.46556,0,0,9.393524,9.436394,0,0,0,0,0,0,0,9.2019361,0,0,0,0,0
8,4.657516,2.884643,0.925758864864865,2.424608,0.588895918918919,0,0,0,0,0,1.87558,0,6.543931,0,9.389617,9.31523275675676,0,0,11.292431,0,0,6.676098,37.191836,12.1094,0,0,0,7.597712,23.196433,0,0,27.133661,7.283046,7.83409,0,0,5.227798
9,0.249667775,0,1.40832520743243,0,0,0.767696351351351,3.311058,28.596376,6.490866,0,4.031437,0,0,14.089572,5.447278,0,8.304178,8.729602,4.500544,50.489551,8.337643,0,0,2.229738,24.374946,0,3.7291209,0,0,1.396216,0,0,6.700057,0,0,0,9.413014
10,1.05284691388889,0,0.215184243243243,0.469673864864865,55.14329,2.151298,1.6620879406907,1.30014364864865,29.633057,0,14.933188,0.349955027027027,7.29865980555556,10.082114,19.414104,0,0,19.088331,0,4.294373,0,3.239398,0,30.29029,7.961817,0,0,6.8275984,0.7608009,0,0,0,0,0,0,9.708938,0
11,4.902768,0,0,0,39.75434,17.389533,13.5589772777778,0,0,0,7.36879233333333,0,13.844949,7.950249,0,0.0672978055555556,4.451129,10.883408,0,0,5.535588,3.829842,21.0956973888889,27.644655,5.391183,6.657644,0,7.367855,0,4.574419,37.888359,0,0,30.95268,0,2.132889,4.560114
12,12.9288487054155,0,5.59445875462185,5.5511006,1.35422898888889,1.260253,6.98719564033614,16.163702,0,0,41.451776,34.141271,7.301027,10.486826,37.893297,4.396729,0,6.695039,6.801211,0,23.045904,3.294528,9.702666,3.968277,6.169838,0,0,3.591727,10.94456,4.480061,4.676217,23.228623,0,0,10.38516,18.262082,0
13,10.869248,0,10.8107166031746,40.0399425,17.598516,0,0,0,22.01724,52.261363,0,5.291251,6.383279,6.990386,2.17392471428571,17.595216,3.413543,11.591515,13.470519,0,0,0,9.886008,4.726858,0,29.368331,0,41.231014,0,12.294591,0,3.359219,18.055519,20.548717,5.627097,6.839674,0
14,55.946963,10.582441,6.07585465714286,5.82768526825397,159.460435,3.780172,4.12621022222222,0,0,0,13.3584958,6.451002,19.187382,4.499064,5.925036,5.944931,0,0,0,0,0,0,4.154819,12.73636,1.512111,17,0,0,30.628829,0,6.928009,22.870676,0,0,39.980234,0,2.438728
