Time,precipitation
1-10 Jan 1981,0.9054335
11-20 Jan 1981,0.5317252
21-31 Jan 1981,0.6328272
1-10 Feb 1981,0.6256002
11-20 Feb 1981,1.161074
21-28 Feb 1981,1.952376
1-10 Mar 1981,14.15104
11-20 Mar 1981,46.62302
21-31 Mar 1981,61.77872
1-10 Apr 1981,18.09159
11-20 Apr 1981,23.19745
21-30 Apr 1981,20.10623
1-10 May 1981,5.267884
11-20 May 1981,23.69592
21-31 May 1981,7.208679
1-10 Jun 1981,1.894922
11-20 Jun 1981,1.813534
21-30 Jun 1981,7.040012
1-10 Jul 1981,74.5099
11-20 Jul 1981,76.28438
21-31 Jul 1981,41.66876
1-10 Aug 1981,35.93573
11-20 Aug 1981,46.28259
21-31 Aug 1981,44.60397
1-10 Sep 1981,3.585145
11-20 Sep 1981,2.921976
21-30 Sep 1981,1.557818
1-10 Oct 1981,6.095592
11-20 Oct 1981,1.915312
21-31 Oct 1981,2.488288
1-10 Nov 1981,3.459185
11-20 Nov 1981,3.478351
21-30 Nov 1981,5.529722
1-10 Dec 1981,2.765867
11-20 Dec 1981,3.906698
21-31 Dec 1981,4.20934
1-10 Jan 1982,2.308118
11-20 Jan 1982,2.33011
21-31 Jan 1982,0.5960115
1-10 Feb 1982,3.088549
11-20 Feb 1982,1.641916
21-28 Feb 1982,2.411163
1-10 Mar 1982,37.03355
11-20 Mar 1982,7.398317
21-31 Mar 1982,9.330154
1-10 Apr 1982,47.5072
11-20 Apr 1982,30.31294
21-30 Apr 1982,13.40636
1-10 May 1982,20.75559
11-20 May 1982,13.7268
21-31 May 1982,6.785004
1-10 Jun 1982,6.25747
11-20 Jun 1982,5.196993
21-30 Jun 1982,10.19114
1-10 Jul 1982,31.15672
11-20 Jul 1982,36.60588
1-10 Aug 1982,26.62918
11-20 Aug 1982,35.21599
21-31 Aug 1982,19.77743
1-10 Sep 1982,7.689572
11-20 Sep 1982,2.019907
21-30 Sep 1982,3.260234
1-10 Oct 1982,14.55603
11-20 Oct 1982,7.652994
21-31 Oct 1982,3.704695
1-10 Nov 1982,4.618176
11-20 Nov 1982,12.15755
21-30 Nov 1982,13.00841
1-10 Dec 1982,3.780865
11-20 Dec 1982,3.161515
21-31 Dec 1982,3.680999
1-10 Jan 1983,1.194902
11-20 Jan 1983,0.9295071
21-31 Jan 1983,1.437339
1-10 Feb 1983,0.9775686
11-20 Feb 1983,1.520074
21-28 Feb 1983,2.411163
1-10 Mar 1983,7.424334
11-20 Mar 1983,20.33056
21-31 Mar 1983,7.976208
1-10 Apr 1983,20.03402
11-20 Apr 1983,23.6113
21-30 Apr 1983,42.48591
1-10 May 1983,25.23916
11-20 May 1983,27.99043
21-31 May 1983,12.91541
1-10 Jun 1983,9.41731
11-20 Jun 1983,5.146419
21-30 Jun 1983,10.19114
1-10 Jul 1983,31.15672
11-20 Jul 1983,28.41407
21-31 Jul 1983,31.71519
