Time,NDVI
Jul 1981,0.3540726
Jul 1982,0.1369597
Jul 1983,0.1908952
Jul 1984,0.2170161
Jul 1985,0.2209032
Jul 1986,0.3946936
Jul 1987,0.1858549
Jul 1988,0.1743387
Jul 1989,0.2086532
Jul 1990,0.3183548
Jul 1991,0.1964758
Jul 1992,0.1447258
Jul 1993,0.1988145
Jul 1994,0.3047258
Jul 1995,0.2790807
Jul 1996,0.3335484
Jul 1997,0.3001291
Jul 1998,0.1949194
Jul 1999,0.2330968
Jul 2000,0.2200484
Jul 2001,0.3249919
Jul 2002,0.2757097
Jul 2003,0.260129
Jul 2004,0.2223629
Jul 2005,0.258242
Jul 2006,0.2679597
