Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.509677419354839,0.509677419354839,0.509677419354839,0,0,0,0.527859237536657,0.527859237536657,0,0.527859237536657,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,2.4,21.6,4.30294117647058,3.8735294117647,2.4,0,2.4,2.82941176470588,2.4,1.4735294117647,20.9,18.2,2.82941176470588,0,2.4,2.4,2.4,0,2.4,2.4,18.2,0,2.4,2.4,2.4,0,17,2.4,2.4,0,2.4,2.4,2.4,0,2.4,2.4,2.4
7,0,9.4,2.14411764705882,3.75840336134454,11.8,0,0,2.14411764705882,8.1,0,17.3,1.61428571428571,0,14.3,21.9,0,0,0,0,10.6,0,0,0,17.3,0,0,0,0,0,0,0,18.7,0,0,0,0,0
8,2.4,9.8,4.86857142857143,18.2,2.46857142857143,0,0,0,0,0,0,0,16.6,0,0,0,0,0,9.8,0,0,7,31.4,15.4,0,0,6.6,5.6,0,0,0,12.1,6.1,6.8,0,0,25
9,0,0,3.76857142857143,0,0,0,23.5,7.9,0,0,16.6,3.76857142857143,9.2,32.5,0,9.1,0,0,0,30.9,9.1,0,10.1,9.2,9.2,0,9.7,0,0,19.6,0,0,6.3,10,0,0,15.2
10,4.81142857142857,0,7.90882352941176,16.5,15.3,17.3,5.1,9.1,5.8,3.5,14.2,7.50882352941176,9.22025210084032,4.9,30.6,0,0,46.6,0,17.9,0,23.7,0,10.2,14.6,9.1,5.3,10,7.1,8.1,4.4,2.9,0,11.7,0,5.8,12
